time_elapsed,injected_tau1,injected_tau2,injected_tau3,gazebo_pos1,gazebo_pos2,gazebo_pos3,gazebo_vel1,gazebo_vel2,gazebo_vel3
6.5699,34.3381,34.3381,0.9811,2.7925,-2.8652,-0.6727,0.0000,0.6508,-0.9916
6.5799,34.3521,34.3521,0.9815,2.7925,-2.8587,-0.6823,0.0000,0.6566,-0.9601
6.5899,34.3661,34.3661,0.9819,2.7925,-2.8520,-0.6916,0.0000,0.6625,-0.9285
6.5999,34.3799,34.3799,0.9823,2.7925,-2.8453,-0.7005,0.0000,0.6686,-0.8968
6.6099,34.3935,34.3935,0.9827,2.7925,-2.8386,-0.7092,0.0000,0.6748,-0.8651
6.6199,34.4071,34.4071,0.9831,2.7925,-2.8318,-0.7175,0.0000,0.6812,-0.8334
6.6299,34.4205,34.4205,0.9834,2.7925,-2.8249,-0.7255,0.0000,0.6877,-0.8017
6.6399,34.4337,34.4337,0.9838,2.7925,-2.8180,-0.7332,0.0000,0.6945,-0.7700
6.6499,34.4467,34.4467,0.9842,2.7925,-2.8109,-0.7406,0.0000,0.7013,-0.7383
6.6599,34.4596,34.4596,0.9846,2.7925,-2.8039,-0.7477,0.0000,0.7083,-0.7068
6.6699,34.4724,34.4724,0.9849,2.7925,-2.7967,-0.7544,0.0000,0.7155,-0.6753
6.6799,34.4850,34.4850,0.9853,2.7925,-2.7895,-0.7609,0.0000,0.7229,-0.6440
6.6899,34.4975,34.4975,0.9856,2.7925,-2.7822,-0.7670,0.0000,0.7304,-0.6128
6.6999,34.5098,34.5098,0.9860,2.7925,-2.7748,-0.7728,0.0000,0.7381,-0.5818
6.7099,34.5219,34.5219,0.9863,2.7925,-2.7673,-0.7783,0.0000,0.7459,-0.5510
6.7200,34.5340,34.5340,0.9867,2.7925,-2.7598,-0.7835,0.0000,0.7540,-0.5204
6.7299,34.5458,34.5458,0.9870,2.7925,-2.7525,-0.7854,0.0000,0.7263,-0.1861
6.7399,34.5575,34.5575,0.9874,2.7925,-2.7454,-0.7854,0.0000,0.7161,-0.0000
6.7499,34.5690,34.5690,0.9877,2.7925,-2.7381,-0.7851,0.0000,0.7245,0.0293
6.7599,34.5804,34.5804,0.9880,2.7925,-2.7308,-0.7845,0.0000,0.7330,0.0581
6.7700,34.5917,34.5917,0.9883,2.7925,-2.7234,-0.7837,0.0000,0.7416,0.0863
6.7799,34.6027,34.6027,0.9886,2.7925,-2.7159,-0.7825,0.0000,0.7504,0.1139
6.7899,34.6137,34.6137,0.9890,2.7925,-2.7083,-0.7811,0.0000,0.7593,0.1409
6.7999,34.6245,34.6245,0.9893,2.7925,-2.7006,-0.7794,0.0000,0.7684,0.1673
6.8099,34.6351,34.6351,0.9896,2.7925,-2.6928,-0.7775,0.0000,0.7777,0.1929
6.8200,34.6456,34.6456,0.9899,2.7925,-2.6850,-0.7753,0.0000,0.7870,0.2179
6.8299,34.6559,34.6559,0.9902,2.7925,-2.6770,-0.7729,0.0000,0.7966,0.2421
6.8399,34.6661,34.6661,0.9905,2.7925,-2.6689,-0.7703,0.0000,0.8063,0.2656
6.8499,34.6761,34.6761,0.9907,2.7925,-2.6608,-0.7674,0.0000,0.8162,0.2883
6.8599,34.6859,34.6859,0.9910,2.7925,-2.6525,-0.7643,0.0000,0.8262,0.3102
6.8699,34.6957,34.6957,0.9913,2.7925,-2.6441,-0.7610,0.0000,0.8365,0.3313
6.8799,34.7052,34.7052,0.9916,2.7925,-2.6357,-0.7574,0.0000,0.8469,0.3515
6.8900,34.7147,34.7147,0.9918,2.7925,-2.6271,-0.7537,0.0000,0.8575,0.3709
6.8999,34.7239,34.7239,0.9921,2.7925,-2.6184,-0.7498,0.0000,0.8682,0.3893
6.9099,34.7330,34.7330,0.9924,2.7925,-2.6096,-0.7458,0.0000,0.8792,0.4068
6.9199,34.7420,34.7420,0.9926,2.7925,-2.6007,-0.7415,0.0000,0.8904,0.4234
6.9299,34.7508,34.7508,0.9929,2.7925,-2.5917,-0.7371,0.0000,0.9017,0.4390
6.9400,34.7596,34.7596,0.9931,2.7925,-2.5826,-0.7326,0.0000,0.9133,0.4536
6.9499,34.7680,34.7680,0.9934,2.7925,-2.5733,-0.7279,0.0000,0.9251,0.4671
6.9600,34.7764,34.7764,0.9936,2.7925,-2.5639,-0.7231,0.0000,0.9371,0.4797
6.9700,34.7846,34.7846,0.9938,2.7925,-2.5544,-0.7182,0.0000,0.9494,0.4911
6.9800,34.7926,34.7926,0.9941,2.7925,-2.5448,-0.7132,0.0000,0.9618,0.5015
6.9900,34.8005,34.8005,0.9943,2.7925,-2.5351,-0.7081,0.0000,0.9746,0.5107
7.0000,34.8082,34.8082,0.9945,2.7925,-2.5252,-0.7029,0.0000,0.9875,0.5189
7.0100,34.8159,34.8159,0.9947,2.7925,-2.5152,-0.6977,0.0000,1.0008,0.5259
7.0200,34.8233,34.8233,0.9950,2.7925,-2.5051,-0.6923,0.0000,1.0143,0.5317
7.0300,34.8306,34.8306,0.9952,2.7925,-2.4948,-0.6870,0.0000,1.0280,0.5363
7.0399,34.8376,34.8376,0.9954,2.7925,-2.4844,-0.6816,0.0000,1.0421,0.5397
7.0499,34.8446,34.8446,0.9956,2.7925,-2.4738,-0.6762,0.0000,1.0564,0.5419
7.0599,34.8514,34.8514,0.9958,2.7925,-2.4631,-0.6707,0.0000,1.0711,0.5428
7.0701,34.8582,34.8582,0.9959,2.7925,-2.4522,-0.6653,0.0000,1.0861,0.5425
7.0800,34.8647,34.8647,0.9961,2.7925,-2.4412,-0.6599,0.0000,1.1014,0.5409
7.0900,34.8710,34.8710,0.9963,2.7925,-2.4300,-0.6545,0.0000,1.1170,0.5380
7.0999,34.8772,34.8772,0.9965,2.7925,-2.4187,-0.6492,0.0000,1.1329,0.5338
7.1099,34.8833,34.8833,0.9967,2.7925,-2.4072,-0.6439,0.0000,1.1493,0.5283
7.1199,34.8892,34.8892,0.9968,2.7925,-2.3956,-0.6387,0.0000,1.1660,0.5215
7.1300,34.8950,34.8950,0.9970,2.7925,-2.3837,-0.6336,0.0000,1.1830,0.5133
7.1399,34.9005,34.9005,0.9972,2.7925,-2.3717,-0.6285,0.0000,1.2005,0.5037
7.1499,34.9059,34.9059,0.9973,2.7925,-2.3595,-0.6236,0.0000,1.2184,0.4928
7.1598,34.9112,34.9112,0.9975,2.7925,-2.3472,-0.6188,0.0000,1.2367,0.4805
7.1699,34.9164,34.9164,0.9976,2.7925,-2.3346,-0.6141,0.0000,1.2554,0.4669
7.1799,34.9214,34.9214,0.9978,2.7925,-2.3219,-0.6096,0.0000,1.2746,0.4518
7.1899,34.9262,34.9262,0.9979,2.7925,-2.3089,-0.6052,0.0000,1.2942,0.4354
7.1999,34.9309,34.9309,0.9980,2.7925,-2.2958,-0.6011,0.0000,1.3143,0.4175
7.2099,34.9354,34.9354,0.9982,2.7925,-2.2824,-0.5971,0.0000,1.3349,0.3982
7.2199,34.9398,34.9398,0.9983,2.7925,-2.2689,-0.5933,0.0000,1.3560,0.3776
7.2299,34.9440,34.9440,0.9984,2.7925,-2.2551,-0.5898,0.0000,1.3777,0.3555
7.2399,34.9481,34.9481,0.9985,2.7925,-2.2411,-0.5864,0.0000,1.3998,0.3320
7.2499,34.9520,34.9520,0.9986,2.7925,-2.2269,-0.5834,0.0000,1.4226,0.3070
7.2599,34.9558,34.9558,0.9987,2.7925,-2.2124,-0.5806,0.0000,1.4459,0.2807
7.2699,34.9594,34.9594,0.9988,2.7925,-2.1977,-0.5780,0.0000,1.4698,0.2529
7.2799,34.9628,34.9628,0.9989,2.7925,-2.1828,-0.5758,0.0000,1.4943,0.2237
7.2899,34.9661,34.9661,0.9990,2.7925,-2.1676,-0.5739,0.0000,1.5194,0.1931
7.2999,34.9693,34.9693,0.9991,2.7925,-2.1521,-0.5723,0.0000,1.5452,0.1611
7.3099,34.9723,34.9723,0.9992,2.7925,-2.1364,-0.5710,0.0000,1.5716,0.1277
7.3199,34.9751,34.9751,0.9993,2.7925,-2.1204,-0.5700,0.0000,1.5988,0.0929
7.3300,34.9778,34.9778,0.9994,2.7925,-2.1042,-0.5695,0.0000,1.6266,0.0566
7.3399,34.9803,34.9803,0.9994,2.7925,-2.0876,-0.5693,0.0000,1.6552,0.0190
7.3499,34.9827,34.9827,0.9995,2.7925,-2.0708,-0.5695,0.0000,1.6845,-0.0200
7.3600,34.9849,34.9849,0.9996,2.7925,-2.0536,-0.5701,0.0000,1.7146,-0.0604
7.3701,34.9870,34.9870,0.9996,2.7925,-2.0362,-0.5711,0.0000,1.7454,-0.1021
7.3800,34.9889,34.9889,0.9997,2.7925,-2.0184,-0.5726,0.0000,1.7771,-0.1452
7.3899,34.9907,34.9907,0.9997,2.7925,-2.0003,-0.5745,0.0000,1.8096,-0.1897
7.4000,34.9923,34.9923,0.9998,2.7925,-1.9819,-0.5768,0.0000,1.8430,-0.2355
7.4100,34.9938,34.9938,0.9998,2.7925,-1.9631,-0.5796,0.0000,1.8773,-0.2826
7.4200,34.9951,34.9951,0.9999,2.7925,-1.9440,-0.5830,0.0000,1.9125,-0.3311
7.4299,34.9962,34.9962,0.9999,2.7925,-1.9245,-0.5868,0.0000,1.9486,-0.3808
7.4399,34.9972,34.9972,0.9999,2.7925,-1.9046,-0.5911,0.0000,1.9856,-0.4319
7.4500,34.9981,34.9981,0.9999,2.7925,-1.8846,-0.5957,0.0000,2.0000,-0.4644
7.4600,34.9988,34.9988,1.0000,2.7925,-1.8646,-0.6006,0.0000,2.0000,-0.4856
7.4701,34.9993,34.9993,1.0000,2.7925,-1.8446,-0.6057,0.0000,2.0000,-0.5076
7.4799,34.9997,34.9997,1.0000,2.7925,-1.8246,-0.6110,0.0000,2.0000,-0.5305
7.4899,34.9999,34.9999,1.0000,2.7925,-1.8046,-0.6165,0.0000,2.0000,-0.5541
7.5000,35.0000,35.0000,1.0000,2.7925,-1.7846,-0.6223,0.0000,2.0000,-0.5784
7.5099,34.9999,34.9999,1.0000,2.7925,-1.7646,-0.6283,0.0000,2.0000,-0.6035
7.5200,34.9997,34.9997,1.0000,2.7925,-1.7446,-0.6346,0.0000,2.0000,-0.6293
7.5299,34.9993,34.9993,1.0000,2.7925,-1.7246,-0.6412,0.0000,2.0000,-0.6559
7.5399,34.9988,34.9988,1.0000,2.7925,-1.7046,-0.6480,0.0000,2.0000,-0.6831
7.5499,34.9981,34.9981,0.9999,2.7925,-1.6846,-0.6551,0.0000,2.0000,-0.7110
7.5599,34.9972,34.9972,0.9999,2.7925,-1.6646,-0.6625,0.0000,2.0000,-0.7395
7.5700,34.9962,34.9962,0.9999,2.7925,-1.6446,-0.6702,0.0000,2.0000,-0.7687
7.5799,34.9951,34.9951,0.9999,2.7925,-1.6246,-0.6782,0.0000,2.0000,-0.7985
7.5899,34.9938,34.9938,0.9998,2.7925,-1.6046,-0.6865,0.0000,2.0000,-0.8288
7.5999,34.9923,34.9923,0.9998,2.7925,-1.5846,-0.6951,0.0000,2.0000,-0.8598
7.6099,34.9907,34.9907,0.9997,2.7925,-1.5646,-0.7040,0.0000,2.0000,-0.8913
7.6199,34.9890,34.9890,0.9997,2.7925,-1.5446,-0.7132,0.0000,2.0000,-0.9234
7.6299,34.9870,34.9870,0.9996,2.7925,-1.5246,-0.7228,0.0000,2.0000,-0.9559
7.6400,34.9850,34.9850,0.9996,2.7925,-1.5046,-0.7327,0.0000,2.0000,-0.9890
7.6499,34.9827,34.9827,0.9995,2.7925,-1.4846,-0.7429,0.0000,2.0000,-1.0226
7.6599,34.9804,34.9804,0.9994,2.7925,-1.4646,-0.7535,0.0000,2.0000,-1.0567
7.6700,34.9778,34.9778,0.9994,2.7925,-1.4446,-0.7644,0.0000,2.0000,-1.0912
7.6799,34.9752,34.9752,0.9993,2.7925,-1.4246,-0.7756,0.0000,2.0000,-1.1262
7.6899,34.9723,34.9723,0.9992,2.7925,-1.4046,-0.7854,0.0000,2.0000,-0.9765
7.6999,34.9693,34.9693,0.9991,2.7925,-1.3852,-0.7854,0.0000,1.9382,-0.0000
7.7099,34.9662,34.9662,0.9990,2.7925,-1.3653,-0.7854,0.0000,1.9914,-0.0000
7.7199,34.9629,34.9629,0.9989,2.7925,-1.3453,-0.7854,0.0000,2.0000,-0.0000
7.7301,34.9594,34.9594,0.9988,2.7925,-1.3253,-0.7854,0.0000,2.0000,-0.0000
7.7399,34.9558,34.9558,0.9987,2.7925,-1.3053,-0.7854,0.0000,2.0000,-0.0000
7.7499,34.9521,34.9521,0.9986,2.7925,-1.2853,-0.7854,0.0000,2.0000,-0.0000
7.7599,34.9482,34.9482,0.9985,2.7925,-1.2653,-0.7854,0.0000,2.0000,-0.0000
7.7700,34.9440,34.9440,0.9984,2.7925,-1.2453,-0.7854,0.0000,2.0000,-0.0000
7.7799,34.9399,34.9399,0.9983,2.7925,-1.2253,-0.7854,0.0000,2.0000,-0.0000
7.7900,34.9355,34.9355,0.9982,2.7925,-1.2053,-0.7854,0.0000,2.0000,-0.0000
7.8002,34.9308,34.9308,0.9980,2.7925,-1.1853,-0.7854,0.0000,2.0000,-0.0000
7.8099,34.9263,34.9263,0.9979,2.7925,-1.1653,-0.7854,0.0000,2.0000,-0.0000
7.8200,34.9214,34.9214,0.9978,2.7925,-1.1453,-0.7854,0.0000,2.0000,-0.0000
7.8301,34.9164,34.9164,0.9976,2.7925,-1.1253,-0.7854,0.0000,2.0000,-0.0000
7.8402,34.9112,34.9112,0.9975,2.7925,-1.1053,-0.7854,0.0000,2.0000,-0.0000
7.8501,34.9060,34.9060,0.9973,2.7925,-1.0853,-0.7854,0.0000,2.0000,-0.0000
7.8602,34.9004,34.9004,0.9972,2.7925,-1.0653,-0.7854,0.0000,2.0000,-0.0000
7.8701,34.8949,34.8949,0.9970,2.7925,-1.0453,-0.7854,0.0000,2.0000,-0.0000
7.8799,34.8893,34.8893,0.9968,2.7925,-1.0253,-0.7854,0.0000,2.0000,-0.0000
7.8900,34.8833,34.8833,0.9967,2.7925,-1.0053,-0.7854,0.0000,2.0000,-0.0000
7.8999,34.8773,34.8773,0.9965,2.7925,-0.9853,-0.7854,0.0000,2.0000,-0.0000
7.9099,34.8711,34.8711,0.9963,2.7925,-0.9653,-0.7854,0.0000,2.0000,-0.0000
7.9203,34.8645,34.8645,0.9961,2.7925,-0.9453,-0.7854,0.0000,2.0000,-0.0000
7.9299,34.8582,34.8582,0.9959,2.7925,-0.9453,-0.7854,0.0000,2.0000,-0.0000
7.9404,34.8512,34.8512,0.9957,2.7925,-0.9053,-0.7854,0.0000,2.0000,-0.0000
7.9500,34.8447,34.8447,0.9956,2.7925,-0.9053,-0.7854,0.0000,2.0000,-0.0000
7.9600,34.8377,34.8377,0.9954,2.7925,-0.8853,-0.7854,0.0000,2.0000,-0.0000
7.9699,34.8306,34.8306,0.9952,2.7925,-0.8653,-0.7854,0.0000,2.0000,-0.0000
7.9799,34.8233,34.8233,0.9950,2.7925,-0.8453,-0.7854,0.0000,2.0000,-0.0000
7.9899,34.8159,34.8159,0.9947,2.7925,-0.8253,-0.7854,0.0000,2.0000,-0.0000
7.9999,34.8083,34.8083,0.9945,2.7925,-0.8053,-0.7854,0.0000,2.0000,-0.0000
8.0100,34.8005,34.8005,0.9943,2.7925,-0.7853,-0.7854,0.0000,2.0000,-0.0000
8.0200,34.7927,34.7927,0.9941,2.7925,-0.7653,-0.7854,0.0000,2.0000,-0.0000
8.0299,34.7846,34.7846,0.9938,2.7925,-0.7453,-0.7854,0.0000,2.0000,-0.0000
8.0398,34.7765,34.7765,0.9936,2.7925,-0.7253,-0.7854,0.0000,2.0000,-0.0000
8.0499,34.7681,34.7681,0.9934,2.7925,-0.7053,-0.7854,0.0000,2.0000,-0.0000
8.0599,34.7596,34.7596,0.9931,2.7925,-0.6853,-0.7854,0.0000,2.0000,-0.0000
8.0700,34.7508,34.7508,0.9929,2.7925,-0.6653,-0.7854,0.0000,2.0000,-0.0000
8.0799,34.7422,34.7422,0.9926,2.7925,-0.6453,-0.7854,0.0000,2.0000,-0.0000
8.0901,34.7330,34.7330,0.9924,2.7925,-0.6253,-0.7854,0.0000,2.0000,-0.0000
8.0999,34.7241,34.7241,0.9921,2.7925,-0.6053,-0.7854,0.0000,2.0000,-0.0000
8.1100,34.7148,34.7148,0.9919,2.7925,-0.5853,-0.7854,0.0000,2.0000,-0.0000
8.1199,34.7054,34.7054,0.9916,2.7925,-0.5653,-0.7854,0.0000,2.0000,-0.0000
8.1299,34.6959,34.6959,0.9913,2.7925,-0.5453,-0.7854,0.0000,2.0000,-0.0000
8.1400,34.6861,34.6861,0.9910,2.7925,-0.5253,-0.7854,0.0000,2.0000,-0.0000
8.1499,34.6763,34.6763,0.9908,2.7925,-0.5053,-0.7854,0.0000,2.0000,-0.0000
8.1599,34.6663,34.6663,0.9905,2.7925,-0.4853,-0.7854,0.0000,2.0000,-0.0000
8.1698,34.6561,34.6561,0.9902,2.7925,-0.4653,-0.7854,0.0000,2.0000,-0.0000
8.1799,34.6458,34.6458,0.9899,2.7925,-0.4453,-0.7854,0.0000,2.0000,-0.0000
8.1900,34.6352,34.6352,0.9896,2.7925,-0.4253,-0.7854,0.0000,2.0000,-0.0000
8.1999,34.6247,34.6247,0.9893,2.7925,-0.4053,-0.7854,0.0000,2.0000,-0.0000
8.2099,34.6139,34.6139,0.9890,2.7925,-0.3853,-0.7854,0.0000,2.0000,-0.0000
8.2199,34.6030,34.6030,0.9887,2.7925,-0.3653,-0.7854,0.0000,2.0000,-0.0000
8.2299,34.5918,34.5918,0.9883,2.7925,-0.3453,-0.7854,0.0000,2.0000,-0.0000
8.2399,34.5806,34.5806,0.9880,2.7925,-0.3253,-0.7854,0.0000,2.0000,-0.0000
8.2499,34.5692,34.5692,0.9877,2.7925,-0.3053,-0.7854,0.0000,2.0000,-0.0000
8.2599,34.5577,34.5577,0.9874,2.7925,-0.2853,-0.7854,0.0000,2.0000,-0.0000
8.2701,34.5458,34.5458,0.9870,2.7925,-0.2653,-0.7854,0.0000,2.0000,-0.0000
8.2800,34.5340,34.5340,0.9867,2.7925,-0.2453,-0.7854,0.0000,2.0000,-0.0000
8.2899,34.5221,34.5221,0.9863,2.7925,-0.2253,-0.7854,0.0000,2.0000,-0.0000
8.2999,34.5100,34.5100,0.9860,2.7925,-0.2053,-0.7854,0.0000,2.0000,-0.0000
8.3099,34.4976,34.4976,0.9856,2.7925,-0.1853,-0.7854,0.0000,2.0000,-0.0000
8.3199,34.4853,34.4853,0.9853,2.7925,-0.1653,-0.7854,0.0000,2.0000,-0.0000
8.3301,34.4724,34.4724,0.9849,2.7925,-0.1453,-0.7854,0.0000,2.0000,-0.0000
8.3400,34.4597,34.4597,0.9846,2.7925,-0.1253,-0.7854,0.0000,2.0000,-0.0000
8.3500,34.4469,34.4469,0.9842,2.7925,-0.1053,-0.7854,0.0000,2.0000,-0.0000
8.3599,34.4339,34.4339,0.9838,2.7925,-0.0853,-0.7854,0.0000,2.0000,-0.0000
8.3699,34.4207,34.4207,0.9834,2.7925,-0.0653,-0.7854,0.0000,2.0000,-0.0000
8.3799,34.4073,34.4073,0.9831,2.7925,-0.0453,-0.7854,0.0000,2.0000,-0.0000
8.3899,34.3938,34.3938,0.9827,2.7925,-0.0253,-0.7854,0.0000,2.0000,-0.0000
8.3999,34.3802,34.3802,0.9823,2.7925,-0.0053,-0.7854,0.0000,2.0000,-0.0000
8.4099,34.3664,34.3664,0.9819,2.7925,0.0147,-0.7854,0.0000,2.0000,-0.0000
8.4199,34.3524,34.3524,0.9815,2.7925,0.0347,-0.7854,0.0000,2.0000,-0.0000
8.4300,34.3382,34.3382,0.9811,2.7925,0.0547,-0.7854,0.0000,2.0000,-0.0000
8.4399,34.3240,34.3240,0.9807,2.7925,0.0747,-0.7854,0.0000,2.0000,-0.0000
8.4500,34.3095,34.3095,0.9803,2.7925,0.0947,-0.7854,0.0000,2.0000,-0.0000
8.4600,34.2949,34.2949,0.9799,2.7925,0.1147,-0.7854,0.0000,2.0000,-0.0000
8.4700,34.2802,34.2802,0.9794,2.7925,0.1347,-0.7854,0.0000,2.0000,-0.0000
8.4799,34.2655,34.2655,0.9790,2.7925,0.1547,-0.7854,0.0000,2.0000,-0.0000
8.4899,34.2505,34.2505,0.9786,2.7925,0.1747,-0.7854,0.0000,2.0000,-0.0000
8.4999,34.2353,34.2353,0.9782,2.7925,0.1947,-0.7854,0.0000,2.0000,-0.0000
8.5099,34.2200,34.2200,0.9777,2.7925,0.2147,-0.7854,0.0000,2.0000,-0.0000
8.5200,34.2044,34.2044,0.9773,2.7925,0.2347,-0.7854,0.0000,2.0000,-0.0000
8.5299,34.1889,34.1889,0.9768,2.7925,0.2547,-0.7854,0.0000,2.0000,-0.0000
8.5399,34.1731,34.1731,0.9764,2.7925,0.2747,-0.7854,0.0000,2.0000,-0.0000
8.5499,34.1572,34.1572,0.9759,2.7925,0.2947,-0.7854,0.0000,2.0000,-0.0000
8.5599,34.1412,34.1412,0.9755,2.7925,0.3147,-0.7854,0.0000,2.0000,-0.0000
8.5699,34.1249,34.1249,0.9750,2.7925,0.3347,-0.7854,0.0000,2.0000,-0.0000
8.5799,34.1086,34.1086,0.9745,2.7925,0.3547,-0.7854,0.0000,2.0000,-0.0000
8.5899,34.0920,34.0920,0.9741,2.7925,0.3747,-0.7854,0.0000,2.0000,-0.0000
8.5999,34.0754,34.0754,0.9736,2.7925,0.3947,-0.7854,0.0000,2.0000,-0.0000
8.6099,34.0586,34.0586,0.9731,2.7925,0.4147,-0.7854,0.0000,2.0000,-0.0000
8.6200,34.0416,34.0416,0.9726,2.7925,0.4347,-0.7854,0.0000,2.0000,-0.0000
8.6299,34.0245,34.0245,0.9721,2.7925,0.4547,-0.7854,0.0000,2.0000,-0.0000
8.6399,34.0072,34.0072,0.9716,2.7925,0.4747,-0.7854,0.0000,2.0000,-0.0000
8.6499,33.9898,33.9898,0.9711,2.7925,0.4947,-0.7854,0.0000,2.0000,-0.0000
8.6599,33.9723,33.9723,0.9706,2.7925,0.5147,-0.7854,0.0000,2.0000,-0.0000
8.6699,33.9545,33.9545,0.9701,2.7925,0.5347,-0.7854,0.0000,2.0000,0.0001
8.6799,33.9367,33.9367,0.9696,2.7925,0.5547,-0.7854,0.0000,2.0000,0.0015
8.6899,33.9187,33.9187,0.9691,2.7925,0.5747,-0.7853,0.0000,2.0000,0.0041
8.6999,33.9006,33.9006,0.9686,2.7925,0.5947,-0.7853,0.0000,2.0000,0.0081
8.7099,33.8822,33.8822,0.9681,2.7925,0.6147,-0.7851,0.0000,2.0000,0.0134
8.7199,33.8638,33.8638,0.9675,2.7925,0.6347,-0.7849,0.0000,2.0000,0.0199
8.7299,33.8453,33.8453,0.9670,2.7925,0.6547,-0.7846,0.0000,2.0000,0.0278
8.7399,33.8265,33.8265,0.9665,2.7925,0.6747,-0.7843,0.0000,2.0000,0.0370
8.7500,33.8073,33.8073,0.9659,2.7925,0.6947,-0.7838,0.0000,2.0000,0.0476
8.7599,33.7885,33.7885,0.9654,2.7925,0.7147,-0.7832,0.0000,2.0000,0.0595
8.7699,33.7693,33.7693,0.9648,2.7925,0.7347,-0.7825,0.0000,2.0000,0.0728
8.7800,33.7498,33.7498,0.9643,2.7925,0.7547,-0.7816,0.0000,2.0000,0.0874
8.7899,33.7304,33.7304,0.9637,2.7925,0.7747,-0.7806,0.0000,2.0000,0.1034
8.7998,33.7110,33.7110,0.9632,2.7925,0.7854,-0.7720,0.0000,1.0729,0.8573
8.8099,33.6912,33.6912,0.9626,2.7925,0.7854,-0.7548,0.0000,0.0000,1.7243
8.8199,33.6712,33.6712,0.9620,2.7925,0.7854,-0.7374,0.0000,0.0000,1.7358
8.8299,33.6511,33.6511,0.9615,2.7925,0.7854,-0.7199,0.0000,0.0000,1.7485
8.8399,33.6310,33.6310,0.9609,2.7925,0.7854,-0.7023,0.0000,0.0000,1.7623
8.8499,33.6106,33.6106,0.9603,2.7925,0.7854,-0.6845,0.0000,0.0000,1.7773
8.8599,33.5899,33.5899,0.9597,2.7925,0.7854,-0.6666,0.0000,0.0000,1.7934
8.8700,33.5691,33.5691,0.9591,2.7925,0.7854,-0.6485,0.0000,0.0000,1.8108
8.8799,33.5484,33.5484,0.9585,2.7925,0.7854,-0.6302,0.0000,0.0000,1.8293
8.8899,33.5274,33.5274,0.9579,2.7925,0.7854,-0.6117,0.0000,0.0000,1.8490
8.8999,33.5064,33.5064,0.9573,2.7925,0.7854,-0.5930,0.0000,0.0000,1.8699
8.9099,33.4851,33.4851,0.9567,2.7925,0.7854,-0.5741,0.0000,0.0000,1.8920
8.9200,33.4635,33.4635,0.9561,2.7925,0.7854,-0.5549,0.0000,0.0000,1.9154
8.9299,33.4421,33.4421,0.9555,2.7925,0.7854,-0.5355,0.0000,0.0000,1.9400
8.9399,33.4204,33.4204,0.9549,2.7925,0.7854,-0.5159,0.0000,0.0000,1.9658
8.9499,33.3986,33.3986,0.9542,2.7925,0.7854,-0.4959,0.0000,0.0000,1.9929
8.9599,33.3766,33.3766,0.9536,2.7925,0.7854,-0.4757,0.0000,0.0000,2.0212
8.9699,33.3545,33.3545,0.9530,2.7925,0.7854,-0.4552,0.0000,0.0000,2.0509
8.9799,33.3321,33.3321,0.9523,2.7925,0.7854,-0.4352,0.0000,0.0000,2.0000
8.9899,33.3097,33.3097,0.9517,2.7925,0.7854,-0.4149,0.0000,0.0000,2.0322
8.9999,33.2872,33.2872,0.9511,2.7925,0.7854,-0.3942,0.0000,0.0000,2.0656
9.0099,33.2644,33.2644,0.9504,2.7925,0.7854,-0.3742,0.0000,0.0000,2.0000
9.0199,33.2415,33.2415,0.9498,2.7925,0.7854,-0.3539,0.0000,0.0000,2.0359
9.0299,33.2185,33.2185,0.9491,2.7925,0.7854,-0.3339,0.0000,0.0000,2.0000
9.0400,33.1952,33.1952,0.9484,2.7925,0.7854,-0.3135,0.0000,0.0000,2.0383
9.0499,33.1721,33.1721,0.9478,2.7925,0.7854,-0.2935,0.0000,0.0000,2.0000
9.0599,33.1486,33.1486,0.9471,2.7925,0.7854,-0.2731,0.0000,0.0000,2.0407
9.0699,33.1250,33.1250,0.9464,2.7925,0.7854,-0.2531,0.0000,0.0000,2.0000
9.0799,33.1013,33.1013,0.9458,2.7925,0.7854,-0.2327,0.0000,0.0000,2.0430
9.0901,33.0771,33.0771,0.9451,2.7925,0.7854,-0.2127,0.0000,0.0000,2.0000
9.0999,33.0534,33.0534,0.9444,2.7925,0.7854,-0.1922,0.0000,0.0000,2.0453
9.1099,33.0292,33.0292,0.9437,2.7925,0.7854,-0.1722,0.0000,0.0000,2.0000
9.1200,33.0047,33.0047,0.9430,2.7925,0.7854,-0.1517,0.0000,0.0000,2.0475
9.1299,32.9804,32.9804,0.9423,2.7925,0.7854,-0.1317,0.0000,0.0000,2.0000
9.1399,32.9558,32.9558,0.9416,2.7925,0.7854,-0.1112,0.0000,0.0000,2.0496
9.1499,32.9311,32.9311,0.9409,2.7925,0.7854,-0.0912,0.0000,0.0000,2.0000
9.1599,32.9061,32.9061,0.9402,2.7925,0.7854,-0.0707,0.0000,0.0000,2.0517
9.1700,32.8810,32.8810,0.9395,2.7925,0.7854,-0.0507,0.0000,0.0000,2.0000
9.1799,32.8559,32.8559,0.9387,2.7925,0.7854,-0.0302,0.0000,0.0000,2.0537
9.1899,32.8307,32.8307,0.9380,2.7925,0.7854,-0.0102,0.0000,0.0000,2.0000
9.1999,32.8051,32.8051,0.9373,2.7925,0.7854,0.0104,0.0000,0.0000,2.0557
9.2100,32.7793,32.7793,0.9366,2.7925,0.7854,0.0304,0.0000,0.0000,2.0000
9.2199,32.7536,32.7536,0.9358,2.7925,0.7854,0.0510,0.0000,0.0000,2.0575
