t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_model_1,tau_model_2,tau_model_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
5.850,-1.21439225,0.40278143,2.98834388,-0.39765570,-0.12528878,0.20699886,-0.00663174,-0.00208945,0.00345214,-1.21202211,0.40450487,2.98218822,-0.40057401,-0.12584582,0.20834133,-0.02036044,-27.23132391,1.70484685,-0.04807145,-0.05761131,0.08795375,-0.06843190,-27.28893522,1.79280060,-0.07686270,-27.19173163,1.67233962,-0.00237014,-0.00172344,0.00615566,0.00291831,0.00055704,-0.00134247
5.860,-1.21836913,0.40152844,2.99041404,-0.39771981,-0.12530898,0.20703223,-0.00619012,-0.00195031,0.00322226,-1.21603253,0.40324639,2.98427299,-0.40069106,-0.12584639,0.20837503,-0.01948842,-27.24264010,1.71024291,-0.04610067,-0.05766589,0.08796229,-0.06558908,-27.30030599,1.79820520,-0.07406855,-27.20318453,1.67774084,-0.00233660,-0.00171795,0.00614105,0.00297125,0.00053741,-0.00134280
5.870,-1.22234663,0.40027525,2.99248452,-0.39777950,-0.12532779,0.20706330,-0.00574840,-0.00181114,0.00299232,-1.22004395,0.40198791,2.98635805,-0.40080385,-0.12584664,0.20840786,-0.01861565,-27.25391690,1.71563741,-0.04411448,-0.05773028,0.08796788,-0.06273012,-27.31164718,1.80360529,-0.07125816,-27.21461187,1.68313871,-0.00230268,-0.00171266,0.00612647,0.00302435,0.00051885,-0.00134456
5.880,-1.22632471,0.39902189,2.99455530,-0.39783478,-0.12534520,0.20709208,-0.00530659,-0.00167194,0.00276233,-1.22405633,0.40072945,2.98844341,-0.40091236,-0.12584661,0.20843982,-0.01774216,-27.26515380,1.72103040,-0.04211232,-0.05780106,0.08797077,-0.05985447,-27.32295487,1.80900117,-0.06843190,-27.22601195,1.68853275,-0.00226838,-0.00170756,0.00611189,0.00307758,0.00050141,-0.00134774
5.890,-1.23030331,0.39776835,2.99662635,-0.39788563,-0.12536123,0.20711855,-0.00486468,-0.00153271,0.00253230,-1.22806962,0.39947099,2.99052905,-0.40101658,-0.12584633,0.20847089,-0.01686794,-27.27635114,1.72642161,-0.04009426,-0.05787993,0.08797043,-0.05696220,-27.33423108,1.81439204,-0.06558908,-27.23738325,1.69392314,-0.00223369,-0.00170264,0.00609730,0.00313095,0.00048510,-0.00135234
5.900,-1.23428240,0.39651467,2.99869766,-0.39793207,-0.12537586,0.20714272,-0.00442270,-0.00139345,0.00230223,-1.23208378,0.39821255,2.99261496,-0.40111646,-0.12584582,0.20850108,-0.01599305,-27.28750815,1.73181125,-0.03805973,-0.05796204,0.08796742,-0.05405278,-27.34547020,1.81977867,-0.06273012,-27.24872504,1.69930947,-0.00219862,-0.00169788,0.00608270,0.00318439,0.00046996,-0.00135836
5.910,-1.23826194,0.39526084,3.00076920,-0.39797409,-0.12538910,0.20716459,-0.00398064,-0.00125417,0.00207211,-1.23609877,0.39695412,2.99470115,-0.40121199,-0.12584510,0.20853036,-0.01511750,-27.29862519,1.73719904,-0.03600983,-0.05804914,0.08796122,-0.05112733,-27.35667433,1.82516025,-0.05985447,-27.26003340,1.70469207,-0.00216317,-0.00169328,0.00606805,0.00323790,0.00045600,-0.00136577
5.920,-1.24224187,0.39400689,3.00284094,-0.39801168,-0.12540094,0.20718416,-0.00353851,-0.00111487,0.00184196,-1.24011454,0.39569571,2.99678758,-0.40130314,-0.12584418,0.20855871,-0.01424130,-27.30970182,1.74258497,-0.03394310,-0.05813787,0.08795194,-0.04818440,-27.36783969,1.83053691,-0.05696220,-27.27131035,1.71007015,-0.00212733,-0.00168882,0.00605336,0.00329146,0.00044324,-0.00137455
5.930,-1.24622216,0.39275283,3.00491287,-0.39804486,-0.12541139,0.20720143,-0.00309633,-0.00097555,0.00161179,-1.24413104,0.39443731,2.99887427,-0.40138988,-0.12584310,0.20858612,-0.01336451,-27.32073787,1.74796904,-0.03186024,-0.05822727,0.08793970,-0.04522475,-27.37896513,1.83590874,-0.05405278,-27.28255028,1.71544450,-0.00209112,-0.00168448,0.00603860,0.00334502,0.00043171,-0.00138469
5.940,-1.25020275,0.39149867,3.00698496,-0.39807361,-0.12542045,0.20721640,-0.00265409,-0.00083622,0.00138158,-1.24814823,0.39317893,3.00096119,-0.40147219,-0.12584185,0.20861256,-0.01248711,-27.33173329,1.75335111,-0.02976051,-0.05831642,0.08792434,-0.04224762,-27.39004971,1.84127545,-0.05112733,-27.29375528,1.72081431,-0.00205452,-0.00168026,0.00602377,0.00339858,0.00042140,-0.00139616
5.950,-1.25418361,0.39024442,3.00905719,-0.39809794,-0.12542812,0.20722906,-0.00221181,-0.00069687,0.00115135,-1.25216606,0.39192056,3.00304833,-0.40155004,-0.12584045,0.20863801,-0.01160915,-27.34268799,1.75873112,-0.02764475,-0.05840454,0.08790578,-0.03925391,-27.40109252,1.84663690,-0.04818440,-27.30492156,1.72617974,-0.00201755,-0.00167614,0.00600886,0.00345210,0.00041233,-0.00140895
5.960,-1.25816470,0.38899011,3.01112954,-0.39811784,-0.12543439,0.20723943,-0.00176949,-0.00055751,0.00092111,-1.25618450,0.39066222,3.00513569,-0.40162340,-0.12583892,0.20866242,-0.01073064,-27.35360146,1.76410912,-0.02551234,-0.05848822,0.08788433,-0.03624299,-27.41208969,1.85199346,-0.04522475,-27.31604797,1.73154091,-0.00198020,-0.00167211,0.00599385,0.00350556,0.00040453,-0.00142299
5.970,-1.26214596,0.38773574,3.01320197,-0.39813333,-0.12543927,0.20724749,-0.00132714,-0.00041814,0.00069084,-1.26020349,0.38940390,3.00722324,-0.40169225,-0.12583725,0.20868578,-0.00985162,-27.36447394,1.76948485,-0.02336352,-0.05856825,0.08785946,-0.03321514,-27.42304219,1.85734432,-0.04224762,-27.32713359,1.73689753,-0.00194247,-0.00166816,0.00597873,0.00355892,0.00039798,-0.00143829
5.980,-1.26612735,0.38648133,3.01527448,-0.39814439,-0.12544275,0.20725324,-0.00088478,-0.00027876,0.00046057,-1.26422298,0.38814560,3.00931099,-0.40175656,-0.12583545,0.20870804,-0.00897212,-27.37530500,1.77485843,-0.02119759,-0.05864190,0.08783172,-0.03016971,-27.43394689,1.86269015,-0.03925391,-27.33817749,1.74224949,-0.00190437,-0.00166427,0.00596349,0.00361217,0.00039270,-0.00145480
5.990,-1.27010883,0.38522689,3.01734703,-0.39815102,-0.12544484,0.20725670,-0.00044239,-0.00013938,0.00023029,-1.26824294,0.38688732,3.01139892,-0.40181630,-0.12583353,0.20872916,-0.00809212,-27.38609468,1.78022966,-0.01901526,-0.05870890,0.08780072,-0.02710738,-27.44480358,1.86803039,-0.03624299,-27.34917581,1.74759718,-0.00186589,-0.00166043,0.00594811,0.00366528,0.00038869,-0.00147246
6.000,-1.27409035,0.38397244,3.01941961,-0.39815324,-0.12544554,0.20725785,-0.00000000,-0.00000000,0.00000000,-1.27226331,0.38562907,3.01348701,-0.40187144,-0.12583148,0.20874912,-0.00721169,-27.39684262,1.78559861,-0.01681591,-0.05876698,0.08776681,-0.02402760,-27.45560960,1.87336542,-0.03321514,-27.36012953,1.75293983,-0.00182704,-0.00165663,0.00593260,0.00371820,0.00038594,-0.00149127
6.010,-1.27807188,0.38271798,3.02149218,-0.39815102,-0.12544484,0.20725670,0.00044239,0.00013938,-0.00023029,-1.27628404,0.38437084,3.01557525,-0.40192197,-0.12582929,0.20876785,-0.00633083,-27.40754906,1.79096500,-0.01460091,-0.05881692,0.08772947,-0.02093174,-27.46636598,1.87869447,-0.03016971,-27.37103553,1.75827812,-0.00178784,-0.00165286,0.00591693,0.00377095,0.00038445,-0.00151115
6.020,-1.28205336,0.38146354,3.02356473,-0.39814439,-0.12544275,0.20725324,0.00088478,0.00027876,-0.00046057,-1.28030510,0.38311264,3.01766363,-0.40196785,-0.12582697,0.20878532,-0.00544957,-27.41821343,1.79632897,-0.01236888,-0.05885536,0.08768921,-0.01781845,-27.47706880,1.88401818,-0.02710738,-27.38189358,1.76361152,-0.00174826,-0.00164910,0.00590110,0.00382346,0.00038422,-0.00153208
6.030,-1.28603475,0.38020913,3.02563724,-0.39813333,-0.12543927,0.20724749,0.00132714,0.00041814,-0.00069084,-1.28432642,0.38185447,3.01975213,-0.40200905,-0.12582450,0.20880148,-0.00456795,-27.42883567,1.80169044,-0.01011998,-0.05888146,0.08764611,-0.01468793,-27.48771713,1.88933654,-0.02402760,-27.39270105,1.76894044,-0.00170833,-0.00164534,0.00588511,0.00387572,0.00038523,-0.00155399
6.040,-1.29001601,0.37895476,3.02770967,-0.39811784,-0.12543439,0.20723943,0.00176949,0.00055751,-0.00092111,-1.28834797,0.38059633,3.02184073,-0.40204556,-0.12582187,0.20881628,-0.00368596,-27.43941582,1.80704921,-0.00785501,-0.05889495,0.08759976,-0.01154097,-27.49831076,1.89464897,-0.02093174,-27.40345898,1.77426413,-0.00166804,-0.00164157,0.00586894,0.00392772,0.00038748,-0.00157685
6.050,-1.29399709,0.37770045,3.02978202,-0.39809794,-0.12542812,0.20722906,0.00221181,0.00069687,-0.00115135,-1.29236970,0.37933822,3.02392943,-0.40207734,-0.12581908,0.20882967,-0.00280364,-27.44995345,1.81240542,-0.00557320,-0.05889351,0.08755075,-0.00837684,-27.50884696,1.89995617,-0.01781845,-27.41416345,1.77958326,-0.00162739,-0.00163777,0.00585259,0.00397940,0.00039096,-0.00160061
6.060,-1.29797796,0.37644620,3.03185425,-0.39807361,-0.12542045,0.20721640,0.00265409,0.00083622,-0.00138158,-1.29639155,0.37808015,3.02601820,-0.40210436,-0.12581610,0.20884160,-0.00192102,-27.46044881,1.81775879,-0.00327604,-0.05887807,0.08749861,-0.00519706,-27.51932688,1.90525740,-0.01468793,-27.42481355,1.78489786,-0.00158641,-0.00163395,0.00583605,0.00403075,0.00039565,-0.00162520
6.070,-1.30195855,0.37519204,3.03392634,-0.39804486,-0.12541139,0.20720143,0.00309633,0.00097555,-0.00161179,-1.30041349,0.37682212,3.02810704,-0.40212661,-0.12581292,0.20885201,-0.00103812,-27.47090144,1.82310938,-0.00096181,-0.05884559,0.08744371,-0.00199993,-27.52974703,1.91055309,-0.01154097,-27.43540907,1.79020735,-0.00154506,-0.00163008,0.00581930,0.00408175,0.00040153,-0.00165058
6.080,-1.30593884,0.37393798,3.03599827,-0.39801168,-0.12540094,0.20718416,0.00353851,0.00111487,-0.00184196,-1.30443545,0.37556412,3.03019591,-0.40214404,-0.12580952,0.20886084,-0.00015497,-27.48131126,1.82845714,0.00136812,-0.05879567,0.08738604,0.00121315,-27.54010692,1.91584318,-0.00837684,-27.44594729,1.79551248,-0.00150339,-0.00162614,0.00580236,0.00413236,0.00040858,-0.00167668
6.090,-1.30991877,0.37268403,3.03807001,-0.39797409,-0.12538910,0.20716459,0.00398064,0.00125417,-0.00207211,-1.30845740,0.37430617,3.03228481,-0.40215665,-0.12580588,0.20886806,0.00072842,-27.49167824,1.83380192,0.00371401,-0.05872784,0.08732553,0.00444243,-27.55040607,1.92112746,-0.00519706,-27.45642940,1.80081256,-0.00146137,-0.00162214,0.00578520,0.00418256,0.00041678,-0.00170347
6.100,-1.31389830,0.37143020,3.04014155,-0.39793207,-0.12537586,0.20714272,0.00442270,0.00139345,-0.00230223,-1.31247927,0.37304827,3.03437371,-0.40216440,-0.12580198,0.20887358,0.00161201,-27.50200225,1.83914372,0.00607579,-0.05864122,0.08726246,0.00768780,-27.56064346,1.92640618,-0.00199993,-27.46685190,1.80610801,-0.00141903,-0.00161807,0.00576784,0.00423233,0.00042612,-0.00173086
6.110,-1.31787740,0.37017652,3.04221286,-0.39788563,-0.12536123,0.20711855,0.00486468,0.00153271,-0.00253230,-1.31650103,0.37179042,3.03646260,-0.40216727,-0.12579779,0.20887737,0.00249578,-27.51228289,1.84448254,0.00845285,-0.05853357,0.08719690,0.01094863,-27.57081646,1.93167944,0.00121315,-27.47721432,1.81139882,-0.00137637,-0.00161390,0.00575026,0.00428164,0.00043656,-0.00175882
6.120,-1.32185600,0.36892298,3.04428392,-0.39783478,-0.12534520,0.20709208,0.00530659,0.00167194,-0.00276233,-1.32052262,0.37053262,3.03855145,-0.40216524,-0.12579328,0.20887935,0.00337973,-27.52252047,1.84981818,0.01084553,-0.05840635,0.08712877,0.01422526,-27.58092682,1.93694695,0.00444243,-27.48751620,1.81668481,-0.00133338,-0.00160964,0.00573247,0.00433046,0.00044808,-0.00178727
6.130,-1.32583408,0.36766962,3.04635470,-0.39777950,-0.12532779,0.20706330,0.00574840,0.00181114,-0.00299232,-1.32454400,0.36927488,3.04064025,-0.40215827,-0.12578843,0.20887947,0.00426379,-27.53271443,1.85515070,0.01325318,-0.05825649,0.08705823,0.01751696,-27.59097092,1.94220893,0.00768780,-27.49775653,1.82196626,-0.00129008,-0.00160526,0.00571445,0.00437877,0.00046064,-0.00181617
6.140,-1.32981158,0.36641643,3.04842517,-0.39771981,-0.12530898,0.20703223,0.00619012,0.00195031,-0.00322226,-1.32856510,0.36801721,3.04272897,-0.40214634,-0.12578320,0.20887768,0.00514797,-27.54286512,1.86047984,0.01567536,-0.05808573,0.08698504,0.02082333,-27.60095085,1.94746487,0.01094863,-27.50793270,1.82724329,-0.00124648,-0.00160078,0.00569620,0.00442653,0.00047422,-0.00184545
6.150,-1.33378846,0.36516344,3.05049533,-0.39765570,-0.12528878,0.20699886,0.00663174,0.00208945,-0.00345214,-1.33258589,0.36675960,3.04481760,-0.40212943,-0.12577757,0.20887391,0.00603224,-27.55297197,1.86580578,0.01811271,-0.05789118,0.08690988,0.02414495,-27.61086315,1.95271567,0.01422526,-27.51804648,1.83251566,-0.00120257,-0.00159616,0.00567773,0.00447373,0.00048879,-0.00187505
6.160,-1.33776468,0.36391066,3.05256514,-0.39758717,-0.12526719,0.20696319,0.00707325,0.00222856,-0.00368196,-1.33660631,0.36550207,3.04690610,-0.40210752,-0.12577150,0.20886810,0.00691658,-27.56303504,1.87112835,0.02056421,-0.05767314,0.08683246,0.02748079,-27.62070817,1.95796081,0.01751696,-27.52809427,1.83778360,-0.00115837,-0.00159141,0.00565904,0.00452035,0.00050431,-0.00190491
6.170,-1.34174019,0.36265810,3.05463459,-0.39751424,-0.12524421,0.20692522,0.00751463,0.00236762,-0.00391173,-1.34062630,0.36424461,3.04899447,-0.40208058,-0.12576496,0.20886019,0.00780093,-27.57305422,1.87644752,0.02302992,-0.05743110,0.08675309,0.03083085,-27.63048531,1.96320060,0.02082333,-27.53807818,1.84304664,-0.00111389,-0.00158651,0.00564012,0.00456634,0.00052075,-0.00193497
6.180,-1.34571495,0.36140578,3.05670364,-0.39743688,-0.12521984,0.20688495,0.00795590,0.00250665,-0.00414143,-1.34464583,0.36298725,3.05108267,-0.40204859,-0.12575791,0.20885013,0.00868532,-27.58302936,1.88176317,0.02550937,-0.05716429,0.08667159,0.03419469,-27.64019364,1.96843475,0.02414495,-27.54799477,1.84830570,-0.00106912,-0.00158147,0.00562097,0.00461171,0.00053807,-0.00196518
6.190,-1.34968891,0.36015371,3.05877228,-0.39735512,-0.12519408,0.20684239,0.00839703,0.00264564,-0.00437106,-1.34866483,0.36172997,3.05317068,-0.40201152,-0.12575032,0.20883785,0.00956969,-27.59296034,1.88707529,0.02800250,-0.05687231,0.08658830,0.03757219,-27.64983266,1.97366359,0.02748079,-27.55784441,1.85356029,-0.00102408,-0.00157626,0.00560160,0.00465640,0.00055624,-0.00199546
6.200,-1.35366204,0.35890191,3.06084048,-0.39726894,-0.12516693,0.20679753,0.00883802,0.00278458,-0.00460061,-1.35268326,0.36047279,3.05525847,-0.40196936,-0.12574214,0.20882331,0.01045402,-27.60284700,1.89238382,0.03050843,-0.05655439,0.08650320,0.04096245,-27.65940139,1.97888702,0.03083085,-27.56762651,1.85881077,-0.00097878,-0.00157088,0.00558201,0.00470042,0.00057521,-0.00202578
6.210,-1.35763428,0.35765038,3.06290822,-0.39717836,-0.12513839,0.20675038,0.00927886,0.00292348,-0.00483009,-1.35670107,0.35921572,3.05734603,-0.40192209,-0.12573334,0.20880644,0.01133829,-27.61268945,1.89768863,0.03302709,-0.05621149,0.08641634,0.04436538,-27.66890094,1.98410497,0.03419469,-27.57734017,1.86405684,-0.00093321,-0.00156534,0.00556219,0.00474373,0.00059495,-0.00205606
6.220,-1.36160559,0.35639914,3.06497548,-0.39708337,-0.12510846,0.20670093,0.00971955,0.00306232,-0.00505949,-1.36071819,0.35795877,3.05943333,-0.40186967,-0.12572389,0.20878718,0.01222248,-27.62248745,1.90298972,0.03555824,-0.05584260,0.08632792,0.04778072,-27.67833005,1.98931764,0.03757219,-27.58698490,1.86929888,-0.00088740,-0.00155963,0.00554215,0.00478630,0.00061543,-0.00208625
6.230,-1.36557593,0.35514821,3.06704223,-0.39698397,-0.12507714,0.20664919,0.01016008,0.00320112,-0.00528881,-1.36473458,0.35670194,3.06152033,-0.40181210,-0.12571373,0.20876549,0.01310657,-27.63224083,1.90828701,0.03810135,-0.05544696,0.08623800,0.05120792,-27.68768778,1.99452500,0.04096245,-27.59655977,1.87453682,-0.00084135,-0.00155373,0.00552190,0.00482813,0.00063659,-0.00211630
6.240,-1.36954525,0.35389760,3.06910846,-0.39688016,-0.12504444,0.20659515,0.01060043,0.00333986,-0.00551803,-1.36875019,0.35544524,3.06360702,-0.40174934,-0.12570282,0.20874130,0.01399051,-27.64194946,1.91358050,0.04065643,-0.05502457,0.08614686,0.05464693,-27.69697404,1.99972737,0.04436538,-27.60606588,1.87977059,-0.00079506,-0.00154764,0.00550144,0.00486918,0.00065838,-0.00214615
6.250,-1.37351352,0.35264733,3.07117413,-0.39677196,-0.12501034,0.20653883,0.01104061,0.00347855,-0.00574717,-1.37276497,0.35418868,3.06569336,-0.40168139,-0.12569114,0.20871457,0.01487430,-27.65161324,1.91887008,0.04322213,-0.05457492,0.08605438,0.05809643,-27.70618816,2.00492445,0.04778072,-27.61550201,1.88500044,-0.00074855,-0.00154135,0.00548077,0.00490943,0.00068080,-0.00217574
6.260,-1.37748068,0.35139740,3.07323923,-0.39665935,-0.12497486,0.20648021,0.01148061,0.00361718,-0.00597621,-1.37677886,0.35293226,3.06777933,-0.40160822,-0.12567862,0.20868525,0.01575792,-27.66123225,1.92415566,0.04579870,-0.05409921,0.08596072,0.06155662,-27.71533146,2.01011638,0.05120792,-27.62486724,1.89022636,-0.00070182,-0.00153486,0.00545990,0.00494887,0.00070376,-0.00220504
6.270,-1.38144669,0.35014784,3.07530373,-0.39654235,-0.12493800,0.20641930,0.01192041,0.00375575,-0.00620514,-1.38079180,0.35167601,3.06986491,-0.40152982,-0.12566524,0.20865328,0.01664131,-27.67080612,1.92943725,0.04838575,-0.05359582,0.08586606,0.06502706,-27.72440194,2.01530331,0.05464693,-27.63416150,1.89544868,-0.00065489,-0.00152817,0.00543882,0.00498747,0.00072724,-0.00223398
6.280,-1.38541151,0.34889865,3.07736760,-0.39642095,-0.12489975,0.20635611,0.01236001,0.00389425,-0.00643398,-1.38480376,0.35041993,3.07195006,-0.40144616,-0.12565094,0.20861863,0.01752448,-27.68033508,1.93471464,0.05098211,-0.05306636,0.08577021,0.06850659,-27.73340144,2.02048486,0.05809643,-27.64338414,1.90066713,-0.00060775,-0.00152128,0.00541754,0.00502521,0.00075119,-0.00226252
6.290,-1.38937509,0.34764985,3.07943084,-0.39629515,-0.12486012,0.20629063,0.01279941,0.00403269,-0.00666271,-1.38881466,0.34916403,3.07403475,-0.40135724,-0.12563568,0.20858123,0.01840740,-27.68981875,1.93998798,0.05358826,-0.05250974,0.08567379,0.07199566,-27.74232849,2.02566177,0.06155662,-27.65253650,1.90588186,-0.00056043,-0.00151418,0.00539609,0.00506209,0.00077556,-0.00229060
6.300,-1.39333740,0.34640145,3.08149341,-0.39616496,-0.12481910,0.20622285,0.01323860,0.00417106,-0.00689132,-1.39282446,0.34790833,3.07611895,-0.40126302,-0.12561943,0.20854105,0.01929004,-27.69925722,1.94525707,0.05620243,-0.05192698,0.08557646,0.07549247,-27.75118420,2.03083353,0.06502706,-27.66161661,1.91109305,-0.00051294,-0.00150688,0.00537446,0.00509806,0.00080033,-0.00231820
6.310,-1.39729838,0.34515347,3.08355529,-0.39603038,-0.12477669,0.20615280,0.01367756,0.00430937,-0.00711982,-1.39683311,0.34665282,3.07820264,-0.40116351,-0.12560213,0.20849805,0.02017237,-27.70865026,1.95052189,0.05882528,-0.05131724,0.08547857,0.07899765,-27.75996750,2.03600046,0.06850659,-27.67062632,1.91630033,-0.00046527,-0.00149935,0.00535265,0.00513313,0.00082544,-0.00234525
6.320,-1.40125799,0.34390592,3.08561646,-0.39589141,-0.12473291,0.20608046,0.01411629,0.00444760,-0.00734821,-1.40084056,0.34539754,3.08028579,-0.40105868,-0.12558374,0.20845219,0.02105437,-27.71799786,1.95578240,0.06145590,-0.05068140,0.08538015,0.08251026,-27.76867926,2.04116255,0.07199566,-27.67956420,1.92150448,-0.00041743,-0.00149162,0.00533067,0.00516727,0.00085083,-0.00237173
6.330,-1.40521619,0.34265882,3.08767689,-0.39574805,-0.12468774,0.20600584,0.01455479,0.00458576,-0.00757647,-1.40484674,0.34414248,3.08236836,-0.40094852,-0.12556422,0.20840342,0.02193602,-27.72729984,1.96103852,0.06409369,-0.05001898,0.08528126,0.08602971,-27.77731883,2.04631977,0.07549247,-27.68843136,1.92670497,-0.00036945,-0.00148366,0.00530853,0.00520047,0.00087648,-0.00239758
6.340,-1.40917294,0.34141217,3.08973657,-0.39560031,-0.12464119,0.20592893,0.01499305,0.00472384,-0.00780460,-1.40885160,0.34288767,3.08445032,-0.40083302,-0.12554353,0.20835172,0.02281730,-27.73655630,1.96629018,0.06673760,-0.04933173,0.08518204,0.08955491,-27.78588802,2.05147222,0.07899765,-27.69722677,1.93190216,-0.00032134,-0.00147550,0.00528625,0.00523271,0.00090234,-0.00242279
6.350,-1.41312818,0.34016600,3.09179546,-0.39544819,-0.12459327,0.20584974,0.01543105,0.00486184,-0.00803260,-1.41285510,0.34163311,3.08653165,-0.40071217,-0.12552162,0.20829704,0.02369816,-27.74576695,1.97153733,0.06938807,-0.04861850,0.08508249,0.09308624,-27.79438545,2.05661983,0.08251026,-27.70595131,1.93709604,-0.00027308,-0.00146711,0.00526381,0.00526398,0.00092835,-0.00244730
6.360,-1.41708189,0.33892031,3.09385355,-0.39529169,-0.12454396,0.20576828,0.01586880,0.00499976,-0.00826047,-1.41685717,0.34037882,3.08861232,-0.40058594,-0.12549845,0.20823936,0.02457862,-27.75493190,1.97677990,0.07204318,-0.04788092,0.08498277,0.09662180,-27.80281282,2.06176267,0.08602971,-27.71460436,1.94228661,-0.00022472,-0.00145851,0.00524123,0.00529425,0.00095449,-0.00247108
6.370,-1.42103400,0.33767512,3.09591082,-0.39513082,-0.12449327,0.20568453,0.01630628,0.00513759,-0.00848820,-1.42085777,0.33912481,3.09069228,-0.40045435,-0.12547398,0.20817866,0.02545861,-27.76405093,1.98201789,0.07470384,-0.04711859,0.08488312,0.10016245,-27.81116952,2.06690100,0.08955491,-27.72318774,1.94747396,-0.00017623,-0.00144969,0.00521854,0.00532353,0.00098071,-0.00249413
6.380,-1.42498449,0.33643045,3.09796724,-0.39496557,-0.12444121,0.20559851,0.01674348,0.00527534,-0.00871579,-1.42485683,0.33787111,3.09277152,-0.40031736,-0.12544816,0.20811489,0.02633811,-27.77312390,1.98725122,0.07736834,-0.04633176,0.08478350,0.10370645,-27.81945566,2.07203472,0.09308624,-27.73170010,1.95265803,-0.00012766,-0.00144066,0.00519572,0.00535179,0.00100695,-0.00251638
6.390,-1.42893330,0.33518630,3.10002278,-0.39479595,-0.12438776,0.20551022,0.01718041,0.00541301,-0.00894323,-1.42885431,0.33661771,3.09484999,-0.40017498,-0.12542096,0.20804804,0.02721714,-27.78215100,1.99247972,0.08003631,-0.04552224,0.08468378,0.10725345,-27.82767324,2.07716350,0.09662180,-27.74014315,1.95783892,-0.00007899,-0.00143141,0.00517279,0.00537903,0.00103320,-0.00253782
6.400,-1.43288039,0.33394270,3.10207743,-0.39462196,-0.12433295,0.20541965,0.01761705,0.00555058,-0.00917052,-1.43285015,0.33536465,3.09692768,-0.40002720,-0.12539233,0.20797809,0.02809563,-27.79113183,1.99770351,0.08270764,-0.04468892,0.08458439,0.11080327,-27.83582075,2.08228790,0.10016245,-27.74851630,1.96301689,-0.00003024,-0.00142195,0.00514975,0.00540524,0.00105938,-0.00255844
6.410,-1.43682572,0.33269965,3.10413117,-0.39444361,-0.12427675,0.20532681,0.01805340,0.00568806,-0.00939766,-1.43684429,0.33411193,3.09900453,-0.39987400,-0.12536223,0.20790501,0.02897359,-27.80006651,2.00292246,0.08538116,-0.04383354,0.08448534,0.11435474,-27.84390005,2.08740780,0.10370645,-27.75681968,1.96819183,0.00001857,-0.00141228,0.00512664,0.00543039,0.00108548,-0.00257820
6.420,-1.44076925,0.33145717,3.10618396,-0.39426089,-0.12421919,0.20523170,0.01848944,0.00582544,-0.00962464,-1.44083669,0.33285957,3.10108054,-0.39971539,-0.12533064,0.20782880,0.02985095,-27.80895499,2.00813644,0.08805585,-0.04295678,0.08438641,0.11790681,-27.85191177,2.09252285,0.10725345,-27.76505532,1.97336342,0.00006744,-0.00140240,0.00510342,0.00545450,0.00111145,-0.00259710
6.430,-1.44471093,0.33021527,3.10823579,-0.39407382,-0.12416024,0.20513432,0.01892517,0.00596273,-0.00985146,-1.44482728,0.33160759,3.10315565,-0.39955136,-0.12529750,0.20774943,0.03072773,-27.81779718,2.01334545,0.09073153,-0.04205906,0.08428789,0.12145925,-27.85985624,2.09763335,0.11080327,-27.77322170,1.97853223,0.00011635,-0.00139232,0.00508014,0.00547754,0.00113726,-0.00261511
6.440,-1.44865071,0.32897397,3.11028664,-0.39388239,-0.12409993,0.20503467,0.01936059,0.00609991,-0.01007812,-1.44881601,0.33035600,3.10522984,-0.39938191,-0.12526278,0.20766690,0.03160389,-27.82659289,2.01854950,0.09340810,-0.04114060,0.08418998,0.12501199,-27.86773349,2.10273948,0.11435474,-27.78132074,1.98369815,0.00016530,-0.00138203,0.00505680,0.00549952,0.00116285,-0.00263223
6.450,-1.45258856,0.32773327,3.11233648,-0.39368661,-0.12403825,0.20493276,0.01979568,0.00623700,-0.01030460,-1.45280284,0.32910483,3.10730308,-0.39920703,-0.12522645,0.20758119,0.03247940,-27.83534232,2.02374839,0.09608360,-0.04020378,0.08409241,0.12856300,-27.87554611,2.10784079,0.11790681,-27.78935305,1.98886081,0.00021428,-0.00137156,0.00503340,0.00552042,0.00118820,-0.00264843
6.460,-1.45652443,0.32649321,3.11438529,-0.39348648,-0.12397519,0.20482858,0.02023044,0.00637397,-0.01053091,-1.45678770,0.32785408,3.10937534,-0.39902671,-0.12518847,0.20749231,0.03335423,-27.84404498,2.02894224,0.09875863,-0.03924629,0.08399558,0.13211286,-27.88329127,2.11293782,0.12145925,-27.79731898,1.99402052,0.00026327,-0.00136087,0.00500995,0.00554023,0.00121328,-0.00266373
6.470,-1.46045828,0.32525378,3.11643304,-0.39328200,-0.12391077,0.20472214,0.02066486,0.00651085,-0.01075705,-1.46077053,0.32660379,3.11144658,-0.39884097,-0.12514880,0.20740024,0.03422838,-27.85270122,2.03413082,0.10143137,-0.03827187,0.08389912,0.13565975,-27.89097309,2.11802994,0.12501199,-27.80521858,1.99917746,0.00031225,-0.00135001,0.00498646,0.00555897,0.00123803,-0.00267810
