t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_delan_1,tau_delan_2,tau_delan_3,tau_dnn_1,tau_dnn_2,tau_dnn_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3,gru_active
6.230,-1.36557593,0.35514821,3.06704223,-0.39698397,-0.12507714,0.20664919,0.01016008,0.00320112,-0.00528881,-1.36769789,0.35619793,3.06299104,-0.34357245,-0.11235914,0.18775959,0.05806283,-27.61516190,1.89907432,0.05852202,-27.61435064,1.90043651,-0.07077032,-0.09181438,0.10196760,-0.01224829,-27.70616502,2.00240412,-0.06159142,-27.56371034,1.87008541,0.00212196,-0.00104972,0.00405119,-0.05341152,-0.01271800,0.01888960,1
6.240,-1.36954525,0.35389760,3.06910846,-0.39688016,-0.12504444,0.20659515,0.01060043,0.00333986,-0.00551803,-1.37113672,0.35508024,3.06486016,-0.34365029,-0.11221151,0.18754780,0.06096924,-27.62419510,1.90431297,0.06143103,-27.62339029,1.90568198,-0.07836267,-0.09571446,0.10492859,-0.01693164,-27.71910475,2.01061056,-0.01507364,-27.54839572,1.85316882,0.00159147,-0.00118264,0.00424830,-0.05322987,-0.01283293,0.01904735,1
6.250,-1.37351352,0.35264733,3.07117413,-0.39677196,-0.12501034,0.20653883,0.01104061,0.00347855,-0.00574717,-1.37457586,0.35396427,3.06672565,-0.34371603,-0.11205801,0.18729800,0.06387530,-27.63318634,1.90954888,0.06433969,-27.63238802,1.91092464,-0.08595077,-0.09967149,0.10801913,-0.02161108,-27.73205951,2.01894377,-0.02003557,-27.56147176,1.86103295,0.00106234,-0.00131694,0.00444848,-0.05305593,-0.01295233,0.01924083,1
6.260,-1.37748068,0.35139740,3.07323923,-0.39665935,-0.12497486,0.20648021,0.01148061,0.00361718,-0.00597621,-1.37801536,0.35284988,3.06858794,-0.34377473,-0.11190313,0.18703091,0.06677993,-27.64212990,1.91478157,0.06724691,-27.64133807,1.91616409,-0.09352240,-0.10366005,0.11118141,-0.02627549,-27.74499812,2.02734551,-0.02500652,-27.57458991,1.86907344,0.00053468,-0.00145248,0.00465129,-0.05288462,-0.01307173,0.01944930,1
6.270,-1.38144669,0.35014784,3.07530373,-0.39654235,-0.12493800,0.20641930,0.01192041,0.00375575,-0.00620514,-1.38145533,0.35173696,3.07044751,-0.34383015,-0.11175031,0.18676242,0.06968395,-27.65103531,1.92001307,0.07015350,-27.65025003,1.92140232,-0.10106825,-0.10765902,0.11436930,-0.03091474,-27.75790905,2.03577162,-0.02997122,-27.58773313,1.87721918,0.00000864,-0.00158912,0.00485622,-0.05271220,-0.01318769,0.01965688,1
6.280,-1.38541151,0.34889865,3.07736760,-0.39642095,-0.12489975,0.20635611,0.01236001,0.00389425,-0.00643398,-1.38489583,0.35062538,3.07230483,-0.34388512,-0.11160219,0.18650466,0.07258616,-27.65990257,1.92524111,0.07305829,-27.65912382,1.92663709,-0.10858082,-0.11165212,0.11754601,-0.03552253,-27.77077594,2.04418310,-0.03492172,-27.60085716,1.88542239,-0.00051568,-0.00172673,0.00506277,-0.05253583,-0.01329756,0.01985145,1
6.290,-1.38937509,0.34764985,3.07943084,-0.39629515,-0.12486012,0.20629063,0.01279941,0.00403269,-0.00666271,-1.38833695,0.34951502,3.07416036,-0.34394176,-0.11146075,0.18626679,0.07548774,-27.66872215,1.93046474,0.07596242,-27.66794999,1.93186742,-0.11605393,-0.11562580,0.12068248,-0.04009151,-27.78357579,2.05254990,-0.03984799,-27.61396221,1.89364046,-0.00103814,-0.00186517,0.00527048,-0.05235339,-0.01339937,0.02002384,1
6.300,-1.39333740,0.34640145,3.08149341,-0.39616496,-0.12481910,0.20622285,0.01323860,0.00417106,-0.00689132,-1.39522135,0.34729743,3.07786795,-0.34402102,-0.11130342,0.18603449,0.07838825,-27.67750168,1.93568838,0.07886549,-27.67673612,1.93709771,-0.07180178,-0.09197941,0.09971207,0.00706372,-27.76871554,2.03680978,-0.04960285,-27.64003186,1.90999733,0.00188395,-0.00089598,0.00362546,-0.05214394,-0.01351568,0.02018836,1
6.310,-1.39729838,0.34515347,3.08355529,-0.39603038,-0.12477669,0.20615280,0.01367756,0.00430937,-0.00711982,-1.39866479,0.34618995,3.07972094,-0.34410181,-0.11116445,0.18585058,0.08128666,-27.68623543,1.94090867,0.08176645,-27.68547650,1.94232466,-0.07913274,-0.09597687,0.10271613,0.00263371,-27.78145337,2.04504079,-0.05442108,-27.65297353,1.91808594,0.00136641,-0.00103648,0.00383435,-0.05192857,-0.01361224,0.02030222,1
6.320,-1.40125799,0.34390592,3.08561646,-0.39589141,-0.12473291,0.20608046,0.01411629,0.00444760,-0.00734821,-1.40210908,0.34508353,3.08157286,-0.34418377,-0.11103399,0.18568586,0.08418342,-27.69492722,1.94612586,0.08466575,-27.69417496,1.94754848,-0.08641974,-0.09994072,0.10567141,-0.00175399,-27.79411568,2.05321989,-0.05442108,-27.65302601,1.91813952,0.00085109,-0.00117761,0.00404360,-0.05170764,-0.01369892,0.02039460,1
6.330,-1.40521619,0.34265882,3.08767689,-0.39574805,-0.12468774,0.20600584,0.01455479,0.00458576,-0.00757647,-1.40555348,0.34397884,3.08342086,-0.34424776,-0.11089268,0.18546436,0.08707970,-27.70357895,1.95134127,0.08756456,-27.70283339,1.95277047,-0.09371172,-0.10398436,0.10880449,-0.00614716,-27.80681776,2.06157496,-0.00757717,-27.63803679,1.90200095,0.00033729,-0.00132002,0.00425603,-0.05150029,-0.01379506,0.02054148,1
6.340,-1.40917294,0.34141217,3.08973657,-0.39560031,-0.12464119,0.20592893,0.01499305,0.00472384,-0.00780460,-1.40899806,0.34287576,3.08526541,-0.34430019,-0.11074645,0.18521210,0.08997295,-27.71218491,1.95655262,0.09046033,-27.71144607,1.95798842,-0.10099420,-0.10807501,0.11204396,-0.01053387,-27.81952108,2.07003238,-0.01224829,-27.65101114,1.91017644,-0.00017488,-0.00146359,0.00447116,-0.05130012,-0.01389474,0.02071683,1
6.350,-1.41312818,0.34016600,3.09179546,-0.39544819,-0.12459327,0.20584974,0.01543105,0.00486184,-0.00803260,-1.41244288,0.34177416,3.08710702,-0.34434583,-0.11059985,0.18494921,0.09286575,-27.72074318,1.96175992,0.09335565,-27.72001108,1.96320227,-0.10825554,-0.11218589,0.11533260,-0.01489989,-27.83219697,2.07853487,-0.01693164,-27.66402473,1.91853029,-0.00068530,-0.00160816,0.00468844,-0.05110236,-0.01399342,0.02090053,1
6.360,-1.41708189,0.33892031,3.09385355,-0.39529169,-0.12454396,0.20576828,0.01586880,0.00499976,-0.00826047,-1.41588804,0.34067390,3.08894618,-0.34438831,-0.11045635,0.18469109,0.09575639,-27.72926521,1.96696520,0.09624879,-27.72853988,1.96841406,-0.11548708,-0.11629613,0.11862516,-0.01923830,-27.84483601,2.08703922,-0.02161108,-27.67704658,1.92698540,-0.00119385,-0.00175359,0.00490737,-0.05090338,-0.01408761,0.02107719,1
6.370,-1.42103400,0.33767512,3.09591082,-0.39513082,-0.12449327,0.20568453,0.01630628,0.00513759,-0.00848820,-1.42277965,0.33847686,3.09261927,-0.34444234,-0.11029188,0.18441429,0.09864485,-27.73773766,1.97216618,0.09913973,-27.73701911,1.97362155,-0.07096307,-0.09307044,0.09810550,0.02817666,-27.83008955,2.07172705,-0.03091474,-27.70300982,1.94397968,0.00174565,-0.00080174,0.00329155,-0.05068848,-0.01420139,0.02127024,1
6.380,-1.42498449,0.33643045,3.09796724,-0.39496557,-0.12444121,0.20559851,0.01674348,0.00527534,-0.00871579,-1.42622625,0.33737981,3.09445421,-0.34449679,-0.11014521,0.18418431,0.10153159,-27.74616814,1.97736490,0.10202897,-27.74545641,1.97882673,-0.07808076,-0.09723582,0.10134809,0.02394820,-27.84269224,2.08017482,-0.03552253,-27.71592334,1.95243590,0.00124176,-0.00094936,0.00351303,-0.05046878,-0.01429600,0.02141420,1
6.390,-1.42893330,0.33518630,3.10002278,-0.39479595,-0.12438776,0.20551022,0.01718041,0.00541301,-0.00894323,-1.42967348,0.33628356,3.09628876,-0.34455342,-0.11001525,0.18400202,0.10441662,-27.75455856,1.98255980,0.10491648,-27.75385367,1.98402809,-0.08515117,-0.10131796,0.10445969,0.01976531,-27.85517163,2.08848778,-0.04009151,-27.72876310,1.96082234,0.00074018,-0.00109726,0.00373402,-0.05024253,-0.01437251,0.02150820,1
6.400,-1.43288039,0.33394270,3.10207743,-0.39462196,-0.12433295,0.20541965,0.01761705,0.00555058,-0.00917052,-1.43312135,0.33518831,3.09812225,-0.34461170,-0.10989274,0.18383874,0.10729975,-27.76289940,1.98775113,0.10780207,-27.76220138,1.98922583,-0.09217477,-0.10536764,0.10752052,0.01562731,-27.86756901,2.09674635,-0.04009151,-27.72881318,1.96087546,0.00024096,-0.00124561,0.00395518,-0.05001026,-0.01444021,0.02158091,1
6.410,-1.43682572,0.33269965,3.10413117,-0.39444361,-0.12427675,0.20532681,0.01805340,0.00568806,-0.00939766,-1.43656909,0.33409472,3.09995192,-0.34465226,-0.10975913,0.18362075,0.11017988,-27.77120018,1.99293780,0.11068466,-27.77050905,1.99441893,-0.09920106,-0.10949417,0.11075049,0.01148360,-27.88000322,2.10516943,0.00706372,-27.71403639,1.94532638,-0.00025663,-0.00139507,0.00417925,-0.04979135,-0.01451762,0.02170606,1
6.420,-1.44076925,0.33145717,3.10618396,-0.39426089,-0.12421919,0.20523170,0.01848944,0.00582544,-0.00962464,-1.44346448,0.33191202,3.10360182,-0.34468178,-0.10958566,0.18330416,0.11305878,-27.77945900,1.99812281,0.11356601,-27.77877479,1.99961030,-0.05449599,-0.08656909,0.09054437,0.05907002,-27.86534388,2.09015467,-0.00175399,-27.73958307,1.96204270,0.00269523,-0.00045485,0.00258214,-0.04957911,-0.01463353,0.02192754,1
6.430,-1.44471093,0.33021527,3.10823579,-0.39407382,-0.12416024,0.20513432,0.01892517,0.00596273,-0.00985146,-1.44691227,0.33082263,3.10542307,-0.34470617,-0.10942407,0.18300939,0.11593542,-27.78767014,2.00330234,0.11644509,-27.78699286,2.00479618,-0.06147918,-0.09089617,0.09403818,0.05496592,-27.87788903,2.09883436,-0.00614716,-27.75234810,1.97051242,0.00220134,-0.00060736,0.00281272,-0.04936765,-0.01473617,0.02212493,1
6.440,-1.44865071,0.32897397,3.11028664,-0.39388239,-0.12409993,0.20503467,0.01936059,0.00609991,-0.01007812,-1.45036023,0.32973435,3.10724256,-0.34472850,-0.10927490,0.18274422,0.11881002,-27.79583931,2.00847840,0.11932214,-27.79516900,2.00997858,-0.06842732,-0.09516761,0.09746273,0.05089481,-27.89033660,2.10744131,-0.01053387,-27.76510738,1.97905802,0.00170952,-0.00076038,0.00304408,-0.04915389,-0.01482503,0.02229045,1
6.450,-1.45258856,0.32773327,3.11233648,-0.39368661,-0.12403825,0.20493276,0.01979568,0.00623700,-0.01030460,-1.45380841,0.32864706,3.10906081,-0.34475108,-0.10913858,0.18251454,0.12168156,-27.80396461,2.01364779,0.12219610,-27.80330130,2.01515426,-0.07533431,-0.09937774,0.10079604,0.04686179,-27.90267905,2.11595030,-0.01489989,-27.77783216,1.98762212,0.00121985,-0.00091379,0.00327567,-0.04893553,-0.01489967,0.02241822,1
6.460,-1.45652443,0.32649321,3.11438529,-0.39348648,-0.12397519,0.20482858,0.02023044,0.00637397,-0.01053091,-1.45725683,0.32756094,3.11087718,-0.34477384,-0.10900697,0.18229518,0.12455150,-27.81204605,2.01881766,0.12506845,-27.81138976,2.02033042,-0.08219952,-0.10357109,0.10410922,0.04286894,-27.91496085,2.12443964,-0.01489989,-27.77789090,1.98771633,0.00073240,-0.00106773,0.00350811,-0.04871264,-0.01496822,0.02253340,1
6.470,-1.46045828,0.32525378,3.11643304,-0.39328200,-0.12391077,0.20472214,0.02066486,0.00651085,-0.01075705,-1.46070556,0.32647585,3.11269220,-0.34479853,-0.10888245,0.18209689,0.12741874,-27.82008171,2.02398038,0.12793811,-27.81943247,2.02549937,-0.08901779,-0.10773259,0.10736805,0.03892032,-27.92716506,2.13286742,-0.01923830,-27.79058157,1.99628819,0.00024728,-0.00122207,0.00374084,-0.04848347,-0.01502832,0.02262525,1
6.480,-1.46439005,0.32401500,3.11847972,-0.39307318,-0.12384498,0.20461344,0.02109894,0.00664761,-0.01098301,-1.46415383,0.32539244,3.11450318,-0.34480561,-0.10874695,0.18184719,0.13028319,-27.82807732,2.02913904,0.13080495,-27.82743512,2.03066425,-0.09583875,-0.11196825,0.11078862,0.03496619,-27.93940337,2.14145287,0.02817666,-27.77591931,1.98117800,-0.00023622,-0.00137744,0.00397654,-0.04826757,-0.01509803,0.02276625,1
6.490,-1.46831972,0.32277688,3.12052531,-0.39286002,-0.12377782,0.20450248,0.02153266,0.00678426,-0.01120878,-1.46760171,0.32431058,3.11631067,-0.34480121,-0.10860684,0.18157254,0.13314493,-27.83602333,2.03429270,0.13366907,-27.83538824,2.03582411,-0.10264880,-0.11624248,0.11429743,0.03102028,-27.95163072,2.15012153,0.02394820,-27.78859899,1.98980053,-0.00071801,-0.00153370,0.00421464,-0.04805881,-0.01517098,0.02292994,1
6.500,-1.47224724,0.32153944,3.12256977,-0.39264253,-0.12370929,0.20438926,0.02196602,0.00692080,-0.01143436,-1.47449658,0.32215091,3.11991725,-0.34478362,-0.10843524,0.18123099,0.13600455,-27.84392357,2.03944230,0.13653108,-27.84329559,2.04097986,-0.05773652,-0.09370329,0.09456335,0.07879456,-27.93699888,2.13554322,0.01562731,-27.81360879,2.00664319,0.00224934,-0.00061147,0.00265252,-0.04785891,-0.01527405,0.02315827,1
6.510,-1.47617256,0.32030270,3.12461308,-0.39242071,-0.12363940,0.20427379,0.02239901,0.00705722,-0.01165976,-1.47794370,0.32107282,3.12171739,-0.34476583,-0.10827856,0.18092685,0.13886131,-27.85178566,2.04458880,0.13939022,-27.85116483,2.04613250,-0.06449963,-0.09810513,0.09819907,0.07489059,-27.94926997,2.14433157,0.01148360,-27.82609896,2.01516221,0.00177114,-0.00077012,0.00289569,-0.04765488,-0.01536084,0.02334694,1
6.520,-1.48009564,0.31906666,3.12665523,-0.39219455,-0.12356815,0.20415607,0.02283162,0.00719352,-0.01188495,-1.48138988,0.31999650,3.12351298,-0.34472877,-0.10811707,0.18058482,0.14171536,-27.85960007,2.04972982,0.14224663,-27.85898638,2.05127962,-0.07127369,-0.10255104,0.10196831,0.07097295,-27.96153742,2.15324793,0.05907002,-27.81152758,2.00037531,0.00129424,-0.00092984,0.00314225,-0.04746578,-0.01545108,0.02357125,1
6.530,-1.48401644,0.31783134,3.12869620,-0.39196407,-0.12349553,0.20403609,0.02326385,0.00732971,-0.01210995,-1.48483511,0.31892212,3.12530340,-0.34467725,-0.10794730,0.18019901,0.14456627,-27.86737061,2.05486512,0.14509989,-27.86676411,2.05642100,-0.07804855,-0.10706246,0.10589347,0.06705134,-27.97382657,2.16231447,0.05907002,-27.81162488,2.00063387,0.00081867,-0.00109078,0.00339280,-0.04728682,-0.01554823,0.02383708,1
6.540,-1.48793491,0.31659675,3.13073595,-0.39172928,-0.12342155,0.20391387,0.02369569,0.00746577,-0.01233474,-1.48827945,0.31784953,3.12708923,-0.34461656,-0.10777515,0.17979513,0.14741495,-27.87509537,2.05999517,0.14795091,-27.87449608,2.06155711,-0.08481187,-0.11160590,0.10990217,0.06313904,-27.98610198,2.17145928,0.05496592,-27.82425968,2.00954262,0.00034454,-0.00125278,0.00364672,-0.04711272,-0.01564640,0.02411874,1
6.550,-1.49185101,0.31536291,3.13277447,-0.39149016,-0.12334622,0.20378940,0.02412713,0.00760170,-0.01255933,-1.49172298,0.31677859,3.12887106,-0.34455068,-0.10760498,0.17939215,0.15025982,-27.88277435,2.06512046,0.15079811,-27.88218231,2.06668842,-0.09155406,-0.11615536,0.11393927,0.05924405,-27.99833766,2.18062769,0.05089481,-27.83678938,2.01834970,-0.00012803,-0.00141568,0.00390341,-0.04693948,-0.01574124,0.02439725,1
6.560,-1.49576470,0.31412983,3.13481173,-0.39124673,-0.12326952,0.20366268,0.02455817,0.00773751,-0.01278371,-1.49516576,0.31570914,3.13064946,-0.34448256,-0.10743996,0.17900398,0.15310231,-27.89041138,2.07024217,0.15364292,-27.88982659,2.07181612,-0.09826766,-0.12069084,0.11796233,0.05537526,-28.01051743,2.18977845,0.04686179,-27.84920658,2.02703058,-0.00059894,-0.00157931,0.00416227,-0.04676417,-0.01582956,0.02465870,1
6.570,-1.49967593,0.31289753,3.13684771,-0.39099900,-0.12319147,0.20353373,0.02498879,0.00787318,-0.01300787,-1.49860786,0.31464104,3.13242498,-0.34441441,-0.10728249,0.17864089,0.15594140,-27.89800072,2.07535839,0.15648432,-27.89742320,2.07693829,-0.10494653,-0.12519645,0.12193813,0.05153779,-28.02261965,2.19887643,0.04286894,-27.86155582,2.03566384,-0.00106807,-0.00174351,0.00442273,-0.04658459,-0.01590898,0.02489284,1
6.580,-1.50358466,0.31166601,3.13888240,-0.39074696,-0.12311206,0.20340253,0.02541900,0.00800873,-0.01323181,-1.50204934,0.31357414,3.13419816,-0.34434786,-0.10713426,0.17831035,0.15877733,-27.90554810,2.08046770,0.15932255,-27.90497789,2.08205353,-0.11158580,-0.12965993,0.12584070,0.04773675,-28.03463782,2.20789423,0.03892032,-27.87382026,2.04420805,-0.00153532,-0.00190813,0.00468424,-0.04639910,-0.01597780,0.02509218,1
6.590,-1.50749085,0.31043529,3.14091576,-0.39049062,-0.12303129,0.20326909,0.02584877,0.00814413,-0.01345553,-1.50549028,0.31250830,3.13596959,-0.34428415,-0.10699667,0.17801837,0.16161071,-27.91304970,2.08557367,0.16215824,-27.91248681,2.08716541,-0.11818144,-0.13407021,0.12964715,0.04397680,-28.04655703,2.21681256,0.03496619,-27.88611142,2.05288165,-0.00200057,-0.00207301,0.00494617,-0.04620647,-0.01603462,0.02525072,1
6.600,-1.51139446,0.30920539,3.14294777,-0.39022999,-0.12294917,0.20313342,0.02627811,0.00827941,-0.01367902,-1.50893072,0.31144337,3.13773982,-0.34422421,-0.10687077,0.17776963,0.16444057,-27.92050552,2.09067130,0.16499038,-27.91995000,2.09226892,-0.12473002,-0.13841783,0.13333812,0.04026036,-28.05836783,2.22560704,0.03102028,-27.89838419,2.06160982,-0.00246374,-0.00223798,0.00520795,-0.04600578,-0.01607840,0.02536379,1
6.610,-1.51529544,0.30797631,3.14497842,-0.38996506,-0.12286570,0.20299551,0.02670701,0.00841454,-0.01390228,-1.51236991,0.31037997,3.13950630,-0.34414791,-0.10673800,0.17748908,0.16726691,-27.92791748,2.09576631,0.16781899,-27.92736932,2.09736976,-0.13128253,-0.14281122,0.13713449,0.03653646,-28.07018053,2.23450425,0.07879456,-27.88382904,2.04721951,-0.00292553,-0.00240366,0.00547212,-0.04581715,-0.01612770,0.02550643,1
6.620,-1.51919375,0.30674808,3.14700767,-0.38969585,-0.12278088,0.20285537,0.02713546,0.00854953,-0.01412531,-1.51580791,0.30931796,3.14126961,-0.34406096,-0.10660395,0.17719975,0.17009053,-27.93527985,2.10085320,0.17064488,-27.93473908,2.10246247,-0.13782603,-0.14721782,0.14097032,0.03281885,-28.08195691,2.24343279,0.07489059,-27.89616907,2.05616569,-0.00338584,-0.00256988,0.00573806,-0.04563489,-0.01617693,0.02565562,1
6.630,-1.52308934,0.30552070,3.14903552,-0.38942235,-0.12269471,0.20271301,0.02756345,0.00868438,-0.01434810,-1.51924472,0.30825750,3.14302917,-0.34396601,-0.10646443,0.17688881,0.17291008,-27.94260406,2.10593462,0.17346669,-27.94207070,2.10754968,-0.14435446,-0.15166305,0.14488553,0.02911223,-28.09373375,2.25243521,0.07489059,-27.89624702,2.05635356,-0.00384462,-0.00273680,0.00600635,-0.04545634,-0.01623028,0.02582420,1
6.640,-1.52698218,0.30429419,3.15106193,-0.38914458,-0.12260720,0.20256841,0.02799098,0.00881908,-0.01457065,-1.52611504,0.30614062,3.14653952,-0.34384020,-0.10629379,0.17651478,0.17572676,-27.94987488,2.11101365,0.17628560,-27.94934896,2.11263447,-0.09938927,-0.12982326,0.12617240,0.07689633,-28.07917222,2.23880687,0.06705134,-27.92093564,2.07461813,-0.00086714,-0.00184643,0.00452241,-0.04530438,-0.01631341,0.02605363,1
6.650,-1.53087222,0.30306856,3.15308688,-0.38886253,-0.12251833,0.20242159,0.02841803,0.00895363,-0.01479295,-1.52954867,0.30508388,3.14829160,-0.34372101,-0.10613887,0.17618789,0.17853945,-27.95710754,2.11608291,0.17910054,-27.95658909,2.11770943,-0.10591097,-0.13437977,0.13017477,0.07318957,-28.09096885,2.24788420,0.06313904,-27.93326493,2.08385567,-0.00132355,-0.00201532,0.00479528,-0.04514152,-0.01637946,0.02623370,1
6.660,-1.53475942,0.30184383,3.15511035,-0.38857622,-0.12242812,0.20227255,0.02884461,0.00908803,-0.01501500,-1.53298138,0.30402805,3.15004246,-0.34360840,-0.10599979,0.17591243,0.18134890,-27.96429634,2.12114739,0.18191221,-27.96378536,2.12277962,-0.11238275,-0.13885109,0.13403981,0.06952946,-28.10263644,2.25681943,0.05924405,-27.94554639,2.09308466,-0.00177804,-0.00218422,0.00506789,-0.04496782,-0.01642833,0.02636012,1
6.670,-1.53864373,0.30062000,3.15713232,-0.38828564,-0.12233657,0.20212129,0.02927070,0.00922227,-0.01523680,-1.53641322,0.30297298,3.15179274,-0.34350236,-0.10587661,0.17569146,0.18415409,-27.97142792,2.12620783,0.18471962,-27.97092442,2.12784573,-0.11880292,-0.14323292,0.13775134,0.06591671,-28.11415734,2.26559707,0.05537526,-27.95776389,2.10226418,-0.00223051,-0.00235298,0.00533958,-0.04478328,-0.01645996,0.02642983,1
6.680,-1.54252512,0.29939710,3.15915277,-0.38799081,-0.12224368,0.20196782,0.02969629,0.00935637,-0.01545834,-1.54327457,0.30086447,3.15529408,-0.34338449,-0.10575832,0.17554352,0.18695608,-27.97852325,2.13125920,0.18752381,-27.97802728,2.13290270,-0.07374883,-0.12122265,0.11848988,0.11377498,-28.09924993,2.25139258,0.04773675,-27.98193610,2.12034437,0.00074945,-0.00146737,0.00385869,-0.04460632,-0.01648536,0.02642430,1
6.690,-1.54640353,0.29817513,3.16117167,-0.38769172,-0.12214945,0.20181213,0.03012139,0.00949030,-0.01567963,-1.54670421,0.29981073,3.15704633,-0.34327929,-0.10566241,0.17546397,0.18975475,-27.98556900,2.13630462,0.19032469,-27.98508058,2.13795371,-0.08009235,-0.12543988,0.12177007,0.11023235,-28.11052046,2.25972378,0.04397680,-27.99386968,2.12919990,0.00030068,-0.00163560,0.00412534,-0.04441243,-0.01648704,0.02634816,1
6.700,-1.55027894,0.29695412,3.16318900,-0.38738838,-0.12205387,0.20165423,0.03054597,0.00962407,-0.01590064,-1.55013324,0.29875712,3.15880041,-0.34318516,-0.10558701,0.17545007,0.19254892,-27.99257851,2.14134359,0.19312104,-27.99209764,2.14299827,-0.08636980,-0.12952760,0.12483667,0.10675124,-28.12162524,2.26783494,0.04026036,-28.00568741,2.13790286,-0.00014570,-0.00180300,0.00438859,-0.04420322,-0.01646686,0.02620416,1
6.710,-1.55415128,0.29573406,3.16520475,-0.38708080,-0.12195697,0.20149412,0.03097004,0.00975768,-0.01612139,-1.55356172,0.29770350,3.16055691,-0.34310090,-0.10553077,0.17549994,0.19533958,-27.99953079,2.14637780,0.19591388,-27.99905753,2.14803801,-0.09258162,-0.13348926,0.12768668,0.10333226,-28.13254679,2.27572469,0.03653646,-28.01749952,2.14667947,-0.00058956,-0.00196944,0.00464784,-0.04397990,-0.01642620,0.02599418,1
6.720,-1.55802054,0.29451498,3.16721888,-0.38676898,-0.12185872,0.20133180,0.03139359,0.00989113,-0.01634187,-1.55698971,0.29664972,3.16231639,-0.34302563,-0.10549264,0.17561214,0.19812645,-28.00644493,2.15140438,0.19870293,-28.00597926,2.15307007,-0.09872849,-0.13732534,0.13031564,0.09997444,-28.14330460,2.28338571,0.03281885,-28.02926777,2.15545842,-0.00103083,-0.00213474,0.00490249,-0.04374335,-0.01636608,0.02571966,1
6.730,-1.56188665,0.29329689,3.16923138,-0.38645293,-0.12175914,0.20116728,0.03181660,0.01002441,-0.01656207,-1.56041723,0.29559595,3.16407824,-0.34295707,-0.10546365,0.17575526,0.20090915,-28.01330948,2.15642357,0.20148778,-28.01285142,2.15809473,-0.10481390,-0.14108508,0.13281017,0.09667387,-28.15393650,2.29090490,0.03281885,-28.02926857,2.15534046,-0.00146942,-0.00229906,0.00515314,-0.04349586,-0.01629549,0.02541202,1
6.740,-1.56574958,0.29207980,3.17124222,-0.38613265,-0.12165823,0.20100056,0.03223908,0.01015752,-0.01678199,-1.56384432,0.29454205,3.16584303,-0.34289513,-0.10544532,0.17593625,0.20368850,-28.02012825,2.16143680,0.20426928,-28.01967786,2.16311341,-0.11083669,-0.14475676,0.13514492,0.09343258,-28.16443462,2.29825833,0.02911223,-28.04103858,2.16419560,-0.00190526,-0.00246225,0.00539919,-0.04323752,-0.01621291,0.02506431,1
6.750,-1.56960929,0.29086373,3.17325138,-0.38580815,-0.12155599,0.20083164,0.03266101,0.01029045,-0.01700162,-1.56727023,0.29348861,3.16760830,-0.34281898,-0.10541995,0.17608385,0.20646337,-28.02690125,2.16644382,0.20704629,-28.02645852,2.16812583,-0.11684941,-0.14844349,0.13752988,0.09019688,-28.17490200,2.30565571,0.07689633,-28.02650032,2.15054354,-0.00233906,-0.00262488,0.00564308,-0.04298917,-0.01613604,0.02474779,1
6.760,-1.57346573,0.28964869,3.17525884,-0.38547943,-0.12145242,0.20066053,0.03308239,0.01042322,-0.01722097,-1.57069501,0.29243548,3.16937465,-0.34273373,-0.10539321,0.17622158,0.20923348,-28.03362656,2.17144370,0.20981852,-28.03319151,2.17313109,-0.12284013,-0.15211266,0.13989814,0.08697839,-28.18530417,2.31302923,0.07318957,-28.03831236,2.15956682,-0.00277072,-0.00278679,0.00588419,-0.04274570,-0.01605921,0.02443895,1
6.770,-1.57731886,0.28843469,3.17726458,-0.38514651,-0.12134753,0.20048722,0.03350320,0.01055580,-0.01744002,-1.57411872,0.29138250,3.17114266,-0.34264321,-0.10536926,0.17636650,0.21200038,-28.04030991,2.17643666,0.21258754,-28.03988256,2.17812938,-0.12879975,-0.15573949,0.14219913,0.08378779,-28.19562205,2.32032851,0.06952946,-28.04998773,2.16841879,-0.00320014,-0.00294781,0.00612192,-0.04250330,-0.01597827,0.02412072,1
6.780,-1.58116865,0.28722174,3.17926858,-0.38480937,-0.12124131,0.20031173,0.03392345,0.01068821,-0.01765878,-1.58096238,0.28927719,3.17468282,-0.34250596,-0.10533557,0.17652302,0.21476333,-28.04694748,2.18142223,0.21535260,-28.04652786,2.18312026,-0.08349217,-0.13307193,0.12140357,0.13186043,-28.17959979,2.30452383,0.11377498,-28.04663268,2.16289629,-0.00020627,-0.00205545,0.00458576,-0.04230341,-0.01590574,0.02378871,1
6.790,-1.58501504,0.28600986,3.18127081,-0.38446804,-0.12113377,0.20013405,0.03434313,0.01082044,-0.01787724,-1.58438155,0.28822564,3.17645183,-0.34235872,-0.10529050,0.17661730,0.21752170,-28.05353737,2.18639994,0.21811306,-28.05312548,2.18810324,-0.08951293,-0.13677220,0.12376045,0.12860013,-28.18989768,2.31186369,0.11377498,-28.04667229,2.16294250,-0.00063349,-0.00221578,0.00481898,-0.04210932,-0.01584327,0.02351675,1
