t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_delan_1,tau_delan_2,tau_delan_3,tau_dnn_1,tau_dnn_2,tau_dnn_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3,gru_active
11.610,1.95123318,-0.10011805,2.60648963,0.17870943,0.06657642,-0.16644105,0.00000000,0.00000000,0.00000000,1.95391975,-0.07261676,2.61930716,0.17927792,0.06504578,-0.16162387,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10516089,-35.48358714,-3.88941586,-0.10516089,-35.48358714,-3.88941586,-0.10473830,-35.50363920,-3.79581707,-0.00268657,-0.02750129,-0.01281753,-0.00056849,0.00153064,-0.00481718,0
11.620,1.95301941,-0.09945074,2.60482134,0.17853738,0.06688636,-0.16721591,0.00000000,0.00000000,0.00000000,1.95570592,-0.07195343,2.61766025,0.17911268,0.06536768,-0.16239049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10537914,-35.49008911,-3.89526400,-0.10537914,-35.49008911,-3.89526400,-0.10494719,-35.51027003,-3.80124321,-0.00268651,-0.02749731,-0.01283891,-0.00057530,0.00151868,-0.00482542,0
11.630,1.95480392,-0.09878033,2.60314531,0.17836480,0.06719591,-0.16798977,0.00000000,0.00000000,0.00000000,1.95749042,-0.07128690,2.61600572,0.17894706,0.06568908,-0.16315624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10560178,-35.49660555,-3.90113134,-0.10560178,-35.49660555,-3.90113134,-0.10516089,-35.51691377,-3.80668912,-0.00268650,-0.02749343,-0.01286041,-0.00058226,0.00150683,-0.00483353,0
11.640,1.95658671,-0.09810682,2.60146155,0.17819170,0.06750504,-0.16876259,0.00000000,0.00000000,0.00000000,1.95927325,-0.07061717,2.61434356,0.17878105,0.06600995,-0.16392109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10582841,-35.50313612,-3.90701759,-0.10582841,-35.50313612,-3.90701759,-0.10537914,-35.52357539,-3.81215618,-0.00268654,-0.02748965,-0.01288201,-0.00058935,0.00149509,-0.00484150,0
11.650,1.95836776,-0.09743023,2.59977006,0.17801809,0.06781375,-0.16953437,0.00000000,0.00000000,0.00000000,1.96105440,-0.06994426,2.61267379,0.17861465,0.06633028,-0.16468503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10605965,-35.50968344,-3.91292441,-0.10605965,-35.50968344,-3.91292441,-0.10560178,-35.53025120,-3.81764292,-0.00268664,-0.02748597,-0.01290373,-0.00059656,0.00148347,-0.00484934,0
11.660,1.96014707,-0.09675055,2.59807086,0.17784395,0.06812204,-0.17030509,0.00000000,0.00000000,0.00000000,1.96283388,-0.06926816,2.61099642,0.17844784,0.06665008,-0.16544804,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10629546,-35.51624410,-3.91885030,-0.10629546,-35.51624410,-3.91885030,-0.10582841,-35.53694086,-3.82314906,-0.00268681,-0.02748239,-0.01292556,-0.00060389,0.00147196,-0.00485705,0
11.670,1.96192463,-0.09606779,2.59636396,0.17766929,0.06842989,-0.17107472,0.00000000,0.00000000,0.00000000,1.96461167,-0.06858889,2.60931146,0.17828064,0.06696933,-0.16621009,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10653593,-35.52281938,-3.92479517,-0.10653593,-35.52281938,-3.92479517,-0.10605965,-35.54364698,-3.82867627,-0.00268704,-0.02747890,-0.01294750,-0.00061135,0.00146056,-0.00486463,0
11.680,1.96370045,-0.09538195,2.59464937,0.17749412,0.06873730,-0.17184325,0.00000000,0.00000000,0.00000000,1.96638777,-0.06790645,2.60761891,0.17811302,0.06728803,-0.16697118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10678016,-35.52940782,-3.93075915,-0.10678016,-35.52940782,-3.93075915,-0.10629546,-35.55036616,-3.83422307,-0.00268732,-0.02747550,-0.01296954,-0.00061890,0.00144927,-0.00487207,0
11.690,1.96547451,-0.09469304,2.59292710,0.17731843,0.06904426,-0.17261065,0.00000000,0.00000000,0.00000000,1.96816218,-0.06722085,2.60591880,0.17794498,0.06760615,-0.16773129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10702899,-35.53601033,-3.93674222,-0.10702899,-35.53601033,-3.93674222,-0.10653593,-35.55709964,-3.83978937,-0.00268767,-0.02747219,-0.01299170,-0.00062655,0.00143811,-0.00487936,0
11.700,1.96724682,-0.09400107,2.59119716,0.17714223,0.06935077,-0.17337691,0.00000000,0.00000000,0.00000000,1.96993489,-0.06653208,2.60421112,0.17777652,0.06792371,-0.16849039,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10728151,-35.54262742,-3.94274459,-0.10728151,-35.54262742,-3.94274459,-0.10678016,-35.56384600,-3.84537531,-0.00268807,-0.02746899,-0.01301396,-0.00063429,0.00142706,-0.00488652,0
11.710,1.96901736,-0.09330603,2.58945957,0.17696551,0.06965681,-0.17414201,0.00000000,0.00000000,0.00000000,1.97170590,-0.06584017,2.60249590,0.17760763,0.06824068,-0.16924846,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10753855,-35.54925631,-3.94876488,-0.10753855,-35.54925631,-3.94876488,-0.10702899,-35.57060612,-3.85098088,-0.00268854,-0.02746586,-0.01303633,-0.00064212,0.00141613,-0.00489355,0
11.720,1.97078613,-0.09260793,2.58771433,0.17678827,0.06996237,-0.17490594,0.00000000,0.00000000,0.00000000,1.97347520,-0.06514511,2.60077313,0.17743831,0.06855706,-0.17000549,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10779981,-35.55589781,-3.95480487,-0.10779981,-35.55589781,-3.95480487,-0.10728151,-35.57738052,-3.85660629,-0.00268907,-0.02746282,-0.01305880,-0.00065004,0.00140531,-0.00490045,0
11.730,1.97255312,-0.09190679,2.58596145,0.17661053,0.07026746,-0.17566866,0.00000000,0.00000000,0.00000000,1.97524280,-0.06444690,2.59904284,0.17726855,0.06887283,-0.17076146,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10806527,-35.56255404,-3.96086457,-0.10806527,-35.56255404,-3.96086457,-0.10753855,-35.58416639,-3.86225020,-0.00268968,-0.02745989,-0.01308139,-0.00065802,0.00139463,-0.00490720,0
11.740,1.97431833,-0.09120259,2.58420096,0.17643227,0.07057207,-0.17643016,0.00000000,0.00000000,0.00000000,1.97700867,-0.06374557,2.59730503,0.17709834,0.06918800,-0.17151634,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10833487,-35.56921981,-3.96694130,-0.10833487,-35.56921981,-3.96694130,-0.10779981,-35.59096457,-3.86791437,-0.00269034,-0.02745702,-0.01310407,-0.00066607,0.00138407,-0.00491382,0
11.750,1.97608176,-0.09049535,2.58243285,0.17625349,0.07087617,-0.17719043,0.00000000,0.00000000,0.00000000,1.97877283,-0.06304111,2.59555971,0.17692768,0.06950256,-0.17227013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10860831,-35.57589859,-3.97303835,-0.10860831,-35.57589859,-3.97303835,-0.10806527,-35.59777715,-3.87359883,-0.00269107,-0.02745424,-0.01312686,-0.00067419,0.00137361,-0.00492030,0
11.760,1.97784340,-0.08978507,2.58065715,0.17607421,0.07117978,-0.17794945,0.00000000,0.00000000,0.00000000,1.98053526,-0.06233352,2.59380690,0.17675656,0.06981648,-0.17302279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10888554,-35.58258810,-3.97915303,-0.10888554,-35.58258810,-3.97915303,-0.10833487,-35.60459894,-3.87930090,-0.00269186,-0.02745155,-0.01314975,-0.00068235,0.00136330,-0.00492666,0
11.770,1.97960325,-0.08907175,2.57887387,0.17589442,0.07148288,-0.17870719,0.00000000,0.00000000,0.00000000,1.98229596,-0.06162283,2.59204661,0.17658498,0.07012977,-0.17377432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10916640,-35.58928747,-3.98528547,-0.10916640,-35.58928747,-3.98528547,-0.10860831,-35.61143341,-3.88502389,-0.00269271,-0.02744892,-0.01317274,-0.00069056,0.00135311,-0.00493287,0
11.780,1.98136129,-0.08835541,2.57708301,0.17571412,0.07178546,-0.17946364,0.00000000,0.00000000,0.00000000,1.98405493,-0.06090902,2.59027886,0.17641293,0.07044242,-0.17452470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10945157,-35.59599943,-3.99143759,-0.10945157,-35.59599943,-3.99143759,-0.10888554,-35.61827828,-3.89076511,-0.00269364,-0.02744639,-0.01319585,-0.00069881,0.00134304,-0.00493894,0
11.790,1.98311753,-0.08763604,2.57528460,0.17553332,0.07208751,-0.18021878,0.00000000,0.00000000,0.00000000,1.98581216,-0.06019212,2.58850364,0.17624041,0.07075442,-0.17527391,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10974014,-35.60272074,-3.99760675,-0.10974014,-35.60272074,-3.99760675,-0.10916640,-35.62513268,-3.89652470,-0.00269463,-0.02744392,-0.01321904,-0.00070709,0.00133309,-0.00494487,0
11.800,1.98487195,-0.08691366,2.57347864,0.17535200,0.07238904,-0.18097259,0.00000000,0.00000000,0.00000000,1.98756765,-0.05947212,2.58672098,0.17606741,0.07106576,-0.17602193,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11003303,-35.60945340,-4.00379479,-0.11003303,-35.60945340,-4.00379479,-0.10945157,-35.63199933,-3.90230460,-0.00269570,-0.02744154,-0.01324234,-0.00071541,0.00132328,-0.00495066,0
11.810,1.98662457,-0.08618827,2.57166515,0.17517018,0.07269002,-0.18172506,0.00000000,0.00000000,0.00000000,1.98932138,-0.05874904,2.58493089,0.17589392,0.07137643,-0.17676874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11032870,-35.61619681,-4.01000071,-0.11032870,-35.61619681,-4.01000071,-0.10974014,-35.63887497,-3.90810217,-0.00269681,-0.02743923,-0.01326574,-0.00072374,0.00131359,-0.00495632,0
11.820,1.98837536,-0.08545986,2.56984415,0.17498786,0.07299046,-0.18247616,0.00000000,0.00000000,0.00000000,1.99107336,-0.05802287,2.58313338,0.17571995,0.07168643,-0.17751432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11062834,-35.62294695,-4.01622332,-0.11062834,-35.62294695,-4.01622332,-0.11003303,-35.64576161,-3.91391925,-0.00269800,-0.02743699,-0.01328923,-0.00073209,0.00130403,-0.00496184,0
11.830,1.99012432,-0.08472846,2.56801564,0.17480503,0.07329035,-0.18322588,0.00000000,0.00000000,0.00000000,1.99282358,-0.05729364,2.58132846,0.17554549,0.07199575,-0.17825867,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11093177,-35.62970846,-4.02246467,-0.11093177,-35.62970846,-4.02246467,-0.11032870,-35.65265866,-3.91975486,-0.00269926,-0.02743482,-0.01331282,-0.00074046,0.00129460,-0.00496721,0
11.840,1.99187146,-0.08399406,2.56617963,0.17462170,0.07358968,-0.18397419,0.00000000,0.00000000,0.00000000,1.99457204,-0.05656133,2.57951615,0.17537053,0.07230437,-0.17900175,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11123804,-35.63647799,-4.02872516,-0.11123804,-35.63647799,-4.02872516,-0.11062834,-35.65956207,-3.92560782,-0.00270058,-0.02743273,-0.01333652,-0.00074883,0.00128531,-0.00497244,0
11.850,1.99361675,-0.08325667,2.56433616,0.17443786,0.07388844,-0.18472109,0.00000000,0.00000000,0.00000000,1.99631872,-0.05582597,2.57769646,0.17519506,0.07261229,-0.17974355,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11154848,-35.64325615,-4.03500101,-0.11154848,-35.64325615,-4.03500101,-0.11093177,-35.66647649,-3.93148019,-0.00270197,-0.02743070,-0.01336030,-0.00075720,0.00127615,-0.00497754,0
11.860,1.99536021,-0.08251629,2.56248522,0.17425353,0.07418662,-0.18546656,0.00000000,0.00000000,0.00000000,1.99806364,-0.05508756,2.57586941,0.17501909,0.07291951,-0.18048406,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11186152,-35.65004161,-4.04129565,-0.11186152,-35.65004161,-4.04129565,-0.11123804,-35.67339856,-3.93737237,-0.00270343,-0.02742873,-0.01338419,-0.00076556,0.00126711,-0.00498250,0
11.870,1.99710182,-0.08177294,2.56062683,0.17406869,0.07448423,-0.18621057,0.00000000,0.00000000,0.00000000,1.99980677,-0.05434611,2.57403500,0.17484260,0.07322600,-0.18122325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11217810,-35.65683623,-4.04760810,-0.11217810,-35.65683623,-4.04760810,-0.11154848,-35.68032890,-3.94328059,-0.00270495,-0.02742683,-0.01340817,-0.00077391,0.00125823,-0.00498732,0
11.880,1.99884158,-0.08102661,2.55876101,0.17388336,0.07478124,-0.18695310,0.00000000,0.00000000,0.00000000,2.00154811,-0.05360162,2.57219325,0.17466560,0.07353178,-0.18196111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11249766,-35.66363732,-4.05393739,-0.11249766,-35.66363732,-4.05393739,-0.11186152,-35.68726616,-3.94920831,-0.00270653,-0.02742499,-0.01343224,-0.00078224,0.00124946,-0.00499199,0
11.890,2.00057949,-0.08027731,2.55688777,0.17369753,0.07507766,-0.18769415,0.00000000,0.00000000,0.00000000,2.00328767,-0.05285410,2.57034418,0.17448808,0.07383682,-0.18269762,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11282000,-35.67044477,-4.06028431,-0.11282000,-35.67044477,-4.06028431,-0.11217810,-35.69421220,-3.95515452,-0.00270818,-0.02742321,-0.01345641,-0.00079055,0.00124084,-0.00499653,0
11.900,2.00231553,-0.07952506,2.55500713,0.17351120,0.07537348,-0.18843369,0.00000000,0.00000000,0.00000000,2.00502543,-0.05210356,2.56848780,0.17431003,0.07414112,-0.18343277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11314580,-35.67726114,-4.06664785,-0.11314580,-35.67726114,-4.06664785,-0.11249766,-35.70116434,-3.96111828,-0.00270990,-0.02742150,-0.01348067,-0.00079883,0.00123236,-0.00500092,0
11.910,2.00404971,-0.07876985,2.55311910,0.17332437,0.07566868,-0.18917171,0.00000000,0.00000000,0.00000000,2.00676138,-0.05135000,2.56662412,0.17413146,0.07444468,-0.18416654,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11347427,-35.68408334,-4.07302873,-0.11347427,-35.68408334,-4.07302873,-0.11282000,-35.70812244,-3.96710038,-0.00271167,-0.02741985,-0.01350502,-0.00080709,0.00122400,-0.00500517,0
11.920,2.00578202,-0.07801169,2.55122370,0.17313705,0.07596327,-0.18990818,0.00000000,0.00000000,0.00000000,2.00849553,-0.05059344,2.56475316,0.17395235,0.07474748,-0.18489892,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11380544,-35.69091120,-4.07942604,-0.11380544,-35.69091120,-4.07942604,-0.11314580,-35.71508907,-3.97309983,-0.00271351,-0.02741825,-0.01352946,-0.00081530,0.00121579,-0.00500926,0
11.930,2.00751245,-0.07725058,2.54932095,0.17294923,0.07625724,-0.19064309,0.00000000,0.00000000,0.00000000,2.01022787,-0.04983389,2.56287493,0.17377270,0.07504951,-0.18562988,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11413964,-35.69774321,-4.08583905,-0.11413964,-35.69774321,-4.08583905,-0.11347427,-35.72206115,-3.97911736,-0.00271542,-0.02741669,-0.01355398,-0.00082347,0.00120773,-0.00501321,0
11.940,2.00924100,-0.07648654,2.54741085,0.17276092,0.07655057,-0.19137643,0.00000000,0.00000000,0.00000000,2.01195839,-0.04907134,2.56098945,0.17359252,0.07535078,-0.18635940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11447642,-35.70458224,-4.09227010,-0.11447642,-35.70458224,-4.09227010,-0.11380544,-35.72903849,-3.98515205,-0.00271739,-0.02741520,-0.01357860,-0.00083160,0.00119979,-0.00501703,0
11.950,2.01096767,-0.07571957,2.54549342,0.17257212,0.07684327,-0.19210817,0.00000000,0.00000000,0.00000000,2.01368709,-0.04830581,2.55909673,0.17341179,0.07565126,-0.18708747,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11481547,-35.71142608,-4.09871837,-0.11481547,-35.71142608,-4.09871837,-0.11413964,-35.73601958,-3.99120321,-0.00271942,-0.02741376,-0.01360331,-0.00083967,0.00119201,-0.00502070,0
11.960,2.01269244,-0.07494968,2.54356869,0.17238283,0.07713532,-0.19283830,0.00000000,0.00000000,0.00000000,2.01541395,-0.04753731,2.55719679,0.17323051,0.07595096,-0.18781408,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11515746,-35.71827554,-4.10518172,-0.11515746,-35.71827554,-4.10518172,-0.11447642,-35.74300728,-3.99727315,-0.00272151,-0.02741237,-0.01362810,-0.00084768,0.00118436,-0.00502422,0
11.970,2.01441532,-0.07417687,2.54163666,0.17219304,0.07742672,-0.19356681,0.00000000,0.00000000,0.00000000,2.01713899,-0.04676585,2.55528965,0.17304869,0.07624987,-0.18853920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11550171,-35.72512876,-4.11166250,-0.11550171,-35.72512876,-4.11166250,-0.11481547,-35.74999937,-4.00336109,-0.00272367,-0.02741102,-0.01365299,-0.00085565,0.00117685,-0.00502761,0
11.980,2.01613630,-0.07340115,2.53969736,0.17200277,0.07771747,-0.19429367,0.00000000,0.00000000,0.00000000,2.01886218,-0.04599143,2.55337531,0.17286631,0.07654798,-0.18926282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11584814,-35.73198581,-4.11815845,-0.11584814,-35.73198581,-4.11815845,-0.11515746,-35.75699668,-4.00946489,-0.00272588,-0.02740972,-0.01367795,-0.00086354,0.00116949,-0.00503085,0
11.990,2.01785537,-0.07262252,2.53775079,0.17181201,0.07800754,-0.19501886,0.00000000,0.00000000,0.00000000,2.02058352,-0.04521405,2.55145380,0.17268337,0.07684527,-0.18998492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11619708,-35.73884582,-4.12467190,-0.11619708,-35.73884582,-4.12467190,-0.11550171,-35.76399734,-4.01558689,-0.00272815,-0.02740847,-0.01370301,-0.00087136,0.00116227,-0.00503394,0
12.000,2.01957254,-0.07184100,2.53579699,0.17162076,0.07829695,-0.19574238,0.00000000,0.00000000,0.00000000,2.02230302,-0.04443374,2.54952513,0.17249987,0.07714175,-0.19070548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11654768,-35.74571017,-4.13119943,-0.11654768,-35.74571017,-4.13119943,-0.11584814,-35.77100140,-4.02172486,-0.00273048,-0.02740726,-0.01372814,-0.00087911,0.00115520,-0.00503690,0
12.010,2.02128779,-0.07105658,2.53383595,0.17142902,0.07858568,-0.19646420,0.00000000,0.00000000,0.00000000,2.02402065,-0.04365050,2.54758931,0.17231581,0.07743741,-0.19142450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11690065,-35.75257563,-4.13774478,-0.11690065,-35.75257563,-4.13774478,-0.11619708,-35.77800801,-4.02788113,-0.00273286,-0.02740608,-0.01375336,-0.00088679,0.00114827,-0.00503970,0
12.020,2.02300112,-0.07026929,2.53186771,0.17123680,0.07887372,-0.19718431,0.00000000,0.00000000,0.00000000,2.02573643,-0.04286433,2.54564637,0.17213118,0.07773223,-0.19214194,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11725554,-35.75944656,-4.14430453,-0.11725554,-35.75944656,-4.14430453,-0.11654768,-35.78501852,-4.03405229,-0.00273531,-0.02740496,-0.01377866,-0.00089438,0.00114149,-0.00504237,0
12.030,2.02471252,-0.06947911,2.52989227,0.17104409,0.07916107,-0.19790268,0.00000000,0.00000000,0.00000000,2.02745033,-0.04207525,2.54369632,0.17194599,0.07802621,-0.19285781,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11761267,-35.76631704,-4.15088095,-0.11761267,-35.76631704,-4.15088095,-0.11690065,-35.79202971,-4.04024208,-0.00273781,-0.02740386,-0.01380405,-0.00090190,0.00113486,-0.00504487,0
12.040,2.02642200,-0.06868607,2.52790966,0.17085090,0.07944773,-0.19861932,0.00000000,0.00000000,0.00000000,2.02916236,-0.04128326,2.54173917,0.17176022,0.07831935,-0.19357207,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11797108,-35.77319103,-4.15747234,-0.11797108,-35.77319103,-4.15747234,-0.11725554,-35.79904594,-4.04644710,-0.00274036,-0.02740281,-0.01382951,-0.00090932,0.00112838,-0.00504725,0
12.050,2.02812954,-0.06789016,2.52591989,0.17065723,0.07973367,-0.19933419,0.00000000,0.00000000,0.00000000,2.03087251,-0.04048838,2.53977494,0.17157388,0.07861164,-0.19428471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11833147,-35.78006563,-4.16407947,-0.11833147,-35.78006563,-4.16407947,-0.11761267,-35.80606128,-4.05266963,-0.00274297,-0.02740178,-0.01385505,-0.00091665,0.00112203,-0.00504948,0
12.060,2.02983514,-0.06709140,2.52392298,0.17046307,0.08001891,-0.20004728,0.00000000,0.00000000,0.00000000,2.03258077,-0.03969060,2.53780365,0.17138697,0.07890306,-0.19499572,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11869364,-35.78694211,-4.17070193,-0.11869364,-35.78694211,-4.17070193,-0.11797108,-35.81307970,-4.05890797,-0.00274563,-0.02740080,-0.01388067,-0.00092390,0.00111585,-0.00505156,0
12.070,2.03153880,-0.06628978,2.52191895,0.17026844,0.08030343,-0.20075857,0.00000000,0.00000000,0.00000000,2.03428714,-0.03888995,2.53582532,0.17119948,0.07919362,-0.19570508,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11905703,-35.79381716,-4.17733926,-0.11905703,-35.79381716,-4.17733926,-0.11833147,-35.82009828,-4.06516289,-0.00274834,-0.02739983,-0.01390637,-0.00093104,0.00110981,-0.00505349,0
12.080,2.03324051,-0.06548533,2.51990782,0.17007332,0.08058722,-0.20146805,0.00000000,0.00000000,0.00000000,2.03599161,-0.03808643,2.53383996,0.17101141,0.07948330,-0.19641277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11942209,-35.80069509,-4.18399110,-0.11942209,-35.80069509,-4.18399110,-0.11869364,-35.82711829,-4.07143401,-0.00275110,-0.02739890,-0.01393214,-0.00093809,0.00110392,-0.00505528,0
12.090,2.03494026,-0.06467804,2.51788960,0.16987773,0.08087028,-0.20217571,0.00000000,0.00000000,0.00000000,2.03769418,-0.03728004,2.53184760,0.17082276,0.07977210,-0.19711878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11978874,-35.80757187,-4.19065861,-0.11978874,-35.80757187,-4.19065861,-0.11905703,-35.83413641,-4.07772086,-0.00275392,-0.02739800,-0.01395800,-0.00094503,0.00109818,-0.00505693,0
12.100,2.03663806,-0.06386793,2.51586431,0.16968166,0.08115261,-0.20288152,0.00000000,0.00000000,0.00000000,2.03939484,-0.03647080,2.52984824,0.17063353,0.08006001,-0.19782309,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12015630,-35.81444941,-4.19734135,-0.12015630,-35.81444941,-4.19734135,-0.11942209,-35.84115696,-4.08402309,-0.00275678,-0.02739713,-0.01398393,-0.00095187,0.00109260,-0.00505843,0
12.110,2.03833390,-0.06305499,2.51383197,0.16948511,0.08143419,-0.20358547,0.00000000,0.00000000,0.00000000,2.04109358,-0.03565872,2.52784190,0.17044371,0.08034703,-0.19852568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12052496,-35.82132435,-4.20403903,-0.12052496,-35.82132435,-4.20403903,-0.11978874,-35.84817590,-4.09034188,-0.00275968,-0.02739627,-0.01400993,-0.00095860,0.00108716,-0.00505979,0
12.120,2.04002776,-0.06223925,2.51179261,0.16928809,0.08171502,-0.20428755,0.00000000,0.00000000,0.00000000,2.04279040,-0.03484381,2.52582861,0.17025331,0.08063314,-0.19922654,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12089529,-35.82820061,-4.21074986,-0.12089529,-35.82820061,-4.21074986,-0.12015630,-35.85519515,-4.09667679,-0.00276264,-0.02739544,-0.01403600,-0.00096522,0.00108188,-0.00506101,0
12.130,2.04171966,-0.06142070,2.50974623,0.16909059,0.08199509,-0.20498773,0.00000000,0.00000000,0.00000000,2.04448530,-0.03402607,2.52380838,0.17006232,0.08091835,-0.19992566,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12126610,-35.83507447,-4.21747639,-0.12126610,-35.83507447,-4.21747639,-0.12052496,-35.86221133,-4.10302752,-0.00276564,-0.02739463,-0.01406215,-0.00097173,0.00107674,-0.00506207,0
12.140,2.04340957,-0.06059935,2.50769286,0.16889262,0.08227440,-0.20568600,0.00000000,0.00000000,0.00000000,2.04617826,-0.03320551,2.52178123,0.16987074,0.08120263,-0.20062302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12163846,-35.84194577,-4.22421695,-0.12163846,-35.84194577,-4.22421695,-0.12089529,-35.86922836,-4.10939233,-0.00276869,-0.02739384,-0.01408837,-0.00097812,0.00107177,-0.00506298,0
12.150,2.04509751,-0.05977521,2.50563251,0.16869418,0.08255294,-0.20638235,0.00000000,0.00000000,0.00000000,2.04786928,-0.03238215,2.51974718,0.16967857,0.08148600,-0.20131859,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12201106,-35.84881475,-4.23097284,-0.12201106,-35.84881475,-4.23097284,-0.12126610,-35.87624251,-4.11577373,-0.00277177,-0.02739306,-0.01411467,-0.00098439,0.00106694,-0.00506376,0
12.160,2.04678345,-0.05894829,2.50356522,0.16849526,0.08283070,-0.20707676,0.00000000,0.00000000,0.00000000,2.04955835,-0.03155600,2.51770624,0.16948581,0.08176843,-0.20201237,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12238523,-35.85568166,-4.23774079,-0.12238523,-35.85568166,-4.23774079,-0.12163846,-35.88325363,-4.12217010,-0.00277490,-0.02739229,-0.01414102,-0.00099055,0.00106227,-0.00506439,0
12.170,2.04846741,-0.05811860,2.50149099,0.16829588,0.08310769,-0.20776922,0.00000000,0.00000000,0.00000000,2.05124548,-0.03072705,2.51565844,0.16929246,0.08204993,-0.20270435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12275941,-35.86254601,-4.24452358,-0.12275941,-35.86254601,-4.24452358,-0.12201106,-35.89026197,-4.12858271,-0.00277807,-0.02739155,-0.01416745,-0.00099658,0.00105776,-0.00506487,0
