t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_model_1,tau_model_2,tau_model_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
2.590,0.14334653,0.66676655,2.45258268,0.14498703,-0.11998927,0.09749128,0.08114358,-0.06715330,0.05456206,0.13690894,0.67425330,2.44151091,0.14830165,-0.11020702,0.08697694,0.12966759,-24.63785549,-0.14628348,0.14064869,-0.44802033,0.01481387,0.27031628,-25.08587582,-0.13146962,0.27222552,-24.96664056,-0.17250175,0.00643759,-0.00748675,0.01107177,-0.00331462,-0.00978225,0.01051434
2.600,0.14480046,0.66556330,2.45356032,0.14579841,-0.12066075,0.09803686,0.08113168,-0.06714346,0.05455406,0.13841058,0.67311601,2.44241796,0.14876701,-0.11108762,0.08790896,0.13007201,-24.66390731,-0.14768637,0.13970492,-0.45309135,0.01432515,0.26977693,-25.11699866,-0.13336122,0.27113324,-24.99769140,-0.17490706,0.00638988,-0.00755271,0.01114236,-0.00296860,-0.00957313,0.01012790
2.610,0.14626250,0.66435334,2.45454341,0.14660966,-0.12133213,0.09858236,0.08111780,-0.06713197,0.05454473,0.13991676,0.67196955,2.44333439,0.14922989,-0.11197723,0.08884243,0.13047604,-24.69006773,-0.14909680,0.13903928,-0.45784973,0.01386896,0.26951531,-25.14791746,-0.13522784,0.27031628,-25.02855279,-0.17729102,0.00634574,-0.00761621,0.01120902,-0.00262023,-0.00935490,0.00973993
2.620,0.14773265,0.66313666,2.45553196,0.14742076,-0.12200339,0.09912775,0.08110193,-0.06711884,0.05453406,0.14142749,0.67081385,2.44426019,0.14969068,-0.11287540,0.08977685,0.13087961,-24.71633638,-0.15051480,0.13865161,-0.46229040,0.01344659,0.26953123,-25.17862679,-0.13706822,0.26977693,-25.05921371,-0.17965127,0.00630516,-0.00767719,0.01127177,-0.00226992,-0.00912799,0.00935090
2.630,0.14921091,0.66191327,2.45652597,0.14823169,-0.12267450,0.09967303,0.08108408,-0.06710407,0.05452206,0.14294276,0.66964884,2.44519536,0.15014978,-0.11378163,0.09071176,0.13128273,-24.74271234,-0.15194030,0.13854219,-0.46640649,0.01305964,0.26982492,-25.20911883,-0.13888066,0.26951531,-25.08966729,-0.18198609,0.00626815,-0.00773557,0.01133061,-0.00191809,-0.00889287,0.00896127
2.640,0.15069728,0.66068317,2.45752542,0.14904243,-0.12334546,0.10021819,0.08106426,-0.06708766,0.05450873,0.14446257,0.66847448,2.44613987,0.15060758,-0.11469545,0.09164670,0.13168539,-24.76919510,-0.15337342,0.13870967,-0.47019502,0.01270881,0.27039506,-25.23939012,-0.14066462,0.26953123,-25.11990833,-0.18429399,0.00623471,-0.00779131,0.01138555,-0.00156515,-0.00865001,0.00857149
2.650,0.15219176,0.65944636,2.45853033,0.14985297,-0.12401625,0.10076320,0.08104247,-0.06706963,0.05449407,0.14598692,0.66729069,2.44709372,0.15106450,-0.11561635,0.09258124,0.13208755,-24.79578391,-0.15481405,0.13915327,-0.47365137,0.01239543,0.27124082,-25.26943529,-0.14241861,0.26982492,-25.14992931,-0.18657308,0.00620484,-0.00784433,0.01143661,-0.00121153,-0.00839990,0.00818196
2.660,0.15369434,0.65820284,2.45954069,0.15066328,-0.12468685,0.10130807,0.08101872,-0.06704997,0.05447810,0.14751583,0.66609742,2.44805688,0.15152094,-0.11654381,0.09351494,0.13248921,-24.82247818,-0.15626223,0.13987052,-0.47677342,0.01212018,0.27235973,-25.29925161,-0.14414205,0.27039506,-25.17972702,-0.18882263,0.00617851,-0.00789458,0.01148381,-0.00085766,-0.00814304,0.00779313
2.670,0.15520503,0.65695262,2.46055649,0.15147334,-0.12535724,0.10185276,0.08099300,-0.06702869,0.05446081,0.14904929,0.66489464,2.44902933,0.15197728,-0.11747732,0.09444737,0.13289031,-24.84927708,-0.15771799,0.14085994,-0.47955837,0.01188383,0.27375025,-25.32883545,-0.14583416,0.27124082,-25.20929636,-0.19104095,0.00615574,-0.00794202,0.01152716,-0.00050394,-0.00787992,0.00740539
2.680,0.15672381,0.65569570,2.46157774,0.15228313,-0.12602742,0.10239728,0.08096534,-0.06700580,0.05444221,0.15058733,0.66368231,2.45001103,0.15243393,-0.11841635,0.09537813,0.13329088,-24.87617987,-0.15918125,0.14211807,-0.48200500,0.01168705,0.27540895,-25.35818487,-0.14749420,0.27235973,-25.23863489,-0.19322726,0.00613648,-0.00798661,0.01156671,-0.00015080,-0.00761107,0.00701915
2.690,0.15825069,0.65443208,2.46260444,0.15309264,-0.12669735,0.10294160,0.08093574,-0.06698130,0.05442231,0.15212996,0.66246039,2.45100196,0.15289129,-0.11936037,0.09630682,0.13369089,-24.90318591,-0.16065202,0.14364245,-0.48411262,0.01153035,0.27733334,-25.38729853,-0.14912167,0.27375025,-25.26773923,-0.19538061,0.00612073,-0.00802831,0.01160248,0.00020135,-0.00733698,0.00663478
2.700,0.15978566,0.65316175,2.46363657,0.15390184,-0.12736704,0.10348572,0.08090419,-0.06695519,0.05440109,0.15367721,0.66122884,2.45200208,0.15334975,-0.12030884,0.09723306,0.13409030,-24.93029494,-0.16213049,0.14542795,-0.48588482,0.01141323,0.27951825,-25.41617977,-0.15071726,0.27540895,-25.29660774,-0.19750008,0.00610845,-0.00806709,0.01163449,0.00055209,-0.00705820,0.00625266
2.710,0.16132872,0.65188474,2.46467415,0.15471071,-0.12803645,0.10402962,0.08087071,-0.06692749,0.05437858,0.15522911,0.65998766,2.45301135,0.15380970,-0.12126123,0.09815646,0.13448909,-24.95750538,-0.16361634,0.14747265,-0.48731713,0.01133715,0.28196174,-25.44482251,-0.15227918,0.27733334,-25.32523934,-0.19958500,0.00609961,-0.00810292,0.01166280,0.00090101,-0.00677522,0.00587316
2.720,0.16287987,0.65060103,2.46571716,0.15551925,-0.12870558,0.10457329,0.08083531,-0.06689819,0.05435478,0.15678568,0.65873682,2.45402972,0.15427153,-0.12221698,0.09907666,0.13488727,-24.98481719,-0.16510983,0.14977081,-0.48841579,0.01130114,0.28465808,-25.47323298,-0.15380869,0.27951825,-25.35363764,-0.20163589,0.00609419,-0.00813579,0.01168744,0.00124772,-0.00648860,0.00549663
2.730,0.16443911,0.64931063,2.46676561,0.15632741,-0.12937441,0.10511671,0.08079798,-0.06686729,0.05432968,0.15834696,0.65747630,2.45505715,0.15473562,-0.12317556,0.09999331,0.13528479,-25.01222939,-0.16661083,0.15231821,-0.48918162,0.01130555,0.28760300,-25.50141102,-0.15530528,0.28196174,-25.38179686,-0.20365082,0.00609215,-0.00816567,0.01170846,0.00159179,-0.00619885,0.00512340
2.740,0.16600642,0.64801354,2.46781950,0.15713520,-0.13004292,0.10565988,0.08075874,-0.06683482,0.05430329,0.15991298,0.65620611,2.45609360,0.15520235,-0.12413643,0.10090607,0.13568164,-25.03974133,-0.16811935,0.15510896,-0.48961826,0.01135012,0.29079060,-25.52935958,-0.15676923,0.28465808,-25.40972347,-0.20563087,0.00609344,-0.00819257,0.01172590,0.00193285,-0.00590649,0.00475381
2.750,0.16758181,0.64670977,2.46887881,0.15794258,-0.13071110,0.10620277,0.08071759,-0.06680076,0.05427562,0.16148380,0.65492625,2.45713900,0.15567208,-0.12509903,0.10181461,0.13607779,-25.06735215,-0.16963545,0.15813791,-0.48972966,0.01143438,0.29421570,-25.55708181,-0.15820107,0.28760300,-25.43741759,-0.20757539,0.00609801,-0.00821648,0.01173981,0.00227050,-0.00561207,0.00438816
2.760,0.16916527,0.64539932,2.46994355,0.15874954,-0.13137893,0.10674538,0.08067453,-0.06676513,0.05424667,0.16305944,0.65363670,2.45819330,0.15614518,-0.12606284,0.10271860,0.13647322,-25.09506113,-0.17115907,0.16139904,-0.48952015,0.01155804,0.29787226,-25.58458129,-0.15960103,0.29079060,-25.46488246,-0.20948452,0.00610583,-0.00823738,0.01175025,0.00260436,-0.00531609,0.00402678
2.770,0.17075680,0.64408219,2.47101372,0.15955607,-0.13204640,0.10728770,0.08062957,-0.06672792,0.05421644,0.16463997,0.65233750,2.45925645,0.15662201,-0.12702731,0.10361775,0.13686791,-25.12286757,-0.17269021,0.16488621,-0.48899533,0.01172054,0.30175412,-25.61186290,-0.16096967,0.29421570,-25.49212145,-0.21135866,0.00611683,-0.00825531,0.01175727,0.00293406,-0.00501909,0.00366995
2.780,0.17235639,0.64275839,2.47208930,0.16036213,-0.13271349,0.10782971,0.08058273,-0.06668915,0.05418494,0.16622542,0.65102864,2.46032839,0.15710292,-0.12799191,0.10451173,0.13726185,-25.15077065,-0.17422894,0.16859232,-0.48816123,0.01192101,0.30585417,-25.63893188,-0.16230793,0.29787226,-25.51913843,-0.21319788,0.00613097,-0.00827025,0.01176091,0.00325921,-0.00472158,0.00331798
2.790,0.17396404,0.64142792,2.47317031,0.16116771,-0.13338018,0.10837139,0.08053399,-0.06664882,0.05415217,0.16781586,0.64971015,2.46140905,0.15758825,-0.12895611,0.10540029,0.13765498,-25.17876956,-0.17577514,0.17251108,-0.48702346,0.01215907,0.31016605,-25.66579301,-0.16361607,0.30175412,-25.54593854,-0.21500264,0.00614818,-0.00828223,0.01176126,0.00357946,-0.00442407,0.00297110
2.800,0.17557974,0.64009079,2.47425673,0.16197280,-0.13404646,0.10891275,0.08048338,-0.06660694,0.05411814,0.16941135,0.64838206,2.46249837,0.15807833,-0.12991940,0.10628312,0.13804731,-25.20686344,-0.17732886,0.17663501,-0.48558915,0.01243370,0.31468231,-25.69245259,-0.16489516,0.30585417,-25.57252725,-0.21677375,0.00616839,-0.00829127,0.01175836,0.00389447,-0.00412706,0.00262963
2.810,0.17720349,0.63874700,2.47534856,0.16277738,-0.13471231,0.10945375,0.08043089,-0.06656350,0.05408284,0.17101194,0.64704439,2.46359627,0.15857349,-0.13088126,0.10715997,0.13843880,-25.23505160,-0.17889011,0.18095669,-0.48386631,0.01274388,0.31939549,-25.71891791,-0.16614623,0.31016605,-25.59890960,-0.21851134,0.00619155,-0.00829739,0.01175229,0.00420389,-0.00383105,0.00229378
2.820,0.17883529,0.63739654,2.47644581,0.16358141,-0.13537772,0.10999440,0.08037654,-0.06651851,0.05404629,0.17261770,0.64569718,2.46470270,0.15907404,-0.13184118,0.10803059,0.13882945,-25.26333351,-0.18045889,0.18546812,-0.48186427,0.01308848,0.32429757,-25.74519778,-0.16737042,0.31468231,-25.62509211,-0.22021637,0.00621759,-0.00830064,0.01174311,0.00450737,-0.00353654,0.00196381
2.830,0.18047512,0.63603944,2.47754845,0.16438490,-0.13604268,0.11053467,0.08032032,-0.06647199,0.05400849,0.17422869,0.64434047,2.46581757,0.15958030,-0.13279868,0.10889471,0.13921920,-25.29170791,-0.18203521,0.19016137,-0.47958974,0.01346647,0.32938056,-25.77129765,-0.16856874,0.31939549,-25.65108233,-0.22188978,0.00624643,-0.00830103,0.01173088,0.00480460,-0.00324400,0.00163996
2.840,0.18212299,0.63467569,2.47865650,0.16518782,-0.13670716,0.11107457,0.08026224,-0.06642392,0.05396944,0.17584498,0.64297430,2.46694081,0.16009254,-0.13375325,0.10975212,0.13960803,-25.32017416,-0.18361900,0.19502886,-0.47705199,0.01387687,0.33463689,-25.79722615,-0.16974214,0.32429757,-25.67688930,-0.22353259,0.00627801,-0.00829861,0.01171569,0.00509528,-0.00295391,0.00132245
2.850,0.18377888,0.63330530,2.47976994,0.16599014,-0.13737115,0.11161406,0.08020231,-0.06637433,0.05392914,0.17746665,0.64159872,2.46807235,0.16061107,-0.13470443,0.11060258,0.13999593,-25.34873146,-0.18521034,0.20006119,-0.47426108,0.01431810,0.34005711,-25.82299254,-0.17089224,0.32938056,-25.70251866,-0.22514572,0.00631223,-0.00829342,0.01169759,0.00537907,-0.00266672,0.00101148
2.860,0.18544279,0.63192827,2.48088878,0.16679186,-0.13803464,0.11215314,0.08014054,-0.06632320,0.05388760,0.17909376,0.64021378,2.46921211,0.16113615,-0.13565176,0.11144587,0.14038288,-25.37737897,-0.18680915,0.20525025,-0.47122668,0.01478901,0.34563312,-25.84860565,-0.17202014,0.33463689,-25.72797928,-0.22673001,0.00634903,-0.00828551,0.01167667,0.00565571,-0.00238288,0.00070727
2.870,0.18711471,0.63054461,2.48201300,0.16759294,-0.13869761,0.11269181,0.08007692,-0.06627056,0.05384483,0.18072640,0.63881954,2.47036000,0.16166804,-0.13659477,0.11228179,0.14076881,-25.40611589,-0.18841551,0.21058687,-0.46795915,0.01528806,0.35135568,-25.87407504,-0.17312745,0.34005711,-25.75328063,-0.22828702,0.00638831,-0.00827493,0.01165300,0.00592490,-0.00210284,0.00041002
2.880,0.18879464,0.62915432,2.48314261,0.16839339,-0.13936004,0.11323004,0.08001148,-0.06621640,0.05380082,0.18236464,0.63741607,2.47151596,0.16220699,-0.13753304,0.11311014,0.14115375,-25.43494137,-0.19002936,0.21606270,-0.46446888,0.01581394,0.35721645,-25.89941025,-0.17421542,0.34563312,-25.77843173,-0.22981773,0.00643000,-0.00826175,0.01162665,0.00618640,-0.00182700,0.00011990
2.890,0.19048258,0.62775741,2.48427760,0.16919317,-0.14002193,0.11376782,0.07994420,-0.06616072,0.05375559,0.18400856,0.63600341,2.47267988,0.16275325,-0.13846614,0.11393073,0.14153764,-25.46385449,-0.19165068,0.22166888,-0.46076653,0.01636515,0.36320652,-25.92462102,-0.17528553,0.35135568,-25.80344232,-0.23132370,0.00647402,-0.00824600,0.01159772,0.00643992,-0.00155579,-0.00016291
2.900,0.19217850,0.62635388,2.48541797,0.16999227,-0.14068325,0.11430514,0.07987511,-0.06610354,0.05370912,0.18565824,0.63458165,2.47385169,0.16330703,-0.13939366,0.11474338,0.14192047,-25.49285453,-0.19327950,0.22739506,-0.45686385,0.01694008,0.36931553,-25.94971838,-0.17633943,0.35721645,-25.82832214,-0.23280609,0.00652026,-0.00822777,0.01156628,0.00668524,-0.00128959,-0.00043824
2.910,0.19388242,0.62494375,2.48656370,0.17079066,-0.14134400,0.11484200,0.07980420,-0.06604485,0.05366144,0.18731377,0.63315085,2.47503131,0.16386855,-0.14031520,0.11554793,0.14230220,-25.52194033,-0.19491582,0.23323354,-0.45277080,0.01753730,0.37553574,-25.97471113,-0.17737852,0.36320652,-25.85308110,-0.23426631,0.00656865,-0.00820710,0.01153239,0.00692211,-0.00102880,-0.00070593
2.920,0.19559431,0.62352701,2.48771481,0.17158834,-0.14200415,0.11537837,0.07973147,-0.06598467,0.05361254,0.18897524,0.63171109,2.47621864,0.16443802,-0.14123039,0.11634420,0.14268278,-25.55111130,-0.19655956,0.23917380,-0.44850001,0.01815521,0.38185658,-25.99961132,-0.17840435,0.36931553,-25.87773040,-0.23570595,0.00661907,-0.00818408,0.01149617,0.00715032,-0.00077376,-0.00096583
2.930,0.19731418,0.62210367,2.48887127,0.17238529,-0.14266369,0.11591424,0.07965695,-0.06592299,0.05356243,0.19064272,0.63026245,2.47741360,0.16501562,-0.14213886,0.11713206,0.14306223,-25.58036660,-0.19821087,0.24520691,-0.44406389,0.01879184,0.38826914,-26.02443049,-0.17941903,0.37553574,-25.90227899,-0.23712634,0.00667146,-0.00815878,0.01145767,0.00736967,-0.00052483,-0.00121782
2.940,0.19904202,0.62067373,2.49003309,0.17318148,-0.14332260,0.11644961,0.07958062,-0.06585982,0.05351111,0.19231631,0.62880500,2.47861609,0.16560152,-0.14304027,0.11791136,0.14344048,-25.60970541,-0.19986968,0.25132331,-0.43947429,0.01944570,0.39476380,-26.04917970,-0.18042398,0.38185658,-25.92673908,-0.23852898,0.00672571,-0.00813127,0.01141700,0.00757996,-0.00028233,-0.00146175
2.950,0.20077781,0.61923722,2.49120026,0.17397689,-0.14398088,0.11698446,0.07950250,-0.06579518,0.05345858,0.19399610,0.62733884,2.47982603,0.16619588,-0.14393427,0.11868196,0.14381752,-25.63912628,-0.20153586,0.25751387,-0.43474054,0.02011559,0.40133139,-26.07386682,-0.18142027,0.38826914,-25.95112233,-0.23991591,0.00678171,-0.00810162,0.01137423,0.00778101,-0.00004661,-0.00169750
2.960,0.20252155,0.61779412,2.49237278,0.17477152,-0.14463850,0.11751878,0.07942260,-0.06572905,0.05340485,0.19568218,0.62586405,2.48104332,0.16679887,-0.14482058,0.11944374,0.14419333,-25.66862894,-0.20320956,0.26376857,-0.42987784,0.02079931,0.40796190,-26.09850678,-0.18241024,0.39476380,-25.97543996,-0.24128851,0.00683937,-0.00806993,0.01132946,0.00797265,0.00018208,-0.00192496
2.970,0.20427324,0.61634445,2.49355063,0.17556534,-0.14529545,0.11805256,0.07934091,-0.06566145,0.05334993,0.19737464,0.62438071,2.48226787,0.16741060,-0.14569888,0.12019657,0.14456784,-25.69821224,-0.20489076,0.27007859,-0.42489722,0.02149528,0.41464644,-26.12310946,-0.18339549,0.40133139,-25.99969994,-0.24264781,0.00689860,-0.00803626,0.01128276,0.00815474,0.00040343,-0.00214401
2.980,0.20603286,0.61488821,2.49473383,0.17635833,-0.14595172,0.11858578,0.07925745,-0.06559238,0.05329381,0.19907357,0.62288892,2.48349959,0.16803120,-0.14656890,0.12094037,0.14494107,-25.72787529,-0.20657936,0.27643411,-0.41981068,0.02220207,0.42137518,-26.14768597,-0.18437728,0.40796190,-26.02391730,-0.24399612,0.00695929,-0.00800071,0.01123424,0.00832713,0.00061718,-0.00235459
2.990,0.20780040,0.61342542,2.49592235,0.17715048,-0.14660730,0.11911843,0.07917222,-0.06552184,0.05323650,0.20077906,0.62138877,2.48473838,0.16866078,-0.14743038,0.12167501,0.14531296,-25.75761696,-0.20827540,0.28282579,-0.41462995,0.02291791,0.42813875,-26.17224692,-0.18535749,0.41464644,-26.04810204,-0.24533496,0.00702134,-0.00796335,0.01118397,0.00848970,0.00082308,-0.00255658
3.000,0.20957586,0.61195607,2.49711619,0.17794177,-0.14726216,0.11965050,0.07908523,-0.06544985,0.05317800,0.20249122,0.61988036,2.48598414,0.16929943,-0.14828309,0.12240042,0.14568349,-25.78743678,-0.20997897,0.28924413,-0.40936895,0.02364086,0.43492762,-26.19680573,-0.18633811,0.42137518,-26.07226537,-0.24666561,0.00708464,-0.00792429,0.01113205,0.00864234,0.00102093,-0.00274992
3.010,0.21135923,0.61048018,2.49831535,0.17873218,-0.14791629,0.12018198,0.07899648,-0.06537640,0.05311832,0.20421012,0.61836378,2.48723679,0.16994724,-0.14912679,0.12311651,0.14605261,-25.81733342,-0.21168993,0.29568055,-0.40403768,0.02436976,0.44173316,-26.22137110,-0.18732018,0.42813875,-26.09641796,-0.24798987,0.00714911,-0.00788360,0.01107856,0.00878494,0.00121050,-0.00293453
3.020,0.21315050,0.60899775,2.49951983,0.17952170,-0.14856968,0.12071286,0.07890598,-0.06530150,0.05305747,0.20593588,0.61683913,2.48849622,0.17060427,-0.14996130,0.12382320,0.14642032,-25.84730609,-0.21340830,0.30212567,-0.39864893,0.02510290,0.44854599,-26.24595502,-0.18830540,0.43492762,-26.12057333,-0.24930975,0.00721462,-0.00784138,0.01102361,0.00891743,0.00139162,-0.00311034
3.030,0.21494967,0.60750879,2.50072961,0.18031030,-0.14922231,0.12124313,0.07881373,-0.06522516,0.05299544,0.20766857,0.61530651,2.48976234,0.17127057,-0.15078641,0.12452043,0.14678655,-25.87735389,-0.21513413,0.30857069,-0.39321482,0.02583854,0.45535724,-26.27056871,-0.18929559,0.44173316,-26.14474022,-0.25062624,0.00728110,-0.00779772,0.01096727,0.00903973,0.00156410,-0.00327730
3.040,0.21675671,0.60601330,2.50194469,0.18109796,-0.14987418,0.12177277,0.07871974,-0.06514737,0.05293224,0.20940830,0.61376603,2.49103506,0.17194619,-0.15160198,0.12520815,0.14715129,-25.90747601,-0.21686744,0.31500531,-0.38774840,0.02657493,0.46215660,-26.29522441,-0.19029251,0.44854599,-26.16893069,-0.25194104,0.00734841,-0.00775273,0.01090963,0.00915177,0.00172780,-0.00343538
3.050,0.21857162,0.60451130,2.50316506,0.18188468,-0.15052526,0.12230177,0.07862402,-0.06506816,0.05286788,0.21115516,0.61221777,2.49231426,0.17263115,-0.15240784,0.12588629,0.14751451,-25.93767123,-0.21860815,0.32142191,-0.38225934,0.02731089,0.46893642,-26.31993058,-0.19129727,0.45535724,-26.19315599,-0.25325596,0.00741646,-0.00770647,0.01085080,0.00925353,0.00188258,-0.00358452
3.060,0.22039440,0.60300280,2.50439072,0.18267044,-0.15117554,0.12283012,0.07852657,-0.06498751,0.05280235,0.21290925,0.61066185,2.49359987,0.17332547,-0.15320388,0.12655483,0.14787618,-25.96793846,-0.22035622,0.32781257,-0.37675833,0.02804516,0.47568875,-26.34469679,-0.19231106,0.46215660,-26.21742841,-0.25457273,0.00748515,-0.00765905,0.01079085,0.00934497,0.00202834,-0.00372471
3.070,0.22222503,0.60148780,2.50562166,0.18345521,-0.15182500,0.12335781,0.07842740,-0.06490544,0.05273567,0.21467065,0.60909837,2.49489177,0.17402914,-0.15398999,0.12721373,0.14823625,-25.99827698,-0.22211171,0.33416780,-0.37125801,0.02877600,0.48240404,-26.36953499,-0.19333570,0.46893642,-26.24175643,-0.25589247,0.00755438,-0.00761057,0.01072989,0.00942607,0.00216499,-0.00385592
3.080,0.22406350,0.59996630,2.50685788,0.18423898,-0.15247364,0.12388483,0.07832651,-0.06482194,0.05266783,0.21643946,0.60752743,2.49618988,0.17474216,-0.15476606,0.12786295,0.14859469,-26.02868597,-0.22387461,0.34047903,-0.36577035,0.02950190,0.48907372,-26.39445632,-0.19437271,0.47568875,-26.26614964,-0.25721638,0.00762404,-0.00756113,0.01066800,0.00949682,0.00229242,-0.00397812
3.090,0.22590980,0.59843833,2.50809936,0.18502173,-0.15312144,0.12441117,0.07822391,-0.06473703,0.05259884,0.21821578,0.60594913,2.49749409,0.17546450,-0.15553204,0.12850250,0.14895147,-26.05916399,-0.22564488,0.34673888,-0.36030368,0.03022186,0.49569035,-26.41946767,-0.19542302,0.48240404,-26.29062000,-0.25854627,0.00769402,-0.00751080,0.01060527,0.00955723,0.00241060,-0.00409133
3.100,0.22776393,0.59690388,2.50934610,0.18580345,-0.15376838,0.12493681,0.07811961,-0.06465071,0.05252870,0.21999969,0.60436357,2.49880431,0.17619613,-0.15628787,0.12913235,0.14930657,-26.08971048,-0.22742259,0.35293930,-0.35487053,0.03093428,0.50224587,-26.44458101,-0.19648831,0.48907372,-26.31517864,-0.25988366,0.00776424,-0.00745969,0.01054179,0.00960732,0.00251949,-0.00419554
3.110,0.22962587,0.59536296,2.51059809,0.18658412,-0.15441445,0.12546174,0.07801361,-0.06456299,0.05245743,0.22179128,0.60277087,2.50012044,0.17693699,-0.15703351,0.12975251,0.14965994,-26.12032443,-0.22920773,0.35907205,-0.34948129,0.03163784,0.50873198,-26.46980572,-0.19756989,0.49569035,-26.33983246,-0.26122951,0.00783459,-0.00740791,0.01047765,0.00964713,0.00261906,-0.00429077
3.120,0.23149561,0.59381559,2.51185533,0.18736372,-0.15505963,0.12598595,0.07790591,-0.06447386,0.05238501,0.22359065,0.60117112,2.50144238,0.17768702,-0.15776894,0.13036298,0.15001153,-26.15100450,-0.23100018,0.36513034,-0.34414377,0.03233184,0.51514186,-26.49514827,-0.19866833,0.50224587,-26.36459339,-0.26258551,0.00790496,-0.00735553,0.01041295,0.00967670,0.00270931,-0.00437703
3.130,0.23337314,0.59226177,2.51311781,0.18814223,-0.15570392,0.12650943,0.07779653,-0.06438334,0.05231146,0.22539789,0.59956442,2.50277004,0.17844616,-0.15849416,0.13096378,0.15036133,-26.18174994,-0.23280001,0.37110636,-0.33886917,0.03301485,0.52146769,-26.52061911,-0.19978516,0.50873198,-26.38947080,-0.26395298,0.00797525,-0.00730265,0.01034777,0.00969607,0.00279024,-0.00445435
3.140,0.23525845,0.59070152,2.51438552,0.18891965,-0.15634729,0.12703218,0.07768547,-0.06429142,0.05223678,0.22721308,0.59795088,2.50410333,0.17921431,-0.15920919,0.13155494,0.15070930,-26.21255946,-0.23460715,0.37699378,-0.33366501,0.03368612,0.52770308,-26.54622447,-0.20092103,0.51514186,-26.41447113,-0.26533253,0.00804537,-0.00724936,0.01028219,0.00970534,0.00286190,-0.00452276
3.150,0.23715153,0.58913483,2.51565845,0.18969594,-0.15698974,0.12755416,0.07757273,-0.06419812,0.05216097,0.22903630,0.59633059,2.50544214,0.17999138,-0.15991406,0.13213648,0.15105540,-26.24343257,-0.23642175,0.38278458,-0.32854348,0.03434399,0.53383998,-26.57197605,-0.20207777,0.52146769,-26.43960477,-0.26672571,0.00811523,-0.00719576,0.01021631,0.00970456,0.00292432,-0.00458232
3.160,0.23905236,0.58756172,2.51693660,0.19047109,-0.15763125,0.12807539,0.07745832,-0.06410344,0.05208404,0.23086765,0.59470366,2.50678638,0.18077726,-0.16060882,0.13270844,0.15139959,-26.27436792,-0.23824369,0.38847255,-0.32351107,0.03498802,0.53987214,-26.59787899,-0.20325567,0.52770308,-26.46487792,-0.26813320,0.00818471,-0.00714194,0.01015022,0.00969383,0.00297757,-0.00463305
3.170,0.24096095,0.58598221,2.51821995,0.19124510,-0.15827181,0.12859584,0.07734224,-0.06400738,0.05200599,0.23270721,0.59307018,2.50813596,0.18157183,-0.16129354,0.13327088,0.15174183,-26.30536428,-0.24007295,0.39405273,-0.31857499,0.03561742,0.54579456,-26.62393927,-0.20445553,0.53383998,-26.49030221,-0.26955687,0.00825374,-0.00708797,0.01008399,0.00967327,0.00302173,-0.00467504
3.180,0.24287726,0.58439629,2.51950851,0.19201793,-0.15891139,0.12911551,0.07722451,-0.06390994,0.05192683,0.23455505,0.59143026,2.50949079,0.18237497,-0.16196829,0.13382385,0.15208210,-26.33642099,-0.24190955,0.39951702,-0.31374502,0.03623119,0.55159912,-26.65016602,-0.20567836,0.53987214,-26.51588272,-0.27099705,0.00832221,-0.00703397,0.01001772,0.00964296,0.00305690,-0.00470834
3.190,0.24480130,0.58280398,2.52080226,0.19278958,-0.15955000,0.12963437,0.07710513,-0.06381114,0.05184655,0.23641126,0.58978398,2.51085077,0.18318654,-0.16263318,0.13436741,0.15242036,-26.36753685,-0.24375349,0.40486088,-0.30902794,0.03682860,0.55728124,-26.67656479,-0.20692488,0.54579456,-26.54162536,-0.27245457,0.00839004,-0.00698000,0.00995149,0.00960304,0.00308318,-0.00473304
3.200,0.24673305,0.58120529,2.52210120,0.19356003,-0.16018761,0.13015243,0.07698410,-0.06371098,0.05176517,0.23827592,0.58813144,2.51221582,0.18400639,-0.16328830,0.13490163,0.15275656,-26.39871075,-0.24560471,0.41007864,-0.30443011,0.03740923,0.56283519,-26.70314086,-0.20819548,0.55159912,-26.56753918,-0.27393051,0.00845713,-0.00692615,0.00988538,0.00955364,0.00310069,-0.00474920
3.210,0.24867250,0.57960023,2.52340531,0.19432926,-0.16082421,0.13066967,0.07686143,-0.06360946,0.05168269,0.24014911,0.58647274,2.51358583,0.18483436,-0.16393379,0.13542660,0.15309066,-26.42994171,-0.24746329,0.41516478,-0.29995891,0.03797222,0.56825544,-26.72990062,-0.20949107,0.55728124,-26.59362966,-0.27542564,0.00852339,-0.00687251,0.00981948,0.00949490,0.00310958,-0.00475693
3.220,0.25061963,0.57798881,2.52471459,0.19509725,-0.16145980,0.13118608,0.07673713,-0.06350659,0.05159911,0.24203089,0.58480796,2.51496073,0.18567028,-0.16456979,0.13594240,0.15342265,-26.46122862,-0.24932915,0.42011398,-0.29562049,0.03851714,0.57353663,-26.75684911,-0.21081201,0.56283519,-26.61990197,-0.27694038,0.00858874,-0.00681915,0.00975386,0.00942697,0.00310999,-0.00475632
