t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_model_1,tau_model_2,tau_model_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
11.090,1.85610673,-0.13047671,2.68238626,0.18691623,0.05010617,-0.12526543,-0.01434976,0.03194780,-0.07986950,1.85466871,-0.13513202,2.69183034,0.18816518,0.04657913,-0.11793431,-0.02731237,-35.51786475,-3.73559540,-0.06894340,0.19953382,-0.08104002,-0.09625576,-35.31833093,-3.81663542,-0.09240091,-35.32826671,-3.74336989,0.00143802,0.00465531,-0.00944408,-0.00124895,0.00352704,-0.00733112
11.100,1.85797518,-0.12997405,2.68112961,0.18677245,0.05042567,-0.12606418,-0.01440613,0.03195223,-0.07988057,1.85654483,-0.13465481,2.69062105,0.18802669,0.04686470,-0.11868290,-0.02736934,-35.52366782,-3.73981817,-0.07015276,0.20068492,-0.08126180,-0.09752210,-35.32298291,-3.82107997,-0.09369333,-35.33297641,-3.74736070,0.00143035,0.00468076,-0.00949144,-0.00125424,0.00356097,-0.00738128
11.110,1.85984218,-0.12946820,2.67986498,0.18662811,0.05074521,-0.12686303,-0.01446242,0.03195573,-0.07988933,1.85841947,-0.13417468,2.68940427,0.18788620,0.04715157,-0.11943186,-0.02742616,-35.52949824,-3.74406552,-0.07135181,0.20183125,-0.08148538,-0.09877797,-35.32766699,-3.82555090,-0.09497933,-35.33771482,-3.75137776,0.00142271,0.00470648,-0.00953929,-0.00125809,0.00359364,-0.00743117
11.120,1.86170774,-0.12895915,2.67859235,0.18648320,0.05106478,-0.12766196,-0.01451863,0.03195831,-0.07989578,1.86029264,-0.13369164,2.68817997,0.18774375,0.04743976,-0.12018121,-0.02748284,-35.53535589,-3.74833746,-0.07253880,0.20297161,-0.08171098,-0.10002164,-35.33238428,-3.83004844,-0.09625576,-35.34248309,-3.75542080,0.00141510,0.00473249,-0.00958762,-0.00126055,0.00362502,-0.00748075
11.130,1.86357184,-0.12844690,2.67731174,0.18633773,0.05138437,-0.12846094,-0.01457478,0.03195998,-0.07989994,1.86216430,-0.13320566,2.68694817,0.18759933,0.04772927,-0.12093097,-0.02753942,-35.54124043,-3.75263384,-0.07371323,0.20410535,-0.08193832,-0.10125265,-35.33713509,-3.83457216,-0.09752210,-35.34728180,-3.75948984,0.00140754,0.00475876,-0.00963643,-0.00126160,0.00365510,-0.00752997
11.140,1.86543449,-0.12793146,2.67602313,0.18619170,0.05170398,-0.12925995,-0.01463086,0.03196072,-0.07990181,1.86403444,-0.13271674,2.68570885,0.18745297,0.04802009,-0.12168117,-0.02759590,-35.54715184,-3.75695480,-0.07487337,0.20522879,-0.08216804,-0.10246927,-35.34192304,-3.83912284,-0.09877797,-35.35211328,-3.76358501,0.00140005,0.00478528,-0.00968572,-0.00126127,0.00368389,-0.00757878
11.150,1.86729567,-0.12741282,2.67472654,0.18604512,0.05202359,-0.13005897,-0.01468686,0.03196056,-0.07990139,1.86590303,-0.13222485,2.68446202,0.18730466,0.04831224,-0.12243183,-0.02765224,-35.55308973,-3.76130010,-0.07601874,0.20634257,-0.08239966,-0.10367098,-35.34674716,-3.84369976,-0.10002164,-35.35697861,-3.76770654,0.00139264,0.00481203,-0.00973548,-0.00125954,0.00371135,-0.00762714
11.160,1.86915539,-0.12689099,2.67342196,0.18589797,0.05234319,-0.13085797,-0.01474279,0.03195948,-0.07989870,1.86777007,-0.13172999,2.68320765,0.18715443,0.04860569,-0.12318297,-0.02770848,-35.55905402,-3.76566983,-0.07714766,0.20744345,-0.08263362,-0.10485614,-35.35161057,-3.84830345,-0.10125265,-35.36187812,-3.77185397,0.00138532,0.00483900,-0.00978569,-0.00125646,0.00373750,-0.00767500
11.170,1.87101363,-0.12636596,2.67210938,0.18575026,0.05266277,-0.13165693,-0.01479864,0.03195750,-0.07989374,1.86963553,-0.13123214,2.68194576,0.18700230,0.04890046,-0.12393461,-0.02776461,-35.56504450,-3.77006394,-0.07826025,0.20853089,-0.08286999,-0.10602486,-35.35651361,-3.85293393,-0.10246927,-35.36681542,-3.77602807,0.00137810,0.00486618,-0.00983638,-0.00125204,0.00376231,-0.00772232
11.180,1.87287039,-0.12583773,2.67078882,0.18560199,0.05298233,-0.13245584,-0.01485443,0.03195461,-0.07988652,1.87149939,-0.13073130,2.68067632,0.18684827,0.04919652,-0.12468677,-0.02782068,-35.57106086,-3.77448228,-0.07935483,0.20960455,-0.08310843,-0.10717551,-35.36145631,-3.85759071,-0.10367098,-35.37178952,-3.78022813,0.00137100,0.00489357,-0.00988750,-0.00124628,0.00378581,-0.00776907
11.190,1.87472567,-0.12530631,2.66946026,0.18545317,0.05330186,-0.13325466,-0.01491013,0.03195082,-0.07987704,1.87336164,-0.13022744,2.67939935,0.18669238,0.04949388,-0.12543947,-0.02787662,-35.57710303,-3.77892496,-0.08043042,0.21066095,-0.08334955,-0.10830703,-35.36644209,-3.86227451,-0.10485614,-35.37680354,-3.78445467,0.00136403,0.00492113,-0.00993909,-0.00123921,0.00380798,-0.00781519
11.200,1.87657945,-0.12477169,2.66812372,0.18530379,0.05362135,-0.13405337,-0.01496577,0.03194613,-0.07986532,1.87522225,-0.12972055,2.67811482,0.18653464,0.04979251,-0.12619272,-0.02793251,-35.58317067,-3.78339177,-0.08148684,0.21170109,-0.08359282,-0.10941934,-35.37146958,-3.86698459,-0.10602486,-35.38185781,-3.78870769,0.00135720,0.00494886,-0.00999110,-0.00123085,0.00382884,-0.00786065
11.210,1.87843174,-0.12423388,2.66677920,0.18515386,0.05394078,-0.13485195,-0.01502133,0.03194054,-0.07985135,1.87708122,-0.12921063,2.67682274,0.18637507,0.05009241,-0.12694655,-0.02798830,-35.58926358,-3.78788274,-0.08252212,0.21272232,-0.08383849,-0.11051042,-35.37654126,-3.87172123,-0.10717551,-35.38695236,-3.79298670,0.00135052,0.00497675,-0.01004354,-0.00122121,0.00384837,-0.00790540
11.220,1.88028253,-0.12369288,2.66542669,0.18500337,0.05426016,-0.13565039,-0.01507682,0.03193406,-0.07983515,1.87893851,-0.12869766,2.67552310,0.18621370,0.05039355,-0.12770095,-0.02804403,-35.59538161,-3.79239786,-0.08353606,0.21372324,-0.08408677,-0.11158010,-35.38165837,-3.87648463,-0.10830703,-35.39209058,-3.79729242,0.00134402,0.00500478,-0.01009641,-0.00121033,0.00386661,-0.00794944
11.230,1.88213181,-0.12314868,2.66406619,0.18485232,0.05457946,-0.13644865,-0.01513223,0.03192669,-0.07981672,1.88079412,-0.12818163,2.67421589,0.18605056,0.05069592,-0.12845596,-0.02809969,-35.60152450,-3.79693703,-0.08452815,0.21470392,-0.08433749,-0.11262784,-35.38682059,-3.88127452,-0.10941934,-35.39727110,-3.80162411,0.00133769,0.00503295,-0.01014970,-0.00119824,0.00388354,-0.00799269
11.240,1.88397957,-0.12260129,2.66269771,0.18470072,0.05489869,-0.13724672,-0.01518756,0.03191843,-0.07979608,1.88264803,-0.12766253,2.67290111,0.18588567,0.05099950,-0.12921157,-0.02815527,-35.60769203,-3.80150021,-0.08549773,0.21566267,-0.08459068,-0.11365300,-35.39202936,-3.88609089,-0.11051042,-35.40249638,-3.80598202,0.00133154,0.00506124,-0.01020340,-0.00118495,0.00389919,-0.00803515
11.250,1.88582582,-0.12205071,2.66132126,0.18454857,0.05521783,-0.13804456,-0.01524282,0.03190929,-0.07977322,1.88450023,-0.12714034,2.67157874,0.18571905,0.05130427,-0.12996781,-0.02821080,-35.61388391,-3.80608730,-0.08644281,0.21659898,-0.08484611,-0.11465361,-35.39728492,-3.89093341,-0.11158010,-35.40776765,-3.81036638,0.00132559,0.00508963,-0.01025748,-0.00117048,0.00391356,-0.00807675
11.260,1.88767054,-0.12149693,2.65993682,0.18439587,0.05553687,-0.13884217,-0.01529801,0.03189926,-0.07974815,1.88635068,-0.12661506,2.67024879,0.18555074,0.05161019,-0.13072467,-0.02826630,-35.62010001,-3.81069830,-0.08736409,0.21751224,-0.08510401,-0.11563039,-35.40258777,-3.89580231,-0.11262784,-35.41308457,-3.81477689,0.00131986,0.00511813,-0.01031197,-0.00115487,0.00392668,-0.00811750
11.270,1.88951374,-0.12093997,2.65854441,0.18424261,0.05585581,-0.13963952,-0.01535311,0.03188836,-0.07972089,1.88819939,-0.12608668,2.66891124,0.18538077,0.05191725,-0.13148217,-0.02832172,-35.62634005,-3.81533317,-0.08825964,0.21840004,-0.08536438,-0.11658136,-35.40794001,-3.90069756,-0.11365300,-35.41844857,-3.81921356,0.00131435,0.00514671,-0.01036683,-0.00113816,0.00393856,-0.00815735
11.280,1.89135539,-0.12037982,2.65714403,0.18408880,0.05617463,-0.14043658,-0.01540815,0.03187657,-0.07969143,1.89004634,-0.12555518,2.66756610,0.18520916,0.05222541,-0.13224031,-0.02837714,-35.63260379,-3.81999181,-0.08913045,0.21926281,-0.08562706,-0.11750759,-35.41334098,-3.90561887,-0.11465361,-35.42385988,-3.82367604,0.00130905,0.00517536,-0.01042207,-0.00112036,0.00394922,-0.00819627
11.290,1.89319551,-0.11981648,2.65573568,0.18393445,0.05649334,-0.14123334,-0.01546310,0.03186392,-0.07965979,1.89189150,-0.12502056,2.66621334,0.18503596,0.05253466,-0.13299910,-0.02843248,-35.63889099,-3.82467416,-0.08997408,0.22010009,-0.08589193,-0.11840657,-35.41879090,-3.91056609,-0.11563039,-35.42931897,-3.82816458,0.00130401,0.00520408,-0.01047766,-0.00110151,0.00395868,-0.00823424
11.300,1.89503408,-0.11924995,2.65431937,0.18377954,0.05681191,-0.14202977,-0.01551798,0.03185039,-0.07962598,1.89373487,-0.12448280,2.66485297,0.18486119,0.05284495,-0.13375853,-0.02848782,-35.64520139,-3.82938013,-0.09079103,0.22091143,-0.08615886,-0.11927885,-35.42428996,-3.91553899,-0.11658136,-35.43482792,-3.83267913,0.00129921,0.00523285,-0.01053360,-0.00108165,0.00396696,-0.00827124
11.310,1.89687110,-0.11868024,2.65289509,0.18362409,0.05713034,-0.14282585,-0.01557278,0.03183600,-0.07958999,1.89557643,-0.12394190,2.66348498,0.18468489,0.05315626,-0.13451863,-0.02854312,-35.65153482,-3.83410978,-0.09158047,0.22169455,-0.08642820,-0.12012359,-35.42984028,-3.92053798,-0.11750759,-35.44038607,-3.83721942,0.00129467,0.00526166,-0.01058989,-0.00106080,0.00397408,-0.00830722
11.320,1.89870656,-0.11810734,2.65146285,0.18346809,0.05744863,-0.14362156,-0.01562750,0.03182074,-0.07955184,1.89741617,-0.12339784,2.66210937,0.18450709,0.05346855,-0.13527937,-0.02859839,-35.65789100,-3.83886293,-0.09234214,0.22245084,-0.08669950,-0.12094053,-35.43544016,-3.92556243,-0.11840657,-35.44599361,-3.84178530,0.00129039,0.00529050,-0.01064652,-0.00103900,0.00398008,-0.00834219
11.330,1.90054046,-0.11753127,2.65002266,0.18331154,0.05776675,-0.14441688,-0.01568215,0.03180461,-0.07951153,1.89925407,-0.12285063,2.66072612,0.18432784,0.05378178,-0.13604076,-0.02865367,-35.66426970,-3.84363962,-0.09307516,0.22317731,-0.08697303,-0.12172884,-35.44109238,-3.93061265,-0.11927885,-35.45165070,-3.84637652,0.00128639,0.00531936,-0.01070346,-0.00101630,0.00398497,-0.00837612
11.340,1.90237279,-0.11695201,2.64857452,0.18315444,0.05808472,-0.14521179,-0.01573671,0.03178763,-0.07946907,1.90109012,-0.12230024,2.65933523,0.18414717,0.05409593,-0.13680280,-0.02870891,-35.67067060,-3.84843966,-0.09377940,0.22387665,-0.08724823,-0.12248831,-35.44679396,-3.93568789,-0.12012359,-35.45735946,-3.85099352,0.00128267,0.00534823,-0.01076071,-0.00099273,0.00398879,-0.00840899
11.350,1.90420355,-0.11636957,2.64711843,0.18299680,0.05840250,-0.14600626,-0.01579120,0.03176979,-0.07942447,1.90292431,-0.12174668,2.65793669,0.18396511,0.05441095,-0.13756548,-0.02876417,-35.67709354,-3.85326307,-0.09445408,0.22454676,-0.08752532,-0.12321825,-35.45254678,-3.94078839,-0.12094053,-35.46311817,-3.85563567,0.00127924,0.00537711,-0.01081826,-0.00096831,0.00399155,-0.00844078
11.360,1.90603272,-0.11578396,2.64565439,0.18283862,0.05872011,-0.14680027,-0.01584561,0.03175110,-0.07937774,1.90475662,-0.12118994,2.65653051,0.18378171,0.05472681,-0.13832880,-0.02881942,-35.68353828,-3.85810986,-0.09510000,0.22518637,-0.08780446,-0.12391942,-35.45835191,-3.94591432,-0.12172884,-35.46892957,-3.86030327,0.00127610,0.00540598,-0.01087612,-0.00094309,0.00399330,-0.00847147
11.370,1.90786032,-0.11519517,2.64418242,0.18267989,0.05903752,-0.14759380,-0.01589994,0.03173155,-0.07932887,1.90658705,-0.12063000,2.65511666,0.18359700,0.05504346,-0.13909274,-0.02887468,-35.69000448,-3.86297980,-0.09571479,0.22579728,-0.08808497,-0.12458947,-35.46420720,-3.95106477,-0.12248831,-35.47479067,-3.86499560,0.00127327,0.00543483,-0.01093424,-0.00091711,0.00399406,-0.00850106
11.380,1.90968632,-0.11460321,2.64270252,0.18252062,0.05935474,-0.14838684,-0.01595419,0.03171116,-0.07927789,1.90841558,-0.12006687,2.65369515,0.18341104,0.05536087,-0.13985731,-0.02892994,-35.69649191,-3.86787290,-0.09629996,0.22637813,-0.08836705,-0.12522990,-35.47011378,-3.95623995,-0.12321825,-35.48070333,-3.86971289,0.00127074,0.00546366,-0.01099263,-0.00089042,0.00399387,-0.00852953
11.390,1.91151073,-0.11400808,2.64121469,0.18236081,0.05967174,-0.14917936,-0.01600836,0.03168992,-0.07922479,1.91024221,-0.11950054,2.65226597,0.18322385,0.05567900,-0.14062248,-0.02898522,-35.70300035,-3.87278911,-0.09685424,0.22692857,-0.08865064,-0.12583946,-35.47607178,-3.96143976,-0.12391942,-35.48666860,-3.87445533,0.00126852,0.00549246,-0.01105128,-0.00086304,0.00399274,-0.00855688
11.400,1.91333354,-0.11340978,2.63971893,0.18220045,0.05998853,-0.14997133,-0.01606245,0.03166783,-0.07916958,1.91206691,-0.11893100,2.65082912,0.18303548,0.05599780,-0.14138824,-0.02904052,-35.70952956,-3.87772839,-0.09737790,0.22744881,-0.08893563,-0.12641843,-35.48208075,-3.96666401,-0.12458947,-35.49268430,-3.87922200,0.00126663,0.00552122,-0.01111019,-0.00083503,0.00399073,-0.00858309
11.410,1.91515474,-0.11280831,2.63821526,0.18203956,0.06030510,-0.15076274,-0.01611645,0.03164491,-0.07911228,1.91388968,-0.11835824,2.64938458,0.18284598,0.05631724,-0.14215459,-0.02909583,-35.71607918,-3.88269055,-0.09787066,0.22793972,-0.08922158,-0.12696649,-35.48813946,-3.97191213,-0.12522990,-35.49875155,-3.88401314,0.00126506,0.00554993,-0.01116932,-0.00080642,0.00398786,-0.00860815
11.420,1.91697432,-0.11220368,2.63670368,0.18187813,0.06062143,-0.15155357,-0.01617038,0.03162115,-0.07905288,1.91571052,-0.11778227,2.64793236,0.18265538,0.05663726,-0.14292149,-0.02915118,-35.72264901,-3.88767561,-0.09833296,0.22839981,-0.08950872,-0.12748414,-35.49424920,-3.97718434,-0.12583946,-35.50487044,-3.88882865,0.00126380,0.00557859,-0.01122868,-0.00077725,0.00398417,-0.00863208
11.430,1.91879230,-0.11159588,2.63518419,0.18171615,0.06093752,-0.15234379,-0.01622423,0.03159656,-0.07899139,1.91752941,-0.11720307,2.64647244,0.18246373,0.05695783,-0.14368895,-0.02920658,-35.72923877,-3.89268347,-0.09876301,0.22883072,-0.08979662,-0.12796959,-35.50040805,-3.98248009,-0.12641843,-35.51104052,-3.89366836,0.00126289,0.00560719,-0.01128825,-0.00074758,0.00397969,-0.00865484
11.440,1.92060865,-0.11098493,2.63365681,0.18155364,0.06125336,-0.15313339,-0.01627800,0.03157113,-0.07892783,1.91934634,-0.11662065,2.64500484,0.18227107,0.05727890,-0.14445693,-0.02926202,-35.73584820,-3.89771406,-0.09916217,0.22923073,-0.09008539,-0.12842418,-35.50661747,-3.98779945,-0.12696649,-35.51726052,-3.89853170,0.00126231,0.00563572,-0.01134803,-0.00071743,0.00397446,-0.00867646
11.450,1.92242337,-0.11037081,2.63212153,0.18139059,0.06156894,-0.15392234,-0.01633168,0.03154488,-0.07886219,1.92116130,-0.11603500,2.64352953,0.18207745,0.05760044,-0.14522541,-0.02931748,-35.74247700,-3.90276728,-0.09953029,0.22960228,-0.09037463,-0.12884778,-35.51287472,-3.99314192,-0.12748414,-35.52353172,-3.90341890,0.00126207,0.00566419,-0.01140800,-0.00068686,0.00396850,-0.00869693
11.460,1.92423646,-0.10975355,2.63057836,0.18122701,0.06188425,-0.15471063,-0.01638528,0.03151780,-0.07879449,1.92297430,-0.11544612,2.64204651,0.18188292,0.05792238,-0.14599438,-0.02937300,-35.74912500,-3.90784319,-0.09986703,0.22994192,-0.09066481,-0.12924003,-35.51918308,-3.99850800,-0.12796959,-35.52985216,-3.90832945,0.00126216,0.00569257,-0.01146815,-0.00065591,0.00396187,-0.00871625
11.470,1.92604791,-0.10913313,2.62902732,0.18106289,0.06219929,-0.15549822,-0.01643880,0.03148989,-0.07872473,1.92478531,-0.11485400,2.64055579,0.18168750,0.05824470,-0.14676381,-0.02942858,-35.75579178,-3.91294152,-0.10017246,0.23025384,-0.09095492,-0.12960104,-35.52553795,-4.00389644,-0.12842418,-35.53622329,-3.91326341,0.00126260,0.00572087,-0.01152847,-0.00062461,0.00395459,-0.00873441
11.480,1.92785771,-0.10850956,2.62746840,0.18089823,0.06251405,-0.15628511,-0.01649224,0.03146117,-0.07865292,1.92659434,-0.11425865,2.63905736,0.18149126,0.05856734,-0.14753366,-0.02948423,-35.76247717,-3.91806231,-0.10044738,0.23053635,-0.09124540,-0.12993161,-35.53194081,-4.00930770,-0.12884778,-35.54264235,-3.91822030,0.00126337,0.00574909,-0.01158896,-0.00059303,0.00394671,-0.00875145
11.490,1.92966587,-0.10788285,2.62590162,0.18073304,0.06282851,-0.15707128,-0.01654559,0.03143163,-0.07857907,1.92840137,-0.11366006,2.63755121,0.18129424,0.05889026,-0.14830393,-0.02953992,-35.76918084,-3.92320545,-0.10069056,0.23078931,-0.09153598,-0.13023048,-35.53839153,-4.01474143,-0.12924003,-35.54911259,-3.92320064,0.00126450,0.00577721,-0.01164959,-0.00056120,0.00393825,-0.00876735
11.500,1.93147237,-0.10725299,2.62432698,0.18056732,0.06314268,-0.15785669,-0.01659886,0.03140127,-0.07850318,1.93020640,-0.11305823,2.63603735,0.18109647,0.05921341,-0.14907457,-0.02959569,-35.77590252,-3.92837085,-0.10090321,0.23101477,-0.09182631,-0.13049890,-35.54488775,-4.02019716,-0.12960104,-35.55562939,-3.92820320,0.00126597,0.00580524,-0.01171037,-0.00052915,0.00392927,-0.00878212
11.510,1.93327721,-0.10662000,2.62274449,0.18040107,0.06345653,-0.15864133,-0.01665205,0.03137010,-0.07842525,1.93200943,-0.11245316,2.63451576,0.18089801,0.05953676,-0.14984555,-0.02965154,-35.78264197,-3.93355850,-0.10108524,0.23121060,-0.09211665,-0.13073678,-35.55143136,-4.02567515,-0.12993161,-35.56219421,-3.93322845,0.00126778,0.00583316,-0.01177127,-0.00049694,0.00391977,-0.00879578
11.520,1.93508039,-0.10598386,2.62115415,0.18023428,0.06377007,-0.15942519,-0.01670515,0.03133812,-0.07834531,1.93381044,-0.11184486,2.63298646,0.18069891,0.05986025,-0.15061685,-0.02970746,-35.78939886,-3.93876823,-0.10123662,0.23138021,-0.09240641,-0.13094408,-35.55801865,-4.03117464,-0.13023048,-35.56880690,-3.93827606,0.00126995,0.00586100,-0.01183231,-0.00046463,0.00390982,-0.00880834
11.530,1.93688190,-0.10534460,2.61955598,0.18006696,0.06408329,-0.16020823,-0.01675817,0.03130534,-0.07826335,1.93560944,-0.11123331,2.63144942,0.18049919,0.06018385,-0.15138843,-0.02976347,-35.79617293,-3.94400004,-0.10135777,0.23152103,-0.09269583,-0.13112124,-35.56465190,-4.03669587,-0.13049890,-35.57546506,-3.94334557,0.00127246,0.00588871,-0.01189344,-0.00043223,0.00389944,-0.00881980
11.540,1.93868173,-0.10470220,2.61794999,0.17989912,0.06439618,-0.16099045,-0.01681110,0.03127175,-0.07817938,1.93740642,-0.11061853,2.62990467,0.18029892,0.06050750,-0.15216026,-0.02981956,-35.80296382,-3.94925371,-0.10144909,0.23163672,-0.09298419,-0.13126865,-35.57132710,-4.04223790,-0.13073678,-35.58217058,-3.94843728,0.00127531,0.00591633,-0.01195468,-0.00039980,0.00388868,-0.00883019
11.550,1.94047988,-0.10405668,2.61633618,0.17973074,0.06470872,-0.16177181,-0.01686395,0.03123736,-0.07809341,1.93920138,-0.11000050,2.62835218,0.18009813,0.06083116,-0.15293230,-0.02987575,-35.80977133,-3.95452930,-0.10151096,0.23172504,-0.09327191,-0.13138671,-35.57804629,-4.04780120,-0.13094408,-35.58891973,-3.95355043,0.00127850,0.00594382,-0.01201600,-0.00036739,0.00387756,-0.00883951
11.560,1.94227634,-0.10340803,2.61471456,0.17956184,0.06502092,-0.16255231,-0.01691672,0.03120218,-0.07800545,1.94099431,-0.10937925,2.62679197,0.17989687,0.06115479,-0.15370451,-0.02993205,-35.81659511,-3.95982663,-0.10154384,0.23178860,-0.09355845,-0.13147589,-35.58480651,-4.05338508,-0.13112124,-35.59571475,-3.95868529,0.00128203,0.00597122,-0.01207741,-0.00033503,0.00386613,-0.00884780
11.570,1.94407111,-0.10275626,2.61308513,0.17939241,0.06533277,-0.16333191,-0.01696939,0.03116620,-0.07791550,1.94278521,-0.10875476,2.62522403,0.17969518,0.06147835,-0.15447686,-0.02998842,-35.82343495,-3.96514571,-0.10154799,0.23182672,-0.09384396,-0.13153641,-35.59160823,-4.05898967,-0.13126865,-35.60255161,-3.96384095,0.00128590,0.00599850,-0.01213890,-0.00030277,0.00385442,-0.00885505
11.580,1.94586419,-0.10210137,2.61144792,0.17922245,0.06564424,-0.16411061,-0.01702199,0.03112943,-0.07782356,1.94457408,-0.10812704,2.62364837,0.17949311,0.06180180,-0.15524930,-0.03004493,-35.83029042,-3.97048631,-0.10152314,0.23184115,-0.09412786,-0.13156807,-35.59844927,-4.06461417,-0.13138671,-35.60943235,-3.96901789,0.00129011,0.00602567,-0.01220045,-0.00027066,0.00384244,-0.00886131
11.590,1.94765556,-0.10144337,2.60980293,0.17905197,0.06595535,-0.16488838,-0.01707449,0.03109186,-0.07772966,1.94636092,-0.10749609,2.62206497,0.17929070,0.06212508,-0.15602180,-0.03010153,-35.83716131,-3.97584844,-0.10147088,0.23183159,-0.09441028,-0.13157241,-35.60532971,-4.07025872,-0.13147589,-35.61635398,-3.97421544,0.00129464,0.00605272,-0.01226204,-0.00023873,0.00383027,-0.00886658
11.600,1.94944523,-0.10078227,2.60815016,0.17888096,0.06626608,-0.16566520,-0.01712691,0.03105351,-0.07763378,1.94814572,-0.10686191,2.62047385,0.17908799,0.06244817,-0.15679431,-0.03015825,-35.84404737,-3.98123208,-0.10139093,0.23179723,-0.09469139,-0.13154918,-35.61225014,-4.07592348,-0.13153641,-35.62331694,-3.97943375,0.00129951,0.00607964,-0.01232369,-0.00020703,0.00381791,-0.00887089
11.610,1.95123318,-0.10011805,2.60648963,0.17870943,0.06657642,-0.16644105,-0.01717925,0.03101438,-0.07753595,1.94992848,-0.10622452,2.61887501,0.17888503,0.06277101,-0.15756679,-0.03021511,-35.85094817,-3.98663697,-0.10128447,0.23174246,-0.09497031,-0.13149958,-35.61920571,-4.08160728,-0.13156807,-35.63031904,-3.98467206,0.00130470,0.00610647,-0.01238538,-0.00017560,0.00380541,-0.00887426
11.620,1.95301941,-0.09945074,2.60482134,0.17853738,0.06688636,-0.16721591,-0.01723149,0.03097447,-0.07743617,1.95170920,-0.10558390,2.61726845,0.17868185,0.06309357,-0.15833919,-0.03027206,-35.85786355,-3.99206320,-0.10115199,0.23166385,-0.09524770,-0.13142406,-35.62619969,-4.08731090,-0.13157241,-35.63736035,-3.98993052,0.00131021,0.00613316,-0.01244711,-0.00014447,0.00379279,-0.00887672
11.630,1.95480392,-0.09878033,2.60314531,0.17836480,0.06719591,-0.16798977,-0.01728365,0.03093377,-0.07733444,1.95348788,-0.10494008,2.61565417,0.17847850,0.06341582,-0.15911147,-0.03032917,-35.86479312,-3.99751055,-0.10099358,0.23156475,-0.09552285,-0.13132274,-35.63322837,-4.09303340,-0.13154918,-35.64444141,-3.99520932,0.00131604,0.00615975,-0.01250886,-0.00011370,0.00378009,-0.00887830
11.640,1.95658671,-0.09810682,2.60146155,0.17819170,0.06750504,-0.16876259,-0.01733573,0.03089231,-0.07723077,1.95526453,-0.10429305,2.61403217,0.17827501,0.06373770,-0.15988359,-0.03038642,-35.87173653,-4.00297891,-0.10080932,0.23144619,-0.09579551,-0.13119574,-35.64029033,-4.09877441,-0.13149958,-35.65155738,-4.00050731,0.00132218,0.00618623,-0.01257062,-0.00008331,0.00376734,-0.00887900
11.650,1.95836776,-0.09743023,2.59977006,0.17801809,0.06781375,-0.16953437,-0.01738771,0.03085007,-0.07712517,1.95703914,-0.10364281,2.61240245,0.17807144,0.06405918,-0.16065549,-0.03044379,-35.87869361,-4.00846832,-0.10060113,0.23130620,-0.09606619,-0.13104492,-35.64738741,-4.10453451,-0.13142406,-35.65871151,-4.00582530,0.00132862,0.00621258,-0.01263239,-0.00005335,0.00375457,-0.00887888
11.660,1.96014707,-0.09675055,2.59807086,0.17784395,0.06812204,-0.17030509,-0.01743960,0.03080706,-0.07701764,1.95881171,-0.10298937,2.61076503,0.17786781,0.06438023,-0.16142713,-0.03050129,-35.88566394,-4.01397858,-0.10036925,0.23114804,-0.09633419,-0.13087054,-35.65451590,-4.11031277,-0.13132274,-35.66590006,-4.01116237,0.00133536,0.00623882,-0.01269417,-0.00002386,0.00374181,-0.00887796
11.670,1.96192463,-0.09606779,2.59636396,0.17766929,0.06842989,-0.17107472,-0.01749141,0.03076328,-0.07690820,1.96058224,-0.10233275,2.60911991,0.17766416,0.06470081,-0.16219846,-0.03055896,-35.89264724,-4.01950960,-0.10011465,0.23097149,-0.09659956,-0.13067361,-35.66167575,-4.11610916,-0.13119574,-35.67312160,-4.01651819,0.00134239,0.00626496,-0.01275595,0.00000513,0.00372908,-0.00887626
11.680,1.96370045,-0.09538195,2.59464937,0.17749412,0.06873730,-0.17184325,-0.01754313,0.03071874,-0.07679685,1.96235073,-0.10167294,2.60746709,0.17746054,0.06502088,-0.16296943,-0.03061678,-35.89964318,-4.02506129,-0.09983687,0.23077794,-0.09686202,-0.13045365,-35.66886524,-4.12192331,-0.13104492,-35.68037795,-4.02189334,0.00134972,0.00629099,-0.01281772,0.00003358,0.00371642,-0.00887382
11.690,1.96547451,-0.09469304,2.59292710,0.17731843,0.06904426,-0.17261065,-0.01759476,0.03067344,-0.07668360,1.96411720,-0.10100995,2.60580657,0.17725697,0.06534040,-0.16373999,-0.03067476,-35.90665148,-4.03063357,-0.09953785,0.23056731,-0.09712164,-0.13021261,-35.67608417,-4.12775522,-0.13087054,-35.68766539,-4.02728693,0.00135731,0.00631691,-0.01287947,0.00006146,0.00370386,-0.00887066
11.700,1.96724682,-0.09400107,2.59119716,0.17714223,0.06935077,-0.17337691,-0.01764630,0.03062738,-0.07656845,1.96588163,-0.10034379,2.60413837,0.17705350,0.06565935,-0.16451009,-0.03073290,-35.91367184,-4.03622639,-0.09921723,0.23033959,-0.09737843,-0.12995013,-35.68333225,-4.13360482,-0.13067361,-35.69498386,-4.03269897,0.00136519,0.00634272,-0.01294121,0.00008873,0.00369142,-0.00886682
