t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
3.470,-0.38760140,0.67354004,2.21312015,-0.27468546,-0.07927164,-0.10139396,-0.09391559,-0.02710316,-0.03466683,-0.37765830,0.68927892,2.22224025,-0.27317805,-0.06844609,-0.09438257,-0.66094818,-25.79316951,-1.64813755,-0.66094818,-25.79316951,-1.64813755,-0.66261629,-25.70953694,-1.57900745,-0.00994310,-0.01573888,-0.00912010,-0.00150741,-0.01082555,-0.00701139
3.480,-0.39035295,0.67274597,2.21210448,-0.27562356,-0.07954237,-0.10174024,-0.09370398,-0.02704209,-0.03458872,-0.38042888,0.68858447,2.22128318,-0.27414802,-0.06869568,-0.09471369,-0.66008931,-25.81778830,-1.65890705,-0.66008931,-25.81778830,-1.65890705,-0.66179032,-25.73389722,-1.58954654,-0.00992407,-0.01583850,-0.00917870,-0.00147554,-0.01084669,-0.00702655
3.490,-0.39311386,0.67194920,2.21108535,-0.27655953,-0.07981248,-0.10208573,-0.09349047,-0.02698047,-0.03450991,-0.38320908,0.68788755,2.22032281,-0.27511610,-0.06894470,-0.09504461,-0.65921325,-25.84247544,-1.66970575,-0.65921325,-25.84247544,-1.66970575,-0.66094818,-25.75832364,-1.60011885,-0.00990478,-0.01593835,-0.00923746,-0.00144343,-0.01086778,-0.00704112
3.500,-0.39588413,0.67114972,2.21006276,-0.27749336,-0.08008198,-0.10243044,-0.09327508,-0.02691831,-0.03443040,-0.38599889,0.68718817,2.21935913,-0.27608226,-0.06919313,-0.09537542,-0.65832120,-25.86723542,-1.68053292,-0.65832120,-25.86723542,-1.68053292,-0.66008931,-25.78281909,-1.61072314,-0.00988524,-0.01603845,-0.00929637,-0.00141110,-0.01088885,-0.00705502
3.510,-0.39866372,0.67034756,2.20903674,-0.27842503,-0.08035085,-0.10277434,-0.09305781,-0.02685561,-0.03435020,-0.38879828,0.68648633,2.21839214,-0.27704647,-0.06944095,-0.09570614,-0.65741225,-25.89206345,-1.69138325,-0.65741225,-25.89206345,-1.69138325,-0.65921325,-25.80738322,-1.62135659,-0.00986544,-0.01613877,-0.00935540,-0.00137856,-0.01090990,-0.00706820
3.520,-0.40145262,0.66954271,2.20800728,-0.27935451,-0.08061909,-0.10311744,-0.09283866,-0.02679236,-0.03426930,-0.39160723,0.68578203,2.21742186,-0.27800870,-0.06968817,-0.09603681,-0.65648686,-25.91696319,-1.70225818,-0.65648686,-25.91696319,-1.70225818,-0.65832120,-25.83202051,-1.63201851,-0.00984539,-0.01623932,-0.00941458,-0.00134581,-0.01093092,-0.00708063
3.530,-0.40425081,0.66873518,2.20697439,-0.28028180,-0.08088669,-0.10345972,-0.09261764,-0.02672858,-0.03418772,-0.39442573,0.68507528,2.21644826,-0.27896893,-0.06993477,-0.09636741,-0.65554539,-25.94193368,-1.71315632,-0.65554539,-25.94193368,-1.71315632,-0.65741225,-25.85672617,-1.64270365,-0.00982508,-0.01634010,-0.00947387,-0.00131287,-0.01095192,-0.00709231
3.540,-0.40705825,0.66792498,2.20593809,-0.28120686,-0.08115366,-0.10380119,-0.09239477,-0.02666426,-0.03410545,-0.39725375,0.68436609,2.21547137,-0.27992713,-0.07018076,-0.09669790,-0.65458673,-25.96697446,-1.72407547,-0.65458673,-25.96697446,-1.72407547,-0.65648686,-25.88150383,-1.65341349,-0.00980450,-0.01644111,-0.00953328,-0.00127973,-0.01097290,-0.00710329
3.550,-0.40987494,0.66711211,2.20489837,-0.28212969,-0.08141998,-0.10414183,-0.09217004,-0.02659941,-0.03402250,-0.40009126,0.68365447,2.21449118,-0.28088328,-0.07042614,-0.09702823,-0.65361224,-25.99208584,-1.73501797,-0.65361224,-25.99208584,-1.73501797,-0.65554539,-25.90635254,-1.66414671,-0.00978368,-0.01654236,-0.00959281,-0.00124641,-0.01099384,-0.00711360
3.560,-0.41270084,0.66629658,2.20385525,-0.28305025,-0.08168564,-0.10448164,-0.09194348,-0.02653402,-0.03393887,-0.40293826,0.68294042,2.21350769,-0.28183735,-0.07067093,-0.09735833,-0.65262085,-26.01726626,-1.74598228,-0.65262085,-26.01726626,-1.74598228,-0.65458673,-25.93127182,-1.67490116,-0.00976258,-0.01664384,-0.00965244,-0.00121290,-0.01101471,-0.00712331
3.570,-0.41553593,0.66547840,2.20280874,-0.28396855,-0.08195066,-0.10482061,-0.09171507,-0.02646811,-0.03385456,-0.40579471,0.68222394,2.21252092,-0.28278931,-0.07091513,-0.09768811,-0.65161306,-26.04251511,-1.75696851,-0.65161306,-26.04251511,-1.75696851,-0.65361224,-25.95626197,-1.68567924,-0.00974122,-0.01674554,-0.00971218,-0.00117924,-0.01103553,-0.00713250
3.580,-0.41838020,0.66465757,2.20175885,-0.28488455,-0.08221500,-0.10515873,-0.09148484,-0.02640167,-0.03376957,-0.40866060,0.68150505,2.21153086,-0.28373914,-0.07115877,-0.09801748,-0.65058930,-26.06783158,-1.76797705,-0.65058930,-26.06783158,-1.76797705,-0.65262085,-25.98132142,-1.69647949,-0.00971960,-0.01684748,-0.00977201,-0.00114541,-0.01105623,-0.00714125
3.590,-0.42123362,0.66383410,2.20070557,-0.28579824,-0.08247869,-0.10549599,-0.09125279,-0.02633470,-0.03368391,-0.41153589,0.68078373,2.21053753,-0.28468680,-0.07140185,-0.09834634,-0.64954939,-26.09321522,-1.77901150,-0.64954939,-26.09321522,-1.77901150,-0.65161306,-26.00644955,-1.70730206,-0.00969773,-0.01694963,-0.00983196,-0.00111144,-0.01107684,-0.00714965
3.600,-0.42409616,0.66300800,2.19964893,-0.28670960,-0.08274170,-0.10583240,-0.09101892,-0.02626721,-0.03359759,-0.41442058,0.68006001,2.20954094,-0.28563228,-0.07164440,-0.09867459,-0.64849302,-26.11866344,-1.79006989,-0.64849302,-26.11866344,-1.79006989,-0.65058930,-26.03164555,-1.71814738,-0.00967558,-0.01705201,-0.00989201,-0.00107732,-0.01109730,-0.00715781
3.610,-0.42696780,0.66217927,2.19858893,-0.28761861,-0.08300403,-0.10616794,-0.09078325,-0.02619919,-0.03351059,-0.41731463,0.67933389,2.20854109,-0.28657554,-0.07188643,-0.09900213,-0.64742038,-26.14417674,-1.80115442,-0.64742038,-26.14417674,-1.80115442,-0.64954939,-26.05690896,-1.72901912,-0.00965317,-0.01715462,-0.00995216,-0.00104307,-0.01111760,-0.00716581
3.620,-0.42984852,0.66134792,2.19752557,-0.28852526,-0.08326568,-0.10650261,-0.09054578,-0.02613066,-0.03342294,-0.42021803,0.67860536,2.20753800,-0.28751657,-0.07212796,-0.09932889,-0.64633182,-26.16975365,-1.81226757,-0.64633182,-26.16975365,-1.81226757,-0.64849302,-26.08223718,-1.73991532,-0.00963049,-0.01725744,-0.01001243,-0.00100869,-0.01113772,-0.00717372
3.630,-0.43273830,0.66051396,2.19645888,-0.28942952,-0.08352664,-0.10683640,-0.09030651,-0.02606161,-0.03333462,-0.42313075,0.67787444,2.20653168,-0.28845533,-0.07236898,-0.09965477,-0.64522745,-26.19539238,-1.82340724,-0.64522745,-26.19539238,-1.82340724,-0.64742038,-26.10763071,-1.75083821,-0.00960755,-0.01736048,-0.01007280,-0.00097419,-0.01115766,-0.00718163
3.640,-0.43563711,0.65967739,2.19538885,-0.29033138,-0.08378691,-0.10716930,-0.09006547,-0.02599205,-0.03324564,-0.42605276,0.67714113,2.20552213,-0.28939180,-0.07260952,-0.09997972,-0.64410712,-26.22109363,-1.83457716,-0.64410712,-26.22109363,-1.83457716,-0.64633182,-26.13308808,-1.76179029,-0.00958435,-0.01746374,-0.01013328,-0.00093958,-0.01117739,-0.00718958
3.650,-0.43854492,0.65883822,2.19431549,-0.29123082,-0.08404648,-0.10750131,-0.08982265,-0.02592197,-0.03315601,-0.42898404,0.67640543,2.20450937,-0.29032596,-0.07284958,-0.10030368,-0.64297058,-26.24685578,-1.84577818,-0.64297058,-26.24685578,-1.84577818,-0.64522745,-26.15860750,-1.77276946,-0.00956088,-0.01756721,-0.01019388,-0.00090486,-0.01119690,-0.00719763
3.660,-0.44146171,0.65799646,2.19323882,-0.29212783,-0.08430535,-0.10783242,-0.08957806,-0.02585139,-0.03306573,-0.43192458,0.67566735,2.20349342,-0.29125777,-0.07308916,-0.10062660,-0.64181821,-26.27267771,-1.85700936,-0.64181821,-26.27267771,-1.85700936,-0.64410712,-26.18418967,-1.78377947,-0.00953713,-0.01767089,-0.01025460,-0.00087006,-0.01121619,-0.00720582
3.670,-0.44438747,0.65715212,2.19215885,-0.29302238,-0.08456351,-0.10816262,-0.08933171,-0.02578029,-0.03297479,-0.43487433,0.67492690,2.20247428,-0.29218722,-0.07332827,-0.10094847,-0.64065067,-26.29855806,-1.86827106,-0.64065067,-26.29855806,-1.86827106,-0.64297058,-26.20983299,-1.79482114,-0.00951314,-0.01777478,-0.01031543,-0.00083516,-0.01123524,-0.00721415
3.680,-0.44732215,0.65630519,2.19107557,-0.29391446,-0.08482095,-0.10849191,-0.08908360,-0.02570869,-0.03288321,-0.43783329,0.67418407,2.20145196,-0.29311428,-0.07356690,-0.10126927,-0.63946685,-26.32449958,-1.87956662,-0.63946685,-26.32449958,-1.87956662,-0.64181821,-26.23553633,-1.80589353,-0.00948886,-0.01787888,-0.01037639,-0.00080018,-0.01125405,-0.00722264
3.690,-0.45026575,0.65545570,2.18998901,-0.29480405,-0.08507768,-0.10882029,-0.08883376,-0.02563659,-0.03279098,-0.44080141,0.67343888,2.20042648,-0.29403892,-0.07380504,-0.10158899,-0.63826804,-26.35049782,-1.89089327,-0.63826804,-26.35049782,-1.89089327,-0.64065067,-26.26129833,-1.81699698,-0.00946434,-0.01798318,-0.01043747,-0.00076513,-0.01127264,-0.00723130
3.700,-0.45321823,0.65460364,2.18889917,-0.29569113,-0.08533368,-0.10914773,-0.08858217,-0.02556398,-0.03269812,-0.44377869,0.67269132,2.19939785,-0.29496112,-0.07404269,-0.10190764,-0.63705355,-26.37655539,-1.90225215,-0.63705355,-26.37655539,-1.90225215,-0.63946685,-26.28712176,-1.82813482,-0.00943954,-0.01808768,-0.01049868,-0.00073001,-0.01129099,-0.00724009
3.710,-0.45617956,0.65374903,2.18780606,-0.29657568,-0.08558896,-0.10947425,-0.08832885,-0.02549088,-0.03260461,-0.44676509,0.67194141,2.19836606,-0.29588086,-0.07427984,-0.10222525,-0.63582319,-26.40267005,-1.91364329,-0.63582319,-26.40267005,-1.91364329,-0.63826804,-26.31300217,-1.83930423,-0.00941447,-0.01819238,-0.01056000,-0.00069482,-0.01130912,-0.00724900
3.720,-0.45914973,0.65289187,2.18670969,-0.29745770,-0.08584350,-0.10979982,-0.08807381,-0.02541727,-0.03251047,-0.44976059,0.67118914,2.19733115,-0.29679810,-0.07451648,-0.10254184,-0.63457801,-26.42884257,-1.92506610,-0.63457801,-26.42884257,-1.92506610,-0.63705355,-26.33894218,-1.85050635,-0.00938914,-0.01829727,-0.01062146,-0.00065960,-0.01132702,-0.00725798
3.730,-0.46212871,0.65203216,2.18561007,-0.29833715,-0.08609730,-0.11012445,-0.08781705,-0.02534318,-0.03241569,-0.45276516,0.67043453,2.19629311,-0.29771283,-0.07475261,-0.10285743,-0.63331761,-26.45507451,-1.93652023,-0.63331761,-26.45507451,-1.93652023,-0.63582319,-26.36493956,-1.86174118,-0.00936355,-0.01840237,-0.01068304,-0.00062432,-0.01134469,-0.00726702
3.740,-0.46511647,0.65116992,2.18450720,-0.29921403,-0.08635036,-0.11044813,-0.08755859,-0.02526859,-0.03232028,-0.45577878,0.66967758,2.19525195,-0.29862503,-0.07498820,-0.10317208,-0.63204208,-26.48136346,-1.94800651,-0.63204208,-26.48136346,-1.94800651,-0.63457801,-26.39099508,-1.87300810,-0.00933769,-0.01850766,-0.01074475,-0.00058900,-0.01136216,-0.00727605
3.750,-0.46811298,0.65030516,2.18340111,-0.30008832,-0.08660267,-0.11077086,-0.08729842,-0.02519350,-0.03222425,-0.45880141,0.66891830,2.19420768,-0.29953466,-0.07522324,-0.10348580,-0.63075126,-26.50770867,-1.95952134,-0.63075126,-26.50770867,-1.95952134,-0.63331761,-26.41711031,-1.88430674,-0.00931157,-0.01861314,-0.01080657,-0.00055366,-0.01137943,-0.00728506
3.760,-0.47111822,0.64943787,2.18229179,-0.30096000,-0.08685423,-0.11109262,-0.08703656,-0.02511793,-0.03212759,-0.46183304,0.66815669,2.19316031,-0.30044171,-0.07545774,-0.10379864,-0.62944551,-26.53411381,-1.97106676,-0.62944551,-26.53411381,-1.97106676,-0.63204208,-26.44328286,-1.89563792,-0.00928518,-0.01871882,-0.01086852,-0.00051829,-0.01139649,-0.00729398
3.770,-0.47413217,0.64856807,2.18117926,-0.30182905,-0.08710503,-0.11141341,-0.08677302,-0.02504188,-0.03203031,-0.46487364,0.66739275,2.19210984,-0.30134614,-0.07569166,-0.10411064,-0.62812521,-26.56057617,-1.98264059,-0.62812521,-26.56057617,-1.98264059,-0.63075126,-26.46951196,-1.90699802,-0.00925853,-0.01882468,-0.01093058,-0.00048291,-0.01141337,-0.00730277
3.780,-0.47715480,0.64769577,2.18006353,-0.30269545,-0.08735506,-0.11173322,-0.08650780,-0.02496534,-0.03193241,-0.46792317,0.66662650,2.19105628,-0.30224795,-0.07592501,-0.10442183,-0.62679023,-26.58709500,-1.99424198,-0.62679023,-26.58709500,-1.99424198,-0.62944551,-26.49580129,-1.91838907,-0.00923163,-0.01893073,-0.01099275,-0.00044750,-0.01143005,-0.00731139
3.790,-0.48018607,0.64682098,2.17894460,-0.30355920,-0.08760433,-0.11205205,-0.08624090,-0.02488831,-0.03183389,-0.47098162,0.66585794,2.18999965,-0.30314710,-0.07615777,-0.10473223,-0.62544020,-26.61367025,-2.00587174,-0.62544020,-26.61367025,-2.00587174,-0.62812521,-26.52214814,-1.92980887,-0.00920445,-0.01903696,-0.01105505,-0.00041210,-0.01144656,-0.00731982
3.800,-0.48322597,0.64594369,2.17782249,-0.30442026,-0.08785283,-0.11236990,-0.08597235,-0.02481081,-0.03173476,-0.47404894,0.66508708,2.18893994,-0.30404357,-0.07638993,-0.10504188,-0.62407579,-26.64030513,-2.01752771,-0.62407579,-26.64030513,-2.01752771,-0.62679023,-26.54855178,-1.94125658,-0.00917703,-0.01914339,-0.01111745,-0.00037669,-0.01146290,-0.00732802
3.810,-0.48627447,0.64506392,2.17669720,-0.30527864,-0.08810055,-0.11268675,-0.08570214,-0.02473283,-0.03163502,-0.47712513,0.66431392,2.18787717,-0.30493734,-0.07662150,-0.10535077,-0.62269725,-26.66699687,-2.02921056,-0.62269725,-26.66699687,-2.02921056,-0.62544020,-26.57501215,-1.95273301,-0.00914934,-0.01925000,-0.01117997,-0.00034130,-0.01147905,-0.00733598
3.820,-0.48933153,0.64418168,2.17556876,-0.30613430,-0.08834748,-0.11300259,-0.08543028,-0.02465438,-0.03153467,-0.48021015,0.66353846,2.18681133,-0.30582838,-0.07685246,-0.10565894,-0.62130376,-26.69374457,-2.04091663,-0.62130376,-26.69374457,-2.04091663,-0.62407579,-26.60153247,-1.96423600,-0.00912138,-0.01935678,-0.01124257,-0.00030592,-0.01149502,-0.00734365
3.830,-0.49239714,0.64329697,2.17443716,-0.30698724,-0.08859363,-0.11331744,-0.08515678,-0.02457545,-0.03143371,-0.48330396,0.66276072,2.18574245,-0.30671668,-0.07708280,-0.10596638,-0.61989649,-26.72055003,-2.05264863,-0.61989649,-26.72055003,-2.05264863,-0.62269725,-26.62810995,-1.97576621,-0.00909318,-0.01946375,-0.01130529,-0.00027056,-0.01151083,-0.00735106
3.840,-0.49547127,0.64240981,2.17330241,-0.30783743,-0.08883899,-0.11363127,-0.08488164,-0.02449605,-0.03133215,-0.48640655,0.66198071,2.18467051,-0.30760221,-0.07731254,-0.10627309,-0.61847524,-26.74741026,-2.06440596,-0.61847524,-26.74741026,-2.06440596,-0.62130376,-26.65474370,-1.98732002,-0.00906472,-0.01957090,-0.01136810,-0.00023522,-0.01152645,-0.00735818
3.850,-0.49855388,0.64152020,2.17216453,-0.30868487,-0.08908355,-0.11394408,-0.08460489,-0.02441618,-0.03122999,-0.48951788,0.66119842,2.18359554,-0.30848495,-0.07754166,-0.10657906,-0.61703971,-26.77432623,-2.07618684,-0.61703971,-26.77432623,-2.07618684,-0.61989649,-26.68143552,-1.99890014,-0.00903600,-0.01967822,-0.01143101,-0.00019992,-0.01154189,-0.00736502
3.860,-0.50164496,0.64062814,2.17102353,-0.30952952,-0.08932731,-0.11425586,-0.08432651,-0.02433584,-0.03112724,-0.49263793,0.66041386,2.18251754,-0.30936487,-0.07777016,-0.10688429,-0.61559059,-26.80129928,-2.08799094,-0.61559059,-26.80129928,-2.08799094,-0.61847524,-26.70818242,-2.01050597,-0.00900703,-0.01978572,-0.01149401,-0.00016465,-0.01155715,-0.00737157
3.870,-0.50474446,0.63973365,2.16987942,-0.31037139,-0.08957027,-0.11456662,-0.08404653,-0.02425504,-0.03102389,-0.49576666,0.65962704,2.18143652,-0.31024196,-0.07799805,-0.10718876,-0.61412720,-26.82832669,-2.09981823,-0.61412720,-26.82832669,-2.09981823,-0.61703971,-26.73498538,-2.02213576,-0.00897780,-0.01989339,-0.01155710,-0.00012943,-0.01157222,-0.00737786
3.880,-0.50785238,0.63883674,2.16873220,-0.31121045,-0.08981241,-0.11487634,-0.08376494,-0.02417377,-0.03091994,-0.49890405,0.65883797,2.18035249,-0.31111620,-0.07822532,-0.10749244,-0.61265088,-26.85540695,-2.11167001,-0.61265088,-26.85540695,-2.11167001,-0.61559059,-26.76184571,-2.03378919,-0.00894833,-0.02000123,-0.01162029,-0.00009425,-0.01158709,-0.00738390
3.890,-0.51096866,0.63793741,2.16758190,-0.31204668,-0.09005374,-0.11518502,-0.08348175,-0.02409205,-0.03081541,-0.50205007,0.65804665,2.17926545,-0.31198756,-0.07845198,-0.10779532,-0.61116010,-26.88254161,-2.12354337,-0.61116010,-26.88254161,-2.12354337,-0.61412720,-26.78876071,-2.04546625,-0.00891859,-0.02010924,-0.01168355,-0.00005912,-0.01160176,-0.00738970
3.900,-0.51409330,0.63703567,2.16642851,-0.31288008,-0.09029425,-0.11549265,-0.08319698,-0.02400987,-0.03071030,-0.50520468,0.65725309,2.17817541,-0.31285602,-0.07867803,-0.10809737,-0.60965658,-26.90972954,-2.13544127,-0.60965658,-26.90972954,-2.13544127,-0.61265088,-26.81572887,-2.05716825,-0.00888862,-0.02021742,-0.01174690,-0.00002406,-0.01161622,-0.00739528
3.910,-0.51722626,0.63613153,2.16527205,-0.31371062,-0.09053394,-0.11579922,-0.08291063,-0.02392723,-0.03060460,-0.50836786,0.65645729,2.17708239,-0.31372157,-0.07890347,-0.10839856,-0.60813969,-26.93696991,-2.14736234,-0.60813969,-26.93696991,-2.14736234,-0.61116010,-26.84275172,-2.06889230,-0.00885840,-0.02032576,-0.01181034,0.00001095,-0.01163047,-0.00740066
3.920,-0.52036750,0.63522499,2.16411253,-0.31453829,-0.09077279,-0.11610474,-0.08262271,-0.02384414,-0.03049831,-0.51153958,0.65565926,2.17598639,-0.31458418,-0.07912830,-0.10869887,-0.60660904,-26.96426319,-2.15930686,-0.60660904,-26.96426319,-2.15930686,-0.60965658,-26.86982815,-2.08064137,-0.00882792,-0.02043427,-0.01187386,0.00004589,-0.01164449,-0.00740587
3.930,-0.52351701,0.63431607,2.16294996,-0.31536307,-0.09101082,-0.11640919,-0.08233322,-0.02376059,-0.03039146,-0.51471981,0.65485901,2.17488743,-0.31544383,-0.07935253,-0.10899828,-0.60506562,-26.99160729,-2.17127485,-0.60506562,-26.99160729,-2.17127485,-0.60813969,-26.89695730,-2.09241409,-0.00879720,-0.02054294,-0.01193747,0.00008076,-0.01165829,-0.00741091
3.940,-0.52667475,0.63340478,2.16178435,-0.31618495,-0.09124800,-0.11671256,-0.08204217,-0.02367660,-0.03028402,-0.51790852,0.65405654,2.17378551,-0.31630050,-0.07957615,-0.10929676,-0.60350906,-27.01900034,-2.18326645,-0.60350906,-27.01900034,-2.18326645,-0.60660904,-26.92413968,-2.10421076,-0.00876623,-0.02065176,-0.01200116,0.00011555,-0.01167185,-0.00741580
3.950,-0.52984070,0.63249112,2.16061571,-0.31700391,-0.09148435,-0.11701486,-0.08174957,-0.02359216,-0.03017602,-0.52110567,0.65325186,2.17268064,-0.31715418,-0.07979917,-0.10959429,-0.60193988,-27.04644427,-2.19528198,-0.60193988,-27.04644427,-2.19528198,-0.60506562,-26.95137318,-2.11603141,-0.00873503,-0.02076074,-0.01206493,0.00015027,-0.01168518,-0.00742057
3.960,-0.53301482,0.63157509,2.15944405,-0.31781993,-0.09171985,-0.11731608,-0.08145543,-0.02350727,-0.03006744,-0.52431124,0.65244497,2.17157283,-0.31800483,-0.08002158,-0.10989086,-0.60035759,-27.07393965,-2.20732156,-0.60035759,-27.07393965,-2.20732156,-0.60350906,-26.97865593,-2.12787617,-0.00870358,-0.02086988,-0.01212878,0.00018490,-0.01169827,-0.00742522
3.970,-0.53619709,0.63065672,2.15826939,-0.31863301,-0.09195449,-0.11761621,-0.08115976,-0.02342194,-0.02995830,-0.52752519,0.65163588,2.17046210,-0.31885245,-0.08024339,-0.11018645,-0.59876296,-27.10148144,-2.21938377,-0.59876296,-27.10148144,-2.21938377,-0.60193988,-27.00598986,-2.13974537,-0.00867190,-0.02097916,-0.01219271,0.00021944,-0.01171110,-0.00742976
3.980,-0.53938747,0.62973601,2.15709173,-0.31944312,-0.09218828,-0.11791525,-0.08086256,-0.02333617,-0.02984859,-0.53074750,0.65082460,2.16934845,-0.31969702,-0.08046459,-0.11048105,-0.59715540,-27.12907126,-2.23147026,-0.59715540,-27.12907126,-2.23147026,-0.60035759,-27.03337556,-2.15163914,-0.00863997,-0.02108859,-0.01225672,0.00025390,-0.01172369,-0.00743420
3.990,-0.54258594,0.62881296,2.15591109,-0.32025025,-0.09242121,-0.11821318,-0.08056383,-0.02324997,-0.02973833,-0.53397813,0.65001113,2.16823190,-0.32053851,-0.08068518,-0.11077465,-0.59553556,-27.15671011,-2.24357950,-0.59553556,-27.15671011,-2.24357950,-0.59876296,-27.06080796,-2.16355604,-0.00860781,-0.02119817,-0.01232081,0.00028826,-0.01173603,-0.00743853
4.000,-0.54579247,0.62788759,2.15472747,-0.32105439,-0.09265328,-0.11851001,-0.08026360,-0.02316332,-0.02962750,-0.53721705,0.64919548,2.16711245,-0.32137692,-0.08090516,-0.11106725,-0.59390362,-27.18439540,-2.25571319,-0.59390362,-27.18439540,-2.25571319,-0.59715540,-27.08828871,-2.17549774,-0.00857542,-0.02130789,-0.01238498,0.00032253,-0.01174812,-0.00744276
4.010,-0.54900702,0.62695990,2.15354089,-0.32185552,-0.09288448,-0.11880573,-0.07996186,-0.02307624,-0.02951612,-0.54046423,0.64837765,2.16599011,-0.32221221,-0.08112452,-0.11135883,-0.59225912,-27.21212815,-2.26786984,-0.59225912,-27.21212815,-2.26786984,-0.59553556,-27.11581880,-2.18746270,-0.00854279,-0.02141775,-0.01244922,0.00035669,-0.01175996,-0.00744690
4.020,-0.55222957,0.62602990,2.15235136,-0.32265363,-0.09311480,-0.11910033,-0.07965862,-0.02298873,-0.02940419,-0.54371964,0.64755766,2.16486490,-0.32304437,-0.08134327,-0.11164941,-0.59060274,-27.23990747,-2.28004940,-0.59060274,-27.23990747,-2.28004940,-0.59390362,-27.14339565,-2.19945262,-0.00850993,-0.02152776,-0.01251354,0.00039074,-0.01177153,-0.00745092
4.030,-0.55546008,0.62509760,2.15115889,-0.32344869,-0.09334425,-0.11939381,-0.07935389,-0.02290079,-0.02929171,-0.54698324,0.64673550,2.16373682,-0.32387338,-0.08156139,-0.11193897,-0.58893391,-27.26773316,-2.29225188,-0.58893391,-27.26773316,-2.29225188,-0.59225912,-27.17102028,-2.21146601,-0.00847684,-0.02163790,-0.01257793,0.00042469,-0.01178286,-0.00745484
4.040,-0.55869853,0.62416302,2.14996349,-0.32424070,-0.09357282,-0.11968616,-0.07904769,-0.02281242,-0.02917868,-0.55025501,0.64591119,2.16260589,-0.32469924,-0.08177888,-0.11222753,-0.58725345,-27.29560232,-2.30447721,-0.58725345,-27.29560232,-2.30447721,-0.59060274,-27.19869179,-2.22350280,-0.00844352,-0.02174817,-0.01264240,0.00045854,-0.01179394,-0.00745863
4.050,-0.56194489,0.62322615,2.14876517,-0.32502964,-0.09380050,-0.11997738,-0.07874000,-0.02272362,-0.02906510,-0.55353491,0.64508472,2.16147211,-0.32552191,-0.08199574,-0.11251508,-0.58556143,-27.32351809,-2.31672539,-0.58556143,-27.32351809,-2.31672539,-0.58893391,-27.22640999,-2.23556302,-0.00840998,-0.02185857,-0.01270694,0.00049227,-0.01180476,-0.00746230
4.060,-0.56519911,0.62228701,2.14756394,-0.32581549,-0.09402729,-0.12026746,-0.07843085,-0.02263441,-0.02895098,-0.55682291,0.64425612,2.16033550,-0.32634138,-0.08221197,-0.11280162,-0.58385692,-27.35147800,-2.32899629,-0.58385692,-27.35147800,-2.32899629,-0.58725345,-27.25417200,-2.24764658,-0.00837620,-0.02196911,-0.01277156,0.00052589,-0.01181532,-0.00746584
4.070,-0.56846119,0.62134561,2.14635982,-0.32659825,-0.09425319,-0.12055640,-0.07812024,-0.02254477,-0.02883633,-0.56011897,0.64342538,2.15919606,-0.32715764,-0.08242755,-0.11308716,-0.58214176,-27.37948158,-2.34128835,-0.58214176,-27.37948158,-2.34128835,-0.58556143,-27.28198094,-2.25975349,-0.00834222,-0.02207977,-0.01283624,0.00055939,-0.01182564,-0.00746924
4.080,-0.57173107,0.62040195,2.14515282,-0.32737789,-0.09447818,-0.12084419,-0.07780817,-0.02245471,-0.02872114,-0.56342307,0.64259250,2.15805381,-0.32797067,-0.08264248,-0.11337171,-0.58041442,-27.40752968,-2.35360139,-0.58041442,-27.40752968,-2.35360139,-0.58385692,-27.30983436,-2.27188361,-0.00830800,-0.02219055,-0.01290099,0.00059278,-0.01183570,-0.00747248
4.090,-0.57500873,0.61945605,2.14394294,-0.32815441,-0.09470228,-0.12113082,-0.07749467,-0.02236423,-0.02860541,-0.56673517,0.64175751,2.15690875,-0.32878045,-0.08285676,-0.11365527,-0.57867572,-27.43562055,-2.36593675,-0.57867572,-27.43562055,-2.36593675,-0.58214176,-27.33773178,-2.28403537,-0.00827356,-0.02230146,-0.01296581,0.00062604,-0.01184552,-0.00747555
4.100,-0.57829415,0.61850791,2.14273021,-0.32892778,-0.09492547,-0.12141630,-0.07717972,-0.02227334,-0.02848916,-0.57005523,0.64092039,2.15576089,-0.32958697,-0.08307038,-0.11393784,-0.57692615,-27.46375503,-2.37829152,-0.57692615,-27.46375503,-2.37829152,-0.58041442,-27.36567406,-2.29620861,-0.00823892,-0.02241248,-0.01303068,0.00065919,-0.01185509,-0.00747846
4.110,-0.58158728,0.61755754,2.14151462,-0.32969800,-0.09514774,-0.12170060,-0.07686335,-0.02218204,-0.02837238,-0.57338323,0.64008117,2.15461025,-0.33039021,-0.08328334,-0.11421943,-0.57516505,-27.49193233,-2.39066834,-0.57516505,-27.49193233,-2.39066834,-0.57867572,-27.39365945,-2.30840466,-0.00820405,-0.02252363,-0.01309563,0.00069221,-0.01186440,-0.00748117
