t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_delan_1,tau_delan_2,tau_delan_3,tau_dnn_1,tau_dnn_2,tau_dnn_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3,gru_active
4.950,0.17785860,0.72376400,2.46537501,0.09171775,-0.03178338,0.05630199,0.02486927,-0.00861806,0.01526629,0.17312793,0.72542594,2.46321679,0.08800290,-0.03595078,0.05341774,0.14974631,-22.96603966,0.32829970,0.14983070,-22.96541059,0.32827159,0.07806028,-0.02113118,0.03564741,0.22789098,-22.98654177,0.36391900,0.22715360,-22.94297508,0.32435455,0.00473067,-0.00166194,0.00215822,0.00371485,0.00416740,0.00288425,1
4.960,0.17877702,0.72344573,2.46593880,0.09196637,-0.03186953,0.05645460,0.02485364,-0.00861265,0.01525669,0.17402301,0.72505961,2.46375975,0.08837935,-0.03612131,0.05363731,0.14967115,-22.97132111,0.32995245,0.14975489,-22.97069185,0.32992472,0.07815936,-0.01951104,0.03575298,0.22791425,-22.99020289,0.36567770,0.22732089,-22.94649560,0.32606221,0.00475401,-0.00161388,0.00217905,0.00358702,0.00425178,0.00281729,1
4.970,0.17969792,0.72312661,2.46650411,0.09221483,-0.03195563,0.05660712,0.02483781,-0.00860716,0.01524697,0.17492186,0.72469175,2.46430492,0.08875572,-0.03628769,0.05385720,0.14959456,-22.97661591,0.33161184,0.14967766,-22.97598647,0.33158452,0.07823910,-0.01789408,0.03584858,0.22791676,-22.99388055,0.36743310,0.22746766,-22.95001740,0.32775509,0.00477606,-0.00156514,0.00219919,0.00345911,0.00433206,0.00274992,1
4.980,0.18062131,0.72280662,2.46707094,0.09246313,-0.03204168,0.05675954,0.02482178,-0.00860161,0.01523714,0.17582447,0.72432238,2.46485229,0.08913195,-0.03644984,0.05407722,0.14951682,-22.98192024,0.33327553,0.14959927,-22.98129062,0.33324859,0.07829978,-0.01628225,0.03593476,0.22789905,-22.99757287,0.36918336,0.22759347,-22.95355305,0.32944436,0.00479684,-0.00151576,0.00221865,0.00333118,0.00440816,0.00268232,1
4.990,0.18154718,0.72248577,2.46763930,0.09271126,-0.03212767,0.05691186,0.02480556,-0.00859598,0.01522717,0.17673083,0.72395157,2.46540186,0.08950803,-0.03660772,0.05429714,0.14943825,-22.98723984,0.33494115,0.14952006,-22.98661004,0.33491462,0.07834131,-0.01467668,0.03601227,0.22786137,-23.00128672,0.37092689,0.22769907,-22.95709465,0.33112257,0.00481635,-0.00146580,0.00223744,0.00320323,0.00448005,0.00261472,1
5.000,0.18247554,0.72216407,2.46820918,0.09295924,-0.03221360,0.05706409,0.02478913,-0.00859029,0.01521709,0.17764095,0.72357935,2.46595361,0.08988391,-0.03676124,0.05451678,0.14935870,-22.99256325,0.33661312,0.14943986,-22.99193326,0.33658699,0.07836402,-0.01307858,0.03608162,0.22780388,-23.00501184,0.37266861,0.22778362,-22.96064767,0.33279168,0.00483459,-0.00141528,0.00225557,0.00307533,0.00454764,0.00254731,1
5.010,0.18340637,0.72184150,2.46878058,0.09320704,-0.03229947,0.05721621,0.02477250,-0.00858453,0.01520688,0.17855481,0.72320577,2.46650755,0.09025956,-0.03691037,0.05473594,0.14927754,-22.99790192,0.33828652,0.14935805,-22.99727174,0.33826079,0.07836764,-0.01148984,0.03614335,0.22772569,-23.00876158,0.37440414,0.22784763,-22.96421915,0.33445715,0.00485156,-0.00136427,0.00227303,0.00294748,0.00461090,0.00248027,1
5.020,0.18433968,0.72151808,2.46935350,0.09345469,-0.03238529,0.05736822,0.02475568,-0.00857870,0.01519656,0.17947242,0.72283088,2.46706365,0.09063494,-0.03705504,0.05495443,0.14919586,-23.00325584,0.33996782,0.14927572,-23.00262547,0.33994249,0.07835252,-0.00991144,0.03619809,0.22762824,-23.01253691,0.37614058,0.22789098,-22.96779723,0.33611403,0.00486726,-0.00131280,0.00228985,0.00281975,0.00466975,0.00241379,1
5.030,0.18527546,0.72119380,2.46992794,0.09370216,-0.03247104,0.05752014,0.02473866,-0.00857280,0.01518611,0.18039378,0.72245473,2.46762190,0.09101003,-0.03719522,0.05517210,0.14911248,-23.00861740,0.34165135,0.14919168,-23.00798684,0.34162643,0.07831858,-0.00834490,0.03624649,0.22751025,-23.01633173,0.37787292,0.22791425,-22.97139502,0.33776516,0.00488168,-0.00126093,0.00230604,0.00269213,0.00472418,0.00234804,1
5.040,0.18621372,0.72086866,2.47050390,0.09394946,-0.03255674,0.05767194,0.02472144,-0.00856684,0.01517554,0.18131887,0.72207735,2.46818229,0.09138479,-0.03733086,0.05538878,0.14902852,-23.01399612,0.34333757,0.14910707,-23.01336535,0.34331305,0.07826610,-0.00679168,0.03628905,0.22737317,-23.02015703,0.37960210,0.22791676,-22.97501167,0.33941370,0.00489485,-0.00120869,0.00232161,0.00256467,0.00477412,0.00228316,1
5.050,0.18715445,0.72054266,2.47108138,0.09419659,-0.03264238,0.05782365,0.02470403,-0.00856080,0.01516485,0.18224769,0.72169880,2.46874480,0.09175918,-0.03746192,0.05560432,0.14894310,-23.01937675,0.34503084,0.14902099,-23.01874579,0.34500675,0.07819507,-0.00525307,0.03632642,0.22721606,-23.02399887,0.38133317,0.22789905,-22.97864531,0.34105788,0.00490676,-0.00115614,0.00233658,0.00243741,0.00481954,0.00221933,1
5.060,0.18809765,0.72021581,2.47166037,0.09444354,-0.03272796,0.05797524,0.02468642,-0.00855470,0.01515404,0.18318024,0.72131921,2.46930913,0.09213313,-0.03758606,0.05581157,0.14885676,-23.02477455,0.34672797,0.14893397,-23.02414338,0.34670428,0.07810576,-0.00374411,0.03638015,0.22703973,-23.02788748,0.38308443,0.22789905,-22.97859363,0.34096669,0.00491741,-0.00110340,0.00235124,0.00231041,0.00485810,0.00216367,1
5.070,0.18904332,0.71988810,2.47224088,0.09469031,-0.03281347,0.05812673,0.02466861,-0.00854853,0.01514311,0.18411651,0.72093864,2.46987527,0.09250660,-0.03770384,0.05601221,0.14876924,-23.03018188,0.34842798,0.14884580,-23.02955049,0.34840471,0.07799826,-0.00226335,0.03644643,0.22684406,-23.03181384,0.38485115,0.22786137,-22.98225814,0.34261983,0.00492681,-0.00105054,0.00236561,0.00218371,0.00489037,0.00211452,1
5.080,0.18999146,0.71955954,2.47282291,0.09493691,-0.03289893,0.05827810,0.02465061,-0.00854229,0.01513206,0.18505650,0.72055713,2.47044320,0.09287961,-0.03781566,0.05620747,0.14868078,-23.03559875,0.35013351,0.14875667,-23.03496715,0.35011066,0.07787270,-0.00080972,0.03652236,0.22662937,-23.03577687,0.38663302,0.22780388,-22.98593626,0.34427198,0.00493496,-0.00099759,0.00237971,0.00205730,0.00491673,0.00207063,1
5.090,0.19094206,0.71923012,2.47340645,0.09518332,-0.03298432,0.05842937,0.02463241,-0.00853598,0.01512089,0.18600019,0.72017482,2.47101263,0.09325207,-0.03791952,0.05639125,0.14859103,-23.04103088,0.35184288,0.14866625,-23.04039907,0.35182046,0.07772911,0.00060300,0.03662696,0.22639536,-23.03979606,0.38844743,0.22780388,-22.98589629,0.34419731,0.00494187,-0.00094470,0.00239382,0.00193125,0.00493520,0.00203812,1
5.100,0.19189512,0.71889985,2.47399150,0.09542956,-0.03306965,0.05858052,0.02461402,-0.00852961,0.01510960,0.18694759,0.71979175,2.47158353,0.09362399,-0.03801623,0.05656601,0.14850061,-23.04647255,0.35355526,0.14857515,-23.04584050,0.35353328,0.07756763,0.00197797,0.03675427,0.22614278,-23.04386253,0.39028755,0.22772569,-22.98960840,0.34585901,0.00494753,-0.00089190,0.00240797,0.00180557,0.00494658,0.00201451,1
5.110,0.19285065,0.71856873,2.47457806,0.09567560,-0.03315491,0.05873156,0.02459543,-0.00852317,0.01509819,0.18789868,0.71940798,2.47215589,0.09399537,-0.03810642,0.05673358,0.14840873,-23.05192566,0.35527474,0.14848261,-23.05129340,0.35525318,0.07738844,0.00331719,0.03689992,0.22587105,-23.04797620,0.39215310,0.22762824,-22.99334841,0.34752243,0.00495197,-0.00083925,0.00242217,0.00168023,0.00495151,0.00199798,1
5.120,0.19380863,0.71823676,2.47516613,0.09592146,-0.03324011,0.05888248,0.02457665,-0.00851666,0.01508666,0.18885347,0.71902355,2.47272970,0.09436618,-0.03819056,0.05689534,0.14831565,-23.05739212,0.35699594,0.14838886,-23.05675963,0.35697483,0.07719141,0.00462180,0.03706069,0.22558027,-23.05213783,0.39403551,0.22751025,-22.99711024,0.34918261,0.00495516,-0.00078679,0.00243643,0.00155528,0.00495045,0.00198714,1
5.130,0.19476908,0.71790393,2.47575571,0.09616714,-0.03332525,0.05903329,0.02455768,-0.00851009,0.01507501,0.18981194,0.71863851,2.47330493,0.09473640,-0.03826901,0.05705230,0.14822173,-23.06287003,0.35872126,0.14829426,-23.06223731,0.35870056,0.07697696,0.00589219,0.03723429,0.22527121,-23.05634511,0.39593485,0.22737317,-23.00090486,0.35084051,0.00495714,-0.00073458,0.00245078,0.00143074,0.00494376,0.00198099,1
5.140,0.19573198,0.71757025,2.47634679,0.09641262,-0.03341031,0.05918398,0.02453851,-0.00850344,0.01506324,0.19077409,0.71825290,2.47388157,0.09510603,-0.03834203,0.05720522,0.14812644,-23.06834984,0.36045104,0.14819829,-23.06771690,0.36043078,0.07674489,0.00712893,0.03741891,0.22494318,-23.06058797,0.39784970,0.22721606,-23.00471831,0.35250119,0.00495789,-0.00068265,0.00246522,0.00130659,0.00493172,0.00197876,1
5.150,0.19669733,0.71723572,2.47693939,0.09665791,-0.03349531,0.05933456,0.02451915,-0.00849674,0.01505136,0.19173991,0.71786677,2.47445961,0.09547503,-0.03840987,0.05735473,0.14803059,-23.07384682,0.36218533,0.14810176,-23.07321364,0.36216551,0.07649538,0.00833193,0.03761342,0.22459714,-23.06488170,0.39977893,0.22703973,-23.00858080,0.35418279,0.00495742,-0.00063105,0.00247978,0.00118288,0.00491456,0.00197983,1
5.160,0.19766513,0.71690034,2.47753348,0.09690300,-0.03358025,0.05948501,0.02449960,-0.00848996,0.01503936,0.19270939,0.71748015,2.47503902,0.09584338,-0.03847270,0.05750138,0.14793320,-23.07935715,0.36392587,0.14800368,-23.07872372,0.36390650,0.07622854,0.00950107,0.03781623,0.22423222,-23.06922265,0.40172273,0.22684406,-23.01248323,0.35588049,0.00495574,-0.00057981,0.00249446,0.00105962,0.00489245,0.00198363,1
5.170,0.19863539,0.71656412,2.47812908,0.09714790,-0.03366511,0.05963534,0.02447985,-0.00848312,0.01502724,0.19368253,0.71709311,2.47561980,0.09621106,-0.03853071,0.05764559,0.14783491,-23.08487511,0.36566818,0.14790471,-23.08424143,0.36564925,0.07594472,0.01063642,0.03802666,0.22384943,-23.07360502,0.40367591,0.22662937,-23.01642451,0.35759390,0.00495286,-0.00052899,0.00250928,0.00093684,0.00486560,0.00198975,1
5.180,0.19960809,0.71622704,2.47872619,0.09739260,-0.03374991,0.05978555,0.02445992,-0.00847621,0.01501500,0.19465932,0.71670567,2.47620195,0.09657804,-0.03858404,0.05778782,0.14773536,-23.09040642,0.36741322,0.14780447,-23.08977251,0.36739475,0.07564375,0.01173712,0.03824368,0.22344822,-23.07803539,0.40563842,0.22639536,-23.02042405,0.35934017,0.00494877,-0.00047863,0.00252424,0.00081456,0.00483413,0.00199773,1
5.190,0.20058324,0.71588912,2.47932480,0.09763710,-0.03383464,0.05993564,0.02443979,-0.00846923,0.01500264,0.19563976,0.71631797,2.47678515,0.09694433,-0.03863034,0.05792102,0.14763479,-23.09594917,0.36916497,0.14770321,-23.09531502,0.36914694,0.07532589,0.01278840,0.03848870,0.22302910,-23.08252663,0.40763564,0.22639536,-23.02041145,0.35928712,0.00494348,-0.00042885,0.00253965,0.00069277,0.00479570,0.00201462,1
5.200,0.20156083,0.71555035,2.47992490,0.09788139,-0.03391929,0.06008561,0.02441947,-0.00846219,0.01499017,0.19662382,0.71593007,2.47736942,0.09730990,-0.03867034,0.05804740,0.14753331,-23.10149956,0.37092128,0.14760104,-23.10086515,0.37090371,0.07499114,0.01379277,0.03875609,0.22259218,-23.08707237,0.40965980,0.22614278,-23.02446734,0.36107429,0.00493701,-0.00037972,0.00255548,0.00057149,0.00475105,0.00203821,1
5.210,0.20254087,0.71521073,2.48052651,0.09812548,-0.03400388,0.06023545,0.02439897,-0.00845509,0.01497758,0.19761151,0.71554199,2.47795474,0.09767472,-0.03870466,0.05816870,0.14743084,-23.10706520,0.37268165,0.14749787,-23.10643054,0.37266453,0.07463983,0.01475213,0.03904170,0.22213771,-23.09167841,0.41170623,0.22587105,-23.02857240,0.36288680,0.00492936,-0.00033126,0.00257177,0.00045076,0.00470078,0.00206675,1
5.220,0.20352334,0.71487027,2.48112961,0.09836937,-0.03408840,0.06038516,0.02437827,-0.00844791,0.01496488,0.19860282,0.71515378,2.47854113,0.09803877,-0.03873375,0.05828629,0.14732708,-23.11263847,0.37444639,0.14739341,-23.11200356,0.37442973,0.07427184,0.01566816,0.03934180,0.22166526,-23.09633540,0.41377153,0.22558027,-23.03272732,0.36471597,0.00492052,-0.00028351,0.00258848,0.00033060,0.00464535,0.00209887,1
5.230,0.20450825,0.71452897,2.48173421,0.09861305,-0.03417284,0.06053474,0.02435738,-0.00844068,0.01495206,0.19959774,0.71476548,2.47912860,0.09840203,-0.03875799,0.05840126,0.14722250,-23.11822319,0.37621361,0.14728814,-23.11758801,0.37619741,0.07388748,0.01654188,0.03965372,0.22117561,-23.10104613,0.41585114,0.22527121,-23.03692976,0.36656176,0.00491051,-0.00023651,0.00260561,0.00021102,0.00458515,0.00213348,1
5.240,0.20549560,0.71418682,2.48234030,0.09885652,-0.03425721,0.06068420,0.02433630,-0.00843337,0.01493912,0.20059626,0.71437711,2.47971714,0.09876447,-0.03877769,0.05851447,0.14711654,-23.12381935,0.37798578,0.14718148,-23.12318391,0.37797003,0.07348692,0.01737362,0.03997511,0.22066839,-23.10581030,0.41794514,0.22494318,-23.04116957,0.36842264,0.00489934,-0.00019029,0.00262316,0.00009205,0.00452048,0.00216973,1
5.250,0.20648538,0.71384382,2.48294789,0.09909977,-0.03434151,0.06083352,0.02431504,-0.00842600,0.01492606,0.20159837,0.71398872,2.48030677,0.09912607,-0.03879311,0.05862662,0.14700970,-23.12943077,0.37976223,0.14707393,-23.12879507,0.37974695,0.07307017,0.01816378,0.04030416,0.22014410,-23.11063129,0.42005111,0.22459714,-23.04546201,0.37029741,0.00488701,-0.00014490,0.00264112,-0.00002630,0.00445160,0.00220690,1
5.260,0.20747760,0.71349999,2.48355697,0.09934282,-0.03442573,0.06098272,0.02429358,-0.00841857,0.01491289,0.20260406,0.71360033,2.48089750,0.09948680,-0.03880448,0.05873827,0.14690167,-23.13504601,0.38154346,0.14696520,-23.13441003,0.38152864,0.07263762,0.01891317,0.04063921,0.21960283,-23.11549686,0.42216785,0.22423222,-23.04980337,0.37218612,0.00487354,-0.00010034,0.00265947,-0.00014398,0.00437875,0.00224445,1
5.270,0.20847224,0.71315531,2.48416755,0.09958565,-0.03450988,0.06113178,0.02427194,-0.00841107,0.01489961,0.20361332,0.71321199,2.48148935,0.09984665,-0.03881196,0.05884989,0.14679264,-23.14067459,0.38332868,0.14685545,-23.14003834,0.38331434,0.07218912,0.01962134,0.04097901,0.21904457,-23.12041700,0.42429335,0.22384943,-23.05418781,0.37408353,0.00485892,-0.00005668,0.00267820,-0.00026100,0.00430208,0.00228189,1
5.280,0.20946931,0.71280979,2.48477961,0.09982826,-0.03459395,0.06128071,0.02425011,-0.00840350,0.01488621,0.20462614,0.71282371,2.48208232,0.10020559,-0.03881574,0.05896185,0.14668263,-23.14631462,0.38511893,0.14674474,-23.14567810,0.38510507,0.07172500,0.02028861,0.04132220,0.21846974,-23.12538949,0.42642727,0.22344822,-23.05862186,0.37598955,0.00484317,-0.00001392,0.00269729,-0.00037733,0.00422179,0.00231886,1
5.290,0.21046880,0.71246343,2.48539316,0.10007065,-0.03467795,0.06142951,0.02422809,-0.00839587,0.01487269,0.20564252,0.71243555,2.48267645,0.10056359,-0.03881597,0.05907455,0.14657114,-23.15196609,0.38691235,0.14663254,-23.15132930,0.38689896,0.07124531,0.02091500,0.04166767,0.21787785,-23.13041430,0.42856663,0.22302910,-23.06311829,0.37792931,0.00482628,0.00002788,0.00271671,-0.00049294,0.00413802,0.00235496,1
5.300,0.21147072,0.71211623,2.48600820,0.10031282,-0.03476187,0.06157816,0.02420589,-0.00838818,0.01485906,0.20666244,0.71204751,2.48327175,0.10092064,-0.03881282,0.05918838,0.14645913,-23.15762711,0.38870969,0.14651981,-23.15699002,0.38869680,0.07075040,0.02150064,0.04201410,0.21727021,-23.13548938,0.43071090,0.22259218,-23.06767069,0.37989487,0.00480828,0.00006872,0.00273645,-0.00060782,0.00405095,0.00238978,1
5.310,0.21247506,0.71176819,2.48662472,0.10055476,-0.03484571,0.06172669,0.02418350,-0.00838042,0.01484532,0.20768589,0.71165964,2.48386825,0.10127671,-0.03880645,0.05930369,0.14634575,-23.16329575,0.39051193,0.14640571,-23.16265838,0.39049951,0.07024029,0.02204562,0.04236021,0.21664600,-23.14061276,0.43285972,0.22213771,-23.07228474,0.38188142,0.00478917,0.00010855,0.00275647,-0.00072195,0.00396074,0.00242300,1
5.320,0.21348181,0.71141932,2.48724273,0.10079649,-0.03492948,0.06187507,0.02416092,-0.00837260,0.01483146,0.20871286,0.71127195,2.48446597,0.10163177,-0.03879700,0.05942082,0.14623147,-23.16897774,0.39231804,0.14629070,-23.16834009,0.39230610,0.06971509,0.02255023,0.04270486,0.21600579,-23.14578986,0.43501097,0.22166526,-23.07695107,0.38388542,0.00476895,0.00014737,0.00277676,-0.00083528,0.00386752,0.00245425,1
5.330,0.21449099,0.71106960,2.48786223,0.10103798,-0.03501316,0.06202332,0.02413816,-0.00836471,0.01481749,0.20974334,0.71088448,2.48506495,0.10198582,-0.03878462,0.05954006,0.14611609,-23.17467499,0.39412841,0.14617461,-23.17403704,0.39411696,0.06917522,0.02301415,0.04304699,0.21534984,-23.15102289,0.43716395,0.22117561,-23.08167240,0.38590226,0.00474765,0.00018512,0.00279728,-0.00094784,0.00377146,0.00248326,1
5.340,0.21550257,0.71071905,2.48848320,0.10127925,-0.03509677,0.06217142,0.02411522,-0.00835676,0.01480340,0.21077731,0.71049724,2.48566521,0.10233883,-0.03876943,0.05966166,0.14599986,-23.18037605,0.39594382,0.14605767,-23.17973780,0.39593286,0.06862050,0.02343786,0.04338521,0.21467817,-23.15629994,0.43931807,0.22066839,-23.08644835,0.38793190,0.00472526,0.00022181,0.00281799,-0.00105958,0.00367266,0.00250976,1
5.350,0.21651657,0.71036767,2.48910565,0.10152029,-0.03518030,0.06231938,0.02409208,-0.00834874,0.01478920,0.21181478,0.71011026,2.48626680,0.10269077,-0.03875159,0.05978587,0.14588210,-23.18608856,0.39776221,0.14593917,-23.18545002,0.39775174,0.06805140,0.02382152,0.04371866,0.21399057,-23.16162851,0.44147041,0.22014410,-23.09128226,0.38997186,0.00470179,0.00025741,0.00283885,-0.00117048,0.00357129,0.00253351,1
5.360,0.21753298,0.71001545,2.48972959,0.10176109,-0.03526374,0.06246720,0.02406877,-0.00834066,0.01477489,0.21285572,0.70972356,2.48686973,0.10304163,-0.03873121,0.05991289,0.14576356,-23.19181442,0.39958537,0.14581991,-23.19117558,0.39957540,0.06746797,0.02416500,0.04404653,0.21328788,-23.16701058,0.44362194,0.21960283,-23.09616183,0.39202087,0.00467726,0.00029189,0.00285986,-0.00128054,0.00346747,0.00255431,1
5.370,0.21855179,0.70966239,2.49035500,0.10200166,-0.03534711,0.06261488,0.02404527,-0.00833252,0.01476046,0.21390013,0.70933728,2.48747371,0.10339153,-0.03870543,0.06003418,0.14564395,-23.19754982,0.40141165,0.14569957,-23.19691067,0.40140217,0.06686995,0.02445045,0.04439399,0.21256952,-23.17246022,0.44579616,0.21960283,-23.09618281,0.39196883,0.00465166,0.00032511,0.00288129,-0.00138987,0.00335832,0.00258070,1
5.380,0.21957301,0.70930851,2.49098188,0.10224199,-0.03543039,0.06276241,0.02402158,-0.00832431,0.01474592,0.21494800,0.70895144,2.48807877,0.10374040,-0.03867511,0.06015207,0.14552324,-23.20330238,0.40324265,0.14557812,-23.20266292,0.40323368,0.06625773,0.02468220,0.04475468,0.21183586,-23.17798072,0.44798836,0.21904457,-23.10112492,0.39404048,0.00462501,0.00035707,0.00290311,-0.00149841,0.00324472,0.00261034,1
5.390,0.22059663,0.70895379,2.49161024,0.10248209,-0.03551360,0.06290980,0.02399772,-0.00831604,0.01473127,0.21599932,0.70856605,2.48868494,0.10408822,-0.03864092,0.06026836,0.14540131,-23.20905495,0.40507880,0.14545547,-23.20841517,0.40507031,0.06563144,0.02486254,0.04512380,0.21108691,-23.18355263,0.45019411,0.21846974,-23.10612032,0.39611866,0.00459731,0.00038774,0.00292530,-0.00160613,0.00312732,0.00264144,1
5.400,0.22162265,0.70859823,2.49224008,0.10272195,-0.03559671,0.06305704,0.02397367,-0.00830771,0.01471651,0.21705407,0.70818115,2.48929227,0.10443495,-0.03860337,0.06038439,0.14527842,-23.21481514,0.40691853,0.14533184,-23.21417505,0.40691055,0.06499130,0.02499380,0.04549745,0.21032315,-23.18918125,0.45240800,0.21787785,-23.11116893,0.39820038,0.00456858,0.00041708,0.00294781,-0.00171300,0.00300666,0.00267265,1
5.410,0.22265107,0.70824185,2.49287138,0.10296156,-0.03567975,0.06320413,0.02394943,-0.00829931,0.01470163,0.21811225,0.70779673,2.48990079,0.10478056,-0.03856291,0.06050121,0.14515480,-23.22060204,0.40876207,0.14520748,-23.21996163,0.40875460,0.06433754,0.02507803,0.04587230,0.20954502,-23.19488360,0.45462690,0.21727021,-23.11626863,0.40028508,0.00453882,0.00044512,0.00297059,-0.00181900,0.00288316,0.00270292,1
5.420,0.22368188,0.70788464,2.49350416,0.10320094,-0.03576270,0.06335107,0.02392502,-0.00829085,0.01468665,0.21917383,0.70741282,2.49051053,0.10512502,-0.03851986,0.06061958,0.14502990,-23.22638512,0.41060960,0.14508184,-23.22574440,0.41060264,0.06367027,0.02511639,0.04624615,0.20875211,-23.20062801,0.45684879,0.21664600,-23.12141741,0.40237238,0.00450805,0.00047182,0.00299363,-0.00192408,0.00275716,0.00273149,1
5.430,0.22471509,0.70752660,2.49413841,0.10344006,-0.03584557,0.06349786,0.02390042,-0.00828232,0.01467155,0.22023881,0.70702944,2.49112155,0.10546831,-0.03847451,0.06074009,0.14490399,-23.23218155,0.41246459,0.14495518,-23.23154052,0.41245815,0.06298982,0.02510990,0.04661689,0.20794500,-23.20643062,0.45907504,0.21600579,-23.12662063,0.40446015,0.00447628,0.00049716,0.00301686,-0.00202825,0.00262894,0.00275777,1
5.440,0.22575068,0.70716773,2.49477412,0.10367894,-0.03592835,0.06364450,0.02387565,-0.00827374,0.01465634,0.22130718,0.70664659,2.49173387,0.10581041,-0.03842710,0.06086320,0.14477718,-23.23798370,0.41432086,0.14482763,-23.23734234,0.41431493,0.06229616,0.02505945,0.04698277,0.20712379,-23.21228288,0.46129769,0.21534984,-23.13188046,0.40654769,0.00444350,0.00052114,0.00304025,-0.00213147,0.00249875,0.00278130,1
5.450,0.22678867,0.70680803,2.49541130,0.10391758,-0.03601104,0.06379099,0.02385069,-0.00826509,0.01464102,0.22237892,0.70626429,2.49234755,0.10615130,-0.03837783,0.06098922,0.14464906,-23.24380684,0.41618207,0.14469877,-23.24316516,0.41617667,0.06158982,0.02496576,0.04734258,0.20628859,-23.21819939,0.46351925,0.21467817,-23.13718492,0.40863442,0.00440975,0.00054374,0.00306375,-0.00223372,0.00236679,0.00280177,1
5.460,0.22782903,0.70644751,2.49604994,0.10415596,-0.03609365,0.06393732,0.02382555,-0.00825638,0.01462558,0.22345402,0.70588255,2.49296261,0.10649096,-0.03832688,0.06111840,0.14451984,-23.24963570,0.41804549,0.14456880,-23.24899367,0.41804060,0.06087055,0.02482962,0.04769509,0.20543935,-23.22416406,0.46573569,0.21399057,-23.14254149,0.41071743,0.00437501,0.00056496,0.00308733,-0.00233500,0.00223323,0.00281892,1
5.470,0.22887178,0.70608616,2.49669004,0.10439409,-0.03617617,0.06408350,0.02380023,-0.00824760,0.01461004,0.22453247,0.70550138,2.49357909,0.10682937,-0.03827441,0.06125091,0.14438988,-23.25547600,0.41991526,0.14443810,-23.25483365,0.41991091,0.06013890,0.02465133,0.04803940,0.20457699,-23.23018231,0.46795031,0.21328788,-23.14795208,0.41279773,0.00433931,0.00058478,0.00311095,-0.00243528,0.00209824,0.00283259,1
5.480,0.22991691,0.70572399,2.49733161,0.10463196,-0.03625860,0.06422952,0.02377473,-0.00823877,0.01459439,0.22561424,0.70512079,2.49419704,0.10716651,-0.03822058,0.06138693,0.14425874,-23.26131821,0.42178932,0.14430620,-23.26067552,0.42178549,0.05939491,0.02443174,0.04837460,0.20370111,-23.23624378,0.47016009,0.21256952,-23.15343068,0.41489867,0.00430267,0.00060320,0.00313457,-0.00253455,0.00196198,0.00284259,1
5.490,0.23096442,0.70536099,2.49797463,0.10486958,-0.03634094,0.06437539,0.02374905,-0.00822987,0.01457863,0.22669934,0.70474079,2.49481650,0.10750237,-0.03816554,0.06152666,0.14412630,-23.26718140,0.42366815,0.14417300,-23.26653834,0.42366485,0.05863886,0.02417123,0.04869939,0.20281186,-23.24236712,0.47236424,0.21183586,-23.15898050,0.41701543,0.00426508,0.00062020,0.00315813,-0.00263279,0.00182460,0.00284873,1
5.500,0.23201431,0.70499717,2.49861911,0.10510694,-0.03642320,0.06452109,0.02372320,-0.00822091,0.01456275,0.22778775,0.70436137,2.49543751,0.10783693,-0.03810946,0.06167030,0.14399327,-23.27304459,0.42554894,0.14403922,-23.27240119,0.42554618,0.05787094,0.02387059,0.04901282,0.20191017,-23.24853060,0.47455900,0.21108691,-23.16458202,0.41914351,0.00422656,0.00063580,0.00318160,-0.00272999,0.00168626,0.00285079,1
5.510,0.23306656,0.70463252,2.49926505,0.10534404,-0.03650536,0.06466664,0.02369716,-0.00821189,0.01454677,0.22887945,0.70398256,2.49606012,0.10817018,-0.03805248,0.06181798,0.14385848,-23.27892685,0.42743456,0.14390366,-23.27828313,0.42743234,0.05709110,0.02353030,0.04931398,0.20099476,-23.25475283,0.47674632,0.21032315,-23.17024049,0.42127749,0.00418711,0.00064996,0.00320493,-0.00282614,0.00154712,0.00284866,1
5.520,0.23412119,0.70426706,2.49991245,0.10558088,-0.03658744,0.06481203,0.02367095,-0.00820280,0.01453068,0.22997443,0.70360434,2.49668438,0.10850210,-0.03799474,0.06196984,0.14372340,-23.28480911,0.42932585,0.14376782,-23.28416502,0.42932416,0.05629987,0.02315140,0.04960194,0.20006769,-23.26101363,0.47892610,0.20954502,-23.17597285,0.42341420,0.00414676,0.00066272,0.00322807,-0.00292122,0.00140730,0.00284219,1
5.530,0.23517818,0.70390078,2.50056129,0.10581746,-0.03666942,0.06495725,0.02364456,-0.00819366,0.01451448,0.23107267,0.70322673,2.49731032,0.10883267,-0.03793637,0.06212596,0.14358714,-23.29071617,0.43121868,0.14363081,-23.29007174,0.43121752,0.05549718,0.02273432,0.04987560,0.19912798,-23.26733742,0.48109312,0.20875211,-23.18174737,0.42555164,0.00410551,0.00067405,0.00325097,-0.00301521,0.00126695,0.00283129,1
