t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_delan_1,tau_delan_2,tau_delan_3,tau_dnn_1,tau_dnn_2,tau_dnn_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3,gru_active
14.820,1.34272118,0.39998745,1.75942952,0.13144617,-0.03772992,-0.05842052,-0.01089849,0.00312827,0.00484377,1.36293085,0.40154297,1.75945399,0.10164084,-0.02172345,-0.03144284,-0.06621780,-34.58836746,-5.59590101,-0.06667275,-34.58806153,-5.59764595,-0.24868850,-0.11965969,-0.06935866,-0.31536124,-34.70772121,-5.66700460,-0.31556572,-34.60511015,-5.58897747,-0.02020967,-0.00155552,-0.00002447,0.02980533,-0.01600647,-0.02697768,1
14.830,1.34403510,0.39961031,1.75884556,0.13133702,-0.03769859,-0.05837201,-0.01093259,0.00313806,0.00485893,1.36491563,0.40110054,1.75884052,0.10098207,-0.02183077,-0.03125360,-0.06649633,-34.59693146,-5.59949446,-0.06695183,-34.59662563,-5.60124076,-0.25767303,-0.11733723,-0.06932686,-0.32462486,-34.71396285,-5.67056762,-0.32137559,-34.62396333,-5.60233780,-0.02088053,-0.00149023,0.00000504,0.03035495,-0.01586782,-0.02711841,1
14.840,1.34534792,0.39923348,1.75826208,0.13122752,-0.03766716,-0.05832334,-0.01096665,0.00314783,0.00487407,1.36590102,0.40087842,1.75853356,0.10037137,-0.02192588,-0.03111423,-0.06677558,-34.60549927,-5.60308027,-0.06723162,-34.60519357,-5.60482796,-0.25177975,-0.12057576,-0.07314861,-0.31901137,-34.72576933,-5.67797657,-0.32137559,-34.62393408,-5.60233267,-0.02055310,-0.00164494,-0.00027148,0.03085615,-0.01574128,-0.02720911,1
14.850,1.34665965,0.39885697,1.75767909,0.13111768,-0.03763563,-0.05827453,-0.01100066,0.00315760,0.00488918,1.36688182,0.40065575,1.75822581,0.09979864,-0.02201130,-0.03102941,-0.06705410,-34.61404419,-5.60665703,-0.06751068,-34.61373862,-5.60840609,-0.24591031,-0.12384046,-0.07681731,-0.31342099,-34.73757908,-5.68522340,-0.31637446,-34.63595802,-5.61095070,-0.02022217,-0.00179878,-0.00054672,0.03131904,-0.01562433,-0.02724512,1
14.860,1.34797027,0.39848077,1.75709659,0.13100751,-0.03760401,-0.05822556,-0.01103462,0.00316734,0.00490427,1.36882990,0.40020880,1.75760613,0.09914348,-0.02210172,-0.03103421,-0.06733199,-34.62255859,-5.61022663,-0.06778912,-34.62225315,-5.61197707,-0.25440299,-0.12146489,-0.07620006,-0.32219211,-34.74371804,-5.68817714,-0.31140381,-34.64796091,-5.61927616,-0.02085963,-0.00172803,-0.00050954,0.03186403,-0.01550229,-0.02719135,1
14.870,1.34927979,0.39810489,1.75651458,0.13089699,-0.03757228,-0.05817644,-0.01106853,0.00317708,0.00491935,1.36979702,0.39998459,1.75729410,0.09853564,-0.02218152,-0.03107627,-0.06760954,-34.63106918,-5.61378813,-0.06806720,-34.63076385,-5.61553993,-0.24829290,-0.12470278,-0.07948270,-0.31636010,-34.75546663,-5.69502263,-0.32155363,-34.65446408,-5.62351102,-0.02051723,-0.00187970,-0.00077952,0.03236135,-0.01539076,-0.02710017,1
14.880,1.35058821,0.39772933,1.75593306,0.13078614,-0.03754046,-0.05812717,-0.01110239,0.00318680,0.00493439,1.37075956,0.39975991,1.75697992,0.09796529,-0.02225305,-0.03116174,-0.06788703,-34.63956070,-5.61734056,-0.06834524,-34.63925549,-5.61909373,-0.24220592,-0.12796220,-0.08262230,-0.31055115,-34.76721769,-5.70171603,-0.31637137,-34.66638613,-5.63158828,-0.02017135,-0.00203058,-0.00104686,0.03282085,-0.01528741,-0.02696543,1
14.890,1.35189552,0.39735408,1.75535204,0.13067494,-0.03750855,-0.05807775,-0.01113620,0.00319650,0.00494942,1.37267076,0.39930930,1.75634535,0.09730498,-0.02232750,-0.03133104,-0.06816412,-34.64803696,-5.62088728,-0.06862287,-34.64773186,-5.62264181,-0.25018683,-0.12555020,-0.08138038,-0.31880970,-34.77328206,-5.70402218,-0.32611243,-34.67271488,-5.63544275,-0.02077524,-0.00195522,-0.00099331,0.03336996,-0.01518105,-0.02674671,1
14.900,1.35320171,0.39697915,1.75477151,0.13056341,-0.03747653,-0.05802818,-0.01116997,0.00320619,0.00496443,1.37361937,0.39908339,1.75602417,0.09669379,-0.02239327,-0.03152773,-0.06844136,-34.65649796,-5.62442255,-0.06890065,-34.65619299,-5.62617844,-0.24384411,-0.12879109,-0.08413754,-0.31274476,-34.78498408,-5.71031598,-0.32072499,-34.68455554,-5.64320468,-0.02041766,-0.00210424,-0.00125266,0.03386962,-0.01508326,-0.02650045,1
14.910,1.35450678,0.39660455,1.75419148,0.13045154,-0.03744442,-0.05797846,-0.01120368,0.00321587,0.00497941,1.37456341,0.39885709,1.75569965,0.09612150,-0.02245245,-0.03175881,-0.06871776,-34.66493988,-5.62795019,-0.06917758,-34.66463503,-5.62970744,-0.23752798,-0.13204666,-0.08675868,-0.30670556,-34.79668169,-5.71646612,-0.31536124,-34.69640622,-5.65077858,-0.02005663,-0.00225254,-0.00150817,0.03433004,-0.01499197,-0.02621965,1
14.920,1.35581074,0.39623027,1.75361194,0.13033934,-0.03741222,-0.05792859,-0.01123734,0.00322553,0.00499438,1.37643770,0.39840344,1.75504096,0.09546104,-0.02251430,-0.03209425,-0.06899333,-34.67336655,-5.63147068,-0.06945370,-34.67306183,-5.63322929,-0.24500693,-0.12959633,-0.08476779,-0.31446063,-34.80265815,-5.71799707,-0.32462486,-34.70261291,-5.65401734,-0.02062696,-0.00217317,-0.00142902,0.03487830,-0.01489792,-0.02583434,1
14.930,1.35711357,0.39585631,1.75303290,0.13022680,-0.03737991,-0.05787858,-0.01127096,0.00323518,0.00500932,1.37736789,0.39817609,1.75470613,0.09485055,-0.02256934,-0.03244133,-0.06926959,-34.68177032,-5.63498402,-0.06973049,-34.68146572,-5.63674399,-0.23844170,-0.13282962,-0.08695150,-0.30817220,-34.81429534,-5.72369549,-0.31901137,-34.71440210,-5.66123527,-0.02025432,-0.00231978,-0.00167323,0.03537625,-0.01481057,-0.02543725,1
14.940,1.35841527,0.39548267,1.75245437,0.13011392,-0.03734751,-0.05782841,-0.01130452,0.00324482,0.00502423,1.37921470,0.39772038,1.75402375,0.09416659,-0.02262739,-0.03291221,-0.06954493,-34.69017029,-5.63848686,-0.07000637,-34.68986581,-5.64024818,-0.24549712,-0.13032998,-0.08430046,-0.31550348,-34.82019578,-5.72454864,-0.31342099,-34.72617830,-5.66806098,-0.02079943,-0.00223771,-0.00156938,0.03594733,-0.01472012,-0.02491620,1
14.950,1.35971585,0.39510936,1.75187634,0.13000071,-0.03731502,-0.05777809,-0.01133804,0.00325444,0.00503913,1.38013120,0.39749205,1.75367633,0.09353740,-0.02267880,-0.03336979,-0.06981960,-34.69854355,-5.64198112,-0.07028158,-34.69823917,-5.64374379,-0.23872434,-0.13353974,-0.08603036,-0.30900592,-34.83177891,-5.72977415,-0.32219211,-34.73230152,-5.67080586,-0.02041535,-0.00238269,-0.00179999,0.03646331,-0.01463622,-0.02440830,1
14.960,1.36101529,0.39473637,1.75129881,0.12988716,-0.03728243,-0.05772763,-0.01137150,0.00326404,0.00505400,1.38104314,0.39726339,1.75332430,0.09295150,-0.02272562,-0.03382807,-0.07009453,-34.70689392,-5.64546919,-0.07055705,-34.70658966,-5.64723318,-0.23198713,-0.13675599,-0.08769206,-0.30254419,-34.84334565,-5.73492524,-0.31636010,-34.74403359,-5.67742118,-0.02002785,-0.00252702,-0.00202549,0.03693566,-0.01455681,-0.02389956,1
14.970,1.36231359,0.39436371,1.75072178,0.12977328,-0.03724974,-0.05767701,-0.01140492,0.00327363,0.00506885,1.38285360,0.39680505,1.75260541,0.09228838,-0.02277735,-0.03441728,-0.07036858,-34.71524048,-5.64894819,-0.07083163,-34.71493632,-5.65071354,-0.23859154,-0.13419689,-0.08425023,-0.30942317,-34.84913322,-5.73496377,-0.31055115,-34.75575143,-5.68362356,-0.02054001,-0.00244134,-0.00188363,0.03748490,-0.01447239,-0.02325973,1
14.980,1.36361075,0.39399137,1.75014527,0.12965906,-0.03721695,-0.05762625,-0.01143828,0.00328321,0.00508368,1.38375199,0.39657540,1.75223878,0.09167620,-0.02282427,-0.03497872,-0.07064293,-34.72357178,-5.65242052,-0.07110652,-34.72326774,-5.65418722,-0.23163431,-0.13737072,-0.08545028,-0.30274083,-34.86063847,-5.73963750,-0.31880970,-34.76179953,-5.68569068,-0.02014124,-0.00258403,-0.00209351,0.03798286,-0.01439268,-0.02264753,1
14.990,1.36490677,0.39361937,1.74956926,0.12954451,-0.03718407,-0.05757534,-0.01147159,0.00329277,0.00509849,1.38464589,0.39634540,1.75186703,0.09110451,-0.02286828,-0.03552801,-0.07091674,-34.73187256,-5.65588188,-0.07138086,-34.73156863,-5.65764990,-0.22470789,-0.14054166,-0.08660733,-0.29608875,-34.87211029,-5.74425723,-0.31274476,-34.77348393,-5.69172803,-0.01973912,-0.00272603,-0.00229777,0.03844000,-0.01431579,-0.02204733,1
15.000,1.36620164,0.39324769,1.74899376,0.12942963,-0.03715110,-0.05752428,-0.01150486,0.00330232,0.00511327,1.38642025,0.39588441,1.75110839,0.09045276,-0.02291793,-0.03619463,-0.07118998,-34.74016953,-5.65933943,-0.07165463,-34.73986572,-5.66110878,-0.23084678,-0.13790112,-0.08243451,-0.30250141,-34.87776684,-5.74354329,-0.30670556,-34.78514826,-5.69736888,-0.02021861,-0.00263672,-0.00211463,0.03897687,-0.01423317,-0.02132965,1
15.010,1.36749536,0.39287635,1.74841877,0.12931441,-0.03711803,-0.05747307,-0.01153807,0.00331185,0.00512803,1.38730070,0.39565337,1.75072133,0.08985081,-0.02296452,-0.03682255,-0.07146366,-34.74843979,-5.66278601,-0.07192883,-34.74813610,-5.66455670,-0.22369407,-0.14101580,-0.08318205,-0.29562290,-34.88915190,-5.74773874,-0.31446063,-34.79110601,-5.69864392,-0.01980534,-0.00277702,-0.00230256,0.03946360,-0.01415351,-0.02065052,1
15.020,1.36878793,0.39250533,1.74784430,0.12919887,-0.03708486,-0.05742172,-0.01157123,0.00332137,0.00514277,1.38904830,0.39519007,1.74993126,0.08917773,-0.02301927,-0.03755750,-0.07173575,-34.75670242,-5.66622353,-0.07220146,-34.75639883,-5.66799555,-0.22942476,-0.13827478,-0.07841558,-0.30162622,-34.89467362,-5.74641113,-0.30817220,-34.80270358,-5.70381432,-0.02026037,-0.00268474,-0.00208696,0.04002114,-0.01406559,-0.01986422,1
15.030,1.37007934,0.39213465,1.74727034,0.12908299,-0.03705160,-0.05737022,-0.01160433,0.00333087,0.00515748,1.38991535,0.39495782,1.74952868,0.08855943,-0.02307078,-0.03823249,-0.07200827,-34.76494980,-5.66965246,-0.07247451,-34.76464633,-5.67142581,-0.22207428,-0.14131724,-0.07882963,-0.29454879,-34.90596356,-5.75025544,-0.31550348,-34.80858312,-5.70441991,-0.01983601,-0.00282317,-0.00225834,0.04052356,-0.01398082,-0.01913773,1
15.040,1.37136959,0.39176430,1.74669690,0.12896678,-0.03701824,-0.05731857,-0.01163739,0.00334036,0.00517217,1.39077795,0.39472510,1.74912095,0.08798466,-0.02312107,-0.03886759,-0.07227943,-34.77317047,-5.67307520,-0.07274620,-34.77286712,-5.67484988,-0.21476186,-0.14434567,-0.07926940,-0.28750806,-34.91721279,-5.75411927,-0.30900592,-34.82014294,-5.70938769,-0.01940836,-0.00296080,-0.00242405,0.04098212,-0.01389717,-0.01845098,1
15.050,1.37265867,0.39139429,1.74612397,0.12885024,-0.03698479,-0.05726677,-0.01167039,0.00334984,0.00518684,1.39249012,0.39425815,1.74828967,0.08733624,-0.02318371,-0.03960588,-0.07255162,-34.78138733,-5.67648792,-0.07301891,-34.78108408,-5.67826392,-0.22006426,-0.14144738,-0.07393775,-0.29308317,-34.92253146,-5.75220167,-0.30254419,-34.83165983,-5.71401486,-0.01983145,-0.00286386,-0.00216570,0.04151400,-0.01380108,-0.01766089,1
15.060,1.37394659,0.39102461,1.74555156,0.12873337,-0.03695125,-0.05721483,-0.01170335,0.00335929,0.00520149,1.39333958,0.39402390,1.74786666,0.08673874,-0.02324409,-0.04027961,-0.07282212,-34.78956985,-5.67989445,-0.07328995,-34.78926671,-5.68167178,-0.21254552,-0.14436950,-0.07406811,-0.28583547,-34.93363621,-5.75573989,-0.30942317,-34.83742061,-5.71381337,-0.01939299,-0.00299929,-0.00231510,0.04199463,-0.01370716,-0.01693522,1
15.070,1.37523334,0.39065526,1.74497967,0.12861618,-0.03691761,-0.05716274,-0.01173625,0.00336874,0.00521611,1.39502557,0.39355355,1.74700573,0.08607571,-0.02332054,-0.04103451,-0.07309330,-34.79774475,-5.68329191,-0.07356166,-34.79744172,-5.68507054,-0.21746212,-0.14129994,-0.06829514,-0.29102378,-34.93874167,-5.75336568,-0.29608875,-34.86033534,-5.72260763,-0.01979223,-0.00289829,-0.00202606,0.04254047,-0.01359707,-0.01612823,1
15.080,1.37651891,0.39028625,1.74440831,0.12849865,-0.03688387,-0.05711051,-0.01176910,0.00337817,0.00523071,1.39586218,0.39331744,1.74656791,0.08547216,-0.02339333,-0.04172152,-0.07336356,-34.80590820,-5.68668032,-0.07383243,-34.80560527,-5.68846025,-0.20977509,-0.14409573,-0.06818513,-0.28360752,-34.94970100,-5.75664539,-0.29608875,-34.86030445,-5.72236595,-0.01934327,-0.00303119,-0.00215960,0.04302649,-0.01349054,-0.01538899,1
15.090,1.37780331,0.38991758,1.74383746,0.12838079,-0.03685004,-0.05705813,-0.01180189,0.00338758,0.00524528,1.39669445,0.39308063,1.74612567,0.08491088,-0.02346505,-0.04234695,-0.07363332,-34.81404495,-5.69006062,-0.07410272,-34.81374212,-5.69184188,-0.20212521,-0.14687097,-0.06816495,-0.27622793,-34.96061310,-5.76000683,-0.30250141,-34.86592672,-5.72143169,-0.01889114,-0.00316305,-0.00228821,0.04346991,-0.01338499,-0.01471118,1
15.100,1.37908653,0.38954925,1.74326715,0.12826261,-0.03681612,-0.05700560,-0.01183463,0.00339698,0.00525984,1.39834626,0.39260481,1.74522800,0.08427776,-0.02355551,-0.04303429,-0.07390317,-34.82217789,-5.69343519,-0.07437309,-34.82187516,-5.69521775,-0.20664346,-0.14356788,-0.06206152,-0.28101655,-34.96544304,-5.75727927,-0.29562290,-34.87723846,-5.72519058,-0.01925973,-0.00305556,-0.00196085,0.04398485,-0.01326061,-0.01397131,1
15.110,1.38036856,0.38918126,1.74269735,0.12814410,-0.03678210,-0.05695293,-0.01186732,0.00340636,0.00527437,1.39916571,0.39236575,1.74477329,0.08369461,-0.02364318,-0.04364365,-0.07417239,-34.83028412,-5.69679928,-0.07464284,-34.82998149,-5.69858313,-0.19879430,-0.14618899,-0.06190461,-0.27343714,-34.97617048,-5.76048775,-0.30162622,-34.88272052,-5.72367527,-0.01879715,-0.00318449,-0.00207594,0.04444949,-0.01313892,-0.01330928,1
15.120,1.38164941,0.38881361,1.74212809,0.12802526,-0.03674799,-0.05690012,-0.01189996,0.00341573,0.00528887,1.40079204,0.39188496,1.74385248,0.08304852,-0.02375386,-0.04429046,-0.07444140,-34.83837891,-5.70015717,-0.07491237,-34.83807639,-5.70194234,-0.20294111,-0.14264280,-0.05558716,-0.27785348,-34.98071919,-5.75752950,-0.28750806,-34.90516983,-5.73100382,-0.01914263,-0.00307135,-0.00172439,0.04497674,-0.01299413,-0.01260966,1
15.130,1.38292906,0.38844630,1.74155935,0.12790610,-0.03671379,-0.05684716,-0.01193254,0.00342508,0.00530335,1.40159902,0.39164321,1.74338658,0.08246081,-0.02385928,-0.04486532,-0.07470953,-34.84645462,-5.70350552,-0.07518101,-34.84615222,-5.70529199,-0.19493259,-0.14509000,-0.05535639,-0.27011361,-34.99124222,-5.76064839,-0.28750806,-34.90512503,-5.73082434,-0.01866996,-0.00319691,-0.00182723,0.04544529,-0.01285451,-0.01198184,1
15.140,1.38420753,0.38807934,1.74099114,0.12778661,-0.03667949,-0.05679405,-0.01196507,0.00343442,0.00531781,1.40320046,0.39115668,1.74244574,0.08181239,-0.02398926,-0.04544719,-0.07497758,-34.85451508,-5.70684671,-0.07544959,-34.85421277,-5.70863449,-0.19873829,-0.14128553,-0.04892614,-0.27418788,-34.99549830,-5.75756063,-0.28583547,-34.92144661,-5.73214349,-0.01899293,-0.00307734,-0.00145460,0.04597422,-0.01269023,-0.01134686,1
15.150,1.38548480,0.38771271,1.74042347,0.12766680,-0.03664510,-0.05674080,-0.01199755,0.00344374,0.00533225,1.40399503,0.39091187,1.74197101,0.08122351,-0.02411215,-0.04595340,-0.07524478,-34.86255646,-5.71017694,-0.07571730,-34.86225425,-5.71196602,-0.19057813,-0.14355105,-0.04873738,-0.26629544,-35.00580530,-5.76070340,-0.28583547,-34.92139579,-5.73200387,-0.01851023,-0.00319916,-0.00154754,0.04644329,-0.01253295,-0.01078740,1
15.160,1.38676086,0.38734643,1.73985633,0.12754666,-0.03661062,-0.05668741,-0.01202997,0.00345305,0.00534666,1.40478542,0.39066596,1.74149412,0.08067739,-0.02423200,-0.04638732,-0.07551210,-34.87058640,-5.71350098,-0.07598514,-34.87028430,-5.71529134,-0.18245915,-0.14579515,-0.04869399,-0.25844430,-35.01607945,-5.76398533,-0.29102378,-34.92644589,-5.72952115,-0.01802456,-0.00331953,-0.00163779,0.04686927,-0.01237862,-0.01030009,1
15.170,1.38803573,0.38698050,1.73928972,0.12742620,-0.03657604,-0.05663387,-0.01206234,0.00346234,0.00536104,1.40635410,0.39017051,1.74053395,0.08006711,-0.02438276,-0.04681907,-0.07577897,-34.87859726,-5.71681738,-0.07625253,-34.87829526,-5.71860902,-0.18590505,-0.14163688,-0.04236570,-0.26215758,-35.01993213,-5.76097472,-0.27622793,-34.94819557,-5.73594966,-0.01831837,-0.00319001,-0.00124423,0.04735909,-0.01219328,-0.00981480,1
15.180,1.38930939,0.38661491,1.73872365,0.12730542,-0.03654137,-0.05658019,-0.01209466,0.00347162,0.00537540,1.40713250,0.38992094,1.74005091,0.07951033,-0.02452616,-0.04719037,-0.07604550,-34.88658524,-5.72012329,-0.07651957,-34.88628333,-5.72191623,-0.17762197,-0.14365378,-0.04238394,-0.25414154,-35.02993712,-5.76430017,-0.27622793,-34.94813491,-5.73585470,-0.01782311,-0.00330603,-0.00132726,0.04779509,-0.01201521,-0.00938982,1
15.190,1.39058183,0.38624967,1.73815812,0.12718431,-0.03650661,-0.05652636,-0.01212692,0.00348088,0.00538974,1.40867732,0.38941783,1.73908113,0.07889390,-0.02470074,-0.04753013,-0.07631138,-34.89456558,-5.72342491,-0.07678597,-34.89426377,-5.72521912,-0.18073503,-0.13916658,-0.03614564,-0.25752099,-35.03343036,-5.76136476,-0.27343714,-34.96355824,-5.73621304,-0.01809549,-0.00316816,-0.00092301,0.04829041,-0.01180587,-0.00899623,1
15.200,1.39185307,0.38588478,1.73759313,0.12706288,-0.03647175,-0.05647239,-0.01215913,0.00349012,0.00540406,1.40944384,0.38916425,1.73859464,0.07833347,-0.02486502,-0.04780990,-0.07657756,-34.90252304,-5.72671413,-0.07705267,-34.90222133,-5.72850963,-0.17230384,-0.14096022,-0.03633277,-0.24935652,-35.04318155,-5.76484240,-0.27343714,-34.96349155,-5.73616314,-0.01759077,-0.00327947,-0.00100151,0.04872941,-0.01160673,-0.00866249,1
15.210,1.39312309,0.38552024,1.73702867,0.12694113,-0.03643680,-0.05641828,-0.01219128,0.00349935,0.00541835,1.41096503,0.38865275,1.73762072,0.07771654,-0.02506116,-0.04803501,-0.07684214,-34.91046143,-5.72999811,-0.07731776,-34.91015981,-5.73179489,-0.17509887,-0.13613710,-0.03031234,-0.25241663,-35.04629692,-5.76210724,-0.27011361,-34.97841744,-5.73629321,-0.01784194,-0.00313251,-0.00059205,0.04922459,-0.01137564,-0.00838327,1
15.220,1.39439189,0.38515605,1.73646476,0.12681905,-0.03640177,-0.05636402,-0.01222338,0.00350856,0.00543261,1.41171981,0.38839481,1.73713353,0.07715687,-0.02524446,-0.04820591,-0.07710706,-34.91839218,-5.73327494,-0.07758320,-34.91809066,-5.73507299,-0.16653071,-0.13770804,-0.03074752,-0.24411392,-35.05579870,-5.76582051,-0.27011361,-34.97834502,-5.73628908,-0.01732792,-0.00323876,-0.00066877,0.04966218,-0.01115731,-0.00815811,1
15.230,1.39565947,0.38479220,1.73590139,0.12669666,-0.03636663,-0.05630963,-0.01225542,0.00351776,0.00544685,1.41247065,0.38813533,1.73664694,0.07663866,-0.02542034,-0.04831919,-0.07737119,-34.92629623,-5.73653889,-0.07784785,-34.92599483,-5.73833822,-0.15800477,-0.13926892,-0.03132724,-0.23585262,-35.06526375,-5.76966546,-0.27418788,-34.98252432,-5.73323113,-0.01681118,-0.00334313,-0.00074555,0.05005800,-0.01094629,-0.00799044,1
15.240,1.39692582,0.38442871,1.73533857,0.12657394,-0.03633141,-0.05625509,-0.01228741,0.00352694,0.00546107,1.41396098,0.38761152,1.73567562,0.07606175,-0.02563354,-0.04837323,-0.07763543,-34.93419266,-5.73979855,-0.07811259,-34.93389133,-5.74159914,-0.16047311,-0.13402524,-0.02574552,-0.23858570,-35.06791657,-5.76734467,-0.25844430,-35.00294288,-5.73971764,-0.01703516,-0.00318281,-0.00033705,0.05051219,-0.01069787,-0.00788186,1
15.250,1.39819095,0.38406558,1.73477629,0.12645091,-0.03629609,-0.05620040,-0.01231934,0.00353611,0.00547526,1.41470058,0.38734718,1.73519108,0.07553631,-0.02583366,-0.04839332,-0.07789847,-34.94207382,-5.74304819,-0.07837614,-34.94177260,-5.74485005,-0.15180184,-0.13532433,-0.02656966,-0.23017799,-35.07709693,-5.77141972,-0.25844430,-35.00286244,-5.73975854,-0.01650963,-0.00328160,-0.00041479,0.05091460,-0.01046243,-0.00780708,1
15.260,1.39945484,0.38370279,1.73421456,0.12632756,-0.03626069,-0.05614558,-0.01235122,0.00354526,0.00548943,1.41543641,0.38708116,1.73470802,0.07504809,-0.02602590,-0.04837161,-0.07816192,-34.94993210,-5.74629164,-0.07864010,-34.94963097,-5.74809477,-0.14316724,-0.13661199,-0.02751004,-0.22180734,-35.08624295,-5.77560482,-0.26215758,-35.00663082,-5.73682149,-0.01598157,-0.00337837,-0.00049346,0.05127947,-0.01023479,-0.00777397,1
15.270,1.40071750,0.38334036,1.73365338,0.12620389,-0.03622519,-0.05609062,-0.01238304,0.00355439,0.00550357,1.41689713,0.38654394,1.73374645,0.07449944,-0.02625571,-0.04827776,-0.07842434,-34.95777893,-5.74952555,-0.07890303,-34.95747790,-5.75132993,-0.14530438,-0.13092226,-0.02240229,-0.22420740,-35.08840015,-5.77373221,-0.25414154,-35.01646455,-5.74030207,-0.01617963,-0.00320358,-0.00009307,0.05170445,-0.00996948,-0.00781286,1
15.280,1.40197892,0.38297829,1.73309275,0.12607990,-0.03618960,-0.05603551,-0.01241480,0.00356351,0.00551769,1.41762196,0.38627273,1.73326876,0.07399540,-0.02647198,-0.04815046,-0.07868651,-34.96560669,-5.75275135,-0.07916571,-34.96530576,-5.75455701,-0.13651113,-0.13194109,-0.02366121,-0.21567683,-35.09724685,-5.77821821,-0.25752099,-35.01986996,-5.73748047,-0.01564304,-0.00329444,-0.00017601,0.05208450,-0.00971762,-0.00788505,1
15.290,1.40323910,0.38261657,1.73253267,0.12595559,-0.03615392,-0.05598026,-0.01244651,0.00357261,0.00553178,1.41906084,0.38572492,1.73232032,0.07343713,-0.02672406,-0.04793731,-0.07894851,-34.97341919,-5.75597000,-0.07942821,-34.97311835,-5.75777690,-0.13833942,-0.12585625,-0.01900712,-0.21776763,-35.09897460,-5.77678402,-0.25241663,-35.03255675,-5.74119346,-0.01582174,-0.00310835,0.00021235,0.05251846,-0.00942986,-0.00804295,1
15.300,1.40449803,0.38225521,1.73197314,0.12583097,-0.03611815,-0.05592487,-0.01247817,0.00358170,0.00554585,1.41977483,0.38544832,1.73185035,0.07292763,-0.02695823,-0.04770243,-0.07920986,-34.98120499,-5.75917864,-0.07969007,-34.98090425,-5.76098679,-0.12941086,-0.12663178,-0.02061991,-0.20910093,-35.10753603,-5.78160670,-0.25241663,-35.03246655,-5.73860835,-0.01527680,-0.00319311,0.00012279,0.05290334,-0.00915992,-0.00822244,1
15.310,1.40575571,0.38189421,1.73141417,0.12570603,-0.03608229,-0.05586935,-0.01250976,0.00359077,0.00555990,1.42119240,0.38488957,1.73091902,0.07237302,-0.02722626,-0.04738339,-0.07947030,-34.98899078,-5.76238012,-0.07995103,-34.98869013,-5.76418953,-0.13096537,-0.12017468,-0.01643752,-0.21091640,-35.10886481,-5.78062705,-0.23585262,-35.05124858,-5.74645231,-0.01543669,-0.00299536,0.00049515,0.05333301,-0.00885603,-0.00848596,1
15.320,1.40701215,0.38153357,1.73085576,0.12558077,-0.03604633,-0.05581368,-0.01254131,0.00359982,0.00557391,1.42189610,0.38460746,1.73045773,0.07187225,-0.02747253,-0.04706964,-0.07973061,-34.99674225,-5.76557446,-0.08021183,-34.99644168,-5.76738513,-0.12193813,-0.12073284,-0.01834499,-0.20214996,-35.11717452,-5.78573011,-0.23585262,-35.05115808,-5.74660128,-0.01488395,-0.00307389,0.00039803,0.05370852,-0.00857380,-0.00874404,1
15.330,1.40826733,0.38117328,1.73029790,0.12545520,-0.03601029,-0.05575787,-0.01257279,0.00360886,0.00558791,1.42259637,0.38432350,1.72999995,0.07141083,-0.02770342,-0.04674686,-0.07999094,-35.00449371,-5.76875830,-0.08047266,-35.00419324,-5.77057020,-0.11295702,-0.12131271,-0.02031306,-0.19342968,-35.12550595,-5.79088327,-0.23858570,-35.05371852,-5.74445539,-0.01432904,-0.00315022,0.00029795,0.05404437,-0.00830687,-0.00901101,1
15.340,1.40952125,0.38081336,1.72974060,0.12532932,-0.03597416,-0.05570192,-0.01260422,0.00361788,0.00560187,1.42398709,0.38374997,1.72909426,0.07090225,-0.02797008,-0.04634147,-0.08024999,-35.01221848,-5.77193546,-0.08073222,-35.01191809,-5.77374861,-0.11425807,-0.11446452,-0.01665695,-0.19499030,-35.12638261,-5.79040557,-0.22180734,-35.07185793,-5.75304217,-0.01446584,-0.00293661,0.00064634,0.05442707,-0.00800408,-0.00936045,1
15.350,1.41077391,0.38045380,1.72918386,0.12520312,-0.03593793,-0.05564583,-0.01263559,0.00362688,0.00561582,1.42467766,0.38346045,1.72864636,0.07044100,-0.02821563,-0.04595362,-0.08050946,-35.01993179,-5.77510452,-0.08099219,-35.01963151,-5.77691891,-0.10517057,-0.11481255,-0.01890072,-0.18616276,-35.13444405,-5.79581963,-0.22180734,-35.07176681,-5.75320978,-0.01390375,-0.00300665,0.00053750,0.05476212,-0.00772230,-0.00969221,1
15.360,1.41202531,0.38009460,1.72862768,0.12507661,-0.03590162,-0.05558960,-0.01266690,0.00363587,0.00562973,1.42604924,0.38287588,1.72776173,0.06993670,-0.02849185,-0.04547826,-0.08076759,-35.02763367,-5.77826548,-0.08125082,-35.02733346,-5.78008110,-0.10623174,-0.10762124,-0.01567789,-0.18748256,-35.13495470,-5.79575899,-0.21567683,-35.08258660,-5.75619212,-0.01402393,-0.00278128,0.00086595,0.05513991,-0.00740977,-0.01011134,1
