t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_delan_1,tau_delan_2,tau_delan_3,tau_dnn_1,tau_dnn_2,tau_dnn_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3,gru_active
1.710,0.03914536,0.73342816,2.37981722,0.06254777,-0.08090306,0.03677412,0.05940074,-0.07170475,0.03259307,0.04167301,0.73403768,2.38131050,0.06418100,-0.08019124,0.03191943,0.33745724,-23.70713997,-0.23884273,0.33806306,-23.70575655,-0.23850673,-0.04115362,-0.01829006,-0.00732967,0.29690944,-23.72404660,-0.24583639,0.31384644,-23.53102097,-0.23412099,-0.00252765,-0.00060952,-0.00149328,-0.00163323,-0.00071182,0.00485469,1
1.720,0.03977381,0.73261555,2.38018659,0.06314239,-0.08162035,0.03710016,0.05952267,-0.07175268,0.03261485,0.04234070,0.73320867,2.38163037,0.06482799,-0.08086888,0.03193636,0.33843708,-23.72834778,-0.24177489,0.33904343,-23.72696596,-0.24143943,-0.04184952,-0.01807930,-0.00591484,0.29719392,-23.74504526,-0.24735427,0.31406169,-23.54863233,-0.23632533,-0.00256689,-0.00059312,-0.00144378,-0.00168560,-0.00075147,0.00516380,1
1.730,0.04040821,0.73179576,2.38055922,0.06373822,-0.08233811,0.03742641,0.05964238,-0.07179705,0.03263502,0.04369230,0.73153532,2.38226880,0.06558364,-0.08163201,0.03192796,0.33940750,-23.74968910,-0.24472585,0.34001436,-23.74830893,-0.24439094,-0.05293050,0.00348686,-0.00853525,0.28708386,-23.74482208,-0.25292620,0.31473791,-23.58538209,-0.24053331,-0.00328409,0.00026044,-0.00170958,-0.00184542,-0.00070610,0.00549845,1
1.740,0.04104857,0.73096878,2.38093512,0.06433523,-0.08305628,0.03775286,0.05975988,-0.07183789,0.03265359,0.04437619,0.73069132,2.38258745,0.06628482,-0.08232413,0.03191224,0.34036905,-23.77118683,-0.24770409,0.34097638,-23.76980835,-0.24736977,-0.05379504,0.00378282,-0.00693724,0.28718134,-23.76602554,-0.25430701,0.31473791,-23.58514253,-0.24051447,-0.00332762,0.00027746,-0.00165233,-0.00194959,-0.00073215,0.00584062,1
1.750,0.04169492,0.73013463,2.38131428,0.06493341,-0.08377485,0.03807948,0.05987518,-0.07187521,0.03267055,0.04506527,0.72984296,2.38290495,0.06694072,-0.08295196,0.03187172,0.34132186,-23.79281998,-0.25070509,0.34192964,-23.79144324,-0.25037137,-0.05455486,0.00368478,-0.00521944,0.28737478,-23.78775846,-0.25559081,0.30553170,-23.58380919,-0.24665566,-0.00337035,0.00029167,-0.00159067,-0.00200731,-0.00082289,0.00620776,1
1.760,0.04234725,0.72929329,2.38169671,0.06553272,-0.08449378,0.03840626,0.05998827,-0.07190901,0.03268592,0.04575955,0.72899029,2.38322143,0.06756252,-0.08353088,0.03181572,0.34226575,-23.81459999,-0.25372624,0.34287395,-23.81322504,-0.25339314,-0.05523248,0.00326874,-0.00340662,0.28764147,-23.80995629,-0.25679976,0.30569429,-23.60247696,-0.24860324,-0.00341230,0.00030300,-0.00152472,-0.00202980,-0.00096290,0.00659054,1
1.770,0.04300557,0.72844475,2.38208240,0.06613316,-0.08521302,0.03873319,0.06009917,-0.07193932,0.03269969,0.04716368,0.72727204,2.38385190,0.06828838,-0.08417994,0.03173368,0.34320030,-23.83651924,-0.25677314,0.34380889,-23.83514612,-0.25644069,-0.06667462,0.02466296,-0.00556810,0.27713426,-23.81048316,-0.26200880,0.30625812,-23.64128552,-0.25231081,-0.00415811,0.00117271,-0.00176950,-0.00215522,-0.00103308,0.00699951,1
1.780,0.04366991,0.72758902,2.38247137,0.06673470,-0.08593255,0.03906025,0.06020789,-0.07196615,0.03271188,0.04787350,0.72640677,2.38416606,0.06896176,-0.08476657,0.03165436,0.34412661,-23.85859299,-0.25984246,0.34473556,-23.85722173,-0.25951067,-0.06750469,0.02423920,-0.00358137,0.27723086,-23.83298253,-0.26309204,0.30625812,-23.64108585,-0.25227523,-0.00420359,0.00118225,-0.00169469,-0.00222706,-0.00116598,0.00740589,1
1.790,0.04434027,0.72672610,2.38286361,0.06733731,-0.08665233,0.03938742,0.06031443,-0.07198950,0.03272250,0.04858829,0.72553795,2.38447879,0.06959115,-0.08529545,0.03155903,0.34504399,-23.88080025,-0.26293802,0.34565327,-23.87943091,-0.26260693,-0.06822900,0.02343459,-0.00149310,0.27742427,-23.85599632,-0.26410002,0.29657889,-23.64011173,-0.25815356,-0.00424802,0.00118815,-0.00161518,-0.00225384,-0.00135688,0.00782839,1
1.800,0.04501666,0.72585598,2.38325912,0.06794098,-0.08737233,0.03971469,0.06041880,-0.07200940,0.03273154,0.05003278,0.72378967,2.38510074,0.07031153,-0.08586953,0.03143091,0.34595263,-23.90315056,-0.26605356,0.34656222,-23.90178319,-0.26572317,-0.07998892,0.04466327,-0.00330025,0.26657330,-23.85711992,-0.26902341,0.29690944,-23.68025072,-0.26135967,-0.00501612,0.00206631,-0.00184162,-0.00237055,-0.00150280,0.00828378,1
1.810,0.04569910,0.72497865,2.38365790,0.06854568,-0.08809251,0.04004205,0.06052100,-0.07202585,0.03273902,0.05076244,0.72291050,2.38541020,0.07097521,-0.08638128,0.03130968,0.34685206,-23.92565155,-0.26919267,0.34746192,-23.92428618,-0.26886302,-0.08082026,0.04367115,-0.00101936,0.26664166,-23.88061502,-0.26988239,0.29690944,-23.68008833,-0.26130939,-0.00506334,0.00206815,-0.00175230,-0.00242953,-0.00171123,0.00873237,1
1.820,0.04638758,0.72409413,2.38405996,0.06915139,-0.08881283,0.04036947,0.06062105,-0.07203887,0.03274494,0.05149704,0.72202808,2.38571890,0.07159630,-0.08684652,0.03119962,0.34774309,-23.94828415,-0.27235717,0.34835320,-23.94692083,-0.27202829,-0.08154787,0.04234745,0.00128643,0.26680533,-23.90457337,-0.27074186,0.29719392,-23.70092413,-0.26278899,-0.00510946,0.00206605,-0.00165894,-0.00244491,-0.00196631,0.00916985,1
1.830,0.04708213,0.72320240,2.38446529,0.06975810,-0.08953327,0.04069694,0.06071895,-0.07204848,0.03274931,0.05298045,0.72025472,2.38633230,0.07229906,-0.08733745,0.03105281,0.34862563,-23.97106171,-0.27554473,0.34923595,-23.96970047,-0.27521664,-0.09357879,0.06324644,-0.00023463,0.25565716,-23.90645403,-0.27545127,0.28718134,-23.72162043,-0.26961320,-0.00589832,0.00294768,-0.00186701,-0.00254096,-0.00219582,0.00964413,1
1.840,0.04778274,0.72230346,2.38487390,0.07036577,-0.09025379,0.04102445,0.06081471,-0.07205468,0.03275213,0.05372925,0.71936375,2.38663756,0.07294447,-0.08777742,0.03092116,0.34949905,-23.99397850,-0.27875638,0.35010956,-23.99261942,-0.27842908,-0.09438317,0.06165042,0.00225504,0.25572639,-23.93096900,-0.27617404,0.28737478,-23.74320979,-0.27085390,-0.00594651,0.00293971,-0.00176366,-0.00257870,-0.00247637,0.01010329,1
1.850,0.04848944,0.72139732,2.38528578,0.07097438,-0.09097436,0.04135198,0.06090832,-0.07205749,0.03275340,0.05448279,0.71846987,2.38694227,0.07354683,-0.08817998,0.03080856,0.35036385,-24.01704407,-0.28199100,0.35097452,-24.01568716,-0.28166454,-0.09507925,0.05975967,0.00474693,0.25589528,-23.95592749,-0.27691761,0.28764147,-23.76526245,-0.27203515,-0.00599335,0.00292745,-0.00165649,-0.00257245,-0.00279438,0.01054342,1
1.860,0.04920224,0.72048397,2.38570094,0.07158393,-0.09169493,0.04167951,0.06099981,-0.07205692,0.03275315,0.05524104,0.71757340,2.38724645,0.07411616,-0.08854686,0.03071093,0.35122022,-24.04024124,-0.28524953,0.35183102,-24.03888655,-0.28492392,-0.09568646,0.05757513,0.00725102,0.25614456,-23.98131141,-0.27767290,0.28764147,-23.76513255,-0.27200878,-0.00603880,0.00291057,-0.00154551,-0.00253223,-0.00314807,0.01096858,1
1.870,0.04992113,0.71956342,2.38611937,0.07219437,-0.09241548,0.04200704,0.06108918,-0.07205299,0.03275136,0.05677103,0.71577384,2.38785180,0.07476829,-0.08893246,0.03059040,0.35206816,-24.06358719,-0.28853148,0.35267907,-24.06223477,-0.28820673,-0.10794323,0.07788313,0.00593942,0.24473584,-23.98435164,-0.28226730,0.27723086,-23.78793791,-0.27820644,-0.00684990,0.00378958,-0.00173243,-0.00257392,-0.00348302,0.01141664,1
1.880,0.05064613,0.71863566,2.38654108,0.07280570,-0.09313598,0.04233454,0.06117644,-0.07204571,0.03274805,0.05754275,0.71487102,2.38815335,0.07536916,-0.08926971,0.03048139,0.35290760,-24.08706284,-0.29183754,0.35351859,-24.08571274,-0.29151369,-0.10862999,0.07535079,0.00859125,0.24488859,-24.01036194,-0.28292244,0.27723086,-23.78784180,-0.27816922,-0.00689662,0.00376464,-0.00161227,-0.00256346,-0.00386627,0.01185315,1
1.890,0.05137724,0.71770070,2.38696606,0.07341789,-0.09385639,0.04266199,0.06126158,-0.07203509,0.03274322,0.05831893,0.71396624,2.38845450,0.07593156,-0.08957189,0.03038991,0.35373786,-24.11068344,-0.29516774,0.35434890,-24.10933568,-0.29484481,-0.10921351,0.07251275,0.01124681,0.24513539,-24.03682294,-0.28359801,0.27742427,-23.81075710,-0.27915777,-0.00694169,0.00373446,-0.00148844,-0.00251367,-0.00428450,0.01227208,1
1.900,0.05211449,0.71675854,2.38739432,0.07403093,-0.09457667,0.04298940,0.06134462,-0.07202115,0.03273689,0.05988411,0.71215189,2.38905443,0.07656662,-0.08987874,0.03028483,0.35455969,-24.13444519,-0.29852039,0.35517075,-24.13309983,-0.29819838,-0.12168416,0.09225963,0.01009470,0.23348659,-24.04084020,-0.28810368,0.26664166,-23.83521538,-0.28486718,-0.00776962,0.00460665,-0.00166011,-0.00253569,-0.00469793,0.01270457,1
1.910,0.05285786,0.71580917,2.38782585,0.07464478,-0.09529680,0.04331673,0.06142557,-0.07200390,0.03272905,0.06067306,0.71124257,2.38935363,0.07714878,-0.09014205,0.03019358,0.35537365,-24.15834427,-0.30189785,0.35598471,-24.15700135,-0.30157682,-0.12231232,0.08898336,0.01285993,0.23367239,-24.06801800,-0.28871689,0.26664166,-23.83514905,-0.28484231,-0.00781520,0.00456660,-0.00152778,-0.00250400,-0.00515475,0.01312315,1
1.920,0.05360738,0.71485260,2.38826065,0.07525943,-0.09601674,0.04364397,0.06150444,-0.07198335,0.03271970,0.06146624,0.71033186,2.38965272,0.07769122,-0.09037431,0.03012261,0.35617894,-24.18237686,-0.30530068,0.35678996,-24.18103641,-0.30498064,-0.12283076,0.08540757,0.01561819,0.23395920,-24.09562884,-0.28936244,0.26680533,-23.85903781,-0.28569671,-0.00785886,0.00452074,-0.00139207,-0.00243179,-0.00564243,0.01352136,1
1.930,0.05436306,0.71388884,2.38869873,0.07587486,-0.09673645,0.04397112,0.06158122,-0.07195952,0.03270887,0.06226346,0.70942013,2.38995123,0.07819873,-0.09057384,0.03005460,0.35697567,-24.20655251,-0.30872530,0.35758663,-24.20521457,-0.30840625,-0.12324580,0.08151467,0.01841931,0.23434083,-24.12369989,-0.28998694,0.25565716,-23.86086782,-0.29037655,-0.00790040,0.00446871,-0.00125250,-0.00232387,-0.00616261,0.01391652,1
1.940,0.05512488,0.71291787,2.38914008,0.07649105,-0.09745592,0.04429814,0.06165593,-0.07193241,0.03269655,0.06386996,0.70759333,2.39054818,0.07878060,-0.09078005,0.03000610,0.35776418,-24.23085976,-0.31217366,0.35837505,-24.22952440,-0.31185563,-0.13585611,0.10035482,0.01733395,0.22251895,-24.12916958,-0.29452168,0.25589528,-23.91022814,-0.29184791,-0.00874508,0.00532454,-0.00140810,-0.00228955,-0.00667587,0.01429204,1
1.950,0.05589288,0.71193972,2.38958469,0.07710797,-0.09817509,0.04462504,0.06172857,-0.07190205,0.03268275,0.06467921,0.70667848,2.39084709,0.07931691,-0.09095635,0.02997732,0.35854378,-24.25530624,-0.31564739,0.35915454,-24.25397349,-0.31533040,-0.13632253,0.09606857,0.02011599,0.22283201,-24.15790492,-0.29521441,0.25589528,-23.91018486,-0.29186310,-0.00878633,0.00526124,-0.00126240,-0.00220894,-0.00721874,0.01464772,1
1.960,0.05666705,0.71095437,2.39003258,0.07772561,-0.09889395,0.04495179,0.06179915,-0.07186845,0.03266748,0.06630951,0.70484627,2.39144667,0.07991380,-0.09112739,0.02998132,0.35931581,-24.27988625,-0.31914523,0.35992642,-24.27855615,-0.31882931,-0.14913264,0.11451323,0.01894945,0.21079377,-24.16404291,-0.29987987,0.24473584,-23.93853140,-0.29726397,-0.00964246,0.00610810,-0.00141409,-0.00218819,-0.00776656,0.01497047,1
1.970,0.05744739,0.70996184,2.39048373,0.07834395,-0.09961245,0.04527839,0.06186768,-0.07183161,0.03265073,0.06713035,0.70392916,2.39174735,0.08045622,-0.09127314,0.03000295,0.36007896,-24.30460548,-0.32266805,0.36068939,-24.30327808,-0.32235321,-0.14959791,0.10977591,0.02166675,0.21109147,-24.19350218,-0.30068646,0.24488859,-23.96450675,-0.29795635,-0.00968296,0.00603268,-0.00126362,-0.00211227,-0.00833931,0.01527544,1
1.980,0.05823393,0.70896213,2.39093814,0.07896296,-0.10033057,0.04560480,0.06193417,-0.07179156,0.03263253,0.06878331,0.70209367,2.39235151,0.08105120,-0.09140477,0.03006988,0.36083391,-24.32945824,-0.32621282,0.36144413,-24.32813356,-0.32589909,-0.16255665,0.12775174,0.02036719,0.19888748,-24.20038182,-0.30553190,0.24513539,-23.99092311,-0.29873334,-0.01054938,0.00686846,-0.00141337,-0.00208824,-0.00892580,0.01553492,1
1.990,0.05902666,0.70795523,2.39139582,0.07958263,-0.10104827,0.04593103,0.06199861,-0.07174830,0.03261286,0.06961522,0.70117551,2.39265504,0.08158627,-0.09150749,0.03014054,0.36158085,-24.35444641,-0.32978162,0.36219085,-24.35312451,-0.32946902,-0.16298582,0.12247183,0.02300886,0.19920503,-24.23065267,-0.30646016,0.23348659,-23.99493237,-0.30327995,-0.01058856,0.00677972,-0.00125922,-0.00200364,-0.00954078,0.01579049,1
2.000,0.05982558,0.70694116,2.39185676,0.08020293,-0.10176552,0.04625706,0.06206103,-0.07170185,0.03259175,0.07045069,0.70025707,2.39295987,0.08207649,-0.09159160,0.03022614,0.36231935,-24.37956429,-0.33337429,0.36292910,-24.37824520,-0.33306285,-0.16328456,0.11692871,0.02563829,0.19964454,-24.26131649,-0.30742456,0.23367239,-24.02209604,-0.30395835,-0.01062511,0.00668409,-0.00110311,-0.00187356,-0.01017392,0.01603092,1
2.010,0.06063072,0.70591992,2.39232096,0.08082384,-0.10248230,0.04658286,0.06212142,-0.07165223,0.03256919,0.07128973,0.69933822,2.39326649,0.08253321,-0.09166495,0.03033507,0.36304954,-24.40481758,-0.33699337,0.36365900,-24.40350136,-0.33668310,-0.16347524,0.11116501,0.02822806,0.20018377,-24.29233635,-0.30845504,0.23395920,-24.04968633,-0.30469338,-0.01065901,0.00658170,-0.00094553,-0.00170937,-0.01081735,0.01624779,1
2.020,0.06144206,0.70489152,2.39278842,0.08144535,-0.10319856,0.04690844,0.06217979,-0.07159944,0.03254520,0.07297840,0.69750007,2.39388568,0.08305263,-0.09172858,0.03052007,0.36377138,-24.43021011,-0.34063506,0.36438053,-24.42889678,-0.34032598,-0.17644265,0.12816035,0.02660596,0.18793788,-24.30073642,-0.31372002,0.23434083,-24.07774016,-0.30552446,-0.01153634,0.00739145,-0.00109726,-0.00160728,-0.01146998,0.01638837,1
2.030,0.06225962,0.70385595,2.39325913,0.08206743,-0.10391428,0.04723376,0.06223615,-0.07154350,0.03251977,0.07382784,0.69658096,2.39419833,0.08352544,-0.09177438,0.03070631,0.36448550,-24.45572662,-0.34430140,0.36509432,-24.45441624,-0.34399352,-0.17663387,0.12191398,0.02900748,0.18846045,-24.33250225,-0.31498604,0.22251895,-24.08321369,-0.31015420,-0.01156822,0.00727499,-0.00093920,-0.00145801,-0.01213990,0.01652745,1
2.040,0.06308341,0.70281323,2.39373309,0.08269006,-0.10462942,0.04755883,0.06229051,-0.07148442,0.03249292,0.07468062,0.69566177,2.39451337,0.08396348,-0.09181047,0.03090586,0.36519074,-24.48138046,-0.34799054,0.36579920,-24.48007306,-0.34768391,-0.17671107,0.11544470,0.03138638,0.18908814,-24.36462835,-0.31629753,0.22283201,-24.11194556,-0.31096667,-0.01159721,0.00715146,-0.00078028,-0.00127342,-0.01281895,0.01665297,1
2.050,0.06391343,0.70176337,2.39421031,0.08331323,-0.10534395,0.04788362,0.06234287,-0.07142222,0.03246465,0.07639589,0.69382441,2.39515030,0.08445215,-0.09181799,0.03116595,0.36588824,-24.50715828,-0.35170406,0.36649630,-24.50585391,-0.35139868,-0.18973325,0.13161296,0.02947105,0.17676305,-24.37424094,-0.32192763,0.21079377,-24.11812263,-0.31585296,-0.01248246,0.00793896,-0.00093999,-0.00113892,-0.01352596,0.01671767,1
2.060,0.06474968,0.70070636,2.39469077,0.08393691,-0.10605785,0.04820811,0.06239325,-0.07135691,0.03243496,0.07725817,0.69290640,2.39547225,0.08489626,-0.09181395,0.03142327,0.36657783,-24.53307152,-0.35544279,0.36718549,-24.53177020,-0.35513868,-0.18977715,0.12456406,0.03169878,0.17740834,-24.40720614,-0.32343990,0.21109147,-24.14760126,-0.31678408,-0.01250849,0.00779996,-0.00078148,-0.00095935,-0.01424390,0.01678484,1
2.070,0.06559217,0.69964221,2.39517447,0.08456109,-0.10677108,0.04853231,0.06244164,-0.07128850,0.03240386,0.07812353,0.69198907,2.39579671,0.08530627,-0.09179361,0.03167900,0.36725876,-24.55911636,-0.35920250,0.36786597,-24.55781816,-0.35889968,-0.18970445,0.11724093,0.03393943,0.17816153,-24.44057723,-0.32496025,0.21109147,-24.14763587,-0.31690955,-0.01253136,0.00765314,-0.00062224,-0.00074518,-0.01497747,0.01685331,1
2.080,0.06644090,0.69857094,2.39566141,0.08518574,-0.10748361,0.04885619,0.06248805,-0.07121701,0.03237137,0.07986286,0.69015722,2.39645236,0.08575715,-0.09173310,0.03198699,0.36793154,-24.58528709,-0.36298981,0.36853828,-24.58399204,-0.36268831,-0.20272924,0.13240709,0.03178513,0.16580904,-24.45158495,-0.33090318,0.19920503,-24.18487689,-0.32291563,-0.01342196,0.00841372,-0.00079095,-0.00057141,-0.01575051,0.01686920,1
2.090,0.06729588,0.69749254,2.39615159,0.08581085,-0.10819541,0.04917973,0.06253250,-0.07114244,0.03233747,0.08073684,0.68924235,2.39678453,0.08616743,-0.09167161,0.03229433,0.36859697,-24.61158752,-0.36680156,0.36920322,-24.61029565,-0.36650140,-0.20259806,0.12446890,0.03387920,0.16660515,-24.48582675,-0.33262220,0.19964454,-24.21557293,-0.32403275,-0.01344096,0.00825019,-0.00063294,-0.00035658,-0.01652380,0.01688540,1
2.100,0.06815712,0.69640703,2.39664500,0.08643638,-0.10890645,0.04950293,0.06257498,-0.07106482,0.03230219,0.08161368,0.68832842,2.39711975,0.08654661,-0.09160180,0.03260144,0.36925372,-24.63801575,-0.37063369,0.36985945,-24.63672710,-0.37033488,-0.20235283,0.11629119,0.03597532,0.16750662,-24.52043591,-0.33435956,0.19964454,-24.21562030,-0.32418594,-0.01345656,0.00807861,-0.00047475,-0.00011023,-0.01730465,0.01690149,1
2.110,0.06902461,0.69531442,2.39714165,0.08706234,-0.10961670,0.04982577,0.06261551,-0.07098416,0.03226553,0.08249340,0.68741527,2.39745852,0.08690282,-0.09153029,0.03292033,0.36990240,-24.66457176,-0.37449142,0.37050758,-24.66328637,-0.37419398,-0.20201017,0.10791187,0.03803731,0.16849742,-24.55537451,-0.33615667,0.20018377,-24.24667848,-0.32539354,-0.01346879,0.00789915,-0.00031687,0.00015952,-0.01808641,0.01690544,1
2.120,0.06989837,0.69421470,2.39764152,0.08768869,-0.11032612,0.05014824,0.06265409,-0.07090046,0.03222748,0.08426082,0.68559190,2.39814575,0.08730338,-0.09142911,0.03332481,0.37054345,-24.69125366,-0.37837589,0.37114805,-24.68997159,-0.37807985,-0.21497793,0.12196727,0.03539613,0.15617012,-24.56800432,-0.34268372,0.18846045,-24.28693948,-0.33225516,-0.01436245,0.00862280,-0.00050423,0.00038531,-0.01889701,0.01682343,1
2.130,0.07077839,0.69310790,2.39814461,0.08831541,-0.11103470,0.05047032,0.06269073,-0.07081375,0.03218807,0.08514857,0.68468130,2.39849513,0.08767113,-0.09133668,0.03372798,0.37117612,-24.71806335,-0.38227907,0.37178012,-24.71678464,-0.38198444,-0.21459022,0.11307395,0.03719136,0.15718989,-24.60371069,-0.34479308,0.18908814,-24.31909865,-0.33376627,-0.01437018,0.00842660,-0.00035052,0.00064428,-0.01969802,0.01674234,1
2.140,0.07166468,0.69199401,2.39865092,0.08894250,-0.11174239,0.05079199,0.06272543,-0.07072403,0.03214729,0.08603898,0.68377167,2.39884849,0.08801365,-0.09124330,0.03412998,0.37180090,-24.74499702,-0.38620982,0.37240427,-24.74372169,-0.38591661,-0.21409727,0.10397855,0.03897867,0.15830700,-24.63974314,-0.34693794,0.18908814,-24.31914678,-0.33396554,-0.01437430,0.00822234,-0.00019757,0.00092885,-0.02049909,0.01666201,1
2.150,0.07255724,0.69087305,2.39916045,0.08956992,-0.11244917,0.05111326,0.06275821,-0.07063132,0.03210514,0.08693185,0.68286327,2.39920533,0.08833193,-0.09114257,0.03451865,0.37241766,-24.77206230,-0.39016277,0.37302038,-24.77079039,-0.38987102,-0.21349800,0.09464311,0.04079502,0.15952238,-24.67614728,-0.34907600,0.17676305,-24.32882076,-0.33976995,-0.01437461,0.00800978,-0.00004488,0.00123799,-0.02130660,0.01659461,1
2.160,0.07345608,0.68974503,2.39967319,0.09019765,-0.11315500,0.05143409,0.06278907,-0.07053563,0.03206165,0.08872503,0.68104931,2.39993125,0.08869495,-0.09102128,0.03501759,0.37302640,-24.79924202,-0.39414093,0.37362843,-24.79797358,-0.39385065,-0.22639901,0.10767335,0.03757817,0.14722942,-24.69030023,-0.35627248,0.17816153,-24.39524852,-0.34321745,-0.01526895,0.00869572,-0.00025806,0.00150270,-0.02213372,0.01641650,1
2.170,0.07436119,0.68860995,2.40018913,0.09082569,-0.11385987,0.05175449,0.06281802,-0.07043698,0.03201681,0.08962534,0.68014384,2.40030075,0.08902902,-0.09090263,0.03550056,0.37362695,-24.82655144,-0.39814088,0.37422828,-24.82528650,-0.39785209,-0.22575436,0.09783236,0.03907543,0.14847392,-24.72745414,-0.35877666,0.17816153,-24.39530389,-0.34343498,-0.01526415,0.00846611,-0.00011162,0.00179667,-0.02295724,0.01625393,1
2.180,0.07527259,0.68746784,2.40070828,0.09145401,-0.11456373,0.05207442,0.06284506,-0.07033538,0.03197063,0.09143278,0.67833675,2.40105165,0.08939327,-0.09075159,0.03606488,0.37421942,-24.85398102,-0.40216753,0.37482001,-24.85271962,-0.40188026,-0.23868291,0.11020081,0.03545134,0.13613710,-24.74251881,-0.36642891,0.16660515,-24.44067751,-0.35150112,-0.01616019,0.00913109,-0.00034337,0.00206074,-0.02381214,0.01600954,1
2.190,0.07619027,0.68631868,2.40123062,0.09208259,-0.11526657,0.05239389,0.06287020,-0.07023084,0.03192311,0.09233995,0.67743466,2.40143391,0.08972425,-0.09061588,0.03660517,0.37480474,-24.88153267,-0.40621570,0.37540458,-24.88027485,-0.40592996,-0.23794623,0.09984900,0.03672011,0.13745835,-24.78042585,-0.36920986,0.16750662,-24.47533154,-0.35347259,-0.01614968,0.00888402,-0.00020329,0.00235834,-0.02465069,0.01578872,1
2.200,0.07711424,0.68516251,2.40175615,0.09271141,-0.11596834,0.05271288,0.06289344,-0.07012338,0.03187426,0.09324946,0.67653323,2.40182127,0.09003096,-0.09049755,0.03713794,0.37538114,-24.90920067,-0.41028914,0.37598020,-24.90794648,-0.41000494,-0.23710126,0.08939712,0.03798177,0.13887894,-24.81854936,-0.37202317,0.16849742,-24.51030324,-0.35552479,-0.01613522,0.00862928,-0.00006512,0.00268045,-0.02547079,0.01557494,1
2.210,0.07804450,0.68399932,2.40228487,0.09334045,-0.11666903,0.05303138,0.06291481,-0.07001300,0.03182409,0.09507522,0.67473349,2.40261060,0.09037158,-0.09035510,0.03777614,0.37595019,-24.93699265,-0.41438657,0.37654844,-24.93574210,-0.41410394,-0.24997396,0.10111384,0.03379424,0.12657448,-24.83462827,-0.38030970,0.15617012,-24.52304044,-0.36252908,-0.01703072,0.00926583,-0.00032573,0.00296887,-0.02631393,0.01525524,1
2.220,0.07898105,0.68282913,2.40281678,0.09396970,-0.11736859,0.05334936,0.06293429,-0.06989973,0.03177261,0.09599129,0.67383516,2.40301238,0.09068049,-0.09022465,0.03837653,0.37651122,-24.96490669,-0.41850457,0.37710863,-24.96365986,-0.41822352,-0.24904312,0.09018534,0.03477975,0.12806552,-24.87347452,-0.38344378,0.15718989,-24.55879405,-0.36488193,-0.01701024,0.00899397,-0.00019560,0.00328921,-0.02714394,0.01497283,1
2.230,0.07992390,0.68165195,2.40335186,0.09459913,-0.11806701,0.05366682,0.06295190,-0.06978358,0.03171981,0.09690953,0.67293752,2.40341941,0.09096640,-0.09010940,0.03895818,0.37706417,-24.99294090,-0.42264941,0.37766073,-24.99169780,-0.42236998,-0.24800393,0.07914585,0.03578384,0.12965680,-24.91255196,-0.38658614,0.15830700,-24.59486131,-0.36728950,-0.01698563,0.00871443,-0.00006755,0.00363273,-0.02795761,0.01470864,1
2.240,0.08087304,0.68046779,2.40389011,0.09522873,-0.11876425,0.05398375,0.06296765,-0.06966455,0.03166570,0.09875249,0.67114497,2.40424946,0.09128895,-0.08997976,0.03966408,0.37760955,-25.02108955,-0.42681628,0.37820523,-25.01985022,-0.42653845,-0.26081491,0.09023992,0.03101764,0.11739032,-24.92961030,-0.39552081,0.15952238,-24.63135186,-0.36996689,-0.01787945,0.00932282,-0.00035935,0.00393978,-0.02878449,0.01431967,1
2.250,0.08182847,0.67927667,2.40443153,0.09585847,-0.11946029,0.05430013,0.06298155,-0.06954266,0.03161030,0.09967703,0.67025001,2.40467221,0.09158026,-0.08985873,0.04031679,0.37814596,-25.04935646,-0.43100542,0.37874074,-25.04812095,-0.43072923,-0.25969257,0.07876855,0.03171929,0.11904817,-24.96935240,-0.39900994,0.14722942,-24.64555240,-0.37740994,-0.01784856,0.00902666,-0.00024068,0.00427821,-0.02960156,0.01398334,1
2.260,0.08279021,0.67807859,2.40497611,0.09648835,-0.12015510,0.05461595,0.06299359,-0.06941794,0.03155361,0.10060352,0.66935630,2.40509983,0.09184756,-0.08973683,0.04092809,0.37867552,-25.07773781,-0.43521982,0.37926935,-25.07650614,-0.43494531,-0.25845654,0.06709323,0.03250094,0.12081281,-25.00941291,-0.40244437,0.14722942,-24.64561466,-0.37765348,-0.01781331,0.00872229,-0.00012372,0.00464079,-0.03041827,0.01368786,1
2.270,0.08375824,0.67687357,2.40552385,0.09711834,-0.12084864,0.05493120,0.06300379,-0.06929038,0.03149563,0.10246227,0.66757203,2.40597002,0.09214239,-0.08959109,0.04162992,0.37919673,-25.10624313,-0.43945780,0.37978960,-25.10501535,-0.43918496,-0.27116574,0.07739660,0.02734220,0.10862386,-25.02761875,-0.41184277,0.13613710,-24.69794188,-0.38829661,-0.01870403,0.00930154,-0.00044617,0.00497595,-0.03125755,0.01330128,1
