t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_delan_1,tau_delan_2,tau_delan_3,tau_dnn_1,tau_dnn_2,tau_dnn_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3,gru_active
6.600,1.20083395,-0.20839545,3.16365180,0.31004574,-0.25658958,0.20847903,-0.02087850,0.01727876,-0.01403899,1.25165970,-0.23548422,3.17803590,0.28678858,-0.21412388,0.15843265,-0.12316664,-32.56616592,-1.19972086,-0.12395624,-32.56615898,-1.19978506,-0.71921666,0.46353991,-0.06120613,-0.84317291,-32.10261907,-1.26099119,-0.73788514,-32.13497454,-1.33559480,-0.05082575,0.02708877,-0.01438410,0.02325716,-0.04246570,0.05004638,1
6.610,1.20393336,-0.21096048,3.16573589,0.30983525,-0.25641538,0.20833750,-0.02121927,0.01756077,-0.01426813,1.25728369,-0.23968799,3.18109095,0.28525304,-0.21304999,0.15689915,-0.12588300,-32.55329895,-1.20297778,-0.12667655,-32.55329341,-1.20304163,-0.75448847,0.50006742,-0.07036404,-0.88116502,-32.05322600,-1.27340567,-0.73617618,-32.13796252,-1.32878306,-0.05335033,0.02872751,-0.01535506,0.02458221,-0.04336539,0.05143835,1
6.620,1.20703065,-0.21352375,3.16781855,0.30962136,-0.25623837,0.20819367,-0.02155968,0.01784249,-0.01449703,1.26007910,-0.24177943,3.18260622,0.28382522,-0.21207346,0.15555626,-0.12859544,-32.54023743,-1.20623875,-0.12939294,-32.54023334,-1.20630227,-0.74758557,0.48433055,-0.06000518,-0.87697852,-32.05590278,-1.26630745,-0.73444876,-32.14027527,-1.32260700,-0.05304845,0.02825568,-0.01478767,0.02579614,-0.04416491,0.05263741,1
6.630,1.21012578,-0.21608524,3.16989975,0.30940406,-0.25605853,0.20804756,-0.02189973,0.01812391,-0.01472568,1.26563502,-0.24593956,3.18560906,0.28217237,-0.21096385,0.15409290,-0.13130394,-32.52697754,-1.20949900,-0.13210537,-32.52697488,-1.20956217,-0.78168184,0.51970725,-0.06870905,-0.91378720,-32.00726763,-1.27827122,-0.77588659,-32.08924751,-1.33653894,-0.05550924,0.02985432,-0.01570931,0.02723169,-0.04509468,0.05395466,1
6.640,1.21321872,-0.21864491,3.17197949,0.30918336,-0.25587589,0.20789916,-0.02223941,0.01840503,-0.01495408,1.26839553,-0.24800886,3.18709875,0.28064200,-0.20995541,0.15281200,-0.13400874,-32.51351547,-1.21275687,-0.13481409,-32.51351424,-1.21281970,-0.77413120,0.50337776,-0.05822230,-0.90894529,-32.01013648,-1.27104199,-0.77354092,-32.09194171,-1.32979083,-0.05517681,0.02936395,-0.01511926,0.02854136,-0.04592048,0.05508716,1
6.650,1.21630943,-0.22120275,3.17405773,0.30895927,-0.25569043,0.20774848,-0.02257871,0.01868583,-0.01518224,1.27387996,-0.25212436,3.19005279,0.27888452,-0.20881734,0.15144153,-0.13671002,-32.49985504,-1.21601701,-0.13751930,-32.49985527,-1.21607949,-0.80702773,0.53761805,-0.06657421,-0.94454703,-31.96223723,-1.28265370,-0.81095514,-32.04455089,-1.33583997,-0.05757053,0.03092161,-0.01599506,0.03007475,-0.04687309,0.05630695,1
6.660,1.21939789,-0.22375871,3.17613445,0.30873179,-0.25550217,0.20759552,-0.02291763,0.01896632,-0.01541013,1.27660389,-0.25417119,3.19151934,0.27726164,-0.20778388,0.15024483,-0.13940617,-32.48600388,-1.21927619,-0.14021938,-32.48600557,-1.21933832,-0.79882618,0.52072478,-0.05604800,-0.93904556,-31.96528078,-1.27538632,-0.81095514,-32.04491068,-1.33550226,-0.05720600,0.03041248,-0.01538489,0.03147015,-0.04771829,0.05735069,1
6.670,1.22248406,-0.22631278,3.17820963,0.30850092,-0.25531111,0.20744028,-0.02325617,0.01924649,-0.01563777,1.27931507,-0.25621008,3.19297763,0.27572569,-0.20681013,0.14914087,-0.14209883,-32.47195435,-1.22253454,-0.14291593,-32.47195750,-1.22259633,-0.79064796,0.50399156,-0.04567141,-0.93356389,-31.96796594,-1.26826775,-0.85023225,-31.99535207,-1.34801023,-0.05683101,0.02989730,-0.01476800,0.03277523,-0.04850098,0.05829941,1
6.680,1.22556790,-0.22886493,3.18028325,0.30826667,-0.25511724,0.20728276,-0.02359432,0.01952633,-0.01586514,1.28469925,-0.26026547,3.19587474,0.27393741,-0.20570872,0.14799406,-0.14478728,-32.45771408,-1.22579157,-0.14560828,-32.45771874,-1.22585300,-0.82210418,0.53709764,-0.05391911,-0.96771246,-31.92062110,-1.27977211,-0.84669960,-31.99891823,-1.34025581,-0.05913135,0.03140054,-0.01559149,0.03432926,-0.04940852,0.05928870,1
6.690,1.22864938,-0.23141512,3.18235528,0.30802904,-0.25492058,0.20712297,-0.02393206,0.01980584,-0.01609225,1.28737227,-0.26228261,3.19731574,0.27227871,-0.20471005,0.14702067,-0.14747062,-32.44326782,-1.22904956,-0.14829551,-32.44327396,-1.22911064,-0.81319394,0.51982311,-0.04369677,-0.96148945,-31.92345086,-1.27280740,-0.84317291,-32.00176204,-1.33304146,-0.05872289,0.03086749,-0.01496046,0.03575033,-0.05021053,0.06010230,1
6.700,1.23172847,-0.23396333,3.18442570,0.30778803,-0.25472113,0.20696092,-0.02426940,0.02008502,-0.01631908,1.29003206,-0.26429212,3.19875077,0.27070363,-0.20377019,0.14614116,-0.15014961,-32.42864227,-1.23230636,-0.15097838,-32.42864992,-1.23236708,-0.80429451,0.50271409,-0.03365732,-0.95527289,-31.92593582,-1.26602440,-0.88116502,-31.95275070,-1.34515699,-0.05830359,0.03032879,-0.01432507,0.03708440,-0.05095094,0.06081976,1
6.710,1.23480513,-0.23650953,3.18649449,0.30754365,-0.25451888,0.20679659,-0.02460633,0.02036386,-0.01654564,1.29267859,-0.26629424,3.20018050,0.26919104,-0.20288064,0.14534902,-0.15282550,-32.41381073,-1.23556280,-0.15365814,-32.41381989,-1.23562316,-0.79536407,0.48573519,-0.02379363,-0.94902221,-31.92808470,-1.25941678,-0.88116502,-31.95311999,-1.34489196,-0.05787346,0.02978471,-0.01368601,0.03835261,-0.05163824,0.06144757,1
6.720,1.23787933,-0.23905370,3.18856163,0.30729590,-0.25431385,0.20663000,-0.02494285,0.02064236,-0.01677192,1.29531191,-0.26828937,3.20160644,0.26772633,-0.20203889,0.14466025,-0.15549611,-32.39879608,-1.23881662,-0.15633260,-32.39880677,-1.23887662,-0.78637441,0.46888422,-0.01416564,-0.94270701,-31.92992256,-1.25304226,-0.87697852,-31.95614596,-1.33760443,-0.05743258,0.02923567,-0.01304481,0.03956957,-0.05227496,0.06196975,1
6.730,1.24095104,-0.24159580,3.19062708,0.30704480,-0.25410604,0.20646116,-0.02527894,0.02092050,-0.01699791,1.30053734,-0.27225682,3.20444346,0.26594076,-0.20102930,0.14390165,-0.15816246,-32.38359070,-1.24207056,-0.15900281,-32.38360290,-1.24213020,-0.81567081,0.50057040,-0.02273548,-0.97467362,-31.88303251,-1.26486568,-0.91378720,-31.90826737,-1.34908415,-0.05958630,0.03066102,-0.01381638,0.04110404,-0.05307674,0.06255951,1
6.740,1.24402022,-0.24413581,3.19269084,0.30679033,-0.25389544,0.20629005,-0.02561461,0.02119830,-0.01722362,1.30312948,-0.27422980,3.20585673,0.26425919,-0.20009636,0.14325819,-0.16082394,-32.36819458,-1.24532592,-0.16166813,-32.36820832,-1.24538521,-0.80572017,0.48284304,-0.01311151,-0.96738830,-31.88536528,-1.25849672,-0.90894529,-31.91148770,-1.34170590,-0.05910926,0.03009399,-0.01316589,0.04253114,-0.05379908,0.06303186,1
6.750,1.24708683,-0.24667370,3.19475288,0.30653250,-0.25368207,0.20611668,-0.02594984,0.02147573,-0.01744903,1.30570742,-0.27619506,3.20726569,0.26264291,-0.19920373,0.14266741,-0.16348018,-32.35260391,-1.24857724,-0.16432822,-32.35261919,-1.24863617,-0.79573186,0.46518996,-0.00359032,-0.96006007,-31.88742923,-1.25222649,-0.94454703,-31.86397431,-1.35310123,-0.05862059,0.02952136,-0.01251281,0.04388959,-0.05447834,0.06344927,1
6.760,1.25015085,-0.24920944,3.19681317,0.30627133,-0.25346593,0.20594107,-0.02628463,0.02175280,-0.01767415,1.30827122,-0.27815301,3.20867184,0.26107708,-0.19835171,0.14215430,-0.16613179,-32.33683014,-1.25182855,-0.16698366,-32.33684697,-1.25188714,-0.78567729,0.44762384,0.00574539,-0.95266094,-31.88922313,-1.24614174,-0.93904556,-31.86738297,-1.34569380,-0.05812037,0.02894357,-0.01185867,0.04519425,-0.05511422,0.06378677,1
6.770,1.25321225,-0.25174301,3.19887169,0.30600681,-0.25324702,0.20576320,-0.02661898,0.02202950,-0.01789897,1.31082093,-0.28010407,3.21007668,0.25955055,-0.19754031,0.14173675,-0.16877854,-32.32086945,-1.25507689,-0.16963422,-32.32088785,-1.25513509,-0.77553554,0.43015541,0.01483120,-0.94516976,-31.89073244,-1.24030389,-0.93356389,-31.87041288,-1.33850980,-0.05760868,0.02836106,-0.01120499,0.04645626,-0.05570671,0.06402645,1
6.780,1.25627098,-0.25427437,3.20092842,0.30573895,-0.25302534,0.20558309,-0.02695288,0.02230583,-0.01812349,1.31335654,-0.28204849,3.21148085,0.25805330,-0.19676571,0.14140686,-0.17142059,-32.30472183,-1.25832391,-0.17228008,-32.30474181,-1.25838174,-0.76528713,0.41277286,0.02367835,-0.93756721,-31.89196895,-1.23470339,-0.93356389,-31.87074498,-1.33847634,-0.05708556,0.02777412,-0.01055243,0.04768565,-0.05625963,0.06417623,1
6.790,1.25932702,-0.25680351,3.20298335,0.30546776,-0.25280090,0.20540073,-0.02728632,0.02258178,-0.01834770,1.31838411,-0.28591579,3.21428460,0.25620311,-0.19582916,0.14109505,-0.17405783,-32.28838348,-1.26157093,-0.17492112,-32.28840506,-1.26162840,-0.79176099,0.44272445,0.01425606,-0.96668211,-31.84568061,-1.24737234,-0.96148945,-31.82694111,-1.34288720,-0.05905709,0.02911228,-0.01130125,0.04926465,-0.05697174,0.06430568,1
6.800,1.26238032,-0.25933038,3.20503643,0.30519323,-0.25257371,0.20521614,-0.02761930,0.02285735,-0.01857160,1.32087619,-0.28783948,3.21568706,0.25445450,-0.19496404,0.14088286,-0.17668879,-32.27186203,-1.26481354,-0.17755589,-32.27188519,-1.26487064,-0.78045312,0.42451228,0.02277241,-0.95800901,-31.84737291,-1.24209823,-0.95527289,-31.82975147,-1.33614755,-0.05849587,0.02850910,-0.01065063,0.05073873,-0.05760967,0.06433328,1
6.810,1.26543087,-0.26185497,3.20708766,0.30491537,-0.25234376,0.20502930,-0.02795181,0.02313253,-0.01879518,1.32335391,-0.28975705,3.21709178,0.25278387,-0.19416229,0.14078003,-0.17931613,-32.25515366,-1.26805604,-0.18018701,-32.25517843,-1.26811276,-0.76913306,0.40653356,0.03095707,-0.94932008,-31.84864487,-1.23715569,-0.94902221,-31.83220619,-1.32965256,-0.05792304,0.02790208,-0.01000412,0.05213150,-0.05818147,0.06424927,1
6.820,1.26847862,-0.26437725,3.20913701,0.30463419,-0.25211106,0.20484023,-0.02828384,0.02340732,-0.01901844,1.32581734,-0.29166888,3.21850008,0.25117359,-0.19341761,0.14079272,-0.18193731,-32.23826599,-1.27129829,-0.18281196,-32.23829237,-1.27135464,-0.75776735,0.38876712,0.03877685,-0.94057931,-31.84952525,-1.23257778,-0.94270701,-31.83433078,-1.32345765,-0.05733872,0.02729163,-0.00936307,0.05346060,-0.05869345,0.06404751,1
6.830,1.27152354,-0.26689718,3.21118446,0.30434970,-0.25187561,0.20464893,-0.02861539,0.02368170,-0.01924138,1.33070084,-0.29547544,3.22132780,0.24923956,-0.19256832,0.14097525,-0.18455355,-32.22119141,-1.27453482,-0.18543197,-32.22121941,-1.27459078,-0.78210616,0.41792088,0.02768870,-0.96753813,-31.80329853,-1.24690208,-0.97467362,-31.78802227,-1.33562709,-0.05917730,0.02857826,-0.01014334,0.05511014,-0.05930729,0.06367368,1
6.840,1.27456560,-0.26941475,3.21322998,0.30406189,-0.25163742,0.20445541,-0.02894646,0.02395569,-0.01946400,1.33312055,-0.29736989,3.22274710,0.24742244,-0.19178740,0.14121388,-0.18716447,-32.20394897,-1.27777171,-0.18804665,-32.20397861,-1.27782730,-0.76977086,0.39968505,0.03473970,-0.95781751,-31.80429355,-1.24308760,-0.96738830,-31.79064296,-1.32946161,-0.05855495,0.02795514,-0.00951712,0.05663945,-0.05985002,0.06324153,1
6.850,1.27760477,-0.27192992,3.21527356,0.30377077,-0.25139650,0.20425966,-0.02927704,0.02422927,-0.01968628,1.33552569,-0.29925897,3.22417176,0.24569524,-0.19106741,0.14152702,-0.18976924,-32.18651581,-1.28100419,-0.19065517,-32.18654708,-1.28105941,-0.75744613,0.38169192,0.04150449,-0.94810130,-31.80485515,-1.23955492,-0.96006007,-31.79297552,-1.32345971,-0.05792092,0.02732905,-0.00889820,0.05807553,-0.06032909,0.06273264,1
6.860,1.28064101,-0.27444267,3.21731517,0.30347635,-0.25115284,0.20406168,-0.02960711,0.02450244,-0.01990823,1.33791634,-0.30114305,3.22560305,0.24403777,-0.19040256,0.14192747,-0.19236924,-32.16890335,-1.28423560,-0.19325891,-32.16893627,-1.28429043,-0.74509351,0.36392266,0.04793431,-0.93835242,-31.80501361,-1.23635612,-0.95266094,-31.79501911,-1.31770615,-0.05727533,0.02670038,-0.00828788,0.05943858,-0.06075028,0.06213421,1
6.870,1.28367429,-0.27695297,3.21935479,0.30317863,-0.25090645,0.20386149,-0.02993669,0.02477519,-0.02012984,1.34265447,-0.30489759,3.22848965,0.24207499,-0.18967914,0.14263255,-0.19496284,-32.15111160,-1.28746486,-0.19585625,-32.15114617,-1.28751931,-0.76739513,0.39269951,0.03465125,-0.96325138,-31.75844666,-1.25286807,-0.94516976,-31.79697800,-1.31267779,-0.05898018,0.02794462,-0.00913486,0.06110364,-0.06122731,0.06122894,1
6.880,1.28670457,-0.27946079,3.22139239,0.30287762,-0.25065734,0.20365909,-0.03026575,0.02504752,-0.02035111,1.34500204,-0.30676867,3.22994663,0.24024537,-0.18903644,0.14339908,-0.19755118,-32.13314819,-1.29069173,-0.19844830,-32.13318444,-1.29074581,-0.75415549,0.37486774,0.03976834,-0.95260379,-31.75831670,-1.25097747,-0.93756721,-31.79841479,-1.30755272,-0.05829747,0.02730788,-0.00855424,0.06263225,-0.06162090,0.06026001,1
6.890,1.28973183,-0.28196611,3.22342796,0.30257332,-0.25040550,0.20345447,-0.03059430,0.02531942,-0.02057203,1.34965316,-0.31049717,3.23288543,0.23814064,-0.18832970,0.14439690,-0.20013370,-32.11500168,-1.29391563,-0.20103453,-32.11503959,-1.29396931,-0.77497247,0.40322983,0.02501086,-0.97600700,-31.71180975,-1.26895845,-0.95800901,-31.75426817,-1.31579341,-0.05992133,0.02853106,-0.00945747,0.06443268,-0.06207580,0.05905757,1
6.900,1.29275602,-0.28446889,3.22546147,0.30226573,-0.25015095,0.20324765,-0.03092233,0.02559089,-0.02079260,1.35195694,-0.31235531,3.23436939,0.23620006,-0.18770074,0.14539681,-0.20270963,-32.09668350,-1.29713583,-0.20361417,-32.09672310,-1.29718913,-0.76095961,0.38529749,0.02912922,-0.96457378,-31.71142561,-1.26805991,-0.94932008,-31.75573794,-1.31135395,-0.05920092,0.02788642,-0.00890792,0.06606567,-0.06245021,0.05785084,1
6.910,1.29577713,-0.28696912,3.22749291,0.30195487,-0.24989369,0.20303862,-0.03124983,0.02586192,-0.02101281,1.35424636,-0.31420984,3.23586441,0.23438551,-0.18713866,0.14642294,-0.20528115,-32.07818985,-1.30035543,-0.20618939,-32.07823115,-1.30040833,-0.74703530,0.36768526,0.03300650,-0.95322469,-31.71054588,-1.26740183,-0.94057931,-31.75679903,-1.30732844,-0.05846923,0.02724072,-0.00837150,0.06756936,-0.06275503,0.05661568,1
6.920,1.29879511,-0.28946676,3.22952224,0.30164074,-0.24963371,0.20282739,-0.03157679,0.02613252,-0.02123267,1.35652141,-0.31606101,3.23737092,0.23266528,-0.18663327,0.14748012,-0.20784627,-32.05952072,-1.30357051,-0.20875819,-32.05956370,-1.30362303,-0.73313682,0.35034966,0.03662419,-0.94189501,-31.70921404,-1.26699884,-0.94057931,-31.75696670,-1.30790362,-0.05772630,0.02659425,-0.00784868,0.06897546,-0.06300044,0.05534727,1
6.930,1.30180993,-0.29196178,3.23154945,0.30132334,-0.24937104,0.20261397,-0.03190322,0.02640266,-0.02145216,1.36102741,-0.31975155,3.24041381,0.23064134,-0.18606029,0.14877782,-0.21040452,-32.04067993,-1.30678177,-0.21132011,-32.04072464,-1.30683390,-0.75215066,0.37874163,0.01963377,-0.96347077,-31.66198301,-1.28720013,-0.95781751,-31.71212288,-1.31942306,-0.05921748,0.02778977,-0.00886436,0.07068200,-0.06331075,0.05383615,1
6.940,1.30482157,-0.29445417,3.23357451,0.30100268,-0.24910566,0.20239835,-0.03222910,0.02667236,-0.02167129,1.36325863,-0.32159157,3.24195188,0.22876146,-0.18554590,0.15003507,-0.21295731,-32.02166367,-1.30999136,-0.21387656,-32.02171009,-1.31004309,-0.73738433,0.36124181,0.02227413,-0.95126089,-31.66046828,-1.28776896,-0.94810130,-31.71285378,-1.31645832,-0.05843706,0.02713740,-0.00837737,0.07224122,-0.06355976,0.05236328,1
6.950,1.30782998,-0.29694389,3.23559741,0.30067876,-0.24883759,0.20218054,-0.03255443,0.02694160,-0.02189005,1.36547536,-0.32342848,3.24350172,0.22698943,-0.18508208,0.15127247,-0.21550380,-32.00248718,-1.31319809,-0.21642672,-32.00253534,-1.31324942,-0.72267062,0.34399568,0.02477788,-0.93909734,-31.65853966,-1.28847153,-0.94810130,-31.71300984,-1.31704726,-0.05764538,0.02648459,-0.00790431,0.07368933,-0.06375551,0.05090807,1
6.960,1.31083513,-0.29943091,3.23761811,0.30035159,-0.24856683,0.20196055,-0.03287921,0.02721038,-0.02210843,1.36767774,-0.32526258,3.24506410,0.22530165,-0.18466403,0.15251383,-0.21804367,-31.98313141,-1.31639850,-0.21897024,-31.98318131,-1.31644945,-0.70796474,0.32698787,0.02707522,-0.92693497,-31.65619344,-1.28937423,-0.93835242,-31.71330867,-1.31447508,-0.05684261,0.02583167,-0.00744599,0.07504994,-0.06390280,0.04944672,1
6.970,1.31383700,-0.30191521,3.23963661,0.30002118,-0.24829339,0.20173838,-0.03320342,0.02747870,-0.02232644,1.36986544,-0.32709314,3.24663686,0.22366874,-0.18426211,0.15370442,-0.22057876,-31.96361351,-1.31959856,-0.22150897,-31.96366519,-1.31964909,-0.69320321,0.31005242,0.02933092,-0.91471218,-31.65361277,-1.29031817,-0.96325138,-31.66691848,-1.33150616,-0.05602844,0.02517793,-0.00700025,0.07635244,-0.06403128,0.04803396,1
6.980,1.31683554,-0.30439677,3.24165287,0.29968752,-0.24801726,0.20151402,-0.03352707,0.02774654,-0.02254406,1.37203845,-0.32892044,3.24822041,0.22207679,-0.18387903,0.15486695,-0.22310524,-31.94392776,-1.32279325,-0.22403907,-31.94398120,-1.32284340,-0.67835887,0.29321014,0.03148244,-0.90239794,-31.65077106,-1.29136096,-0.96325138,-31.66708177,-1.33204532,-0.05520291,0.02452367,-0.00656754,0.07761073,-0.06413823,0.04664707,1
6.990,1.31983074,-0.30687555,3.24366688,0.29935064,-0.24773846,0.20128750,-0.03385014,0.02801391,-0.02276130,1.37634054,-0.33256537,3.25141926,0.22014811,-0.18342445,0.15624866,-0.22562741,-31.92407036,-1.32598734,-0.22656486,-31.92412555,-1.32603709,-0.69483512,0.32153641,0.01205121,-0.92139998,-31.60258915,-1.31398587,-0.97600700,-31.62077940,-1.34915535,-0.05650980,0.02568982,-0.00775238,0.07920253,-0.06431401,0.04503884,1
7.000,1.32282255,-0.30935153,3.24567862,0.29901052,-0.24745698,0.20105880,-0.03417263,0.02828080,-0.02297815,1.37846948,-0.33438254,3.25303268,0.21833450,-0.18299749,0.15752213,-0.22814186,-31.90405083,-1.32917535,-0.22908292,-31.90410782,-1.32922470,-0.67900068,0.30438876,0.01346652,-0.90808361,-31.59971906,-1.31575818,-0.96457378,-31.62056729,-1.34873118,-0.05564693,0.02503101,-0.00735406,0.08067602,-0.06445949,0.04353667,1
7.010,1.32581094,-0.31182468,3.24768805,0.29866718,-0.24717284,0.20082793,-0.03449454,0.02854720,-0.02319460,1.38058389,-0.33619653,3.25465601,0.21661126,-0.18259791,0.15872472,-0.23064913,-31.88386726,-1.33236003,-0.23159379,-31.88392603,-1.33240895,-0.66318605,0.28738136,0.01489527,-0.89477984,-31.59654468,-1.31751368,-0.95322469,-31.61984629,-1.34856807,-0.05477295,0.02437185,-0.00696796,0.08205592,-0.06457493,0.04210321,1
7.020,1.32879588,-0.31429498,3.24969517,0.29832063,-0.24688604,0.20059491,-0.03481585,0.02881312,-0.02341066,1.38268395,-0.33800760,3.25628960,0.21495991,-0.18222525,0.15988328,-0.23315036,-31.86351967,-1.33554041,-0.23409861,-31.86358022,-1.33558894,-0.64735710,0.27051879,0.01626562,-0.88145571,-31.59306143,-1.31932332,-0.94189501,-31.61866041,-1.34867832,-0.05388807,0.02371262,-0.00659443,0.08336072,-0.06466079,0.04071163,1
7.030,1.33177734,-0.31676239,3.25169994,0.29797087,-0.24659658,0.20035972,-0.03513657,0.02907854,-0.02362631,1.38684070,-0.34162103,3.25958600,0.21299625,-0.18179398,0.16121730,-0.23564501,-31.84300995,-1.33871865,-0.23659684,-31.84307232,-1.33876676,-0.66181367,0.29850997,-0.00445650,-0.89841051,-31.54456235,-1.34322326,-0.96347077,-31.57173293,-1.36980982,-0.05506336,0.02485864,-0.00788606,0.08497462,-0.06480260,0.03914242,1
7.040,1.33475529,-0.31922690,3.25370235,0.29761790,-0.24630447,0.20012238,-0.03545668,0.02934346,-0.02384156,1.38889729,-0.34342285,3.26124642,0.21116199,-0.18139088,0.16242349,-0.23813289,-31.82233238,-1.34188974,-0.23908829,-31.82239657,-1.34193743,-0.64508484,0.28143607,-0.00362700,-0.88417313,-31.54096050,-1.34556443,-0.95126089,-31.57037749,-1.37078999,-0.05414200,0.02419595,-0.00754407,0.08645591,-0.06491359,0.03769889,1
7.050,1.33772969,-0.32168847,3.25570238,0.29726174,-0.24600971,0.19988289,-0.03577618,0.02960787,-0.02405640,1.39093960,-0.34522171,3.26291528,0.20942921,-0.18101477,0.16353907,-0.24061376,-31.80150795,-1.34506059,-0.24157272,-31.80157397,-1.34510786,-0.62840346,0.26450875,-0.00271663,-0.86997618,-31.53706522,-1.34782450,-0.93909734,-31.56859644,-1.37191443,-0.05320991,0.02353324,-0.00721290,0.08783253,-0.06499494,0.03634382,1
7.060,1.34070051,-0.32414709,3.25770001,0.29690238,-0.24571232,0.19964126,-0.03609507,0.02987178,-0.02427082,1.39296780,-0.34701785,3.26459274,0.20777703,-0.18066454,0.16459100,-0.24308819,-31.78051186,-1.34822690,-0.24405072,-31.78057971,-1.34827376,-0.61173086,0.24772823,-0.00179534,-0.85578157,-31.53285148,-1.35006910,-0.92693497,-31.56638652,-1.37324764,-0.05226729,0.02287076,-0.00689273,0.08912535,-0.06504778,0.03505026,1
7.070,1.34366772,-0.32660271,3.25969520,0.29653984,-0.24541228,0.19939748,-0.03641334,0.03013518,-0.02448483,1.39498208,-0.34881149,3.26627898,0.20618980,-0.18033925,0.16559912,-0.24555485,-31.75936317,-1.35138583,-0.24652091,-31.75943286,-1.35143229,-0.59503885,0.23109674,-0.00091524,-0.84155976,-31.52833612,-1.35234753,-0.91471218,-31.56393108,-1.37462990,-0.05131436,0.02220878,-0.00658378,0.09035004,-0.06507303,0.03379836,1
7.080,1.34663130,-0.32905532,3.26168795,0.29617412,-0.24510961,0.19915156,-0.03673098,0.03039805,-0.02469842,1.39896941,-0.35239217,3.26967846,0.20431205,-0.17998800,0.16680798,-0.24801458,-31.73805618,-1.35454202,-0.24898417,-31.73812772,-1.35458805,-0.60742333,0.25910249,-0.02284767,-0.85640749,-31.47902523,-1.37743572,-0.90239794,-31.56130393,-1.37657824,-0.05233811,0.02333685,-0.00799051,0.09186207,-0.06512161,0.03234358,1
7.090,1.34959120,-0.33150489,3.26367822,0.29580522,-0.24480432,0.19890351,-0.03704799,0.03066040,-0.02491158,1.40094222,-0.35417869,3.27138905,0.20255422,-0.17965377,0.16787092,-0.25046709,-31.71659088,-1.35769522,-0.25144020,-31.71666429,-1.35774083,-0.58989043,0.24242665,-0.02249711,-0.84133063,-31.47423764,-1.38023793,-0.92139998,-31.51326361,-1.39951574,-0.05135102,0.02267380,-0.00771083,0.09325100,-0.06515055,0.03103259,1
7.100,1.35254739,-0.33395140,3.26566601,0.29543316,-0.24449641,0.19865333,-0.03736435,0.03092222,-0.02512431,1.40290124,-0.35596257,3.27310595,0.20089128,-0.17933756,0.16882555,-0.25291252,-31.69497681,-1.36084294,-0.25388914,-31.69505209,-1.36088812,-0.57240154,0.22586366,-0.02199494,-0.82629068,-31.46918843,-1.38288306,-0.90808361,-31.51052459,-1.40160291,-0.05035385,0.02201117,-0.00743994,0.09454188,-0.06515885,0.02982778,1
7.110,1.35549985,-0.33639481,3.26765128,0.29505794,-0.24418588,0.19840103,-0.03768008,0.03118351,-0.02533661,1.40484668,-0.35774405,3.27482918,0.19930445,-0.17904004,0.16969988,-0.25535131,-31.67320633,-1.36398685,-0.25633142,-31.67328350,-1.36403161,-0.55492237,0.20942300,-0.02141216,-0.81125379,-31.46386049,-1.38544377,-0.89477984,-31.50747095,-1.40367512,-0.04934683,0.02134924,-0.00717790,0.09575349,-0.06514584,0.02870115,1
7.120,1.35844854,-0.33883511,3.26963402,0.29467956,-0.24387274,0.19814660,-0.03799515,0.03144427,-0.02554847,1.40869721,-0.36129951,3.27829159,0.19744011,-0.17868509,0.17059553,-0.25778165,-31.65127945,-1.36712742,-0.25876527,-31.65135852,-1.36717175,-0.56552821,0.23713801,-0.04353169,-0.82429348,-31.41422051,-1.41070344,-0.89841051,-31.45575222,-1.42986449,-0.05024867,0.02246440,-0.00865757,0.09723945,-0.06518765,0.02755107,1
7.130,1.36139343,-0.34127226,3.27161421,0.29429804,-0.24355700,0.19789006,-0.03830957,0.03170447,-0.02575989,1.41060208,-0.36307295,3.28002797,0.19570203,-0.17834983,0.17135623,-0.26020530,-31.62920570,-1.37026048,-0.26119239,-31.62928667,-1.37030438,-0.54726412,0.22049125,-0.04291372,-0.80845651,-31.40879542,-1.41321810,-0.89841051,-31.45589033,-1.43004242,-0.04920865,0.02180069,-0.00841376,0.09859601,-0.06520717,0.02653383,1
7.140,1.36433449,-0.34370624,3.27359182,0.29391337,-0.24323865,0.19763140,-0.03862333,0.03196413,-0.02597086,1.41249358,-0.36484383,3.28176787,0.19406397,-0.17803425,0.17201477,-0.26262075,-31.60698318,-1.37339199,-0.26361131,-31.60706606,-1.37343545,-0.52906207,0.20396979,-0.04212473,-0.79267338,-31.40309626,-1.41556018,-0.88417313,-31.45241673,-1.43255963,-0.04815909,0.02113759,-0.00817605,0.09984940,-0.06520440,0.02561663,1
7.150,1.36727169,-0.34613702,3.27556683,0.29352557,-0.24291771,0.19737064,-0.03893642,0.03222324,-0.02618138,1.41437191,-0.36661233,3.28351126,0.19250623,-0.17773832,0.17259578,-0.26503006,-31.58460617,-1.37651813,-0.26602408,-31.58469097,-1.37656118,-0.51088624,0.18757890,-0.04122602,-0.77691031,-31.39711206,-1.41778720,-0.86997618,-31.44863996,-1.43499390,-0.04710022,0.02047531,-0.00794443,0.10101934,-0.06517939,0.02477486,1
