t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_model_1,tau_model_2,tau_model_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
2.970,0.04563202,0.76958509,2.38420623,0.04227778,-0.01465072,0.02595270,0.02350479,-0.00814523,0.01442868,0.04355489,0.77063672,2.38231316,0.04267361,-0.01300288,0.02309117,0.03335431,-22.13778455,0.08416876,0.07502272,-0.01556151,0.01285915,0.10837702,-22.15334606,0.09702791,0.10951703,-22.13692150,0.08286244,0.00207713,-0.00105163,0.00189307,-0.00039583,-0.00164784,0.00286153
2.980,0.04605598,0.76943817,2.38446648,0.04251299,-0.01473222,0.02609708,0.02353656,-0.00815623,0.01444818,0.04398905,0.77050334,2.38254997,0.04285924,-0.01308675,0.02323872,0.03340688,-22.14037468,0.08493923,0.07465889,-0.01621952,0.01290523,0.10806577,-22.15659420,0.09784446,0.10910286,-22.14015377,0.08357838,0.00206693,-0.00106517,0.00191651,-0.00034625,-0.00164547,0.00285836
2.990,0.04648228,0.76929044,2.38472817,0.04274851,-0.01481384,0.02624166,0.02356804,-0.00816714,0.01446751,0.04442504,0.77036907,2.38278832,0.04304420,-0.01317182,0.02338763,0.03345909,-22.14297868,0.08571395,0.07432994,-0.01685261,0.01295512,0.10778904,-22.15983129,0.09866907,0.10872315,-22.14337520,0.08430215,0.00205724,-0.00107863,0.00193985,-0.00029569,-0.00164202,0.00285403
3.000,0.04691095,0.76914189,2.38499131,0.04298435,-0.01489557,0.02638643,0.02359925,-0.00817796,0.01448667,0.04486286,0.77023383,2.38302837,0.04322849,-0.01325982,0.02354211,0.03351099,-22.14559676,0.08649294,0.07403802,-0.01745916,0.01300479,0.10754901,-22.16305592,0.09949773,0.10806577,-22.14983228,0.08584169,0.00204809,-0.00109194,0.00196294,-0.00024414,-0.00163575,0.00284432
3.010,0.04734197,0.76899253,2.38525590,0.04322050,-0.01497740,0.02653139,0.02363018,-0.00818868,0.01450566,0.04530249,0.77009761,2.38327016,0.04341219,-0.01335036,0.02370124,0.03356256,-22.14822859,0.08727625,0.07378261,-0.01803768,0.01305509,0.10734517,-22.16626627,0.10033134,0.10778904,-22.15302030,0.08657976,0.00203948,-0.00110508,0.00198574,-0.00019169,-0.00162704,0.00283015
3.020,0.04777536,0.76884235,2.38552194,0.04345695,-0.01505934,0.02667655,0.02366083,-0.00819930,0.01452447,0.04574394,0.76996047,2.38351353,0.04359537,-0.01344143,0.02386024,0.03361379,-22.15087448,0.08806382,0.07356335,-0.01859011,0.01311018,0.10717714,-22.16946459,0.10117400,0.10778904,-22.15297398,0.08650044,0.00203142,-0.00111812,0.00200841,-0.00013842,-0.00161791,0.00281631
3.030,0.04821111,0.76869134,2.38578943,0.04369371,-0.01514139,0.02682188,0.02369121,-0.00820983,0.01454312,0.04618720,0.76982238,2.38375851,0.04377809,-0.01353319,0.02401962,0.03366470,-22.15353471,0.08885558,0.07337930,-0.01911779,0.01316927,0.10704401,-22.17265250,0.10202485,0.10754901,-22.15615167,0.08724886,0.00202391,-0.00113104,0.00203092,-0.00008438,-0.00160820,0.00280226
3.040,0.04864923,0.76853952,2.38605838,0.04393078,-0.01522354,0.02696741,0.02372131,-0.00822026,0.01456160,0.04663227,0.76968335,2.38400511,0.04396039,-0.01362579,0.02417971,0.03371528,-22.15620861,0.08965174,0.07323238,-0.01961624,0.01323298,0.10694767,-22.17582485,0.10288472,0.10734517,-22.15931448,0.08800134,0.00201696,-0.00114383,0.00205327,-0.00002961,-0.00159775,0.00278770
3.050,0.04908973,0.76838687,2.38632878,0.04416814,-0.01530579,0.02711312,0.02375113,-0.00823059,0.01457990,0.04707915,0.76954335,2.38425335,0.04414233,-0.01371931,0.02434078,0.03376554,-22.15889683,0.09045209,0.07312149,-0.02008872,0.01330024,0.10688703,-22.17898556,0.10375234,0.10717714,-22.16246466,0.08876200,0.00201058,-0.00115648,0.00207543,0.00002581,-0.00158648,0.00277234
3.060,0.04953260,0.76823340,2.38660064,0.04440580,-0.01538815,0.02725900,0.02378068,-0.00824083,0.01459804,0.04752784,0.76940231,2.38450341,0.04432399,-0.01381549,0.02450715,0.03381547,-22.16159901,0.09125677,0.07304662,-0.02053308,0.01336703,0.10686208,-22.18213209,0.10462380,0.10694767,-22.16877283,0.09038160,0.00200476,-0.00116891,0.00209723,0.00008181,-0.00157266,0.00275185
3.070,0.04997785,0.76807911,2.38687396,0.04464375,-0.01547061,0.02740508,0.02380996,-0.00825097,0.01461601,0.04797834,0.76926028,2.38475514,0.04450537,-0.01391225,0.02467375,0.03386508,-22.16431512,0.09206578,0.07300837,-0.02094883,0.01343828,0.10687345,-22.18526395,0.10550406,0.10694767,-22.16872359,0.09029794,0.00199951,-0.00118117,0.00211882,0.00013838,-0.00155836,0.00273133
3.080,0.05042547,0.76792399,2.38714874,0.04488200,-0.01555317,0.02755132,0.02383895,-0.00826102,0.01463381,0.04843064,0.76911726,2.38500857,0.04468655,-0.01400969,0.02484095,0.03391434,-22.16704548,0.09287904,0.07300547,-0.02133777,0.01351321,0.10691982,-22.18838325,0.10639226,0.10688703,-22.17183454,0.09108106,0.00199483,-0.00119327,0.00214017,0.00019545,-0.00154348,0.00271037
3.090,0.05087549,0.76776804,2.38742499,0.04512053,-0.01563583,0.02769775,0.02386768,-0.00827098,0.01465145,0.04888475,0.76897324,2.38526370,0.04486756,-0.01410791,0.02500899,0.03396330,-22.16978999,0.09369664,0.07303918,-0.02169862,0.01359188,0.10700249,-22.19148862,0.10728852,0.10686208,-22.17493082,0.09186724,0.00199074,-0.00120520,0.00216129,0.00025297,-0.00152792,0.00268876
3.100,0.05132789,0.76761127,2.38770270,0.04535935,-0.01571859,0.02784435,0.02389613,-0.00828084,0.01466891,0.04934066,0.76882813,2.38552072,0.04504857,-0.01420863,0.02518225,0.03401193,-22.17254842,0.09451856,0.07310774,-0.02203150,0.01366960,0.10711967,-22.19457992,0.10818816,0.10691982,-22.18112786,0.09354125,0.00198723,-0.00121686,0.00218198,0.00031078,-0.00150996,0.00266210
3.110,0.05178268,0.76745367,2.38798187,0.04559845,-0.01580144,0.02799113,0.02392430,-0.00829060,0.01468620,0.04979839,0.76868200,2.38577948,0.04522950,-0.01430976,0.02535557,0.03406023,-22.17532105,0.09534474,0.07321176,-0.02233687,0.01375119,0.10727199,-22.19765792,0.10909593,0.10691982,-22.18107668,0.09345449,0.00198429,-0.00122833,0.00220239,0.00036895,-0.00149168,0.00263556
3.120,0.05223986,0.76729524,2.38826252,0.04583783,-0.01588440,0.02813808,0.02395220,-0.00830027,0.01470333,0.05025792,0.76853483,2.38603998,0.04541042,-0.01441141,0.02552931,0.03410820,-22.17810774,0.09617531,0.07335112,-0.02261410,0.01383657,0.10745932,-22.20072184,0.11001188,0.10700249,-22.18413043,0.09426325,0.00198194,-0.00123959,0.00222254,0.00042741,-0.00147299,0.00260877
3.130,0.05269943,0.76713598,2.38854464,0.04607749,-0.01596745,0.02828519,0.02397983,-0.00830984,0.01472029,0.05071927,0.76838656,2.38630242,0.04559153,-0.01451535,0.02570795,0.03415586,-22.18090855,0.09701022,0.07352382,-0.02286478,0.01392065,0.10767969,-22.20377333,0.11093087,0.10727199,-22.19024433,0.09597400,0.00198016,-0.00125058,0.00224222,0.00048596,-0.00145210,0.00257724
3.140,0.05316141,0.76697589,2.38882823,0.04631743,-0.01605059,0.02843248,0.02400719,-0.00831932,0.01473709,0.05118243,0.76823717,2.38656681,0.04577286,-0.01462119,0.02589058,0.03420320,-22.18372346,0.09784945,0.07373047,-0.02308858,0.01400408,0.10793367,-22.20681204,0.11185353,0.10745932,-22.19325249,0.09679265,0.00197898,-0.00126128,0.00226142,0.00054457,-0.00142940,0.00254190
3.150,0.05362578,0.76681497,2.38911329,0.04655764,-0.01613383,0.02857994,0.02403428,-0.00832871,0.01475371,0.05164743,0.76808666,2.38683315,0.04595445,-0.01472863,0.02607650,0.03425022,-22.18655249,0.09869300,0.07396958,-0.02328620,0.01408713,0.10821980,-22.20983869,0.11278013,0.10767969,-22.19624786,0.09761373,0.00197835,-0.00127169,0.00228014,0.00060319,-0.00140520,0.00250344
3.160,0.05409256,0.76665322,2.38939982,0.04679811,-0.01621717,0.02872756,0.02406109,-0.00833800,0.01477017,0.05211424,0.76793509,2.38710129,0.04613618,-0.01483574,0.02626093,0.03429691,-22.18939560,0.09954089,0.07424334,-0.02345607,0.01417483,0.10854025,-22.21285167,0.11371572,0.10767969,-22.19619479,0.09752377,0.00197832,-0.00128187,0.00229853,0.00066193,-0.00138143,0.00246663
3.170,0.05456175,0.76649063,2.38968784,0.04703886,-0.01630059,0.02887534,0.02408763,-0.00834720,0.01478647,0.05258288,0.76778246,2.38737124,0.04631811,-0.01494275,0.02644450,0.03434328,-22.19225296,0.10039317,0.07455113,-0.02359859,0.01426669,0.10889440,-22.21585155,0.11465986,0.10793367,-22.19918014,0.09835592,0.00197887,-0.00129183,0.00231660,0.00072075,-0.00135784,0.00243084
3.180,0.05503334,0.76632720,2.38997733,0.04727987,-0.01638411,0.02902328,0.02411390,-0.00835630,0.01480259,0.05305336,0.76762868,2.38764319,0.04650052,-0.01505152,0.02663197,0.03438933,-22.19512468,0.10124971,0.07488896,-0.02371770,0.01435688,0.10927829,-22.21884238,0.11560659,0.10854025,-22.20516276,0.10011853,0.00197998,-0.00130148,0.00233414,0.00077935,-0.00133259,0.00239131
3.190,0.05550734,0.76616295,2.39026831,0.04752114,-0.01646772,0.02917139,0.02413990,-0.00836531,0.01481855,0.05352568,0.76747375,2.38791713,0.04668344,-0.01516173,0.02682261,0.03443506,-22.19801004,0.10211079,0.07525845,-0.02380910,0.01444689,0.10969351,-22.22181914,0.11655768,0.10889440,-22.20810537,0.10096260,0.00198166,-0.00131080,0.00235118,0.00083770,-0.00130599,0.00234878
3.200,0.05598376,0.76599785,2.39056076,0.04776266,-0.01655142,0.02931965,0.02416563,-0.00837423,0.01483435,0.05399985,0.76731768,2.38819309,0.04686690,-0.01527312,0.02701583,0.03448047,-22.20091005,0.10297605,0.07565734,-0.02387864,0.01453573,0.11013781,-22.22478869,0.11751178,0.10927829,-22.21103873,0.10180884,0.00198391,-0.00131983,0.00236767,0.00089576,-0.00127830,0.00230382
3.210,0.05646260,0.76583192,2.39085470,0.04800445,-0.01663520,0.02946808,0.02419109,-0.00838305,0.01484998,0.05447588,0.76716045,2.38847106,0.04705095,-0.01538551,0.02721120,0.03452557,-22.20382396,0.10384578,0.07608683,-0.02392216,0.01462468,0.11061239,-22.22774612,0.11847046,0.10969351,-22.21395781,0.10265904,0.00198672,-0.00132853,0.00238364,0.00095350,-0.00124969,0.00225688
3.220,0.05694385,0.76566515,2.39115012,0.04824648,-0.01671908,0.02961665,0.02421629,-0.00839178,0.01486544,0.05495377,0.76700214,2.38875088,0.04723535,-0.01549704,0.02740401,0.03457036,-22.20675214,0.10471983,0.07654738,-0.02394042,0.01471819,0.11111774,-22.23069256,0.11943802,0.10969351,-22.21390331,0.10256644,0.00199008,-0.00133699,0.00239924,0.00101113,-0.00122204,0.00221264
3.230,0.05742753,0.76549753,2.39144703,0.04848877,-0.01680304,0.02976538,0.02424121,-0.00840042,0.01488074,0.05543353,0.76684266,2.38903274,0.04742047,-0.01560969,0.02759942,0.03461481,-22.20969481,0.10559822,0.07703599,-0.02393677,0.01481051,0.11165080,-22.23363158,0.12040872,0.11061239,-22.21977230,0.10437765,0.00199400,-0.00134513,0.00241429,0.00106830,-0.00119335,0.00216596
3.240,0.05791363,0.76532908,2.39174543,0.04873131,-0.01688709,0.02991427,0.02426586,-0.00840896,0.01489588,0.05591515,0.76668209,2.38931646,0.04760607,-0.01572157,0.02779256,0.03465895,-22.21265135,0.10648106,0.07755556,-0.02390627,0.01490749,0.11221451,-22.23655762,0.12138855,0.11061239,-22.21971752,0.10428447,0.00199848,-0.00135301,0.00242897,0.00112524,-0.00116552,0.00212171
3.250,0.05840216,0.76515979,2.39204532,0.04897409,-0.01697122,0.03006330,0.02429025,-0.00841741,0.01491085,0.05639866,0.76652042,2.38960205,0.04779221,-0.01583292,0.02798415,0.03470278,-22.21562206,0.10736831,0.07810480,-0.02385115,0.01500809,0.11280758,-22.23947321,0.12237640,0.11111774,-22.22260907,0.10515855,0.00200350,-0.00136063,0.00244327,0.00118188,-0.00113830,0.00207915
3.260,0.05889311,0.76498966,2.39234670,0.04921711,-0.01705543,0.03021248,0.02431437,-0.00842577,0.01492565,0.05688407,0.76635758,2.38988969,0.04797930,-0.01594560,0.02817908,0.03474629,-22.21860694,0.10825994,0.07867899,-0.02377524,0.01510656,0.11342528,-22.24238218,0.12336650,0.11221451,-22.22841580,0.10700662,0.00200904,-0.00136792,0.00245701,0.00123781,-0.00110983,0.00203340
3.270,0.05938650,0.76481868,2.39264957,0.04946038,-0.01713973,0.03036181,0.02433822,-0.00843404,0.01494029,0.05737137,0.76619365,2.39017920,0.04816701,-0.01605764,0.02837223,0.03478948,-22.22160626,0.10915591,0.07928134,-0.02367708,0.01520828,0.11407082,-22.24528334,0.12436419,0.11221451,-22.22836076,0.10691272,0.00201513,-0.00137497,0.00247037,0.00129337,-0.00108209,0.00198958
3.280,0.05988232,0.76464686,2.39295393,0.04970388,-0.01722412,0.03051129,0.02436180,-0.00844221,0.01495477,0.05786059,0.76602854,2.39047078,0.04835576,-0.01617088,0.02856854,0.03483236,-22.22461971,0.11005627,0.07990714,-0.02355960,0.01530762,0.11473950,-22.24817931,0.12536388,0.11342528,-22.23412688,0.10878777,0.00202173,-0.00138168,0.00248315,0.00134812,-0.00105324,0.00194275
3.290,0.06038058,0.76447420,2.39325979,0.04994761,-0.01730858,0.03066091,0.02438512,-0.00845029,0.01496908,0.05835174,0.76586227,2.39076442,0.04854554,-0.01628504,0.02876730,0.03487493,-22.22764723,0.11096109,0.08055661,-0.02342215,0.01540526,0.11543153,-22.25106938,0.12636635,0.11407082,-22.23696958,0.10968240,0.00202884,-0.00138807,0.00249537,0.00140207,-0.00102354,0.00189361
3.300,0.06088127,0.76430069,2.39356715,0.05019158,-0.01739312,0.03081067,0.02440817,-0.00845828,0.01498323,0.05884483,0.76569482,2.39106011,0.04873637,-0.01639988,0.02896795,0.03491718,-22.23068910,0.11187031,0.08122812,-0.02326689,0.01550118,0.11614529,-22.25395599,0.12737149,0.11473950,-22.23980711,0.11057894,0.00203644,-0.00139413,0.00250704,0.00145521,-0.00099324,0.00184272
3.310,0.06138441,0.76412634,2.39387601,0.05043577,-0.01747774,0.03096057,0.02443096,-0.00846617,0.01499722,0.05933985,0.76552628,2.39135770,0.04892791,-0.01651355,0.02916562,0.03495912,-22.23374499,0.11278399,0.08192614,-0.02308902,0.01560127,0.11688527,-22.25683401,0.12838526,0.11473950,-22.23975203,0.11048456,0.00204456,-0.00139994,0.00251831,0.00150786,-0.00096419,0.00179495
3.320,0.06188999,0.76395114,2.39418636,0.05068020,-0.01756244,0.03111061,0.02445348,-0.00847398,0.01501104,0.05983682,0.76535663,2.39165718,0.04912026,-0.01662631,0.02936110,0.03500075,-22.23681530,0.11370200,0.08264816,-0.02289192,0.01570419,0.11764891,-22.25970722,0.12940619,0.11543153,-22.24258707,0.11139258,0.00205317,-0.00140549,0.00252918,0.00155994,-0.00093613,0.00174951
3.330,0.06239801,0.76377509,2.39449822,0.05092484,-0.01764722,0.03126079,0.02447573,-0.00848169,0.01502471,0.06033577,0.76518582,2.39195872,0.04931387,-0.01674005,0.02955939,0.03504205,-22.23989984,0.11462447,0.08338910,-0.02267923,0.01580428,0.11843115,-22.26257907,0.13042875,0.11688527,-22.24829338,0.11330814,0.00206224,-0.00141073,0.00253950,0.00161097,-0.00090717,0.00170140
3.340,0.06290849,0.76359819,2.39481158,0.05116971,-0.01773208,0.03141111,0.02449772,-0.00848931,0.01503821,0.06083670,0.76501384,2.39226233,0.04950873,-0.01685447,0.02975977,0.03508305,-22.24299870,0.11555134,0.08414921,-0.02245154,0.01590184,0.11923226,-22.26545023,0.13145318,0.11764891,-22.25110835,0.11422573,0.00207179,-0.00141565,0.00254925,0.00166098,-0.00087761,0.00165134
3.350,0.06342141,0.76342045,2.39512644,0.05141479,-0.01781701,0.03156156,0.02451945,-0.00849684,0.01505154,0.06133962,0.76484077,2.39256782,0.04970446,-0.01696768,0.02995724,0.03512375,-22.24611155,0.11648267,0.08493163,-0.02220419,0.01600292,0.12005538,-22.26831574,0.13248559,0.11764891,-22.25105357,0.11413138,0.00208179,-0.00142032,0.00255862,0.00171033,-0.00084933,0.00160432
3.360,0.06393678,0.76324185,2.39544281,0.05166010,-0.01790201,0.03171214,0.02454091,-0.00850428,0.01506472,0.06184455,0.76466653,2.39287539,0.04990154,-0.01708160,0.03015696,0.03516412,-22.24923893,0.11741840,0.08573028,-0.02194452,0.01610089,0.12089440,-22.27118345,0.13351929,0.11923226,-22.25673856,0.11607512,0.00209223,-0.00142468,0.00256742,0.00175856,-0.00082041,0.00155518
3.370,0.06445461,0.76306241,2.39576069,0.05190561,-0.01798709,0.03186285,0.02456211,-0.00851162,0.01507773,0.06235149,0.76449121,2.39318483,0.05009957,-0.01719429,0.03035383,0.03520419,-22.25238020,0.11835866,0.08655029,-0.02166597,0.01620227,0.12175448,-22.27404617,0.13456092,0.11923226,-22.25668404,0.11598096,0.00210312,-0.00142880,0.00257586,0.00180604,-0.00079280,0.00150902
3.380,0.06497490,0.76288211,2.39608007,0.05215134,-0.01807225,0.03201369,0.02458305,-0.00851888,0.01509058,0.06286044,0.76431480,2.39349616,0.05029862,-0.01730600,0.03054850,0.03524395,-22.25553605,0.11930324,0.08738897,-0.02137335,0.01630552,0.12263292,-22.27690939,0.13560876,0.12005538,-22.25949518,0.11691933,0.00211446,-0.00143269,0.00258391,0.00185272,-0.00076625,0.00146519
3.390,0.06549764,0.76270096,2.39640096,0.05239727,-0.01815747,0.03216466,0.02460372,-0.00852604,0.01510327,0.06337144,0.76413730,2.39380936,0.05049878,-0.01741689,0.03074147,0.03528340,-22.25870607,0.12025229,0.08824526,-0.02106563,0.01641058,0.12352866,-22.27977170,0.13666287,0.12089440,-22.26230868,0.11785911,0.00212620,-0.00143634,0.00259160,0.00189849,-0.00074058,0.00142319
3.400,0.06602284,0.76251896,2.39672336,0.05264341,-0.01824277,0.03231576,0.02462413,-0.00853312,0.01511580,0.06388448,0.76395873,2.39412444,0.05070012,-0.01752706,0.03093307,0.03532253,-22.26189029,0.12120580,0.08911825,-0.02074405,0.01651697,0.12444078,-22.28263434,0.13772277,0.12175448,-22.26511737,0.11880699,0.00213836,-0.00143977,0.00259892,0.00194329,-0.00071571,0.00138269
3.410,0.06655051,0.76233611,2.39704728,0.05288975,-0.01832813,0.03246698,0.02464428,-0.00854010,0.01512817,0.06439958,0.76377907,2.39444139,0.05090268,-0.01763661,0.03112356,0.03536137,-22.26508859,0.12216384,0.09000741,-0.02040873,0.01662454,0.12536877,-22.28549732,0.13878838,0.12263292,-22.26792677,0.11976123,0.00215093,-0.00144296,0.00260589,0.00198707,-0.00069152,0.00134342
3.420,0.06708064,0.76215240,2.39737270,0.05313630,-0.01841357,0.03261832,0.02466417,-0.00854699,0.01514038,0.06491678,0.76359828,2.39476039,0.05110696,-0.01774728,0.03131772,0.03539989,-22.26830141,0.12312621,0.09090512,-0.02006839,0.01672645,0.12630502,-22.28836980,0.13985266,0.12444078,-22.27359470,0.12177267,0.00216386,-0.00144588,0.00261231,0.00202934,-0.00066629,0.00130060
3.430,0.06761323,0.76196783,2.39769964,0.05338304,-0.01849907,0.03276978,0.02468380,-0.00855379,0.01515243,0.06543609,0.76341635,2.39508144,0.05131290,-0.01785867,0.03151452,0.03543811,-22.27152860,0.12409304,0.09181153,-0.01972175,0.01682390,0.12724964,-22.29125035,0.14091694,0.12536877,-22.27640089,0.12273593,0.00217714,-0.00144852,0.00261820,0.00207014,-0.00064040,0.00125526
3.440,0.06814830,0.76178242,2.39802810,0.05362997,-0.01858464,0.03292137,0.02470317,-0.00856050,0.01516432,0.06595752,0.76323329,2.39540453,0.05152045,-0.01797050,0.03171316,0.03547603,-22.27476956,0.12506447,0.09272818,-0.01936584,0.01691811,0.12820421,-22.29413540,0.14198258,0.12630502,-22.27921682,0.12369813,0.00219078,-0.00145087,0.00262357,0.00210952,-0.00061414,0.00120821
3.450,0.06868583,0.76159614,2.39835807,0.05387710,-0.01867028,0.03307307,0.02472227,-0.00856712,0.01517605,0.06648107,0.76304918,2.39572947,0.05172913,-0.01808080,0.03190843,0.03551362,-22.27802524,0.12604023,0.09365673,-0.01900187,0.01701412,0.12917035,-22.29702712,0.14305434,0.12630502,-22.27916393,0.12360555,0.00220476,-0.00145304,0.00262860,0.00214797,-0.00058948,0.00116464
3.460,0.06922584,0.76140901,2.39868956,0.05412442,-0.01875599,0.03322489,0.02474112,-0.00857366,0.01518762,0.06700677,0.76286394,2.39605644,0.05193949,-0.01819156,0.03210561,0.03555092,-22.28129498,0.12702052,0.09459280,-0.01863178,0.01710627,0.13014371,-22.29992676,0.14412678,0.12820421,-22.28487350,0.12563400,0.00221907,-0.00145493,0.00263312,0.00218493,-0.00056443,0.00111928
3.470,0.06976832,0.76122102,2.39902257,0.05437192,-0.01884175,0.03337682,0.02475971,-0.00858010,0.01519903,0.06753463,0.76267765,2.39638525,0.05215103,-0.01830079,0.03229944,0.03558791,-22.28457903,0.12800527,0.09553998,-0.01825266,0.01720057,0.13112789,-22.30283168,0.14520584,0.12820421,-22.28482116,0.12554213,0.00223369,-0.00145663,0.00263732,0.00222089,-0.00054096,0.00107738
3.480,0.07031328,0.76103218,2.39935710,0.05461961,-0.01892759,0.03352887,0.02477804,-0.00858645,0.01521028,0.06806467,0.76249026,2.39671608,0.05236430,-0.01841045,0.03249519,0.03562460,-22.28787710,0.12899455,0.09649253,-0.01786911,0.01729076,0.13211713,-22.30574621,0.14628531,0.13014371,-22.29055703,0.12758555,0.00224861,-0.00145808,0.00264102,0.00225531,-0.00051714,0.00103368
3.490,0.07086072,0.76084247,2.39969315,0.05486748,-0.01901348,0.03368103,0.02479611,-0.00859271,0.01522137,0.06859689,0.76230183,2.39704872,0.05257878,-0.01851858,0.03268754,0.03566098,-22.29118978,0.12998822,0.09745413,-0.01747933,0.01738268,0.13311511,-22.30866911,0.14737091,0.13014371,-22.29050528,0.12749448,0.00226383,-0.00145936,0.00264443,0.00228870,-0.00049490,0.00099349
3.500,0.07141063,0.76065191,2.40003072,0.05511553,-0.01909944,0.03383330,0.02481392,-0.00859888,0.01523231,0.06913133,0.76211230,2.39738337,0.05279505,-0.01862712,0.03288180,0.03569705,-22.29451645,0.13098643,0.09841859,-0.01708674,0.01747028,0.13411564,-22.31160320,0.14845671,0.13211713,-22.29626984,0.12955302,0.00227930,-0.00146039,0.00264735,0.00232048,-0.00047232,0.00095150
3.510,0.07196303,0.76046048,2.40036981,0.05536376,-0.01918546,0.03398567,0.02483147,-0.00860497,0.01524308,0.06966800,0.76192168,2.39772001,0.05301304,-0.01873582,0.03307727,0.03573281,-22.29785772,0.13198903,0.09938532,-0.01669408,0.01755357,0.13511813,-22.31455181,0.14954260,0.13311511,-22.29913815,0.13053908,0.00229503,-0.00146120,0.00264980,0.00235072,-0.00044964,0.00090840
3.520,0.07251791,0.76026820,2.40071043,0.05561216,-0.01927154,0.03413816,0.02484877,-0.00861096,0.01525370,0.07020690,0.76173005,2.39805844,0.05323224,-0.01884273,0.03326871,0.03576829,-22.30121288,0.13299623,0.10035986,-0.01629352,0.01763968,0.13612815,-22.31750641,0.15063591,0.13311511,-22.29908737,0.13044938,0.00231101,-0.00146185,0.00265199,0.00237992,-0.00042881,0.00086945
3.530,0.07307527,0.76007505,2.40105258,0.05586073,-0.01935768,0.03429075,0.02486581,-0.00861686,0.01526416,0.07074806,0.76153733,2.39839884,0.05345322,-0.01894989,0.03346159,0.03580346,-22.30458254,0.13400790,0.10133425,-0.01589399,0.01772130,0.13713771,-22.32047653,0.15172919,0.13511813,-22.30491612,0.13252248,0.00232721,-0.00146228,0.00265374,0.00240751,-0.00040779,0.00082916
3.540,0.07363512,0.75988104,2.40139625,0.05610947,-0.01944388,0.03444344,0.02488259,-0.00862268,0.01527446,0.07129150,0.76134355,2.39874120,0.05367595,-0.01905706,0.03365530,0.03583831,-22.30796645,0.13502402,0.10230882,-0.01549466,0.01779905,0.13814714,-22.32346112,0.15282307,0.13612815,-22.30781712,0.13351771,0.00234362,-0.00146251,0.00265505,0.00243352,-0.00038682,0.00078814
3.550,0.07419746,0.75968617,2.40174145,0.05635838,-0.01953013,0.03459624,0.02489912,-0.00862841,0.01528461,0.07183722,0.76114877,2.39908533,0.05389988,-0.01916232,0.03384462,0.03587288,-22.31136453,0.13604467,0.10328858,-0.01509042,0.01787952,0.13916146,-22.32645495,0.15392419,0.13612815,-22.30776737,0.13342962,0.00236024,-0.00146260,0.00265612,0.00245850,-0.00036781,0.00075162
3.560,0.07476229,0.75949044,2.40208817,0.05660746,-0.01961645,0.03474913,0.02491539,-0.00863405,0.01529460,0.07238525,0.76095293,2.39943140,0.05412562,-0.01926772,0.03403512,0.03590714,-22.31477684,0.13706979,0.10426631,-0.01468807,0.01795566,0.14017344,-22.32946491,0.15502545,0.13814714,-22.31366915,0.13551976,0.00237704,-0.00146249,0.00265677,0.00248184,-0.00034873,0.00071401
3.570,0.07532961,0.75929384,2.40243643,0.05685669,-0.01970281,0.03490213,0.02493141,-0.00863960,0.01530443,0.07293559,0.76075611,2.39977920,0.05435261,-0.01937129,0.03422147,0.03594110,-22.31820353,0.13809944,0.10524681,-0.01428300,0.01803414,0.14118791,-22.33248652,0.15613358,0.13814714,-22.31362011,0.13543283,0.00239402,-0.00146227,0.00265723,0.00250408,-0.00033152,0.00068066
3.580,0.07589942,0.75909638,2.40278622,0.05710608,-0.01978924,0.03505522,0.02494717,-0.00864506,0.01531410,0.07348826,0.76055824,2.40012892,0.05458144,-0.01947509,0.03440917,0.03597476,-22.32164435,0.13913361,0.10622346,-0.01388062,0.01810822,0.14219821,-22.33552497,0.15724184,0.14017344,-22.31957168,0.13753930,0.00241116,-0.00146186,0.00265730,0.00252464,-0.00031415,0.00064605
3.590,0.07647173,0.75889806,2.40313753,0.05735563,-0.01987571,0.03520841,0.02496267,-0.00865043,0.01532362,0.07404328,0.76035941,2.40048036,0.05481155,-0.01957708,0.03459282,0.03600811,-22.32509936,0.14017225,0.10720157,-0.01347647,0.01818441,0.14320968,-22.33857582,0.15835666,0.14017344,-22.31952337,0.13745357,0.00242845,-0.00146135,0.00265717,0.00254408,-0.00029863,0.00061559
3.600,0.07704654,0.75869887,2.40349038,0.05760534,-0.01996225,0.03536169,0.02497792,-0.00865572,0.01533298,0.07460068,0.76015955,2.40083369,0.05504352,-0.01967934,0.03477793,0.03604116,-22.32856872,0.14121542,0.10817412,-0.01307698,0.01825597,0.14421528,-22.34164570,0.15947139,0.14219821,-22.32553191,0.13957521,0.00244586,-0.00146068,0.00265669,0.00256182,-0.00028291,0.00058376
3.610,0.07762384,0.75849881,2.40384477,0.05785519,-0.02004883,0.03551507,0.02499292,-0.00866091,0.01534219,0.07516046,0.75995867,2.40118891,0.05527727,-0.01978161,0.03496382,0.03607392,-22.33205239,0.14226312,0.10914040,-0.01268195,0.01832354,0.14521433,-22.34473434,0.16058667,0.14320968,-22.32853161,0.14059591,0.00246338,-0.00145986,0.00265586,0.00257792,-0.00026722,0.00055125
