t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_model_1,tau_model_2,tau_model_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
6.040,-1.31652319,0.40546194,1.87022955,-0.40629835,-0.11725389,-0.14997590,0.00180585,0.00052115,0.00066659,-1.31662644,0.40031900,1.88269376,-0.40898643,-0.11923868,-0.14666200,-0.07334712,-33.96734397,-5.09010584,0.01156162,-0.08785292,-0.04505446,-0.06178550,-34.05519690,-5.13516030,-0.06916220,-33.94281737,-5.03903445,0.00010325,0.00514294,-0.01246421,0.00268808,0.00198479,-0.00331390
6.050,-1.32058608,0.40428943,1.86872983,-0.40627803,-0.11724802,-0.14996840,0.00225726,0.00065142,0.00083322,-1.32071614,0.39912634,1.88122776,-0.40898224,-0.11924541,-0.14664637,-0.07202517,-33.99461842,-5.10174179,0.01393512,-0.08684062,-0.04477306,-0.05809005,-34.08145904,-5.14651485,-0.06547633,-33.96922795,-5.05047037,0.00013006,0.00516309,-0.01249793,0.00270421,0.00199739,-0.00332203
6.060,-1.32464874,0.40311698,1.86723019,-0.40625320,-0.11724086,-0.14995924,0.00270863,0.00078168,0.00099983,-1.32480559,0.39793368,1.87976198,-0.40897309,-0.11925067,-0.14662939,-0.07069890,-34.02181913,-5.11334200,0.01630846,-0.08582912,-0.04449193,-0.05439044,-34.10764825,-5.15783392,-0.06178550,-33.99556366,-5.06187108,0.00015685,0.00518330,-0.01253179,0.00271989,0.00200981,-0.00332985
6.070,-1.32871112,0.40194462,1.86573065,-0.40622386,-0.11723239,-0.14994840,0.00315995,0.00091193,0.00116642,-1.32889476,0.39674102,1.87829642,-0.40895901,-0.11925448,-0.14661105,-0.06936833,-34.04894537,-5.12490617,0.01868233,-0.08481490,-0.04421022,-0.05068601,-34.13376027,-5.16911639,-0.05809005,-34.02182609,-5.07323683,0.00018364,0.00520360,-0.01256577,0.00273515,0.00202209,-0.00333735
6.080,-1.33277320,0.40077234,1.86423123,-0.40619000,-0.11722262,-0.14993591,0.00361122,0.00104216,0.00133300,-1.33298359,0.39554838,1.87683110,-0.40893997,-0.11925683,-0.14659136,-0.06803352,-34.07599716,-5.13643419,0.02105394,-0.08380211,-0.04392891,-0.04697958,-34.15979926,-5.18036309,-0.05439044,-34.04801632,-5.08456777,0.00021039,0.00522396,-0.01259987,0.00274997,0.00203421,-0.00334455
6.090,-1.33683491,0.39960017,1.86273194,-0.40615164,-0.11721155,-0.14992175,0.00406243,0.00117238,0.00149955,-1.33707203,0.39435578,1.87536602,-0.40891599,-0.11925771,-0.14657033,-0.06669449,-34.10297379,-5.14792579,0.02342499,-0.08278814,-0.04364738,-0.04326950,-34.18576193,-5.19157317,-0.05068601,-34.07413009,-5.09586277,0.00023712,0.00524439,-0.01263408,0.00276435,0.00204616,-0.00335142
6.100,-1.34089622,0.39842811,1.86123280,-0.40610876,-0.11719917,-0.14990592,0.00451357,0.00130257,0.00166608,-1.34116003,0.39316322,1.87390122,-0.40888706,-0.11925713,-0.14654797,-0.06535131,-34.12987512,-5.15938082,0.02579393,-0.08177484,-0.04336607,-0.03955739,-34.21164996,-5.20274689,-0.04697958,-34.10017157,-5.10712266,0.00026381,0.00526489,-0.01266842,0.00277830,0.00205796,-0.00335795
6.110,-1.34495707,0.39725619,1.85973383,-0.40606137,-0.11718549,-0.14988842,0.00496464,0.00143275,0.00183259,-1.34524755,0.39197073,1.87243668,-0.40885319,-0.11925509,-0.14652426,-0.06400401,-34.15670041,-5.17079898,0.02816195,-0.08075921,-0.04308426,-0.03584206,-34.23745963,-5.21388324,-0.04326950,-34.12613744,-5.11834660,0.00029048,0.00528546,-0.01270285,0.00279182,0.00206960,-0.00336416
6.120,-1.34901743,0.39608441,1.85823504,-0.40600946,-0.11717052,-0.14986927,0.00541563,0.00156290,0.00199906,-1.34933453,0.39077832,1.87097244,-0.40881437,-0.11925159,-0.14649922,-0.06265264,-34.18344957,-5.18218016,0.03052719,-0.07974436,-0.04280269,-0.03212545,-34.26319394,-5.22498285,-0.03955739,-34.15202942,-5.12953484,0.00031710,0.00530609,-0.01273740,0.00280491,0.00208107,-0.00337005
6.130,-1.35307724,0.39491278,1.85673645,-0.40595305,-0.11715424,-0.14984844,0.00586652,0.00169302,0.00216549,-1.35342092,0.38958600,1.86950851,-0.40877061,-0.11924663,-0.14647285,-0.06129727,-34.21012224,-5.19352415,0.03289023,-0.07872987,-0.04252126,-0.02840704,-34.28885211,-5.23604541,-0.03584206,-34.17784376,-5.14068637,0.00034368,0.00532678,-0.01277206,0.00281756,0.00209239,-0.00337559
6.140,-1.35713647,0.39374133,1.85523807,-0.40589213,-0.11713666,-0.14982596,0.00631732,0.00182312,0.00233190,-1.35750668,0.38839379,1.86804489,-0.40872190,-0.11924020,-0.14644515,-0.05993791,-34.23671774,-5.20483071,0.03525019,-0.07771398,-0.04223955,-0.02468772,-34.31443172,-5.24707027,-0.03212545,-34.20358347,-5.15180183,0.00037021,0.00534754,-0.01280682,0.00282977,0.00210354,-0.00338081
6.150,-1.36119507,0.39257006,1.85373993,-0.40582671,-0.11711777,-0.14980180,0.00676801,0.00195318,0.00249826,-1.36159175,0.38720171,1.86658160,-0.40866826,-0.11923231,-0.14641612,-0.05857465,-34.26323591,-5.21609965,0.03760685,-0.07669737,-0.04195772,-0.02096780,-34.33993328,-5.25805737,-0.02840704,-34.22924778,-5.16288089,0.00039668,0.00536835,-0.01284167,0.00284155,0.00211454,-0.00338568
6.160,-1.36525299,0.39139898,1.85224204,-0.40575677,-0.11709759,-0.14977599,0.00721859,0.00208322,0.00266458,-1.36567609,0.38600976,1.86511865,-0.40860969,-0.11922296,-0.14638577,-0.05720750,-34.28967641,-5.22733081,0.03996014,-0.07568154,-0.04167610,-0.01724736,-34.36535795,-5.26900692,-0.02468772,-34.25483426,-5.17392291,0.00042310,0.00538922,-0.01287661,0.00285292,0.00212537,-0.00339022
6.170,-1.36931019,0.39022811,1.85074442,-0.40568234,-0.11707611,-0.14974851,0.00766905,0.00221321,0.00283086,-1.36975965,0.38481796,1.86365606,-0.40854618,-0.11921215,-0.14635409,-0.05583654,-34.31603878,-5.23852396,0.04230946,-0.07466485,-0.04139433,-0.01352707,-34.39070363,-5.27991828,-0.02096780,-34.28034342,-5.18492783,0.00044946,0.00541015,-0.01291164,0.00286384,0.00213604,-0.00339442
6.180,-1.37336662,0.38905746,1.84924708,-0.40560339,-0.11705333,-0.14971937,0.00811938,0.00234318,0.00299708,-1.37384237,0.38362633,1.86219384,-0.40847775,-0.11919988,-0.14632110,-0.05446179,-34.34232270,-5.24967893,0.04465497,-0.07364828,-0.04111262,-0.00980682,-34.41597098,-5.29079155,-0.01724736,-34.30577642,-5.19589586,0.00047575,0.00543113,-0.01294676,0.00287436,0.00214655,-0.00339827
6.190,-1.37742224,0.38788705,1.84775004,-0.40551995,-0.11702925,-0.14968857,0.00856957,0.00247310,0.00316326,-1.37792421,0.38243488,1.86073200,-0.40840440,-0.11918615,-0.14628679,-0.05308335,-34.36852769,-5.26079551,0.04699601,-0.07263050,-0.04083068,-0.00608733,-34.44115819,-5.30162619,-0.01352707,-34.33113115,-5.20682636,0.00050197,0.00545217,-0.01298196,0.00288445,0.00215690,-0.00340178
6.200,-1.38147701,0.38671688,1.84625331,-0.40543200,-0.11700387,-0.14965611,0.00901962,0.00260298,0.00332939,-1.38200513,0.38124363,1.85927056,-0.40832613,-0.11917096,-0.14625116,-0.05170121,-34.39465364,-5.27187359,0.04933164,-0.07161417,-0.04054912,-0.00236957,-34.46626782,-5.31242270,-0.00980682,-34.35640829,-5.21771942,0.00052812,0.00547325,-0.01301725,0.00289413,0.00216709,-0.00340495
6.210,-1.38553087,0.38554697,1.84475692,-0.40533956,-0.11697719,-0.14962198,0.00946952,0.00273282,0.00349546,-1.38608506,0.38005258,1.85780952,-0.40824295,-0.11915431,-0.14621421,-0.05031546,-34.42070001,-5.28291289,0.05166288,-0.07059692,-0.04026736,0.00134743,-34.49129692,-5.32318025,-0.00608733,-34.38160602,-5.22857450,0.00055419,0.00549439,-0.01305260,0.00290339,0.00217712,-0.00340777
6.220,-1.38958378,0.38437734,1.84326088,-0.40524261,-0.11694921,-0.14958620,0.00991927,0.00286261,0.00366147,-1.39016397,0.37886176,1.85634891,-0.40815487,-0.11913620,-0.14617595,-0.04892611,-34.44666636,-5.29391323,0.05398943,-0.06957823,-0.03998531,0.00506332,-34.51624459,-5.33389854,-0.00236957,-34.40672688,-5.23939212,0.00058019,0.00551558,-0.01308803,0.00291226,0.00218699,-0.00341025
6.230,-1.39363571,0.38320799,1.84176520,-0.40514117,-0.11691994,-0.14954875,0.01036884,0.00299235,0.00382743,-1.39424180,0.37767119,1.85488873,-0.40806188,-0.11911663,-0.14613638,-0.04753328,-34.47255260,-5.30487452,0.05630927,-0.06856092,-0.03970363,0.00877600,-34.54111352,-5.34457814,0.00134743,-34.43176796,-5.25017142,0.00060609,0.00553680,-0.01312353,0.00292071,0.00219669,-0.00341237
6.240,-1.39768659,0.38203895,1.84026991,-0.40503524,-0.11688936,-0.14950965,0.01081825,0.00312204,0.00399331,-1.39831850,0.37648086,1.85342900,-0.40796401,-0.11909561,-0.14609549,-0.04613694,-34.49835803,-5.31579644,0.05862470,-0.06754073,-0.03942129,0.01248776,-34.56589876,-5.35521773,0.00506332,-34.45672833,-5.26091213,0.00063191,0.00555809,-0.01315909,0.00292877,0.00220625,-0.00341416
6.250,-1.40173640,0.38087021,1.83877501,-0.40492481,-0.11685749,-0.14946889,0.01126747,0.00325169,0.00415913,-1.40239403,0.37529080,1.85196974,-0.40786126,-0.11907313,-0.14605329,-0.04473721,-34.52408276,-5.32667898,0.06093281,-0.06652317,-0.03913962,0.01619560,-34.59060593,-5.36581860,0.00877600,-34.48161068,-5.27161480,0.00065763,0.00557941,-0.01319473,0.00293645,0.00221564,-0.00341560
6.260,-1.40578507,0.37970180,1.83728054,-0.40480989,-0.11682433,-0.14942647,0.01171651,0.00338127,0.00432489,-1.40646834,0.37410103,1.85051095,-0.40775363,-0.11904919,-0.14600978,-0.04333410,-34.54972609,-5.33752181,0.06323591,-0.06550340,-0.03885745,0.01990181,-34.61522949,-5.37637926,0.01248776,-34.50641007,-5.28227811,0.00068327,0.00560077,-0.01323041,0.00294374,0.00222486,-0.00341669
6.270,-1.40983258,0.37853373,1.83578649,-0.40469048,-0.11678987,-0.14938239,0.01216535,0.00351081,0.00449057,-1.41054138,0.37291155,1.84905264,-0.40764113,-0.11902380,-0.14596495,-0.04192768,-34.57528781,-5.34832486,0.06553159,-0.06448400,-0.03857541,0.02360391,-34.63977181,-5.38690027,0.01619560,-34.53113211,-5.29290336,0.00070880,0.00562218,-0.01326615,0.00295065,0.00223393,-0.00341744
6.280,-1.41387887,0.37736601,1.83429289,-0.40456658,-0.11675411,-0.14933666,0.01261399,0.00364028,0.00465617,-1.41461309,0.37172239,1.84759484,-0.40752378,-0.11899696,-0.14591882,-0.04051800,-34.60076763,-5.35908793,0.06782080,-0.06346433,-0.03829334,0.02730280,-34.66423196,-5.39738127,0.01990181,-34.55577128,-5.30348905,0.00073422,0.00564362,-0.01330195,0.00295720,0.00224285,-0.00341784
6.290,-1.41792390,0.37619865,1.83279976,-0.40443820,-0.11671706,-0.14928927,0.01306241,0.00376969,0.00482170,-1.41868344,0.37053355,1.84613755,-0.40740158,-0.11896866,-0.14587137,-0.03910513,-34.62616524,-5.36981085,0.07010283,-0.06244473,-0.03801132,0.03099770,-34.68860998,-5.40782217,0.02360391,-34.58032993,-5.31403576,0.00075954,0.00566510,-0.01333779,0.00296338,0.00225160,-0.00341790
6.300,-1.42196762,0.37503167,1.83130711,-0.40430533,-0.11667872,-0.14924022,0.01351062,0.00389904,0.00498714,-1.42275238,0.36934505,1.84468078,-0.40727454,-0.11893891,-0.14582261,-0.03768909,-34.65148022,-5.38049344,0.07237808,-0.06142448,-0.03772917,0.03468899,-34.71290470,-5.41822261,0.02730280,-34.60480713,-5.32454311,0.00078476,0.00568662,-0.01337367,0.00296921,0.00226019,-0.00341761
6.310,-1.42600999,0.37386508,1.82981496,-0.40416799,-0.11663908,-0.14918953,0.01395860,0.00402832,0.00515250,-1.42681985,0.36815691,1.84322456,-0.40714267,-0.11890771,-0.14577254,-0.03626997,-34.67671230,-5.39113553,0.07464581,-0.06040380,-0.03744697,0.03837584,-34.73711609,-5.42858250,0.03099770,-34.62920292,-5.33501100,0.00080986,0.00570817,-0.01340960,0.00297468,0.00226863,-0.00341699
6.320,-1.43005096,0.37269889,1.82832333,-0.40402616,-0.11659815,-0.14913717,0.01440635,0.00415754,0.00531778,-1.43088581,0.36696914,1.84176889,-0.40700598,-0.11887506,-0.14572115,-0.03484778,-34.70186117,-5.40173697,0.07690635,-0.05938275,-0.03716470,0.04205857,-34.76124392,-5.43890167,0.03468899,-34.65351615,-5.34543911,0.00083485,0.00572975,-0.01344556,0.00297982,0.00227691,-0.00341602
6.330,-1.43409050,0.37153312,1.82683223,-0.40387986,-0.11655593,-0.14908317,0.01485386,0.00428668,0.00548297,-1.43495021,0.36578176,1.84031379,-0.40686449,-0.11884096,-0.14566845,-0.03342262,-34.72692647,-5.41229759,0.07915841,-0.05836104,-0.03688232,0.04573579,-34.78528751,-5.44917991,0.03837584,-34.67774677,-5.35582732,0.00085971,0.00575136,-0.01348156,0.00298463,0.00228503,-0.00341472
6.340,-1.43812854,0.37036778,1.82534167,-0.40372909,-0.11651242,-0.14902751,0.01530112,0.00441576,0.00564806,-1.43901300,0.36459477,1.83885926,-0.40671819,-0.11880541,-0.14561444,-0.03199451,-34.75190793,-5.42281726,0.08140347,-0.05733923,-0.03659996,0.04940896,-34.80924716,-5.45941723,0.04205857,-34.70189454,-5.36617547,0.00088446,0.00577301,-0.01351759,0.00298910,0.00229299,-0.00341307
6.350,-1.44216506,0.36920288,1.82385168,-0.40357384,-0.11646762,-0.14897021,0.01574813,0.00454476,0.00581307,-1.44307414,0.36340819,1.83740533,-0.40656711,-0.11876842,-0.14555912,-0.03056352,-34.77680527,-5.43329580,0.08363978,-0.05631711,-0.03631757,0.05307626,-34.83312238,-5.46961336,0.04573579,-34.72595880,-5.37648334,0.00090908,0.00579469,-0.01355365,0.00299327,0.00230080,-0.00341109
6.360,-1.44620001,0.36803843,1.82236227,-0.40341412,-0.11642153,-0.14891125,0.01619487,0.00467369,0.00597797,-1.44713358,0.36222205,1.83595201,-0.40641126,-0.11872998,-0.14550248,-0.02912971,-34.80161825,-5.44373307,0.08586734,-0.05529544,-0.03603531,0.05673762,-34.85691369,-5.47976838,0.04940896,-34.74993984,-5.38675095,0.00093357,0.00581638,-0.01358974,0.00299714,0.00230845,-0.00340877
6.370,-1.45023333,0.36687445,1.82087346,-0.40324994,-0.11637414,-0.14885065,0.01664134,0.00480253,0.00614278,-1.45119126,0.36103634,1.83449930,-0.40625064,-0.11869009,-0.14544452,-0.02769314,-34.82634646,-5.45412889,0.08808729,-0.05427261,-0.03575283,0.06039415,-34.88061907,-5.48988172,0.05307626,-34.77383716,-5.39697804,0.00095793,0.00583811,-0.01362584,0.00300070,0.00231595,-0.00340613
6.380,-1.45426499,0.36571095,1.81938527,-0.40308130,-0.11632548,-0.14878840,0.01708753,0.00493130,0.00630748,-1.45524715,0.35985110,1.83304722,-0.40608527,-0.11864877,-0.14538525,-0.02625386,-34.85098961,-5.46448310,0.09029834,-0.05324934,-0.03547027,0.06404448,-34.90423895,-5.49995337,0.05673762,-34.79765130,-5.40716467,0.00098216,0.00585985,-0.01366195,0.00300397,0.00232329,-0.00340315
6.390,-1.45829494,0.36454795,1.81789770,-0.40290819,-0.11627552,-0.14872450,0.01753343,0.00505998,0.00647207,-1.45930120,0.35866632,1.83159580,-0.40591517,-0.11860600,-0.14532465,-0.02481193,-34.87554740,-5.47479560,0.09250098,-0.05222514,-0.03518755,0.06768904,-34.92777254,-5.50998315,0.06039415,-34.82138022,-5.41731028,0.00100626,0.00588163,-0.01369810,0.00300698,0.00233048,-0.00339985
6.400,-1.46232314,0.36338545,1.81641078,-0.40273063,-0.11622428,-0.14865896,0.01797905,0.00518858,0.00663656,-1.46335336,0.35748203,1.83014503,-0.40574033,-0.11856179,-0.14526274,-0.02336738,-34.90001966,-5.48506622,0.09469428,-0.05120154,-0.03490502,0.07132690,-34.95122120,-5.51997124,0.06404448,-34.84502437,-5.42741487,0.00103022,0.00590342,-0.01373425,0.00300970,0.00233751,-0.00339622
6.410,-1.46634954,0.36222346,1.81492453,-0.40254861,-0.11617175,-0.14859177,0.01842436,0.00531710,0.00680094,-1.46740358,0.35629823,1.82869493,-0.40556079,-0.11851614,-0.14519950,-0.02192029,-34.92440617,-5.49529483,0.09687864,-0.05017840,-0.03462263,0.07495835,-34.97458457,-5.52991746,0.06768904,-34.86858294,-5.43747825,0.00105404,0.00592523,-0.01377040,0.00301218,0.00234439,-0.00339227
6.420,-1.47037410,0.36106201,1.81343895,-0.40236214,-0.11611793,-0.14852294,0.01886936,0.00544552,0.00696520,-1.47145182,0.35511496,1.82724552,-0.40537655,-0.11846905,-0.14513495,-0.02047073,-34.94870645,-5.50548128,0.09905387,-0.04915426,-0.03434007,0.07858314,-34.99786071,-5.53982135,0.07132690,-34.89205730,-5.44750060,0.00107772,0.00594705,-0.01380657,0.00301441,0.00235112,-0.00338799
6.430,-1.47439677,0.35990111,1.81195407,-0.40217123,-0.11606284,-0.14845247,0.01931405,0.00557385,0.00712935,-1.47549803,0.35393221,1.82579680,-0.40518762,-0.11842053,-0.14506907,-0.01901873,-34.97292020,-5.51562539,0.10122022,-0.04812880,-0.03405724,0.08220149,-35.02104900,-5.54968263,0.07495835,-34.91544708,-5.45748175,0.00110126,0.00596890,-0.01384273,0.00301639,0.00235769,-0.00338340
6.440,-1.47841751,0.35874076,1.81046991,-0.40197586,-0.11600646,-0.14838035,0.01975841,0.00570209,0.00729337,-1.47954216,0.35275000,1.82434880,-0.40499402,-0.11837058,-0.14500186,-0.01756436,-34.99704736,-5.52572706,0.10337724,-0.04710343,-0.03377448,0.08581287,-35.04415078,-5.55950154,0.07858314,-34.93875036,-5.46742123,0.00112465,0.00599076,-0.01387889,0.00301816,0.00236412,-0.00337849
6.450,-1.48243627,0.35758098,1.80898647,-0.40177606,-0.11594880,-0.14830660,0.02020244,0.00583023,0.00745728,-1.48358417,0.35156835,1.82290152,-0.40479576,-0.11831919,-0.14493333,-0.01610769,-35.02108760,-5.53578618,0.10552494,-0.04607851,-0.03349190,0.08941725,-35.06716611,-5.56927807,0.08220149,-34.96196649,-5.47731877,0.00114790,0.00601263,-0.01391505,0.00301970,0.00237039,-0.00337327
6.460,-1.48645301,0.35642179,1.80750378,-0.40157182,-0.11588985,-0.14823121,0.02064614,0.00595828,0.00762106,-1.48762401,0.35038727,1.82145498,-0.40459285,-0.11826637,-0.14486346,-0.01464874,-35.04504048,-5.54580253,0.10766349,-0.04505157,-0.03320889,0.09301475,-35.09009205,-5.57901143,0.08581287,-34.98509683,-5.48717460,0.00117100,0.00603452,-0.01395120,0.00302103,0.00237652,-0.00336775
6.470,-1.49046769,0.35526319,1.80602185,-0.40136314,-0.11582963,-0.14815418,0.02108948,0.00608623,0.00778471,-1.49166164,0.34920678,1.82000920,-0.40438532,-0.11821211,-0.14479227,-0.01318763,-35.06890601,-5.55577608,0.10979203,-0.04402553,-0.03292616,0.09660440,-35.11293154,-5.58870224,0.08941725,-35.00814143,-5.49698873,0.00119395,0.00605641,-0.01398735,0.00302218,0.00238248,-0.00336191
6.480,-1.49448026,0.35410520,1.80454070,-0.40115003,-0.11576813,-0.14807551,0.02153248,0.00621407,0.00794823,-1.49569701,0.34802688,1.81856417,-0.40417316,-0.11815643,-0.14471975,-0.01172434,-35.09268379,-5.56570664,0.11191113,-0.04299871,-0.03264331,0.10018678,-35.13568251,-5.59834994,0.09301475,-35.03109735,-5.50676034,0.00121675,0.00607832,-0.01402347,0.00302313,0.00238830,-0.00335576
6.490,-1.49849068,0.35294783,1.80306035,-0.40093249,-0.11570535,-0.14799521,0.02197511,0.00634181,0.00811162,-1.49973007,0.34684760,1.81711993,-0.40395641,-0.11809932,-0.14464589,-0.01025900,-35.11637361,-5.57559408,0.11402042,-0.04197137,-0.03236039,0.10376141,-35.15834497,-5.60795446,0.09660440,-35.05396754,-5.51649008,0.00123939,0.00610023,-0.01405958,0.00302392,0.00239397,-0.00334932
6.500,-1.50249890,0.35179110,1.80158080,-0.40071053,-0.11564129,-0.14791328,0.02241737,0.00646944,0.00827487,-1.50376078,0.34566895,1.81567648,-0.40373507,-0.11804079,-0.14457069,-0.00879165,-35.13997516,-5.58543831,0.11612023,-0.04094349,-0.03207743,0.10732858,-35.18091865,-5.61751574,0.10018678,-35.07674991,-5.52617739,0.00126188,0.00612215,-0.01409568,0.00302454,0.00239950,-0.00334259
6.510,-1.50650487,0.35063501,1.80010209,-0.40048414,-0.11557596,-0.14782972,0.02285926,0.00659697,0.00843798,-1.50778909,0.34449094,1.81423383,-0.40350916,-0.11798083,-0.14449416,-0.00732231,-35.16348831,-5.59523917,0.11821097,-0.03991544,-0.03179449,0.11088866,-35.20340375,-5.62703366,0.10376141,-35.09944449,-5.53582218,0.00128422,0.00614407,-0.01413174,0.00302502,0.00240487,-0.00333556
6.520,-1.51050856,0.34947958,1.79862421,-0.40025334,-0.11550935,-0.14774452,0.02330076,0.00672438,0.00860095,-1.51181497,0.34331359,1.81279201,-0.40327869,-0.11791945,-0.14441628,-0.00585109,-35.18691283,-5.60499660,0.12029137,-0.03888793,-0.03151177,0.11444027,-35.22580077,-5.63650837,0.10732858,-35.12205100,-5.54542441,0.00130641,0.00616599,-0.01416780,0.00302535,0.00241010,-0.00332824
6.530,-1.51450993,0.34832483,1.79714720,-0.40001813,-0.11544147,-0.14765770,0.02374188,0.00685168,0.00876378,-1.51583835,0.34213691,1.81135101,-0.40304367,-0.11785665,-0.14433707,-0.00437801,-35.21024827,-5.61471038,0.12236159,-0.03785825,-0.03122860,0.11798358,-35.24810652,-5.64593899,0.11088866,-35.14456963,-5.55498394,0.00132842,0.00618792,-0.01420381,0.00302554,0.00241518,-0.00332063
6.540,-1.51850891,0.34717076,1.79567107,-0.39977851,-0.11537232,-0.14756925,0.02418259,0.00697887,0.00892646,-1.51985921,0.34096091,1.80991087,-0.40280413,-0.11779243,-0.14425651,-0.00290317,-35.23349461,-5.62438046,0.12442312,-0.03682865,-0.03094553,0.12151996,-35.27032326,-5.65532600,0.11444027,-35.16700088,-5.56450095,0.00135030,0.00620985,-0.01423980,0.00302562,0.00242011,-0.00331274
6.550,-1.52250548,0.34601739,1.79419582,-0.39953448,-0.11530190,-0.14747917,0.02462290,0.00710594,0.00908899,-1.52387749,0.33978561,1.80847158,-0.40256008,-0.11772680,-0.14417461,-0.00142659,-35.25665160,-5.63400676,0.12647428,-0.03579937,-0.03066264,0.12504769,-35.29245097,-5.66466940,0.11798358,-35.18934157,-5.57397454,0.00137201,0.00623178,-0.01427576,0.00302560,0.00242490,-0.00330456
6.560,-1.52649959,0.34486473,1.79272149,-0.39928605,-0.11523020,-0.14738747,0.02506279,0.00723289,0.00925137,-1.52789315,0.33861102,1.80703316,-0.40231152,-0.11765975,-0.14409135,0.00005164,-35.27971897,-5.64358909,0.12851566,-0.03476886,-0.03037954,0.12856730,-35.31448783,-5.67396862,0.12151996,-35.21159397,-5.58340520,0.00139356,0.00625371,-0.01431167,0.00302547,0.00242955,-0.00329612
6.570,-1.53049119,0.34371279,1.79124808,-0.39903323,-0.11515724,-0.14729414,0.02550226,0.00735971,0.00941359,-1.53190614,0.33743716,1.80559563,-0.40205849,-0.11759128,-0.14400675,0.00153147,-35.30269661,-5.65312740,0.13054736,-0.03373902,-0.03009669,0.13207883,-35.33643563,-5.68322409,0.12504769,-35.23375803,-5.59279293,0.00141495,0.00627563,-0.01434755,0.00302526,0.00243404,-0.00328739
6.580,-1.53448024,0.34256158,1.78977561,-0.39877601,-0.11508301,-0.14719920,0.02594131,0.00748642,0.00957565,-1.53591642,0.33626405,1.80415900,-0.40180099,-0.11752140,-0.14392080,0.00301286,-35.32558430,-5.66262159,0.13256923,-0.03270997,-0.02981413,0.13558209,-35.35829427,-5.69243572,0.12856730,-35.25583195,-5.60213715,0.00143618,0.00629753,-0.01438339,0.00302498,0.00243839,-0.00327840
6.590,-1.53846669,0.34141113,1.78830410,-0.39851440,-0.11500751,-0.14710263,0.02637991,0.00761299,0.00973755,-1.53992396,0.33509168,1.80272329,-0.40153903,-0.11745011,-0.14383349,0.00449570,-35.34838160,-5.67207148,0.13458227,-0.03167833,-0.02953105,0.13907797,-35.38005993,-5.70160253,0.13207883,-35.27781750,-5.61143830,0.00145727,0.00631945,-0.01441919,0.00302463,0.00244260,-0.00326914
6.600,-1.54245051,0.34026144,1.78683356,-0.39824841,-0.11493075,-0.14700445,0.02681807,0.00773944,0.00989929,-1.54392869,0.33392009,1.80128850,-0.40127264,-0.11737742,-0.14374483,0.00597997,-35.37108849,-5.68147703,0.13658497,-0.03064707,-0.02924818,0.14256493,-35.40173555,-5.71072521,0.13558209,-35.29971460,-5.62069629,0.00147818,0.00634135,-0.01445494,0.00302423,0.00244667,-0.00325962
6.610,-1.54643165,0.33911252,1.78536402,-0.39797804,-0.11485272,-0.14690465,0.02725579,0.00786576,0.01006086,-1.54793058,0.33274928,1.79985465,-0.40100183,-0.11730332,-0.14365482,0.00746562,-35.39370476,-5.69083809,0.13857799,-0.02961524,-0.02896526,0.14604361,-35.42332000,-5.71980335,0.13907797,-35.32151942,-5.62991015,0.00149893,0.00636324,-0.01449063,0.00302379,0.00245060,-0.00324983
6.620,-1.55041006,0.33796439,1.78389548,-0.39770330,-0.11477343,-0.14680323,0.02769304,0.00799195,0.01022226,-1.55192959,0.33157927,1.79842176,-0.40072661,-0.11722781,-0.14356344,0.00895255,-35.41623017,-5.70015460,0.14056180,-0.02858297,-0.02868237,0.14951434,-35.44481313,-5.72883697,0.14256493,-35.34323490,-5.63908055,0.00151953,0.00638512,-0.01452628,0.00302331,0.00245438,-0.00323979
6.630,-1.55438570,0.33681706,1.78242796,-0.39742418,-0.11469288,-0.14670020,0.02812982,0.00811800,0.01038349,-1.55592568,0.33041007,1.79698983,-0.40044700,-0.11715090,-0.14347070,0.01044070,-35.43866456,-5.70942647,0.14253629,-0.02755046,-0.02839954,0.15297698,-35.46621502,-5.73782601,0.14604361,-35.36485990,-5.64820711,0.00153998,0.00640699,-0.01456187,0.00302282,0.00245802,-0.00322950
6.640,-1.55835853,0.33567054,1.78096148,-0.39714070,-0.11461107,-0.14659556,0.02856614,0.00824392,0.01054455,-1.55991879,0.32924169,1.79555889,-0.40016301,-0.11707260,-0.14337660,0.01193006,-35.46100775,-5.71865359,0.14450108,-0.02651787,-0.02811681,0.15643114,-35.48752562,-5.74677039,0.14951434,-35.38639430,-5.65728982,0.00156026,0.00642885,-0.01459741,0.00302231,0.00246153,-0.00321896
6.650,-1.56232850,0.33452484,1.77949605,-0.39685286,-0.11452801,-0.14648931,0.02900197,0.00836969,0.01070542,-1.56390888,0.32807415,1.79412894,-0.39987466,-0.11699289,-0.14328114,0.01342051,-35.48325966,-5.72783590,0.14645660,-0.02548618,-0.02783442,0.15987711,-35.50874584,-5.75567032,0.15297698,-35.40783813,-5.66632864,0.00158038,0.00645069,-0.01463289,0.00302180,0.00246488,-0.00320817
