t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_model_1,tau_model_2,tau_model_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
10.390,0.70821558,0.58211406,2.04143201,0.14200823,-0.04076162,-0.06311477,0.00646734,-0.00185637,-0.00287437,0.70768830,0.58038794,2.04585775,0.14222508,-0.04104375,-0.06243944,0.02680709,-29.43707952,-3.32927234,0.02798491,-0.03341121,-0.02250034,0.05479199,-29.47049073,-3.35177268,0.05524562,-29.42291282,-3.30840258,0.00052728,0.00172612,-0.00442574,-0.00021685,0.00028213,-0.00067533
10.400,0.70963598,0.58170635,2.04080072,0.14207271,-0.04078013,-0.06314343,0.00642863,-0.00184525,-0.00285717,0.70911310,0.57997679,2.04523211,0.14228868,-0.04106149,-0.06247055,0.02675823,-29.45064434,-3.33534307,0.02780767,-0.03335885,-0.02248005,0.05456590,-29.48400319,-3.35782312,0.05501881,-29.43641785,-3.31443900,0.00052288,0.00172956,-0.00443139,-0.00021597,0.00028136,-0.00067288
10.410,0.71105703,0.58129846,2.04016914,0.14213680,-0.04079853,-0.06317191,0.00638989,-0.00183414,-0.00283995,0.71053852,0.57956547,2.04460616,0.14235189,-0.04107911,-0.06250152,0.02670913,-29.46420736,-3.34141298,0.02763195,-0.03330605,-0.02245955,0.05434108,-29.49751341,-3.36387254,0.05479199,-29.44992474,-3.32047547,0.00051851,0.00173299,-0.00443702,-0.00021509,0.00028058,-0.00067039
10.420,0.71247872,0.58089038,2.03953728,0.14220051,-0.04081681,-0.06320023,0.00635113,-0.00182301,-0.00282272,0.71196455,0.57915398,2.04397992,0.14241472,-0.04109661,-0.06253234,0.02665983,-29.47776870,-3.34748205,0.02745711,-0.03325405,-0.02243910,0.05411694,-29.51102275,-3.36992115,0.05456590,-29.46342864,-3.32651073,0.00051417,0.00173640,-0.00444264,-0.00021421,0.00027980,-0.00066789
10.430,0.71390104,0.58048212,2.03890514,0.14226383,-0.04083499,-0.06322837,0.00631233,-0.00181187,-0.00280548,0.71339119,0.57874232,2.04335337,0.14247715,-0.04111399,-0.06256300,0.02661027,-29.49132813,-3.35355021,0.02728303,-0.03320181,-0.02241847,0.05389331,-29.52452993,-3.37596868,0.05434108,-29.47693035,-3.33254504,0.00050985,0.00173980,-0.00444823,-0.00021332,0.00027900,-0.00066537
10.440,0.71532399,0.58007368,2.03827272,0.14232675,-0.04085305,-0.06325634,0.00627352,-0.00180073,-0.00278823,0.71481844,0.57833049,2.04272652,0.14253920,-0.04113125,-0.06259351,0.02656051,-29.50488562,-3.35961745,0.02710983,-0.03314935,-0.02239767,0.05367035,-29.53803497,-3.38201512,0.05411694,-29.49043123,-3.33857863,0.00050555,0.00174319,-0.00445380,-0.00021245,0.00027820,-0.00066283
10.450,0.71674757,0.57966506,2.03764001,0.14238930,-0.04087100,-0.06328413,0.00623467,-0.00178958,-0.00277096,0.71624630,0.57791849,2.04209937,0.14260086,-0.04114839,-0.06262387,0.02651050,-29.51844121,-3.36568382,0.02693766,-0.03309769,-0.02237697,0.05344817,-29.55153890,-3.38806079,0.05389331,-29.50393002,-3.34461122,0.00050127,0.00174657,-0.00445936,-0.00021156,0.00027739,-0.00066026
10.460,0.71817177,0.57925627,2.03700703,0.14245145,-0.04088884,-0.06331175,0.00619580,-0.00177842,-0.00275369,0.71767476,0.57750633,2.04147192,0.14266213,-0.04116542,-0.06265406,0.02646028,-29.53199452,-3.37174913,0.02676665,-0.03304428,-0.02235573,0.05322693,-29.56503880,-3.39410486,0.05367035,-29.51742672,-3.35064280,0.00049701,0.00174994,-0.00446489,-0.00021068,0.00027658,-0.00065769
10.470,0.71959660,0.57884729,2.03637378,0.14251321,-0.04090657,-0.06333920,0.00615690,-0.00176726,-0.00273640,0.71910382,0.57709400,2.04084418,0.14272303,-0.04118233,-0.06268410,0.02640981,-29.54554603,-3.37781348,0.02659670,-0.03299242,-0.02233471,0.05300651,-29.57853845,-3.40014819,0.05344817,-29.53092236,-3.35667368,0.00049278,0.00175329,-0.00447040,-0.00020982,0.00027576,-0.00065510
10.480,0.72102204,0.57843813,2.03574025,0.14257459,-0.04092419,-0.06336648,0.00611798,-0.00175609,-0.00271910,0.72053347,0.57668150,2.04021614,0.14278354,-0.04119913,-0.06271398,0.02635913,-29.55909553,-3.38387687,0.02642708,-0.03294174,-0.02231386,0.05278621,-29.59203727,-3.40619074,0.05322693,-29.54441403,-3.36270305,0.00048857,0.00175663,-0.00447589,-0.00020895,0.00027494,-0.00065250
10.490,0.72244809,0.57802880,2.03510645,0.14263557,-0.04094169,-0.06339359,0.00607903,-0.00174491,-0.00270179,0.72196371,0.57626884,2.03958781,0.14284367,-0.04121582,-0.06274370,0.02630822,-29.57264269,-3.38993917,0.02625847,-0.03289005,-0.02229266,0.05256668,-29.60553274,-3.41223183,0.05300651,-29.55790552,-3.36873177,0.00048438,0.00175996,-0.00448136,-0.00020810,0.00027413,-0.00064989
10.500,0.72387475,0.57761930,2.03447238,0.14269617,-0.04095908,-0.06342052,0.00604005,-0.00173372,-0.00268447,0.72339454,0.57585602,2.03895919,0.14290342,-0.04123239,-0.06277325,0.02625707,-29.58618751,-3.39600036,0.02609112,-0.03283762,-0.02227118,0.05234819,-29.61902513,-3.41827155,0.05278621,-29.57139622,-3.37475978,0.00048021,0.00176328,-0.00448681,-0.00020725,0.00027331,-0.00064727
10.510,0.72530201,0.57720962,2.03383804,0.14275637,-0.04097637,-0.06344728,0.00600105,-0.00172252,-0.00266713,0.72482595,0.57544304,2.03833029,0.14296279,-0.04124885,-0.06280263,0.02620570,-29.59973019,-3.40206050,0.02592391,-0.03278672,-0.02224994,0.05212961,-29.63251691,-3.42431044,0.05256668,-29.58488363,-3.38078644,0.00047606,0.00176658,-0.00449225,-0.00020642,0.00027248,-0.00064465
10.520,0.72672987,0.57679977,2.03320344,0.14281619,-0.04099354,-0.06347386,0.00596202,-0.00171132,-0.00264979,0.72625793,0.57502990,2.03770109,0.14302179,-0.04126520,-0.06283185,0.02615409,-29.61327045,-3.40811945,0.02575788,-0.03273484,-0.02222834,0.05191197,-29.64600528,-3.43034779,0.05234819,-29.59836800,-3.38681179,0.00047194,0.00176987,-0.00449765,-0.00020560,0.00027166,-0.00064201
10.530,0.72815833,0.57638975,2.03256856,0.14287561,-0.04101059,-0.06350027,0.00592297,-0.00170011,-0.00263243,0.72769050,0.57461660,2.03707161,0.14308041,-0.04128144,-0.06286090,0.02610226,-29.62680835,-3.41417732,0.02559258,-0.03268378,-0.02220687,0.05169484,-29.65949213,-3.43638419,0.05212961,-29.61185183,-3.39283642,0.00046783,0.00177315,-0.00450305,-0.00020480,0.00027085,-0.00063937
10.540,0.72958739,0.57597956,2.03193343,0.14293465,-0.04102754,-0.06352651,0.00588389,-0.00168889,-0.00261506,0.72912363,0.57420314,2.03644185,0.14313866,-0.04129757,-0.06288978,0.02605020,-29.64034372,-3.42023392,0.02542882,-0.03263191,-0.02218506,0.05147901,-29.67297563,-3.44241898,0.05191197,-29.62533230,-3.39885959,0.00046376,0.00177642,-0.00450842,-0.00020401,0.00027003,-0.00063673
10.550,0.73101703,0.57556920,2.03129803,0.14299329,-0.04104437,-0.06355257,0.00584479,-0.00167767,-0.00259768,0.73055733,0.57378952,2.03581180,0.14319654,-0.04131360,-0.06291848,0.02599791,-29.65387666,-3.42628937,0.02526508,-0.03258083,-0.02216335,0.05126298,-29.68645749,-3.44845272,0.05169484,-29.63881130,-3.40488189,0.00045970,0.00177968,-0.00451377,-0.00020325,0.00026923,-0.00063409
10.560,0.73244725,0.57515868,2.03066238,0.14305154,-0.04106109,-0.06357846,0.00580566,-0.00166644,-0.00258029,0.73199160,0.57337575,2.03518147,0.14325404,-0.04132951,-0.06294701,0.02594538,-29.66740679,-3.43234347,0.02510234,-0.03252795,-0.02214109,0.05104772,-29.69993474,-3.45448456,0.05147901,-29.65228700,-3.41090268,0.00045565,0.00178293,-0.00451909,-0.00020250,0.00026842,-0.00063145
10.570,0.73387805,0.57474798,2.03002647,0.14310940,-0.04107770,-0.06360418,0.00576651,-0.00165520,-0.00256289,0.73342642,0.57296182,2.03455087,0.14331118,-0.04134532,-0.06297537,0.02589263,-29.68093462,-3.43839638,0.02493964,-0.03247745,-0.02211928,0.05083228,-29.71341208,-3.46051566,0.05126298,-29.66576111,-3.41692250,0.00045163,0.00178616,-0.00452440,-0.00020178,0.00026762,-0.00062881
10.580,0.73530944,0.57433712,2.02939030,0.14316687,-0.04109419,-0.06362972,0.00572734,-0.00164396,-0.00254548,0.73486181,0.57254774,2.03391999,0.14336794,-0.04136103,-0.06300354,0.02583966,-29.69445968,-3.44444799,0.02477868,-0.03242603,-0.02209716,0.05061834,-29.72688571,-3.46654515,0.05104772,-29.67923067,-3.42294052,0.00044763,0.00178938,-0.00452969,-0.00020107,0.00026684,-0.00062618
10.590,0.73674139,0.57392610,2.02875387,0.14322395,-0.04111058,-0.06365509,0.00568814,-0.00163271,-0.00252806,0.73629774,0.57213350,2.03328883,0.14342434,-0.04137662,-0.06303154,0.02578645,-29.70798192,-3.45049828,0.02461767,-0.03237472,-0.02207498,0.05040412,-29.74035664,-3.47257326,0.05083228,-29.69270037,-3.42895789,0.00044365,0.00179260,-0.00453496,-0.00020039,0.00026604,-0.00062355
10.600,0.73817391,0.57351491,2.02811720,0.14328063,-0.04112685,-0.06368028,0.00564891,-0.00162145,-0.00251063,0.73773423,0.57171912,2.03265741,0.14348037,-0.04139212,-0.06305936,0.02573300,-29.72150147,-3.45654718,0.02445731,-0.03232341,-0.02205265,0.05019032,-29.75382488,-3.47859983,0.05061834,-29.70616641,-3.43497374,0.00043968,0.00179579,-0.00454021,-0.00019974,0.00026527,-0.00062092
10.610,0.73960700,0.57310356,2.02748027,0.14333693,-0.04114301,-0.06370530,0.00560966,-0.00161018,-0.00249318,0.73917126,0.57130458,2.03202571,0.14353604,-0.04140751,-0.06308699,0.02567933,-29.73501816,-3.46259473,0.02429790,-0.03227239,-0.02203032,0.04997723,-29.76729056,-3.48462505,0.05040412,-29.71962980,-3.44098831,0.00043574,0.00179898,-0.00454544,-0.00019911,0.00026450,-0.00061831
10.620,0.74104065,0.57269205,2.02684309,0.14339283,-0.04115905,-0.06373015,0.00557039,-0.00159891,-0.00247573,0.74060883,0.57088989,2.03139374,0.14359134,-0.04142280,-0.06311444,0.02562544,-29.74853195,-3.46864087,0.02413903,-0.03222121,-0.02200785,0.04976447,-29.78075316,-3.49064873,0.05019032,-29.73309055,-3.44700143,0.00043182,0.00180216,-0.00455065,-0.00019851,0.00026375,-0.00061571
10.630,0.74247486,0.57228038,2.02620566,0.14344834,-0.04117499,-0.06375482,0.00553110,-0.00158763,-0.00245827,0.74204694,0.57047506,2.03076150,0.14364628,-0.04143799,-0.06314171,0.02557132,-29.76204281,-3.47468559,0.02398085,-0.03217033,-0.02198537,0.04955217,-29.79421313,-3.49667096,0.04997723,-29.74654878,-3.45301329,0.00042792,0.00180532,-0.00455584,-0.00019794,0.00026300,-0.00061311
10.640,0.74390962,0.57186855,2.02556799,0.14350345,-0.04119081,-0.06377931,0.00549178,-0.00157634,-0.00244079,0.74348559,0.57006008,2.03012900,0.14370086,-0.04145307,-0.06316879,0.02551696,-29.77555065,-3.48072882,0.02382309,-0.03211910,-0.02196268,0.04934005,-29.80766975,-3.50269150,0.04976447,-29.76000400,-3.45902371,0.00042403,0.00180847,-0.00456101,-0.00019741,0.00026226,-0.00061052
10.650,0.74534493,0.57145656,2.02493008,0.14355817,-0.04120651,-0.06380363,0.00545244,-0.00156505,-0.00242331,0.74492476,0.56964495,2.02949624,0.14375507,-0.04146806,-0.06319568,0.02546237,-29.78905547,-3.48677055,0.02366594,-0.03206783,-0.02193989,0.04912831,-29.82112331,-3.50871043,0.04955217,-29.77345663,-3.46503278,0.00042017,0.00181161,-0.00456616,-0.00019690,0.00026155,-0.00060795
10.660,0.74678078,0.57104442,2.02429192,0.14361250,-0.04122211,-0.06382778,0.00541307,-0.00155375,-0.00240581,0.74636447,0.56922967,2.02886321,0.14380892,-0.04148294,-0.06322239,0.02540754,-29.80255707,-3.49281076,0.02350909,-0.03201635,-0.02191697,0.04891663,-29.83457342,-3.51472773,0.04934005,-29.78690595,-3.47104025,0.00041631,0.00181475,-0.00457129,-0.00019642,0.00026083,-0.00060539
10.670,0.74821717,0.57063212,2.02365352,0.14366643,-0.04123759,-0.06385175,0.00537369,-0.00154245,-0.00238831,0.74780470,0.56881425,2.02822993,0.14386242,-0.04149773,-0.06324890,0.02535250,-29.81605562,-3.49884945,0.02335244,-0.03196541,-0.02189408,0.04870494,-29.84802103,-3.52074352,0.04912831,-29.80035226,-3.47704621,0.00041247,0.00181787,-0.00457641,-0.00019599,0.00026014,-0.00060285
10.680,0.74965411,0.57021967,2.02301489,0.14371997,-0.04125295,-0.06387554,0.00533428,-0.00153114,-0.00237079,0.74924545,0.56839868,2.02759639,0.14391555,-0.04151242,-0.06327522,0.02529722,-29.82955078,-3.50488648,0.02319744,-0.03191278,-0.02187068,0.04849466,-29.86146356,-3.52675717,0.04891663,-29.81379518,-3.48305063,0.00040866,0.00182099,-0.00458150,-0.00019558,0.00025947,-0.00060032
10.690,0.75109157,0.56980706,2.02237601,0.14377312,-0.04126821,-0.06389916,0.00529484,-0.00151982,-0.00235326,0.75068671,0.56798298,2.02696259,0.14396833,-0.04152701,-0.06330135,0.02524170,-29.84304291,-3.51092203,0.02304148,-0.03186255,-0.02184779,0.04828318,-29.87490546,-3.53276982,0.04870494,-29.82723564,-3.48905366,0.00040486,0.00182408,-0.00458658,-0.00019521,0.00025880,-0.00059781
10.700,0.75252957,0.56939431,2.02173690,0.14382587,-0.04128335,-0.06392261,0.00525539,-0.00150849,-0.00233573,0.75212849,0.56756713,2.02632854,0.14402075,-0.04154150,-0.06332728,0.02518597,-29.85653138,-3.51695585,0.02288717,-0.03180977,-0.02182421,0.04807313,-29.88834115,-3.53878005,0.04849466,-29.84067107,-3.49505463,0.00040108,0.00182718,-0.00459164,-0.00019488,0.00025815,-0.00059533
10.710,0.75396809,0.56898140,2.02109756,0.14387823,-0.04129838,-0.06394588,0.00521591,-0.00149716,-0.00231818,0.75357078,0.56715114,2.02569424,0.14407281,-0.04155589,-0.06335302,0.02512999,-29.87001668,-3.52298804,0.02273260,-0.03175820,-0.02180080,0.04786259,-29.90177488,-3.54478884,0.04828318,-29.85410592,-3.50105470,0.00039731,0.00183026,-0.00459668,-0.00019458,0.00025751,-0.00059286
10.720,0.75540713,0.56856834,2.02045799,0.14393019,-0.04131329,-0.06396897,0.00517641,-0.00148582,-0.00230063,0.75501358,0.56673500,2.02505969,0.14412452,-0.04157019,-0.06337856,0.02507378,-29.88349853,-3.52901854,0.02257831,-0.03170637,-0.02177725,0.04765210,-29.91520490,-3.55079579,0.04807313,-29.86753460,-3.50705247,0.00039355,0.00183334,-0.00460170,-0.00019433,0.00025690,-0.00059041
10.730,0.75684669,0.56815513,2.01981818,0.14398175,-0.04132810,-0.06399189,0.00513689,-0.00147448,-0.00228306,0.75645688,0.56631873,2.02442489,0.14417587,-0.04158440,-0.06340390,0.02501735,-29.89697699,-3.53504739,0.02242413,-0.03165565,-0.02175389,0.04744148,-29.92863265,-3.55680128,0.04786259,-29.88096137,-3.51304888,0.00038981,0.00183640,-0.00460671,-0.00019412,0.00025630,-0.00058799
10.740,0.75828676,0.56774178,2.01917815,0.14403292,-0.04134278,-0.06401463,0.00509735,-0.00146313,-0.00226549,0.75790068,0.56590233,2.02378984,0.14422687,-0.04159851,-0.06342904,0.02496069,-29.91045168,-3.54107441,0.02227063,-0.03160279,-0.02172994,0.04723132,-29.94205447,-3.56280436,0.04765210,-29.89438449,-3.51904355,0.00038608,0.00183945,-0.00461169,-0.00019395,0.00025573,-0.00058559
10.750,0.75972735,0.56732828,2.01853789,0.14408370,-0.04135736,-0.06403720,0.00505779,-0.00145177,-0.00224791,0.75934497,0.56548578,2.02315455,0.14427751,-0.04161252,-0.06345398,0.02490381,-29.92392287,-3.54709971,0.02211778,-0.03155079,-0.02170612,0.04702159,-29.95547366,-3.56880583,0.04744148,-29.90780537,-3.52503688,0.00038238,0.00184250,-0.00461666,-0.00019381,0.00025516,-0.00058322
10.760,0.76116844,0.56691463,2.01789741,0.14413408,-0.04137182,-0.06405959,0.00501820,-0.00144041,-0.00223031,0.76078976,0.56506910,2.02251902,0.14432780,-0.04162644,-0.06347872,0.02484667,-29.93739050,-3.55312321,0.02196470,-0.03149908,-0.02168227,0.04681137,-29.96888957,-3.57480547,0.04723132,-29.92122037,-3.53102788,0.00037868,0.00184553,-0.00462161,-0.00019372,0.00025462,-0.00058087
10.770,0.76261003,0.56650084,2.01725670,0.14418406,-0.04138617,-0.06408181,0.00497860,-0.00142904,-0.00221271,0.76223503,0.56465228,2.02188326,0.14437773,-0.04164027,-0.06350326,0.02478933,-29.95085436,-3.55914490,0.02181172,-0.03144725,-0.02165833,0.04660105,-29.98230161,-3.58080323,0.04702159,-29.93463279,-3.53701739,0.00037500,0.00184856,-0.00462656,-0.00019367,0.00025410,-0.00057855
10.780,0.76405212,0.56608691,2.01661577,0.14423365,-0.04140040,-0.06410385,0.00493897,-0.00141767,-0.00219510,0.76368080,0.56423533,2.02124725,0.14442731,-0.04165400,-0.06352759,0.02473174,-29.96431440,-3.56516472,0.02165929,-0.03139458,-0.02163413,0.04639103,-29.99570897,-3.58679885,0.04681137,-29.94804197,-3.54300518,0.00037132,0.00185158,-0.00463148,-0.00019366,0.00025360,-0.00057626
10.790,0.76549470,0.56567283,2.01597462,0.14428284,-0.04141452,-0.06412571,0.00489932,-0.00140629,-0.00217748,0.76512704,0.56381824,2.02061101,0.14447654,-0.04166764,-0.06355172,0.02467392,-29.97777081,-3.57118272,0.02150639,-0.03134324,-0.02161015,0.04618030,-30.00911405,-3.59279287,0.04660105,-29.96144733,-3.54899118,0.00036766,0.00185459,-0.00463639,-0.00019370,0.00025312,-0.00057399
10.800,0.76693777,0.56525862,2.01533326,0.14433164,-0.04142853,-0.06414739,0.00485965,-0.00139490,-0.00215984,0.76657376,0.56340102,2.01997454,0.14452542,-0.04168119,-0.06357565,0.02461587,-29.99122305,-3.57719870,0.02135428,-0.03128952,-0.02158553,0.04597015,-30.02251257,-3.59878423,0.04639103,-29.97484806,-3.55497514,0.00036401,0.00185760,-0.00464128,-0.00019378,0.00025266,-0.00057174
10.810,0.76838133,0.56484426,2.01469168,0.14438004,-0.04144242,-0.06416891,0.00481996,-0.00138351,-0.00214221,0.76802095,0.56298367,2.01933783,0.14457395,-0.04169465,-0.06359936,0.02455759,-30.00467166,-3.58321284,0.02120197,-0.03123761,-0.02156127,0.04575956,-30.03590927,-3.60477411,0.04618030,-29.98824654,-3.56095761,0.00036038,0.00186059,-0.00464615,-0.00019391,0.00025223,-0.00056955
10.820,0.76982537,0.56442977,2.01404988,0.14442804,-0.04145620,-0.06419024,0.00478025,-0.00137211,-0.00212456,0.76946862,0.56256619,2.01870090,0.14462212,-0.04170801,-0.06362287,0.02449908,-30.01811611,-3.58922500,0.02104986,-0.03118464,-0.02153672,0.04554894,-30.04930076,-3.61076172,0.04597015,-30.00163851,-3.56693753,0.00035675,0.00186358,-0.00465102,-0.00019408,0.00025181,-0.00056737
10.830,0.77126989,0.56401514,2.01340787,0.14447564,-0.04146986,-0.06421140,0.00474052,-0.00136071,-0.00210690,0.77091675,0.56214858,2.01806374,0.14466995,-0.04172128,-0.06364617,0.02444034,-30.03155661,-3.59523518,0.02089784,-0.03113172,-0.02151210,0.04533817,-30.06268833,-3.61674728,0.04575956,-30.01502872,-3.57291608,0.00035314,0.00186656,-0.00465587,-0.00019431,0.00025142,-0.00056523
10.840,0.77271488,0.56360037,2.01276565,0.14452285,-0.04148341,-0.06423238,0.00470077,-0.00134930,-0.00208923,0.77236535,0.56173084,2.01742635,0.14471742,-0.04173447,-0.06366926,0.02438137,-30.04499310,-3.60124337,0.02074549,-0.03107931,-0.02148753,0.04512686,-30.07607241,-3.62273089,0.04554894,-30.02841375,-3.57889245,0.00034953,0.00186953,-0.00466070,-0.00019457,0.00025106,-0.00056312
10.850,0.77416035,0.56318547,2.01212323,0.14456966,-0.04149685,-0.06425318,0.00466100,-0.00133788,-0.00207156,0.77381441,0.56131297,2.01678874,0.14476454,-0.04174756,-0.06369214,0.02432216,-30.05842528,-3.60724943,0.02059411,-0.03102521,-0.02146248,0.04491627,-30.08945049,-3.62871191,0.04533817,-30.04179492,-3.58486689,0.00034594,0.00187250,-0.00466551,-0.00019488,0.00025071,-0.00056104
10.860,0.77560628,0.56277044,2.01148059,0.14461607,-0.04151017,-0.06427381,0.00462122,-0.00132646,-0.00205387,0.77526393,0.56089498,2.01615091,0.14481131,-0.04176056,-0.06371481,0.02426275,-30.07185327,-3.61325348,0.02044225,-0.03097130,-0.02143745,0.04470500,-30.10282457,-3.63469093,0.04512686,-30.05517263,-3.59083948,0.00034235,0.00187546,-0.00467032,-0.00019524,0.00025039,-0.00055900
10.870,0.77705267,0.56235527,2.01083775,0.14466208,-0.04152338,-0.06429426,0.00458141,-0.00131503,-0.00203618,0.77671390,0.56047686,2.01551287,0.14485773,-0.04177347,-0.06373727,0.02420308,-30.08527716,-3.61925545,0.02028996,-0.03091809,-0.02141250,0.04449305,-30.11619524,-3.64066795,0.04491627,-30.06854439,-3.59680959,0.00033877,0.00187841,-0.00467512,-0.00019565,0.00025009,-0.00055699
10.880,0.77849952,0.56193997,2.01019471,0.14470770,-0.04153647,-0.06431453,0.00454158,-0.00130360,-0.00201848,0.77816432,0.56005861,2.01487460,0.14490379,-0.04178629,-0.06375952,0.02414318,-30.09869670,-3.62525526,0.02013794,-0.03086404,-0.02138729,0.04428113,-30.12956074,-3.64664255,0.04470500,-30.08191220,-3.60277780,0.00033520,0.00188136,-0.00467989,-0.00019609,0.00024982,-0.00055501
10.890,0.77994682,0.56152454,2.00955146,0.14475291,-0.04154945,-0.06433463,0.00450173,-0.00129216,-0.00200077,0.77961518,0.55964024,2.01423613,0.14494951,-0.04179902,-0.06378155,0.02408305,-30.11211193,-3.63125298,0.01998530,-0.03081055,-0.02136217,0.04406835,-30.14292248,-3.65261515,0.04449305,-30.09527664,-3.60874412,0.00033164,0.00188430,-0.00468467,-0.00019660,0.00024957,-0.00055308
10.900,0.78139457,0.56110898,2.00890801,0.14479773,-0.04156231,-0.06435455,0.00446187,-0.00128072,-0.00198305,0.78106649,0.55922174,2.01359744,0.14499488,-0.04181166,-0.06380337,0.02402271,-30.12552278,-3.63724852,0.01983258,-0.03075686,-0.02133695,0.04385529,-30.15627965,-3.65858547,0.04428113,-30.10863595,-3.61470814,0.00032808,0.00188724,-0.00468943,-0.00019715,0.00024935,-0.00055118
10.910,0.78284277,0.56069329,2.00826437,0.14484215,-0.04157506,-0.06437429,0.00442198,-0.00126927,-0.00196533,0.78251824,0.55880312,2.01295854,0.14503989,-0.04182421,-0.06382497,0.02396211,-30.13892918,-3.64324182,0.01967999,-0.03070268,-0.02131154,0.04364210,-30.16963186,-3.66455336,0.04406835,-30.12199155,-3.62067026,0.00032453,0.00189017,-0.00469417,-0.00019774,0.00024915,-0.00054932
10.920,0.78429141,0.56027748,2.00762053,0.14488617,-0.04158770,-0.06439385,0.00438208,-0.00125782,-0.00194759,0.78397043,0.55838438,2.01231944,0.14508456,-0.04183667,-0.06384636,0.02390130,-30.15233093,-3.64923288,0.01952730,-0.03064751,-0.02128585,0.04342860,-30.18297845,-3.67051873,0.04385529,-30.13534262,-3.62663020,0.00032098,0.00189310,-0.00469891,-0.00019839,0.00024897,-0.00054749
10.930,0.78574049,0.55986154,2.00697649,0.14492979,-0.04160022,-0.06441324,0.00434216,-0.00124636,-0.00192985,0.78542305,0.55796552,2.01168013,0.14512887,-0.04184904,-0.06386754,0.02384025,-30.16572825,-3.65522173,0.01937424,-0.03059313,-0.02126032,0.04321450,-30.19632139,-3.67648204,0.04364210,-30.14868878,-3.63258783,0.00031744,0.00189602,-0.00470364,-0.00019908,0.00024882,-0.00054570
10.940,0.78719001,0.55944548,2.00633226,0.14497301,-0.04161262,-0.06443245,0.00430222,-0.00123490,-0.00191210,0.78687609,0.55754654,2.01104061,0.14517283,-0.04186133,-0.06388850,0.02377897,-30.17912084,-3.66120825,0.01922159,-0.03053739,-0.02123441,0.04300056,-30.20965824,-3.68244266,0.04342860,-30.16202936,-3.63854305,0.00031392,0.00189894,-0.00470835,-0.00019982,0.00024871,-0.00054395
10.950,0.78863995,0.55902929,2.00568784,0.14501584,-0.04162492,-0.06445148,0.00426226,-0.00122343,-0.00189434,0.78832957,0.55712744,2.01040090,0.14521644,-0.04187352,-0.06390924,0.02371746,-30.19250891,-3.66719250,0.01906782,-0.03048273,-0.02120869,0.04278528,-30.22299164,-3.68840119,0.04321450,-30.17536634,-3.64449631,0.00031038,0.00190185,-0.00471306,-0.00020060,0.00024860,-0.00054224
10.960,0.79009032,0.55861298,2.00504324,0.14505826,-0.04163709,-0.06447034,0.00422229,-0.00121195,-0.00187657,0.78978346,0.55670822,2.00976098,0.14525969,-0.04188563,-0.06392976,0.02365573,-30.20589214,-3.67317434,0.01891425,-0.03042654,-0.02118255,0.04256998,-30.23631868,-3.69435689,0.04300056,-30.18869727,-3.65044699,0.00030686,0.00190476,-0.00471774,-0.00020143,0.00024854,-0.00054058
10.970,0.79154112,0.55819655,2.00439844,0.14510028,-0.04164915,-0.06448901,0.00418229,-0.00120047,-0.00185880,0.79123777,0.55628888,2.00912087,0.14530260,-0.04189764,-0.06395007,0.02359375,-30.21927066,-3.67915388,0.01876067,-0.03037072,-0.02115649,0.04235442,-30.24964138,-3.70031037,0.04278528,-30.20202479,-3.65639569,0.00030335,0.00190767,-0.00472243,-0.00020232,0.00024849,-0.00053894
10.980,0.79299233,0.55778000,2.00375346,0.14514190,-0.04166110,-0.06450751,0.00414228,-0.00118899,-0.00184101,0.79269250,0.55586943,2.00848057,0.14534515,-0.04190957,-0.06397016,0.02353155,-30.23264433,-3.68513100,0.01860635,-0.03031448,-0.02113026,0.04213790,-30.26295880,-3.70626126,0.04256998,-30.21534601,-3.66234167,0.00029983,0.00191057,-0.00472711,-0.00020325,0.00024847,-0.00053735
10.990,0.79444395,0.55736332,2.00310829,0.14518313,-0.04167293,-0.06452583,0.00410225,-0.00117750,-0.00182322,0.79414764,0.55544986,2.00784007,0.14538734,-0.04192141,-0.06399004,0.02346912,-30.24601341,-3.69110579,0.01845092,-0.03026015,-0.02110445,0.04192004,-30.27627356,-3.71221024,0.04235442,-30.22866293,-3.66828554,0.00029631,0.00191346,-0.00473178,-0.00020421,0.00024848,-0.00053579
11.000,0.79589599,0.55694654,2.00246294,0.14522395,-0.04168465,-0.06454398,0.00406221,-0.00116600,-0.00180543,0.79560319,0.55503017,2.00719939,0.14542919,-0.04193315,-0.06400969,0.02340647,-30.25937713,-3.69707803,0.01829643,-0.03020259,-0.02107785,0.04170290,-30.28957971,-3.71815588,0.04213790,-30.24197460,-3.67422693,0.00029280,0.00191637,-0.00473645,-0.00020524,0.00024850,-0.00053429
