t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
3.470,0.06976832,0.76122102,2.39902257,0.05437192,-0.01884175,0.03337682,0.02475971,-0.00858010,0.01519903,0.06751508,0.76295709,2.39811546,0.05332835,-0.01733679,0.03225792,0.15110021,-22.26358445,0.15748346,0.15110021,-22.26358445,0.15748346,0.15075123,-22.24862995,0.13893031,0.00225324,-0.00173607,0.00090711,0.00104357,-0.00150496,0.00111890
3.480,0.07031328,0.76103218,2.39935710,0.05461961,-0.01892759,0.03352887,0.02477804,-0.00858645,0.01521028,0.06805837,0.76278052,2.39844401,0.05357839,-0.01741670,0.03240725,0.15127041,-22.26668463,0.15859102,0.15127041,-22.26668463,0.15859102,0.15092732,-22.25166698,0.13995319,0.00225491,-0.00174834,0.00091309,0.00104122,-0.00151089,0.00112162
3.490,0.07086072,0.76084247,2.39969315,0.05486748,-0.01901348,0.03368103,0.02479611,-0.00859271,0.01522137,0.06860416,0.76260315,2.39877406,0.05382871,-0.01749674,0.03255669,0.15143773,-22.26979850,0.15970326,0.15143773,-22.26979850,0.15970326,0.15110021,-22.25471602,0.14098096,0.00225656,-0.00176068,0.00091909,0.00103877,-0.00151674,0.00112434
3.500,0.07141063,0.76065191,2.40003072,0.05511553,-0.01909944,0.03383330,0.02481392,-0.00859888,0.01523231,0.06915248,0.76242498,2.39910561,0.05407932,-0.01757690,0.03270622,0.15160159,-22.27292258,0.16082003,0.15160159,-22.27292258,0.16082003,0.15127041,-22.25777594,0.14201361,0.00225815,-0.00177307,0.00092511,0.00103621,-0.00152254,0.00112708
3.510,0.07196303,0.76046048,2.40036981,0.05536376,-0.01918546,0.03398567,0.02483147,-0.00860497,0.01524308,0.06970331,0.76224600,2.39943866,0.05433022,-0.01765719,0.03285585,0.15176292,-22.27606033,0.16194111,0.15176292,-22.27606033,0.16194111,0.15143773,-22.26084948,0.14305088,0.00225972,-0.00178552,0.00093115,0.00103354,-0.00152827,0.00112982
3.520,0.07251791,0.76026820,2.40071043,0.05561216,-0.01927154,0.03413816,0.02484877,-0.00861096,0.01525370,0.07025665,0.76206621,2.39977321,0.05458139,-0.01773759,0.03300558,0.15192101,-22.27920761,0.16306807,0.15192101,-22.27920761,0.16306807,0.15160159,-22.26393318,0.14409265,0.00226126,-0.00179801,0.00093722,0.00103077,-0.00153395,0.00113258
3.530,0.07307527,0.76007505,2.40105258,0.05586073,-0.01935768,0.03429075,0.02486581,-0.00861686,0.01526416,0.07081253,0.76188561,2.40010925,0.05483283,-0.01781811,0.03315540,0.15207580,-22.28236825,0.16420063,0.15207580,-22.28236825,0.16420063,0.15176292,-22.26703050,0.14513867,0.00226274,-0.00181056,0.00094333,0.00102790,-0.00153957,0.00113535
3.540,0.07363512,0.75988104,2.40139625,0.05610947,-0.01944388,0.03444344,0.02488259,-0.00862268,0.01527446,0.07137092,0.76170421,2.40044680,0.05508454,-0.01789874,0.03330532,0.15222773,-22.28554013,0.16533713,0.15222773,-22.28554013,0.16533713,0.15192101,-22.27013728,0.14619053,0.00226420,-0.00182317,0.00094945,0.00102493,-0.00154514,0.00113812
3.550,0.07419746,0.75968617,2.40174145,0.05635838,-0.01953013,0.03459624,0.02489912,-0.00862841,0.01528461,0.07193185,0.76152199,2.40078586,0.05533651,-0.01797949,0.03345534,0.15237673,-22.28872272,0.16647901,0.15237673,-22.28872272,0.16647901,0.15207580,-22.27325738,0.14724793,0.00226561,-0.00183582,0.00095559,0.00102187,-0.00155064,0.00114090
3.560,0.07476229,0.75949044,2.40208817,0.05660746,-0.01961645,0.03474913,0.02491539,-0.00863405,0.01529460,0.07249530,0.76133896,2.40112642,0.05558874,-0.01806035,0.03360545,0.15252274,-22.29191660,0.16762443,0.15252274,-22.29191660,0.16762443,0.15222773,-22.27638866,0.14830923,0.00226699,-0.00184852,0.00096175,0.00101872,-0.00155610,0.00114368
3.570,0.07532961,0.75929384,2.40243643,0.05685669,-0.01970281,0.03490213,0.02493141,-0.00863960,0.01530443,0.07306129,0.76115512,2.40146848,0.05584121,-0.01814132,0.03375566,0.15266546,-22.29512259,0.16877647,0.15266546,-22.29512259,0.16877647,0.15237673,-22.27953060,0.14937586,0.00226832,-0.00186128,0.00096795,0.00101548,-0.00156149,0.00114647
3.580,0.07589942,0.75909638,2.40278622,0.05710608,-0.01978924,0.03505522,0.02494717,-0.00864506,0.01531410,0.07362981,0.76097046,2.40181205,0.05609394,-0.01822240,0.03390596,0.15280497,-22.29833966,0.16993334,0.15280497,-22.29833966,0.16993334,0.15252274,-22.28268378,0.15044600,0.00226961,-0.00187408,0.00097417,0.00101214,-0.00156684,0.00114926
3.590,0.07647173,0.75889806,2.40313753,0.05735563,-0.01987571,0.03520841,0.02496267,-0.00865043,0.01532362,0.07420087,0.76078499,2.40215712,0.05634690,-0.01830359,0.03405636,0.15294170,-22.30156666,0.17109349,0.15294170,-22.30156666,0.17109349,0.15266546,-22.28584902,0.15152269,0.00227086,-0.00188693,0.00098041,0.00100873,-0.00157212,0.00115205
3.600,0.07704654,0.75869887,2.40349038,0.05760534,-0.01996225,0.03536169,0.02497792,-0.00865572,0.01533298,0.07477446,0.76059870,2.40250371,0.05660010,-0.01838487,0.03420685,0.15307562,-22.30480652,0.17225967,0.15307562,-22.30480652,0.17225967,0.15280497,-22.28902530,0.15260418,0.00227208,-0.00189983,0.00098667,0.00100524,-0.00157738,0.00115484
3.610,0.07762384,0.75849881,2.40384477,0.05785519,-0.02004883,0.03551507,0.02499292,-0.00866091,0.01534219,0.07535060,0.76041160,2.40285180,0.05685353,-0.01846626,0.03435743,0.15320593,-22.30805816,0.17343193,0.15320593,-22.30805816,0.17343193,0.15294170,-22.29221145,0.15368891,0.00227324,-0.00191279,0.00099297,0.00100166,-0.00158257,0.00115764
3.620,0.07820364,0.75829789,2.40420069,0.05810519,-0.02013546,0.03566853,0.02500767,-0.00866602,0.01535124,0.07592928,0.76022368,2.40320140,0.05710718,-0.01854774,0.03450810,0.15333321,-22.31131984,0.17460843,0.15333321,-22.31131984,0.17460843,0.15307562,-22.29541042,0.15477962,0.00227436,-0.00192579,0.00099929,0.00099801,-0.00158772,0.00116043
3.630,0.07878594,0.75809610,2.40455814,0.05835534,-0.02022215,0.03582209,0.02502216,-0.00867104,0.01536014,0.07651051,0.76003494,2.40355251,0.05736105,-0.01862932,0.03465886,0.15345743,-22.31459382,0.17578921,0.15345743,-22.31459382,0.17578921,0.15320593,-22.29862113,0.15587635,0.00227543,-0.00193884,0.00100563,0.00099429,-0.00159283,0.00116323
3.640,0.07937075,0.75789345,2.40491713,0.05860564,-0.02030888,0.03597574,0.02503640,-0.00867598,0.01536888,0.07709428,0.75984538,2.40390513,0.05761514,-0.01871099,0.03480972,0.15357905,-22.31787733,0.17697551,0.15357905,-22.31787733,0.17697551,0.15333321,-22.30184184,0.15697729,0.00227647,-0.00195193,0.00101200,0.00099050,-0.00159789,0.00116602
3.650,0.07995806,0.75768993,2.40527765,0.05885607,-0.02039567,0.03612947,0.02505038,-0.00868083,0.01537746,0.07768061,0.75965500,2.40425927,0.05786943,-0.01879275,0.03496066,0.15369729,-22.32117302,0.17816565,0.15369729,-22.32117302,0.17816565,0.15345743,-22.30507480,0.15808246,0.00227745,-0.00196507,0.00101838,0.00098664,-0.00160292,0.00116881
3.660,0.08054787,0.75748553,2.40563972,0.05910664,-0.02048250,0.03628329,0.02506412,-0.00868559,0.01538589,0.07826948,0.75946379,2.40461492,0.05812393,-0.01887460,0.03511170,0.15381224,-22.32448217,0.17936262,0.15381224,-22.32448217,0.17936262,0.15357905,-22.30831726,0.15919311,0.00227839,-0.00197826,0.00102480,0.00098271,-0.00160790,0.00117159
3.670,0.08114019,0.75728028,2.40600332,0.05935735,-0.02056938,0.03643719,0.02507760,-0.00869026,0.01539417,0.07886091,0.75927177,2.40497208,0.05837863,-0.01895653,0.03526282,0.15392438,-22.32779911,0.18056323,0.15392438,-22.32779911,0.18056323,0.15369729,-22.31157186,0.16030757,0.00227928,-0.00199149,0.00103124,0.00097872,-0.00161285,0.00117437
3.680,0.08173502,0.75707415,2.40636846,0.05960819,-0.02065630,0.03659117,0.02509083,-0.00869484,0.01540229,0.07945489,0.75907893,2.40533076,0.05863351,-0.01903854,0.03541403,0.15403355,-22.33112939,0.18176880,0.15403355,-22.33112939,0.18176880,0.15381224,-22.31483988,0.16142879,0.00228013,-0.00200478,0.00103770,0.00097468,-0.00161776,0.00117714
3.690,0.08233236,0.75686715,2.40673514,0.05985917,-0.02074328,0.03674523,0.02510381,-0.00869934,0.01541026,0.08005143,0.75888526,2.40569095,0.05888859,-0.01912063,0.03556532,0.15413986,-22.33447173,0.18297926,0.15413986,-22.33447173,0.18297926,0.15392438,-22.31811565,0.16255362,0.00228093,-0.00201811,0.00104419,0.00097058,-0.00162265,0.00117991
3.700,0.08293220,0.75665928,2.40710337,0.06011027,-0.02083029,0.03689937,0.02511654,-0.00870375,0.01541808,0.08065052,0.75869076,2.40605266,0.05914384,-0.01920280,0.03571670,0.15424254,-22.33782507,0.18419601,0.15424254,-22.33782507,0.18419601,0.15403355,-22.32140474,0.16368338,0.00228168,-0.00203148,0.00105071,0.00096643,-0.00162749,0.00118267
3.710,0.08353456,0.75645054,2.40747313,0.06036150,-0.02091735,0.03705359,0.02512903,-0.00870808,0.01542574,0.08125218,0.75849545,2.40641588,0.05939928,-0.01928503,0.03586817,0.15434269,-22.34119007,0.18541594,0.15434269,-22.34119007,0.18541594,0.15413986,-22.32470586,0.16481798,0.00228238,-0.00204491,0.00105725,0.00096222,-0.00163232,0.00118542
3.720,0.08413943,0.75624093,2.40784444,0.06061285,-0.02100445,0.03720789,0.02514126,-0.00871232,0.01543325,0.08185640,0.75829930,2.40678063,0.05965488,-0.01936734,0.03601972,0.15443968,-22.34456633,0.18664187,0.15443968,-22.34456633,0.18664187,0.15424254,-22.32801794,0.16595882,0.00228303,-0.00205837,0.00106381,0.00095797,-0.00163711,0.00118817
3.730,0.08474682,0.75603045,2.40821729,0.06086432,-0.02109160,0.03736226,0.02515324,-0.00871647,0.01544060,0.08246318,0.75810234,2.40714689,0.05991065,-0.01944971,0.03617135,0.15453400,-22.34795422,0.18787215,0.15453400,-22.34795422,0.18787215,0.15434269,-22.33134165,0.16710281,0.00228364,-0.00207189,0.00107040,0.00095367,-0.00164189,0.00119091
3.740,0.08535672,0.75581910,2.40859168,0.06111591,-0.02117878,0.03751670,0.02516497,-0.00872054,0.01544781,0.08307252,0.75790454,2.40751467,0.06016658,-0.01953215,0.03632307,0.15462513,-22.35135300,0.18910664,0.15462513,-22.35135300,0.18910664,0.15443968,-22.33467660,0.16825276,0.00228420,-0.00208544,0.00107701,0.00094933,-0.00164663,0.00119363
3.750,0.08596914,0.75560688,2.40896762,0.06136762,-0.02126601,0.03767121,0.02517646,-0.00872452,0.01545486,0.08368443,0.75770592,2.40788397,0.06042266,-0.01961465,0.03647487,0.15471356,-22.35476340,0.19034674,0.15471356,-22.35476340,0.19034674,0.15453400,-22.33802314,0.16940701,0.00228471,-0.00209904,0.00108365,0.00094496,-0.00165136,0.00119634
3.760,0.08658407,0.75539378,2.40934511,0.06161944,-0.02135327,0.03782580,0.02518770,-0.00872841,0.01546175,0.08429891,0.75750647,2.40825480,0.06067890,-0.01969721,0.03662676,0.15479866,-22.35818673,0.19159249,0.15479866,-22.35818673,0.19159249,0.15462513,-22.34138056,0.17056544,0.00228516,-0.00211269,0.00109031,0.00094054,-0.00165606,0.00119904
3.770,0.08720153,0.75517981,2.40972414,0.06187137,-0.02144058,0.03798045,0.02519869,-0.00873222,0.01546850,0.08491595,0.75730619,2.40862714,0.06093528,-0.01977983,0.03677871,0.15488144,-22.36162171,0.19284210,0.15488144,-22.36162171,0.19284210,0.15471356,-22.34474956,0.17172944,0.00228558,-0.00212638,0.00109700,0.00093609,-0.00166075,0.00120174
3.780,0.08782150,0.75496497,2.41010472,0.06212341,-0.02152792,0.03813517,0.02520943,-0.00873594,0.01547510,0.08553556,0.75710509,2.40900101,0.06119180,-0.01986249,0.03693075,0.15496088,-22.36506762,0.19409702,0.15496088,-22.36506762,0.19409702,0.15479866,-22.34813148,0.17289906,0.00228594,-0.00214012,0.00110371,0.00093161,-0.00166543,0.00120442
3.790,0.08844399,0.75474925,2.41048684,0.06237556,-0.02161529,0.03828995,0.02521993,-0.00873958,0.01548154,0.08615775,0.75690315,2.40937640,0.06144845,-0.01994521,0.03708287,0.15503749,-22.36852646,0.19535556,0.15503749,-22.36852646,0.19535556,0.15488144,-22.35152502,0.17407249,0.00228624,-0.00215390,0.00111044,0.00092711,-0.00167008,0.00120708
3.800,0.08906901,0.75453266,2.41087052,0.06262781,-0.02170271,0.03844480,0.02523018,-0.00874313,0.01548783,0.08678250,0.75670039,2.40975332,0.06170523,-0.02002798,0.03723506,0.15511164,-22.37199696,0.19662073,0.15511164,-22.37199696,0.19662073,0.15496088,-22.35492947,0.17525120,0.00228651,-0.00216773,0.00111720,0.00092258,-0.00167473,0.00120974
3.810,0.08969655,0.75431520,2.41125574,0.06288016,-0.02179016,0.03859970,0.02524018,-0.00874660,0.01549397,0.08740983,0.75649680,2.41013176,0.06196214,-0.02011080,0.03738733,0.15518285,-22.37547844,0.19788926,0.15518285,-22.37547844,0.19788926,0.15503749,-22.35834684,0.17643350,0.00228672,-0.00218160,0.00112398,0.00091802,-0.00167936,0.00121237
3.820,0.09032662,0.75409686,2.41164251,0.06313261,-0.02187764,0.03875467,0.02524994,-0.00874998,0.01549996,0.08803973,0.75629238,2.41051173,0.06221917,-0.02019366,0.03753967,0.15525161,-22.37897289,0.19916274,0.15525161,-22.37897289,0.19916274,0.15511164,-22.36177584,0.17762238,0.00228689,-0.00219552,0.00113078,0.00091344,-0.00168398,0.00121500
3.830,0.09095920,0.75387765,2.41203083,0.06338516,-0.02196516,0.03890970,0.02525945,-0.00875328,0.01550580,0.08867221,0.75608712,2.41089322,0.06247631,-0.02027656,0.03769209,0.15531694,-22.38247871,0.20044100,0.15531694,-22.38247871,0.20044100,0.15518285,-22.36521581,0.17881460,0.00228699,-0.00220947,0.00113761,0.00090885,-0.00168860,0.00121761
3.840,0.09159432,0.75365756,2.41242071,0.06363780,-0.02205270,0.03906479,0.02526872,-0.00875649,0.01551149,0.08930726,0.75588104,2.41127624,0.06273356,-0.02035950,0.03784457,0.15538021,-22.38599722,0.20172548,0.15538021,-22.38599722,0.20172548,0.15525161,-22.36866873,0.18001173,0.00228706,-0.00222348,0.00114447,0.00090424,-0.00169320,0.00122022
3.850,0.09223196,0.75343659,2.41281213,0.06389054,-0.02214028,0.03921993,0.02527775,-0.00875962,0.01551703,0.08994489,0.75567413,2.41166079,0.06299092,-0.02044248,0.03799712,0.15544057,-22.38952916,0.20301301,0.15544057,-22.38952916,0.20301301,0.15531694,-22.37213300,0.18121361,0.00228707,-0.00223754,0.00115134,0.00089962,-0.00169780,0.00122281
3.860,0.09287213,0.75321475,2.41320510,0.06414336,-0.02222790,0.03937513,0.02528653,-0.00876266,0.01552242,0.09058510,0.75546638,2.41204687,0.06324838,-0.02052549,0.03814975,0.15549828,-22.39307252,0.20430506,0.15549828,-22.39307252,0.20430506,0.15538021,-22.37560995,0.18242167,0.00228703,-0.00225163,0.00115823,0.00089498,-0.00170241,0.00122538
3.870,0.09351483,0.75299203,2.41359963,0.06439627,-0.02231554,0.03953038,0.02529507,-0.00876562,0.01552766,0.09122789,0.75525780,2.41243447,0.06350593,-0.02060854,0.03830243,0.15555348,-22.39662863,0.20560297,0.15555348,-22.39662863,0.20560297,0.15544057,-22.37910032,0.18363276,0.00228694,-0.00226577,0.00116516,0.00089034,-0.00170700,0.00122795
3.880,0.09416006,0.75276844,2.41399571,0.06464926,-0.02240321,0.03968568,0.02530336,-0.00876849,0.01553276,0.09187325,0.75504840,2.41282361,0.06376357,-0.02069162,0.03845519,0.15560606,-22.40019586,0.20690522,0.15560606,-22.40019586,0.20690522,0.15549828,-22.38260209,0.18484834,0.00228681,-0.00227996,0.00117210,0.00088569,-0.00171159,0.00123049
3.890,0.09480781,0.75254397,2.41439335,0.06490233,-0.02249091,0.03984104,0.02531141,-0.00877128,0.01553770,0.09252120,0.75483816,2.41321427,0.06402130,-0.02077473,0.03860800,0.15565554,-22.40377621,0.20821330,0.15565554,-22.40377621,0.20821330,0.15555348,-22.38611660,0.18606975,0.00228661,-0.00229419,0.00117908,0.00088103,-0.00171618,0.00123304
3.900,0.09545810,0.75231862,2.41479253,0.06515549,-0.02257863,0.03999644,0.02531922,-0.00877399,0.01554249,0.09317172,0.75462708,2.41360646,0.06427911,-0.02085787,0.03876088,0.15570306,-22.40736939,0.20952395,0.15570306,-22.40736939,0.20952395,0.15560606,-22.38964221,0.18729546,0.00228638,-0.00230846,0.00118607,0.00087638,-0.00172076,0.00123556
3.910,0.09611092,0.75209240,2.41519327,0.06540872,-0.02266639,0.04015188,0.02532679,-0.00877661,0.01554714,0.09382483,0.75441518,2.41400019,0.06453700,-0.02094103,0.03891382,0.15574789,-22.41097408,0.21084005,0.15574789,-22.41097408,0.21084005,0.15565554,-22.39318095,0.18852698,0.00228609,-0.00232278,0.00119308,0.00087172,-0.00172536,0.00123806
3.920,0.09676628,0.75186530,2.41559557,0.06566202,-0.02275417,0.04030738,0.02533411,-0.00877915,0.01555163,0.09448052,0.75420244,2.41439545,0.06479496,-0.02102422,0.03906682,0.15579057,-22.41459164,0.21216180,0.15579057,-22.41459164,0.21216180,0.15570306,-22.39673249,0.18976104,0.00228576,-0.00233714,0.00120012,0.00086706,-0.00172995,0.00124056
3.930,0.09742416,0.75163731,2.41599942,0.06591540,-0.02284197,0.04046292,0.02534120,-0.00878160,0.01555598,0.09513879,0.75398887,2.41479224,0.06505299,-0.02110744,0.03921988,0.15583023,-22.41822409,0.21348746,0.15583023,-22.41822409,0.21348746,0.15574789,-22.40029554,0.19100053,0.00228537,-0.00235156,0.00120718,0.00086241,-0.00173453,0.00124304
3.940,0.09808458,0.75140846,2.41640483,0.06616884,-0.02292980,0.04061850,0.02534804,-0.00878397,0.01556018,0.09579964,0.75377446,2.41519056,0.06531108,-0.02119068,0.03937299,0.15586766,-22.42186581,0.21481843,0.15586766,-22.42186581,0.21481843,0.15579057,-22.40387144,0.19224564,0.00228494,-0.00236600,0.00121427,0.00085776,-0.00173912,0.00124551
3.950,0.09874754,0.75117872,2.41681179,0.06642236,-0.02301765,0.04077412,0.02535464,-0.00878626,0.01556424,0.09646308,0.75355923,2.41559042,0.06556923,-0.02127394,0.03952616,0.15590313,-22.42552243,0.21615315,0.15590313,-22.42552243,0.21615315,0.15583023,-22.40746224,0.19349463,0.00228446,-0.00238051,0.00122137,0.00085313,-0.00174371,0.00124796
3.960,0.09941303,0.75094810,2.41722031,0.06667594,-0.02310552,0.04092978,0.02536101,-0.00878847,0.01556814,0.09712910,0.75334316,2.41599181,0.06582744,-0.02135721,0.03967938,0.15593592,-22.42919199,0.21749305,0.15593592,-22.42919199,0.21749305,0.15586766,-22.41106228,0.19474890,0.00228393,-0.00239506,0.00122850,0.00084850,-0.00174831,0.00125040
3.970,0.10008106,0.75071661,2.41763039,0.06692958,-0.02319342,0.04108548,0.02536713,-0.00879059,0.01557190,0.09779770,0.75312625,2.41639473,0.06608570,-0.02144051,0.03983265,0.15596656,-22.43287286,0.21883811,0.15596656,-22.43287286,0.21883811,0.15590313,-22.41467723,0.19600691,0.00228336,-0.00240964,0.00123566,0.00084388,-0.00175291,0.00125283
3.980,0.10075162,0.75048423,2.41804202,0.06718328,-0.02328133,0.04124122,0.02537302,-0.00879263,0.01557551,0.09846889,0.75290852,2.41679919,0.06634400,-0.02152383,0.03998598,0.15599459,-22.43656835,0.22018677,0.15599459,-22.43656835,0.22018677,0.15593592,-22.41830510,0.19727008,0.00228273,-0.00242429,0.00124283,0.00083928,-0.00175750,0.00125524
3.990,0.10142473,0.75025098,2.41845521,0.06743704,-0.02336927,0.04139699,0.02537866,-0.00879459,0.01557898,0.09914267,0.75268994,2.41720519,0.06660235,-0.02160716,0.04013935,0.15602102,-22.44027517,0.22154036,0.15602102,-22.44027517,0.22154036,0.15596656,-22.42194428,0.19853838,0.00228206,-0.00243896,0.00125002,0.00083469,-0.00176211,0.00125764
4.000,0.10210036,0.75001685,2.41886996,0.06769085,-0.02345723,0.04155280,0.02538407,-0.00879646,0.01558230,0.09981903,0.75247054,2.41761272,0.06686073,-0.02169051,0.04029277,0.15604428,-22.44399498,0.22289895,0.15604428,-22.44399498,0.22289895,0.15599459,-22.42559807,0.19981025,0.00228133,-0.00245369,0.00125724,0.00083012,-0.00176672,0.00126003
4.010,0.10277854,0.74978184,2.41928627,0.06794472,-0.02354520,0.04170864,0.02538924,-0.00879825,0.01558547,0.10049797,0.75225030,2.41802179,0.06711915,-0.02177388,0.04044624,0.15606602,-22.44772746,0.22426241,0.15606602,-22.44772746,0.22426241,0.15602102,-22.42926318,0.20108703,0.00228057,-0.00246846,0.00126448,0.00082557,-0.00177132,0.00126240
4.020,0.10345926,0.74954594,2.41970413,0.06819863,-0.02363319,0.04186451,0.02539417,-0.00879996,0.01558850,0.10117950,0.75202922,2.41843239,0.06737760,-0.02185726,0.04059975,0.15608553,-22.45147498,0.22562920,0.15608553,-22.45147498,0.22562920,0.15604428,-22.43294128,0.20236880,0.00227976,-0.00248328,0.00127174,0.00082103,-0.00177593,0.00126476
4.030,0.10414252,0.74930917,2.42012356,0.06845260,-0.02372120,0.04202041,0.02539886,-0.00880159,0.01559138,0.10186362,0.75180732,2.41884453,0.06763608,-0.02194065,0.04075331,0.15610310,-22.45523355,0.22700226,0.15610310,-22.45523355,0.22700226,0.15606602,-22.43663204,0.20365542,0.00227890,-0.00249815,0.00127903,0.00081652,-0.00178055,0.00126710
4.040,0.10482831,0.74907152,2.42054454,0.06870661,-0.02380922,0.04217633,0.02540332,-0.00880313,0.01559412,0.10255032,0.75158457,2.41925821,0.06789458,-0.02202406,0.04090691,0.15611801,-22.45900483,0.22837851,0.15611801,-22.45900483,0.22837851,0.15608553,-22.44033784,0.20494535,0.00227799,-0.00251305,0.00128633,0.00081203,-0.00178516,0.00126942
4.050,0.10551665,0.74883299,2.42096709,0.06896066,-0.02389726,0.04233229,0.02540754,-0.00880459,0.01559671,0.10323960,0.75136100,2.41967342,0.06815310,-0.02210748,0.04106054,0.15613131,-22.46278916,0.22976105,0.15613131,-22.46278916,0.22976105,0.15610310,-22.44405468,0.20624154,0.00227705,-0.00252801,0.00129367,0.00080756,-0.00178978,0.00127175
4.060,0.10620753,0.74859358,2.42139119,0.06921476,-0.02398531,0.04248827,0.02541153,-0.00880598,0.01559916,0.10393148,0.75113658,2.42009017,0.06841164,-0.02219092,0.04121422,0.15614265,-22.46658623,0.23114672,0.15614265,-22.46658623,0.23114672,0.15611801,-22.44778422,0.20754089,0.00227605,-0.00254300,0.00130102,0.00080312,-0.00179439,0.00127405
4.070,0.10690094,0.74835328,2.42181685,0.06946889,-0.02407338,0.04264427,0.02541528,-0.00880728,0.01560146,0.10462593,0.75091134,2.42050846,0.06867019,-0.02227436,0.04136793,0.15615134,-22.47039840,0.23253692,0.15615134,-22.47039840,0.23253692,0.15613131,-22.45152681,0.20884652,0.00227501,-0.00255806,0.00130839,0.00079870,-0.00179902,0.00127634
4.080,0.10759690,0.74811211,2.42224407,0.06972307,-0.02416146,0.04280030,0.02541879,-0.00880849,0.01560362,0.10532298,0.75068525,2.42092829,0.06892874,-0.02235781,0.04152167,0.15615866,-22.47422133,0.23393178,0.15615866,-22.47422133,0.23393178,0.15614265,-22.45528214,0.21015526,0.00227392,-0.00257314,0.00131578,0.00079433,-0.00180365,0.00127863
4.090,0.10829540,0.74787005,2.42267286,0.06997727,-0.02424955,0.04295634,0.02542207,-0.00880963,0.01560563,0.10602261,0.75045834,2.42134966,0.06918730,-0.02244128,0.04167545,0.15616379,-22.47805903,0.23533258,0.15616379,-22.47805903,0.23533258,0.15615134,-22.45905256,0.21146853,0.00227279,-0.00258829,0.00132320,0.00078997,-0.00180827,0.00128089
4.100,0.10899645,0.74762712,2.42310320,0.07023151,-0.02433765,0.04311241,0.02542512,-0.00881068,0.01560750,0.10672482,0.75023059,2.42177257,0.06944587,-0.02252475,0.04182925,0.15616751,-22.48190752,0.23673653,0.15616751,-22.48190752,0.23673653,0.15615866,-22.46283374,0.21278644,0.00227163,-0.00260347,0.00133063,0.00078564,-0.00181290,0.00128316
4.110,0.10970003,0.74738330,2.42353511,0.07048577,-0.02442576,0.04326849,0.02542793,-0.00881166,0.01560922,0.10742962,0.75000200,2.42219701,0.06970443,-0.02260824,0.04198309,0.15616864,-22.48577077,0.23814636,0.15616864,-22.48577077,0.23814636,0.15616379,-22.46662968,0.21411028,0.00227041,-0.00261870,0.00133810,0.00078134,-0.00181752,0.00128540
4.120,0.11040616,0.74713860,2.42396857,0.07074006,-0.02451388,0.04342459,0.02543051,-0.00881255,0.01561081,0.10813701,0.74977258,2.42262300,0.06996299,-0.02269173,0.04213695,0.15616833,-22.48964683,0.23955921,0.15616833,-22.48964683,0.23955921,0.15616751,-22.47043641,0.21543726,0.00226915,-0.00263398,0.00134557,0.00077707,-0.00182215,0.00128764
4.130,0.11111484,0.74689302,2.42440360,0.07099438,-0.02460201,0.04358071,0.02543285,-0.00881337,0.01561225,0.10884698,0.74954232,2.42305052,0.07022153,-0.02277524,0.04229084,0.15616663,-22.49353568,0.24097800,0.15616663,-22.49353568,0.24097800,0.15616864,-22.47425790,0.21677011,0.00226786,-0.00264930,0.00135308,0.00077285,-0.00182677,0.00128987
4.140,0.11182605,0.74664656,2.42484019,0.07124872,-0.02469015,0.04373684,0.02543497,-0.00881410,0.01561354,0.10955954,0.74931123,2.42347959,0.07048007,-0.02285875,0.04244475,0.15616247,-22.49743732,0.24240119,0.15616247,-22.49743732,0.24240119,0.15616833,-22.47809219,0.21810596,0.00226651,-0.00266467,0.00136060,0.00076865,-0.00183140,0.00129209
4.150,0.11253981,0.74639922,2.42527833,0.07150308,-0.02477829,0.04389298,0.02543684,-0.00881475,0.01561470,0.11027468,0.74907930,2.42391019,0.07073859,-0.02294227,0.04259869,0.15615689,-22.50135141,0.24382724,0.15615689,-22.50135141,0.24382724,0.15616663,-22.48193926,0.21944776,0.00226513,-0.00268008,0.00136814,0.00076449,-0.00183602,0.00129429
4.160,0.11325611,0.74615100,2.42571804,0.07175746,-0.02486645,0.04404913,0.02543849,-0.00881532,0.01561571,0.11099241,0.74884653,2.42434234,0.07099710,-0.02302580,0.04275265,0.15614945,-22.50527865,0.24525913,0.15614945,-22.50527865,0.24525913,0.15616247,-22.48579913,0.22079393,0.00226370,-0.00269553,0.00137570,0.00076036,-0.00184065,0.00129648
4.170,0.11397496,0.74590189,2.42615932,0.07201185,-0.02495460,0.04420529,0.02543991,-0.00881581,0.01561658,0.11171272,0.74861294,2.42477602,0.07125558,-0.02310934,0.04290662,0.15614057,-22.50922004,0.24669694,0.15614057,-22.50922004,0.24669694,0.15615689,-22.48967144,0.22214297,0.00226224,-0.00271105,0.00138330,0.00075627,-0.00184526,0.00129867
