t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
4.940,-0.86074731,0.51420381,2.80425473,-0.37368748,-0.11773715,0.19452225,-0.04543000,-0.01431356,0.02364849,-0.85752514,0.52981671,2.79687699,-0.37695877,-0.11235664,0.19097175,-0.30185929,-25.86214299,1.37838318,-0.30185929,-25.86214299,1.37838318,-0.30701264,-25.77956480,1.27170573,-0.00322217,-0.01561290,0.00737774,0.00327129,-0.00538051,0.00355050
4.950,-0.86448645,0.51302572,2.80620113,-0.37413977,-0.11787965,0.19475769,-0.04502864,-0.01418711,0.02343957,-0.86131360,0.52868688,2.79879646,-0.37743071,-0.11251317,0.19121555,-0.29927573,-25.87520673,1.38379918,-0.29927573,-25.87520673,1.38379918,-0.30443813,-25.79257644,1.27699726,-0.00317285,-0.01566116,0.00740467,0.00329094,-0.00536648,0.00354214
4.960,-0.86823009,0.51184622,2.80814988,-0.37458805,-0.11802089,0.19499104,-0.04462651,-0.01406041,0.02323024,-0.86510662,0.52755554,2.80071829,-0.37789858,-0.11266859,0.19145732,-0.29668755,-25.88825576,1.38921890,-0.29668755,-25.88825576,1.38921890,-0.30185929,-25.80557559,1.28229186,-0.00312347,-0.01570932,0.00743159,0.00331053,-0.00535230,0.00353372
4.970,-0.87197820,0.51066531,2.81010095,-0.37503230,-0.11816086,0.19522229,-0.04422361,-0.01393347,0.02302051,-0.86890416,0.52642268,2.80264245,-0.37836236,-0.11282287,0.19169706,-0.29409513,-25.90129208,1.39464085,-0.29409513,-25.90129208,1.39464085,-0.29927573,-25.81856387,1.28759104,-0.00307404,-0.01575737,0.00745850,0.00333006,-0.00533799,0.00352523
4.980,-0.87573072,0.50948300,2.81205432,-0.37547252,-0.11829956,0.19545145,-0.04381995,-0.01380629,0.02281038,-0.87270617,0.52528832,2.80456893,-0.37882207,-0.11297602,0.19193476,-0.29149759,-25.91431602,1.40006521,-0.29149759,-25.91431602,1.40006521,-0.29668755,-25.83153803,1.29289497,-0.00302455,-0.01580532,0.00748539,0.00334955,-0.00532354,0.00351669
4.990,-0.87948763,0.50829932,2.81400997,-0.37590870,-0.11843699,0.19567850,-0.04341554,-0.01367887,0.02259987,-0.87651262,0.52415248,2.80649771,-0.37927768,-0.11312803,0.19217042,-0.28889592,-25.92732394,1.40549190,-0.28889592,-25.92732394,1.40549190,-0.29409513,-25.84450004,1.29820215,-0.00297501,-0.01585316,0.00751226,0.00336898,-0.00530896,0.00350808
5.000,-0.88324888,0.50711427,2.81596788,-0.37634083,-0.11857314,0.19590344,-0.04301038,-0.01355122,0.02238897,-0.88032345,0.52301517,2.80842875,-0.37972920,-0.11327891,0.19240404,-0.28628962,-25.94031782,1.41092103,-0.28628962,-25.94031782,1.41092103,-0.29149759,-25.85745025,1.30351276,-0.00292543,-0.01590090,0.00753913,0.00338837,-0.00529423,0.00349940
5.010,-0.88701444,0.50592786,2.81792803,-0.37676890,-0.11870801,0.19612628,-0.04260449,-0.01342333,0.02217768,-0.88413864,0.52187639,2.81036206,-0.38017662,-0.11342865,0.19263561,-0.28367920,-25.95329805,1.41635286,-0.28367920,-25.95329805,1.41635286,-0.28889592,-25.87038501,1.30882674,-0.00287580,-0.01594853,0.00756597,0.00340772,-0.00527936,0.00349067
5.020,-0.89078425,0.50474011,2.81989040,-0.37719292,-0.11884160,0.19634700,-0.04219786,-0.01329522,0.02196601,-0.88795814,0.52073616,2.81229759,-0.38061993,-0.11357724,0.19286512,-0.28106391,-25.96626301,1.42178735,-0.28106391,-25.96626301,1.42178735,-0.28628962,-25.88330631,1.31414420,-0.00282611,-0.01599605,0.00759281,0.00342701,-0.00526436,0.00348188
5.030,-0.89455828,0.50355103,2.82185496,-0.37761286,-0.11897391,0.19656560,-0.04179052,-0.01316687,0.02175397,-0.89178191,0.51959449,2.81423534,-0.38105913,-0.11372469,0.19309257,-0.27844400,-25.97921306,1.42722313,-0.27844400,-25.97921306,1.42722313,-0.28367920,-25.89621453,1.31946539,-0.00277637,-0.01604346,0.00761962,0.00344627,-0.00524922,0.00347303
5.040,-0.89833649,0.50236064,2.82382170,-0.37802872,-0.11910494,0.19678208,-0.04138245,-0.01303831,0.02154155,-0.89560990,0.51845139,2.81617529,-0.38149422,-0.11387100,0.19331796,-0.27581961,-25.99214656,1.43266183,-0.27581961,-25.99214656,1.43266183,-0.28106391,-25.90910806,1.32479028,-0.00272659,-0.01609075,0.00764641,0.00346550,-0.00523394,0.00346412
5.050,-0.90211884,0.50116894,2.82579060,-0.37844050,-0.11923468,0.19699643,-0.04097369,-0.01290952,0.02132877,-0.89944208,0.51730687,2.81811740,-0.38192518,-0.11401615,0.19354129,-0.27319088,-26.00506557,1.43810354,-0.27319088,-26.00506557,1.43810354,-0.27844400,-25.92198726,1.33011749,-0.00267676,-0.01613793,0.00767320,0.00348468,-0.00521853,0.00345514
5.060,-0.90590529,0.49997595,2.82776163,-0.37884820,-0.11936313,0.19720865,-0.04056422,-0.01278051,0.02111562,-0.90327841,0.51616095,2.82006166,-0.38235201,-0.11416014,0.19376254,-0.27055794,-26.01796849,1.44354693,-0.27055794,-26.01796849,1.44354693,-0.27581961,-25.93485050,1.33544868,-0.00262688,-0.01618500,0.00769997,0.00350381,-0.00520299,0.00344611
5.070,-0.90969579,0.49878168,2.82973476,-0.37925179,-0.11949029,0.19741874,-0.04015405,-0.01265128,0.02090211,-0.90711884,0.51501364,2.82200805,-0.38277471,-0.11430299,0.19398172,-0.26792007,-26.03085567,1.44899061,-0.26792007,-26.03085567,1.44899061,-0.27319088,-25.94769982,1.34078391,-0.00257695,-0.01623196,0.00772671,0.00352292,-0.00518730,0.00343702
5.080,-0.91349031,0.49758615,2.83170999,-0.37965127,-0.11961615,0.19762669,-0.03974320,-0.01252183,0.02068824,-0.91096333,0.51386494,2.82395656,-0.38319327,-0.11444467,0.19419883,-0.26527790,-26.04372516,1.45443763,-0.26527790,-26.04372516,1.45443763,-0.27055794,-25.96053363,1.34612186,-0.00252698,-0.01627879,0.00775343,0.00354200,-0.00517148,0.00342786
5.090,-0.91728880,0.49638936,2.83368729,-0.38004665,-0.11974072,0.19783250,-0.03933168,-0.01239217,0.02047402,-0.91481184,0.51271487,2.82590714,-0.38360768,-0.11458519,0.19441385,-0.26263121,-26.05657972,1.45988672,-0.26263121,-26.05657972,1.45988672,-0.26792007,-25.97335229,1.35146115,-0.00247696,-0.01632551,0.00778015,0.00356103,-0.00515553,0.00341865
5.100,-0.92109123,0.49519134,2.83566664,-0.38043791,-0.11986400,0.19803617,-0.03891948,-0.01226230,0.02025945,-0.91866432,0.51156345,2.82785980,-0.38401795,-0.11472455,0.19462679,-0.25998041,-26.06941577,1.46533806,-0.25998041,-26.06941577,1.46533806,-0.26527790,-25.98615384,1.35680483,-0.00242691,-0.01637211,0.00780684,0.00358004,-0.00513945,0.00340938
5.110,-0.92489755,0.49399209,2.83764801,-0.38082504,-0.11998597,0.19823769,-0.03850662,-0.01213222,0.02004454,-0.92252075,0.51041067,2.82981450,-0.38442406,-0.11486274,0.19483764,-0.25732501,-26.08223498,1.47079020,-0.25732501,-26.08223498,1.47079020,-0.26263121,-25.99894106,1.36215163,-0.00237680,-0.01641858,0.00783351,0.00359902,-0.00512323,0.00340005
5.120,-0.92870772,0.49279162,2.83963138,-0.38120804,-0.12010664,0.19843706,-0.03809310,-0.01200194,0.01982928,-0.92638107,0.50925656,2.83177123,-0.38482601,-0.11499977,0.19504640,-0.25466517,-26.09503812,1.47624329,-0.25466517,-26.09503812,1.47624329,-0.25998041,-26.01171035,1.36750172,-0.00232665,-0.01646494,0.00786015,0.00361797,-0.00510687,0.00339066
5.130,-0.93252169,0.49158996,2.84161674,-0.38158690,-0.12022601,0.19863427,-0.03767893,-0.01187144,0.01961369,-0.93024524,0.50810113,2.83372996,-0.38522379,-0.11513562,0.19525306,-0.25200042,-26.10782160,1.48169894,-0.25200042,-26.10782160,1.48169894,-0.25732501,-26.02446339,1.37285367,-0.00227645,-0.01651117,0.00788678,0.00363689,-0.00509039,0.00338121
5.140,-0.93633944,0.49038711,2.84360406,-0.38196161,-0.12034407,0.19882933,-0.03726412,-0.01174075,0.01939776,-0.93411322,0.50694439,2.83569067,-0.38561740,-0.11527030,0.19545763,-0.24933181,-26.12058749,1.48715598,-0.24933181,-26.12058749,1.48715598,-0.25466517,-26.03720095,1.37820763,-0.00222622,-0.01655728,0.00791339,0.00365579,-0.00507377,0.00337170
5.150,-0.94016091,0.48918308,2.84559332,-0.38233218,-0.12046082,0.19902223,-0.03684868,-0.01160986,0.01918151,-0.93798497,0.50578635,2.83765335,-0.38600684,-0.11540380,0.19566009,-0.24665860,-26.13333622,1.49261450,-0.24665860,-26.13333622,1.49261450,-0.25200042,-26.04991944,1.38356520,-0.00217594,-0.01660327,0.00793997,0.00367466,-0.00505702,0.00336214
5.160,-0.94398607,0.48797789,2.84758450,-0.38269858,-0.12057627,0.19921296,-0.03643261,-0.01147877,0.01896492,-0.94186045,0.50462701,2.83961796,-0.38639209,-0.11553613,0.19586045,-0.24398111,-26.14606658,1.49807459,-0.24398111,-26.14606658,1.49807459,-0.24933181,-26.06262094,1.38892522,-0.00212562,-0.01664912,0.00796654,0.00369351,-0.00504014,0.00335251
5.170,-0.94781487,0.48677156,2.84957757,-0.38306083,-0.12069040,0.19940153,-0.03601593,-0.01134748,0.01874802,-0.94573961,0.50346641,2.84158450,-0.38677316,-0.11566727,0.19605870,-0.24129924,-26.15877627,1.50353506,-0.24129924,-26.15877627,1.50353506,-0.24665860,-26.07530587,1.39428777,-0.00207526,-0.01669485,0.00799307,0.00371233,-0.00502313,0.00334283
5.180,-0.95164727,0.48556409,2.85157252,-0.38341890,-0.12080322,0.19958792,-0.03559863,-0.01121601,0.01853079,-0.94962242,0.50230454,2.84355293,-0.38715003,-0.11579723,0.19625484,-0.23861279,-26.17146806,1.50899740,-0.23861279,-26.17146806,1.50899740,-0.24398111,-26.08797302,1.39965297,-0.00202485,-0.01674045,0.00801959,0.00373113,-0.00500599,0.00333308
5.190,-0.95548323,0.48435550,2.85356932,-0.38377280,-0.12091472,0.19977214,-0.03518072,-0.01108434,0.01831325,-0.95350883,0.50114141,2.84552324,-0.38752271,-0.11592601,0.19644886,-0.23592205,-26.18414006,1.51446046,-0.23592205,-26.18414006,1.51446046,-0.24129924,-26.10062010,1.40501960,-0.00197440,-0.01678591,0.00804608,0.00374991,-0.00498871,0.00332328
5.200,-0.95932271,0.48314580,2.85556796,-0.38412251,-0.12102490,0.19995418,-0.03476222,-0.01095248,0.01809540,-0.95739879,0.49997705,2.84749540,-0.38789118,-0.11605360,0.19664076,-0.23322695,-26.19679272,1.51992586,-0.23322695,-26.19679272,1.51992586,-0.23861279,-26.11324988,1.41038917,-0.00192392,-0.01683125,0.00807256,0.00376867,-0.00497130,0.00331342
5.210,-0.96316567,0.48193501,2.85756840,-0.38446804,-0.12113377,0.20013405,-0.03434313,-0.01082044,0.01787724,-0.96129228,0.49881146,2.84946940,-0.38825544,-0.11617999,0.19683054,-0.23052780,-26.20942484,1.52539093,-0.23052780,-26.20942484,1.52539093,-0.23592205,-26.12586047,1.41576052,-0.00187339,-0.01687645,0.00809900,0.00378740,-0.00495378,0.00330351
5.220,-0.96701206,0.48072313,2.85957063,-0.38480937,-0.12124131,0.20031173,-0.03392345,-0.01068821,0.01765878,-0.96518923,0.49764465,2.85144521,-0.38861549,-0.11630520,0.19701820,-0.22782402,-26.22203815,1.53085716,-0.22782402,-26.22203815,1.53085716,-0.23322695,-26.13845232,1.42113528,-0.00182283,-0.01692152,0.00812542,0.00380612,-0.00493611,0.00329353
5.230,-0.97086184,0.47951019,2.86157463,-0.38514651,-0.12134753,0.20048722,-0.03350320,-0.01055580,0.01744002,-0.96908962,0.49647664,2.85342282,-0.38897132,-0.11642920,0.19720372,-0.22511592,-26.23462948,1.53632481,-0.22511592,-26.23462948,1.53632481,-0.23052780,-26.15102422,1.42651078,-0.00177222,-0.01696645,0.00815181,0.00382481,-0.00491833,0.00328350
5.240,-0.97471498,0.47829618,2.86358037,-0.38547943,-0.12145242,0.20066053,-0.03308239,-0.01042322,0.01722097,-0.97299340,0.49530743,2.85540219,-0.38932293,-0.11655201,0.19738712,-0.22240382,-26.24720292,1.54179271,-0.22240382,-26.24720292,1.54179271,-0.22782402,-26.16357793,1.43188850,-0.00172158,-0.01701125,0.00817818,0.00384350,-0.00490041,0.00327341
5.250,-0.97857142,0.47708114,2.86558783,-0.38580815,-0.12155599,0.20083164,-0.03266101,-0.01029045,0.01700162,-0.97690052,0.49413705,2.85738331,-0.38967030,-0.11667362,0.19756838,-0.21968714,-26.25975330,1.54726090,-0.21968714,-26.25975330,1.54726090,-0.22511592,-26.17611025,1.43726872,-0.00167090,-0.01705591,0.00820452,0.00386215,-0.00488237,0.00326326
5.260,-0.98243113,0.47586507,2.86759699,-0.38613265,-0.12165823,0.20100056,-0.03223908,-0.01015752,0.01678199,-0.98081095,0.49296550,2.85936616,-0.39001344,-0.11679403,0.19774751,-0.21696632,-26.27228271,1.55272971,-0.21696632,-26.27228271,1.55272971,-0.22240382,-26.18862529,1.44265027,-0.00162018,-0.01710043,0.00823083,0.00388079,-0.00486420,0.00325305
5.270,-0.98629406,0.47464798,2.86960784,-0.38645293,-0.12175914,0.20116728,-0.03181660,-0.01002441,0.01656207,-0.98472464,0.49179279,2.86135072,-0.39035235,-0.11691324,0.19792449,-0.21424106,-26.28479163,1.55820083,-0.21424106,-26.28479163,1.55820083,-0.21968714,-26.20111788,1.44803318,-0.00156942,-0.01714481,0.00825712,0.00389942,-0.00484590,0.00324279
5.280,-0.99016017,0.47342989,2.87162033,-0.38676898,-0.12185872,0.20133180,-0.03139359,-0.00989113,0.01634187,-0.98864155,0.49061893,2.86333695,-0.39068700,-0.11703123,0.19809933,-0.21151144,-26.29727856,1.56367003,-0.21151144,-26.29727856,1.56367003,-0.21696632,-26.21359010,1.45341779,-0.00151862,-0.01718904,0.00828338,0.00391802,-0.00482749,0.00323247
5.290,-0.99402942,0.47221081,2.87363446,-0.38708080,-0.12195697,0.20149412,-0.03097004,-0.00975768,0.01612139,-0.99256164,0.48944395,2.86532486,-0.39101741,-0.11714802,0.19827203,-0.20877763,-26.30974393,1.56914050,-0.20877763,-26.30974393,1.56914050,-0.21424106,-26.22604244,1.45880578,-0.00146778,-0.01723314,0.00830960,0.00393661,-0.00480895,0.00322209
5.300,-0.99790177,0.47099076,2.87565021,-0.38738838,-0.12205387,0.20165423,-0.03054597,-0.00962407,0.01590064,-0.99648486,0.48826785,2.86731440,-0.39134356,-0.11726360,0.19844257,-0.20603972,-26.32218555,1.57461246,-0.20603972,-26.32218555,1.57461246,-0.21151144,-26.23847339,1.46419293,-0.00141691,-0.01727709,0.00833581,0.00395518,-0.00479027,0.00321166
5.310,-1.00177718,0.46976974,2.87766754,-0.38769172,-0.12214945,0.20181213,-0.03012139,-0.00949030,0.01567963,-1.00041117,0.48709064,2.86930556,-0.39166545,-0.11737796,0.19861096,-0.20329792,-26.33460696,1.58008319,-0.20329792,-26.33460696,1.58008319,-0.20877763,-26.25088341,1.46958244,-0.00136601,-0.01732090,0.00836198,0.00397373,-0.00477149,0.00320117
5.320,-1.00565559,0.46854777,2.87968644,-0.38799081,-0.12224368,0.20196782,-0.02969629,-0.00935637,0.01545834,-1.00434053,0.48591233,2.87129832,-0.39198307,-0.11749110,0.19877719,-0.20055130,-26.34700559,1.58555440,-0.20055130,-26.34700559,1.58555440,-0.20603972,-26.26327028,1.47497452,-0.00131506,-0.01736456,0.00838812,0.00399226,-0.00475258,0.00319063
5.330,-1.00953698,0.46732487,2.88170689,-0.38828564,-0.12233657,0.20212129,-0.02927070,-0.00922227,0.01523680,-1.00827289,0.48473294,2.87329265,-0.39229642,-0.11760303,0.19894127,-0.19780094,-26.35938029,1.59102632,-0.19780094,-26.35938029,1.59102632,-0.20329792,-26.27563755,1.48036644,-0.00126409,-0.01740807,0.00841424,0.00401078,-0.00473354,0.00318002
5.340,-1.01342129,0.46610104,2.88372886,-0.38857622,-0.12242812,0.20227255,-0.02884461,-0.00908803,0.01501500,-1.01220822,0.48355249,2.87528854,-0.39260550,-0.11771374,0.19910318,-0.19504617,-26.37173354,1.59649780,-0.19504617,-26.37173354,1.59649780,-0.20055130,-26.28798267,1.48575995,-0.00121307,-0.01745145,0.00844032,0.00402928,-0.00471438,0.00316937
5.350,-1.01730849,0.46487631,2.88575233,-0.38886253,-0.12251833,0.20242159,-0.02841803,-0.00895363,0.01479295,-1.01614647,0.48237097,2.87728596,-0.39291029,-0.11782322,0.19926293,-0.19228746,-26.38406184,1.60196904,-0.19228746,-26.38406184,1.60196904,-0.19780094,-26.30030445,1.49115523,-0.00116202,-0.01749466,0.00846637,0.00404776,-0.00469511,0.00315866
5.360,-1.02119853,0.46365068,2.88777729,-0.38914458,-0.12260720,0.20256841,-0.02799098,-0.00881908,0.01457065,-1.02008759,0.48118841,2.87928490,-0.39321080,-0.11793148,0.19942051,-0.18952464,-26.39636768,1.60744180,-0.18952464,-26.39636768,1.60744180,-0.19504617,-26.31260541,1.49655118,-0.00111094,-0.01753773,0.00849239,0.00406622,-0.00467572,0.00314790
5.370,-1.02509137,0.46242417,2.88980369,-0.38942235,-0.12269471,0.20271301,-0.02756345,-0.00868438,0.01434810,-1.02403155,0.48000481,2.88128532,-0.39350702,-0.11803851,0.19957592,-0.18675769,-26.40864889,1.61291189,-0.18675769,-26.40864889,1.61291189,-0.19228746,-26.32488204,1.50194796,-0.00105982,-0.01758064,0.00851837,0.00408467,-0.00465620,0.00313709
5.380,-1.02898696,0.46119679,2.89183154,-0.38969585,-0.12278088,0.20285537,-0.02713546,-0.00854953,0.01412531,-1.02797829,0.47882019,2.88328721,-0.39379894,-0.11814431,0.19972916,-0.18398643,-26.42090663,1.61838385,-0.18398643,-26.42090663,1.61838385,-0.18952464,-26.33713682,1.50734736,-0.00100867,-0.01762340,0.00854433,0.00410309,-0.00463657,0.00312621
5.390,-1.03288527,0.45996856,2.89386079,-0.38996506,-0.12286570,0.20299551,-0.02670701,-0.00841454,0.01390228,-1.03192779,0.47763457,2.88529054,-0.39408656,-0.11824889,0.19988022,-0.18121134,-26.43313911,1.62385374,-0.18121134,-26.43313911,1.62385374,-0.18675769,-26.34936759,1.51274519,-0.00095748,-0.01766601,0.00857025,0.00412150,-0.00461681,0.00311529
5.400,-1.03678625,0.45873948,2.89589144,-0.39022999,-0.12294917,0.20313342,-0.02627811,-0.00827941,0.01367902,-1.03587999,0.47644794,2.88729530,-0.39436987,-0.11835223,0.20002911,-0.17843227,-26.44534881,1.62932470,-0.17843227,-26.44534881,1.62932470,-0.18398643,-26.36157551,1.51814597,-0.00090626,-0.01770846,0.00859614,0.00413988,-0.00459694,0.00310431
5.410,-1.04068985,0.45750958,2.89792346,-0.39049062,-0.12303129,0.20326909,-0.02584877,-0.00814413,0.01345553,-1.03983484,0.47526034,2.88930146,-0.39464887,-0.11845433,0.20017582,-0.17564869,-26.45753229,1.63479550,-0.17564869,-26.45753229,1.63479550,-0.18121134,-26.37375879,1.52354577,-0.00085501,-0.01775076,0.00862200,0.00415825,-0.00457696,0.00309327
5.420,-1.04459605,0.45627886,2.89995682,-0.39074696,-0.12311206,0.20340253,-0.02541900,-0.00800873,0.01323181,-1.04379232,0.47407176,2.89130900,-0.39492356,-0.11855519,0.20032034,-0.17286195,-26.46969203,1.64026499,-0.17286195,-26.46969203,1.64026499,-0.17843227,-26.38591991,1.52894775,-0.00080373,-0.01779290,0.00864782,0.00417660,-0.00455687,0.00308219
5.430,-1.04850478,0.45504734,2.90199150,-0.39099900,-0.12319147,0.20353373,-0.02498879,-0.00787318,0.01300787,-1.04775237,0.47288222,2.89331789,-0.39519392,-0.11865482,0.20046268,-0.17007066,-26.48182621,1.64573335,-0.17007066,-26.48182621,1.64573335,-0.17564869,-26.39805544,1.53435065,-0.00075241,-0.01783488,0.00867361,0.00419492,-0.00453665,0.00307105
5.440,-1.05241601,0.45381504,2.90402748,-0.39124673,-0.12326952,0.20366268,-0.02455817,-0.00773751,0.01278371,-1.05171495,0.47169174,2.89532813,-0.39545996,-0.11875321,0.20060284,-0.16727542,-26.49393335,1.65120078,-0.16727542,-26.49393335,1.65120078,-0.17286195,-26.41016785,1.53975334,-0.00070106,-0.01787670,0.00869935,0.00421323,-0.00451631,0.00305984
5.450,-1.05632970,0.45258196,2.90606474,-0.39149016,-0.12334622,0.20378940,-0.02412713,-0.00760170,0.01255933,-1.05568002,0.47050032,2.89733967,-0.39572166,-0.11885035,0.20074080,-0.16447659,-26.50601632,1.65666783,-0.16447659,-26.50601632,1.65666783,-0.17007066,-26.42225533,1.54515600,-0.00064968,-0.01791836,0.00872507,0.00423150,-0.00449587,0.00304860
5.460,-1.06024580,0.45134812,2.90810326,-0.39172928,-0.12342155,0.20391387,-0.02369569,-0.00746577,0.01233474,-1.05964753,0.46930798,2.89935251,-0.39597904,-0.11894625,0.20087658,-0.16167377,-26.51807300,1.66213466,-0.16167377,-26.51807300,1.66213466,-0.16727542,-26.43431638,1.55055884,-0.00059827,-0.01795986,0.00875075,0.00424976,-0.00447530,0.00303729
5.470,-1.06416427,0.45011353,2.91014301,-0.39196407,-0.12349553,0.20403609,-0.02326385,-0.00732971,0.01210995,-1.06361744,0.46811473,2.90136662,-0.39623207,-0.11904089,0.20101015,-0.15886696,-26.53010463,1.66760008,-0.15886696,-26.53010463,1.66760008,-0.16447659,-26.44635390,1.55596239,-0.00054683,-0.01800120,0.00877639,0.00426800,-0.00445464,0.00302594
5.480,-1.06808507,0.44887821,2.91218398,-0.39219455,-0.12356815,0.20415607,-0.02283162,-0.00719352,0.01188495,-1.06758971,0.46692059,2.90338198,-0.39648075,-0.11913429,0.20114153,-0.15605663,-26.54210938,1.67306602,-0.15605663,-26.54210938,1.67306602,-0.16167377,-26.45836576,1.56136683,-0.00049536,-0.01804238,0.00880200,0.00428620,-0.00443386,0.00301454
5.490,-1.07200815,0.44764217,2.91422613,-0.39242071,-0.12363940,0.20427379,-0.02239901,-0.00705722,0.01165976,-1.07156429,0.46572556,2.90539856,-0.39672509,-0.11922644,0.20127071,-0.15324241,-26.55408744,1.67852959,-0.15324241,-26.55408744,1.67852959,-0.15886696,-26.47035319,1.56677097,-0.00044386,-0.01808339,0.00882757,0.00430438,-0.00441296,0.00300308
5.500,-1.07593347,0.44640543,2.91626945,-0.39264253,-0.12370929,0.20438926,-0.02196602,-0.00692080,0.01143436,-1.07554114,0.46452966,2.90741635,-0.39696507,-0.11931733,0.20139768,-0.15042430,-26.56603767,1.68399267,-0.15042430,-26.56603767,1.68399267,-0.15605663,-26.48231437,1.57217671,-0.00039233,-0.01812423,0.00885310,0.00432254,-0.00439196,0.00299158
5.510,-1.07986098,0.44516799,2.91831391,-0.39286002,-0.12377782,0.20450248,-0.02153266,-0.00678426,0.01120878,-1.07952022,0.46333290,2.90943531,-0.39720069,-0.11940697,0.20152246,-0.14760214,-26.57796262,1.68945408,-0.14760214,-26.57796262,1.68945408,-0.15324241,-26.49424950,1.57758120,-0.00034076,-0.01816491,0.00887860,0.00434067,-0.00437085,0.00298002
5.520,-1.08379065,0.44392988,2.92035949,-0.39307318,-0.12384498,0.20461344,-0.02109894,-0.00664761,0.01098301,-1.08350147,0.46213530,2.91145544,-0.39743195,-0.11949536,0.20164503,-0.14477669,-26.58985850,1.69491406,-0.14477669,-26.58985850,1.69491406,-0.15042430,-26.50615742,1.58298629,-0.00028918,-0.01820542,0.00890405,0.00435877,-0.00434962,0.00296841
5.530,-1.08772243,0.44269110,2.92240617,-0.39328200,-0.12391077,0.20472214,-0.02066486,-0.00651085,0.01075705,-1.08748487,0.46093686,2.91347671,-0.39765884,-0.11958248,0.20176540,-0.14194758,-26.60172785,1.70037294,-0.14194758,-26.60172785,1.70037294,-0.14760214,-26.51804069,1.58839083,-0.00023756,-0.01824576,0.00892946,0.00437684,-0.00432829,0.00295674
5.540,-1.09165628,0.44145166,2.92445392,-0.39348648,-0.12397519,0.20482858,-0.02023044,-0.00637397,0.01053091,-1.09147036,0.45973760,2.91549909,-0.39788135,-0.11966834,0.20188356,-0.13911505,-26.61357125,1.70582957,-0.13911505,-26.61357125,1.70582957,-0.14477669,-26.52989553,1.59379505,-0.00018592,-0.01828594,0.00895483,0.00439487,-0.00430685,0.00294502
5.550,-1.09559215,0.44021160,2.92650273,-0.39368661,-0.12403825,0.20493276,-0.01979568,-0.00623700,0.01030460,-1.09545790,0.45853753,2.91752256,-0.39809949,-0.11975295,0.20199950,-0.13627873,-26.62538360,1.71128579,-0.13627873,-26.62538360,1.71128579,-0.14194758,-26.54172448,1.59919927,-0.00013425,-0.01832593,0.00898017,0.00441288,-0.00428530,0.00293326
5.560,-1.09953000,0.43897090,2.92855257,-0.39388239,-0.12409993,0.20503467,-0.01936059,-0.00609991,0.01007812,-1.09944744,0.45733667,2.91954710,-0.39831325,-0.11983628,0.20211323,-0.13343888,-26.63717076,1.71674039,-0.13343888,-26.63717076,1.71674039,-0.13911505,-26.55352810,1.60460235,-0.00008256,-0.01836577,0.00900547,0.00443086,-0.00426365,0.00292144
5.570,-1.10346978,0.43772960,2.93060342,-0.39407382,-0.12416024,0.20513432,-0.01892517,-0.00596273,0.00985146,-1.10343895,0.45613502,2.92157270,-0.39852262,-0.11991835,0.20222475,-0.13059523,-26.64892764,1.72219379,-0.13059523,-26.64892764,1.72219379,-0.13627873,-26.56530132,1.61000615,-0.00003083,-0.01840542,0.00903072,0.00444880,-0.00424189,0.00290957
5.580,-1.10741146,0.43648770,2.93265525,-0.39426089,-0.12421919,0.20523170,-0.01848944,-0.00582544,0.00962464,-1.10743238,0.45493261,2.92359932,-0.39872760,-0.11999916,0.20233405,-0.12774842,-26.66065715,1.72764473,-0.12774842,-26.66065715,1.72764473,-0.13343888,-26.57704997,1.61540942,0.00002092,-0.01844491,0.00905593,0.00446671,-0.00422003,0.00289765
5.590,-1.11135498,0.43524522,2.93470804,-0.39444361,-0.12427675,0.20532681,-0.01805340,-0.00568806,0.00939766,-1.11142767,0.45372943,2.92562694,-0.39892818,-0.12007869,0.20244112,-0.12489784,-26.67235680,1.73309353,-0.12489784,-26.67235680,1.73309353,-0.13059523,-26.58876900,1.62081261,0.00007269,-0.01848421,0.00908110,0.00448457,-0.00419806,0.00288569
5.600,-1.11530032,0.43400217,2.93676178,-0.39462196,-0.12433295,0.20541965,-0.01761705,-0.00555058,0.00917052,-1.11542480,0.45252552,2.92765555,-0.39912437,-0.12015695,0.20254598,-0.12204450,-26.68402819,1.73854207,-0.12204450,-26.68402819,1.73854207,-0.12774842,-26.60046128,1.62621445,0.00012448,-0.01852335,0.00910623,0.00450241,-0.00417600,0.00287367
5.610,-1.11924741,0.43275857,2.93881643,-0.39479595,-0.12438776,0.20551022,-0.01718041,-0.00541301,0.00894323,-1.11942372,0.45132087,2.92968511,-0.39931615,-0.12023394,0.20264861,-0.11918727,-26.69566889,1.74398772,-0.11918727,-26.69566889,1.74398772,-0.12489784,-26.61212434,1.63161528,0.00017631,-0.01856230,0.00913132,0.00452020,-0.00415382,0.00286161
