t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_delan_1,tau_delan_2,tau_delan_3,tau_dnn_1,tau_dnn_2,tau_dnn_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3,gru_active
1.440,-0.03723688,0.77465195,2.34244933,-0.07249891,-0.02092250,-0.02676134,-0.08696208,-0.02509644,-0.03210010,-0.03677121,0.77866280,2.34445115,-0.06824355,-0.02130605,-0.02608175,-0.55287611,-22.55242920,-0.23908660,-0.55306597,-22.54962937,-0.23857630,-0.01552569,-0.09794996,-0.02787046,-0.56859166,-22.64757933,-0.26644677,-0.55353894,-22.59347695,-0.23508375,-0.00046567,-0.00401085,-0.00200182,-0.00425536,0.00038355,-0.00067959,1
1.450,-0.03796622,0.77444147,2.34218011,-0.07337018,-0.02117394,-0.02708295,-0.08729121,-0.02519142,-0.03222159,-0.03748727,0.77842952,2.34417258,-0.06908423,-0.02181163,-0.02652570,-0.55505550,-22.56147957,-0.24257708,-0.55524597,-22.55867184,-0.24206533,-0.01578651,-0.09611715,-0.02744498,-0.57103248,-22.65478899,-0.26951031,-0.55609607,-22.60027048,-0.23773120,-0.00047895,-0.00398805,-0.00199247,-0.00428595,0.00063769,-0.00055725,1
1.460,-0.03870429,0.77422847,2.34190767,-0.07424472,-0.02142633,-0.02740577,-0.08761692,-0.02528542,-0.03234182,-0.03821191,0.77819124,2.34388976,-0.06992924,-0.02231567,-0.02696470,-0.55721492,-22.57062721,-0.24610084,-0.55740599,-22.56781168,-0.24558769,-0.01604748,-0.09423488,-0.02702163,-0.57345347,-22.66204656,-0.27260933,-0.55863441,-22.60709463,-0.24041209,-0.00049238,-0.00396277,-0.00198209,-0.00431548,0.00088934,-0.00044107,1
1.470,-0.03945113,0.77401294,2.34163199,-0.07512251,-0.02167965,-0.02772978,-0.08793921,-0.02537843,-0.03246078,-0.03894518,0.77794799,2.34360275,-0.07077855,-0.02281800,-0.02739864,-0.55935413,-22.57984924,-0.24966097,-0.55954578,-22.57702594,-0.24914645,-0.01630857,-0.09230467,-0.02660155,-0.57585434,-22.66933061,-0.27574801,-0.56115275,-22.61394063,-0.24312668,-0.00050595,-0.00393505,-0.00197076,-0.00434396,0.00113835,-0.00033114,1
1.480,-0.04020675,0.77379487,2.34135307,-0.07600350,-0.02193389,-0.02805498,-0.08825809,-0.02547046,-0.03257849,-0.03968710,0.77769979,2.34331162,-0.07163214,-0.02331847,-0.02782745,-0.56147373,-22.58915520,-0.25325286,-0.56166595,-22.58632424,-0.25273699,-0.01656926,-0.09032810,-0.02618565,-0.57823521,-22.67665234,-0.27892263,-0.56365196,-22.62082697,-0.24587575,-0.00051965,-0.00390492,-0.00195855,-0.00437136,0.00138458,-0.00022753,1
1.490,-0.04097121,0.77357426,2.34107089,-0.07688766,-0.02218906,-0.02838135,-0.08857358,-0.02556150,-0.03269494,-0.04043774,0.77744667,2.34301640,-0.07248998,-0.02381691,-0.02825106,-0.56357384,-22.59855270,-0.25688577,-0.56376660,-22.59571414,-0.25636858,-0.01682980,-0.08830673,-0.02577497,-0.58059641,-22.68402087,-0.28214355,-0.56613184,-22.62773333,-0.24866296,-0.00053347,-0.00387241,-0.00194551,-0.00439768,0.00162785,-0.00013029,1
1.500,-0.04174452,0.77335109,2.34078544,-0.07777496,-0.02244512,-0.02870888,-0.08888566,-0.02565157,-0.03281014,-0.04119712,0.77718865,2.34271715,-0.07335205,-0.02431313,-0.02866943,-0.56565434,-22.60802841,-0.26055110,-0.56584764,-22.60518233,-0.26003265,-0.01708972,-0.08624237,-0.02537046,-0.58293736,-22.69142470,-0.28540311,-0.56859166,-22.63467842,-0.25148450,-0.00054740,-0.00383756,-0.00193171,-0.00442291,0.00186801,-0.00003945,1
1.510,-0.04252672,0.77312535,2.34049671,-0.07866536,-0.02270208,-0.02903755,-0.08919437,-0.02574066,-0.03292410,-0.04196526,0.77692582,2.34241416,-0.07421756,-0.02480560,-0.02907675,-0.56771547,-22.61758804,-0.26425225,-0.56790930,-22.61473452,-0.26373256,-0.01735095,-0.08414516,-0.02499041,-0.58526025,-22.69887968,-0.28872297,-0.56859166,-22.63443782,-0.25129741,-0.00056146,-0.00380047,-0.00191745,-0.00444780,0.00210352,0.00003920,1
1.520,-0.04331783,0.77289704,2.34020469,-0.07955883,-0.02295993,-0.02936735,-0.08949969,-0.02582877,-0.03303680,-0.04274220,0.77665821,2.34210749,-0.07508669,-0.02529448,-0.02947440,-0.56975675,-22.62723160,-0.26799223,-0.56995109,-22.62437070,-0.26747132,-0.01761274,-0.08201501,-0.02463219,-0.58756383,-22.70638571,-0.29210351,-0.57103248,-22.64140843,-0.25417663,-0.00057563,-0.00376117,-0.00190280,-0.00447214,0.00233455,0.00010705,1
1.530,-0.04411790,0.77266615,2.33990936,-0.08045534,-0.02321866,-0.02969828,-0.08980164,-0.02591591,-0.03314826,-0.04352799,0.77638585,2.34179719,-0.07595957,-0.02577986,-0.02986342,-0.57177889,-22.63696480,-0.27176628,-0.57197374,-22.63409662,-0.27124420,-0.01787491,-0.07985249,-0.02429418,-0.58984865,-22.71394911,-0.29553838,-0.57345347,-22.64842857,-0.25709408,-0.00058991,-0.00371970,-0.00188783,-0.00449577,0.00256120,0.00016514,1
1.540,-0.04492695,0.77243267,2.33961072,-0.08135485,-0.02347825,-0.03003032,-0.09010023,-0.02600208,-0.03325848,-0.04432265,0.77610878,2.34148330,-0.07683629,-0.02626174,-0.03024461,-0.57378125,-22.64678383,-0.27557802,-0.57397658,-22.64390842,-0.27505478,-0.01813688,-0.07765854,-0.02397504,-0.59211346,-22.72156696,-0.29902982,-0.57585434,-22.65547692,-0.26005392,-0.00060430,-0.00367611,-0.00187258,-0.00451856,0.00278349,0.00021429,1
1.550,-0.04574501,0.77219658,2.33930875,-0.08225734,-0.02373869,-0.03036345,-0.09039547,-0.02608728,-0.03336745,-0.04512624,0.77582702,2.34116590,-0.07771691,-0.02674010,-0.03061858,-0.57576448,-22.65668297,-0.27942613,-0.57596026,-22.65380043,-0.27890179,-0.01839831,-0.07543463,-0.02367415,-0.59435857,-22.72923506,-0.30257594,-0.57823521,-22.66256474,-0.26305239,-0.00061877,-0.00363044,-0.00185715,-0.00454043,0.00300141,0.00025513,1
1.560,-0.04657211,0.77195789,2.33900344,-0.08316275,-0.02399999,-0.03069766,-0.09068735,-0.02617152,-0.03347520,-0.04593879,0.77554063,2.34084502,-0.07860149,-0.02721489,-0.03098582,-0.57772839,-22.66667557,-0.28331265,-0.57792464,-22.66378596,-0.28278723,-0.01865883,-0.07318181,-0.02339107,-0.59658347,-22.73696777,-0.30617830,-0.58059641,-22.66970125,-0.26609978,-0.00063332,-0.00358274,-0.00184158,-0.00456126,0.00321490,0.00028816,1
1.570,-0.04740827,0.77171658,2.33869479,-0.08407107,-0.02426212,-0.03103295,-0.09097590,-0.02625479,-0.03358171,-0.04676035,0.77524964,2.34052073,-0.07949003,-0.02768600,-0.03134673,-0.57967341,-22.67675018,-0.28723264,-0.57987009,-22.67385359,-0.28670618,-0.01891808,-0.07090187,-0.02312547,-0.59878818,-22.74475546,-0.30983165,-0.58293736,-22.67687503,-0.26918839,-0.00064792,-0.00353306,-0.00182594,-0.00458104,0.00342388,0.00031378,1
1.580,-0.04825354,0.77147265,2.33838278,-0.08498226,-0.02452508,-0.03136929,-0.09126111,-0.02633710,-0.03368699,-0.04759095,0.77495408,2.34019306,-0.08038256,-0.02815333,-0.03170167,-0.58159870,-22.68691444,-0.29119235,-0.58179582,-22.68401093,-0.29066490,-0.01917609,-0.06859638,-0.02287725,-0.60097190,-22.75260731,-0.31354215,-0.58526025,-22.68410201,-0.27233972,-0.00066259,-0.00348143,-0.00181028,-0.00459970,0.00362825,0.00033238,1
1.590,-0.04910793,0.77122608,2.33806740,-0.08589628,-0.02478886,-0.03170668,-0.09154299,-0.02641845,-0.03379104,-0.04843064,0.77465401,2.33986207,-0.08127908,-0.02861675,-0.03205102,-0.58350521,-22.69716263,-0.29518840,-0.58370274,-22.69425229,-0.29465997,-0.01943231,-0.06626753,-0.02264622,-0.60313506,-22.76051982,-0.31730620,-0.58756383,-22.69138220,-0.27555398,-0.00067729,-0.00342793,-0.00179467,-0.00461720,0.00382789,0.00034434,1
1.600,-0.04997147,0.77097687,2.33774864,-0.08681311,-0.02505345,-0.03204511,-0.09182156,-0.02649884,-0.03389386,-0.04927945,0.77434947,2.33952780,-0.08217959,-0.02907613,-0.03239509,-0.58539248,-22.70750237,-0.29922017,-0.58559040,-22.70458526,-0.29869080,-0.01968658,-0.06391706,-0.02243222,-0.60527698,-22.76850232,-0.32112302,-0.58984865,-22.69872199,-0.27882472,-0.00069202,-0.00337260,-0.00177916,-0.00463352,0.00402268,0.00034998,1
1.610,-0.05084420,0.77072500,2.33742650,-0.08773270,-0.02531883,-0.03238455,-0.09209681,-0.02657827,-0.03399547,-0.05013742,0.77404050,2.33919028,-0.08308408,-0.02953130,-0.03273421,-0.58726096,-22.71792603,-0.30329043,-0.58745927,-22.71500223,-0.30276015,-0.01993881,-0.06154724,-0.02223490,-0.60739809,-22.77654947,-0.32499505,-0.59211346,-22.70611854,-0.28215404,-0.00070678,-0.00331550,-0.00176378,-0.00464862,0.00421247,0.00034966,1
1.620,-0.05172614,0.77047049,2.33710095,-0.08865503,-0.02558501,-0.03272501,-0.09236876,-0.02665676,-0.03409585,-0.05100460,0.77372716,2.33884956,-0.08399253,-0.02998214,-0.03306868,-0.58911103,-22.72843933,-0.30739760,-0.58930971,-22.72550893,-0.30686645,-0.02018871,-0.05915956,-0.02205441,-0.60949842,-22.78466849,-0.32892086,-0.59435857,-22.71356773,-0.28553990,-0.00072154,-0.00325667,-0.00174861,-0.00466250,0.00439713,0.00034367,1
1.630,-0.05261731,0.77021330,2.33677199,-0.08958007,-0.02585197,-0.03306647,-0.09263742,-0.02673429,-0.03419502,-0.05188102,0.77340948,2.33850567,-0.08490493,-0.03042849,-0.03339878,-0.59094077,-22.73904228,-0.31154424,-0.59113981,-22.73610535,-0.31101225,-0.02043595,-0.05675689,-0.02189043,-0.61157577,-22.79286224,-0.33290269,-0.59658347,-22.72108401,-0.28898375,-0.00073629,-0.00319618,-0.00173368,-0.00467514,0.00457652,0.00033231,1
1.640,-0.05351775,0.76995344,2.33643962,-0.09050777,-0.02611969,-0.03340891,-0.09290279,-0.02681087,-0.03429298,-0.05276672,0.77308753,2.33815864,-0.08582126,-0.03087020,-0.03372479,-0.59275293,-22.74972916,-0.31572688,-0.59295231,-22.74678577,-0.31519409,-0.02068051,-0.05434089,-0.02174268,-0.61363282,-22.80112666,-0.33693677,-0.59878818,-22.72865780,-0.29248025,-0.00075103,-0.00313409,-0.00171902,-0.00468651,0.00475051,0.00031588,1
1.650,-0.05442747,0.76969091,2.33610381,-0.09143811,-0.02638818,-0.03375232,-0.09316487,-0.02688651,-0.03438972,-0.05366175,0.77276135,2.33780851,-0.08674150,-0.03130712,-0.03404697,-0.59454542,-22.76050758,-0.31994537,-0.59474513,-22.75755781,-0.31941181,-0.02092196,-0.05191363,-0.02161122,-0.61566709,-22.80947144,-0.34102303,-0.60097190,-22.73629837,-0.29603539,-0.00076572,-0.00307044,-0.00170470,-0.00469661,0.00491894,0.00029465,1
1.660,-0.05534652,0.76942568,2.33576457,-0.09237106,-0.02665742,-0.03409670,-0.09342369,-0.02696120,-0.03448525,-0.05456613,0.77243100,2.33745530,-0.08766561,-0.03173912,-0.03436559,-0.59632003,-22.77137756,-0.32420290,-0.59652006,-22.76842149,-0.32366860,-0.02116046,-0.04947782,-0.02149566,-0.61768052,-22.81789932,-0.34516426,-0.60313506,-22.74400227,-0.29964548,-0.00078039,-0.00300532,-0.00169073,-0.00470545,0.00508170,0.00026889,1
1.670,-0.05627490,0.76915775,2.33542187,-0.09330657,-0.02692740,-0.03444202,-0.09367924,-0.02703495,-0.03457958,-0.05547988,0.77209658,2.33709934,-0.08859297,-0.03216473,-0.03467319,-0.59807527,-22.78233528,-0.32850057,-0.59827560,-22.77937297,-0.32796557,-0.02139699,-0.04704343,-0.02141927,-0.61967259,-22.82641639,-0.34938483,-0.60313506,-22.74379905,-0.29950821,-0.00079502,-0.00293883,-0.00167747,-0.00471360,0.00523733,0.00023117,1
1.680,-0.05721266,0.76888713,2.33507572,-0.09424463,-0.02719811,-0.03478829,-0.09393153,-0.02710776,-0.03467271,-0.05640304,0.77175816,2.33674066,-0.08952371,-0.03258413,-0.03497185,-0.59981203,-22.79338264,-0.33283731,-0.60001265,-22.79041418,-0.33230165,-0.02163145,-0.04461059,-0.02137708,-0.62164411,-22.83502476,-0.35367873,-0.60527698,-22.75158114,-0.30318910,-0.00080962,-0.00287103,-0.00166494,-0.00472092,0.00538602,0.00018356,1
1.690,-0.05815981,0.76861379,2.33472611,-0.09518519,-0.02746955,-0.03513547,-0.09418057,-0.02717963,-0.03476464,-0.05733564,0.77141579,2.33637928,-0.09045793,-0.03299745,-0.03526321,-0.60153031,-22.80451202,-0.33720803,-0.60173121,-22.80153746,-0.33667175,-0.02186313,-0.04218094,-0.02136536,-0.62359434,-22.84371841,-0.35803710,-0.60739809,-22.75943076,-0.30692640,-0.00082417,-0.00280200,-0.00165317,-0.00472726,0.00552790,0.00012774,1
1.700,-0.05911637,0.76833773,2.33437301,-0.09612823,-0.02774170,-0.03548358,-0.09442636,-0.02725056,-0.03485537,-0.05827773,0.77106952,2.33601524,-0.09139569,-0.03340474,-0.03554856,-0.60323036,-22.81574631,-0.34161916,-0.60343152,-22.81276574,-0.34108228,-0.02209159,-0.03975558,-0.02138161,-0.62552311,-22.85252132,-0.36246389,-0.60949842,-22.76735519,-0.31071856,-0.00083864,-0.00273179,-0.00164223,-0.00473254,0.00566304,0.00006498,1
1.710,-0.06008238,0.76805895,2.33401643,-0.09707371,-0.02801456,-0.03583258,-0.09466892,-0.02732056,-0.03494490,-0.05922934,0.77071942,2.33564854,-0.09233702,-0.03380601,-0.03582892,-0.60491145,-22.82706070,-0.34606943,-0.60511285,-22.82407421,-0.34553198,-0.02231673,-0.03733591,-0.02142328,-0.62742958,-22.86141011,-0.36695525,-0.61157577,-22.77535733,-0.31456768,-0.00085304,-0.00266047,-0.00163211,-0.00473669,0.00579145,-0.00000366,1
1.720,-0.06105785,0.76777744,2.33365636,-0.09802160,-0.02828811,-0.03618247,-0.09490825,-0.02738963,-0.03503325,-0.06313178,0.76928177,2.33415445,-0.09613984,-0.03535409,-0.03693909,-0.60657418,-22.83846855,-0.35055614,-0.60677582,-22.83547619,-0.35001815,0.02729975,-0.00206280,-0.00478083,-0.57947607,-22.83753899,-0.35479898,-0.62164411,-22.81677883,-0.33478506,0.00207393,-0.00150433,-0.00049809,-0.00188176,0.00706598,0.00075662,1
1.730,-0.06204282,0.76749319,2.33329278,-0.09897186,-0.02856235,-0.03653324,-0.09514437,-0.02745777,-0.03512040,-0.06514117,0.76854128,2.33338983,-0.09806462,-0.03609595,-0.03751359,-0.60821867,-22.84996414,-0.35508320,-0.60842054,-22.84696601,-0.35454472,0.04461823,0.01167933,0.00099195,-0.56380231,-22.83528668,-0.35355277,-0.62552311,-22.83392124,-0.34327432,0.00309835,-0.00104809,-0.00009705,-0.00090724,0.00753360,0.00098035,1
1.740,-0.06303730,0.76720619,2.33292569,-0.09992448,-0.02883726,-0.03688487,-0.09537726,-0.02752498,-0.03520637,-0.06616054,0.76816583,2.33300307,-0.09903254,-0.03645809,-0.03780421,-0.60984486,-22.86155128,-0.35964695,-0.61004693,-22.85854744,-0.35910801,0.04502520,0.01432468,0.00109505,-0.56502173,-22.84422276,-0.35801296,-0.62742958,-22.84263786,-0.34761723,0.00312324,-0.00095964,-0.00007738,-0.00089194,0.00762083,0.00091934,1
1.750,-0.06404132,0.76691644,2.33255508,-0.10087940,-0.02911285,-0.03723736,-0.09560696,-0.02759127,-0.03529116,-0.06718895,0.76778716,2.33261470,-0.09998465,-0.03681030,-0.03806241,-0.61145270,-22.87323380,-0.36425269,-0.61165497,-22.87022430,-0.36371332,0.04538857,0.01692899,0.00109016,-0.56626639,-22.85329532,-0.36262316,-0.57947607,-22.81860554,-0.33538047,0.00314763,-0.00087072,-0.00005962,-0.00089475,0.00769745,0.00082505,1
1.760,-0.06505489,0.76662393,2.33218094,-0.10183660,-0.02938909,-0.03759069,-0.09583345,-0.02765663,-0.03537476,-0.06822616,0.76740539,2.33222518,-0.10091890,-0.03715208,-0.03828475,-0.61304265,-22.88500786,-0.36889532,-0.61324510,-22.88199279,-0.36835556,0.04570055,0.01948676,0.00096256,-0.56754456,-22.86250603,-0.36739301,-0.56380231,-22.81619796,-0.33407688,0.00317127,-0.00078146,-0.00004424,-0.00091770,0.00776299,0.00069406,1
1.770,-0.06607806,0.76632866,2.33180326,-0.10279606,-0.02966598,-0.03794485,-0.09605676,-0.02772108,-0.03545719,-0.06822616,0.76740539,2.33222518,-0.10091890,-0.03715208,-0.03828475,-0.61461401,-22.89686966,-0.37357607,-0.61481662,-22.89384911,-0.37303596,0.02843623,0.01071841,-0.00483311,-0.58638040,-22.88313070,-0.37786907,-0.56380231,-22.81619796,-0.33407688,0.00214810,-0.00107673,-0.00042192,-0.00187716,0.00748610,0.00033990,1
1.780,-0.06711082,0.76603061,2.33142204,-0.10375773,-0.02994351,-0.03829983,-0.09627688,-0.02778460,-0.03553845,-0.06927221,0.76702058,2.33183451,-0.10184034,-0.03748435,-0.03848038,-0.61616737,-22.90882492,-0.37829655,-0.61637014,-22.90579896,-0.37775611,0.02855723,0.01315917,-0.00510902,-0.58781291,-22.89263979,-0.38286513,-0.56502173,-22.82498218,-0.33847933,0.00216139,-0.00098997,-0.00041247,-0.00191739,0.00754084,0.00018055,1
1.790,-0.06815322,0.76572979,2.33103726,-0.10472158,-0.03022167,-0.03865562,-0.09649382,-0.02784721,-0.03561853,-0.07032711,0.76663280,2.33144266,-0.10275277,-0.03780774,-0.03865649,-0.61770284,-22.92086792,-0.38305837,-0.61790575,-22.91783664,-0.38251764,0.02864406,0.01555749,-0.00546672,-0.58926170,-22.90227915,-0.38798436,-0.56626639,-22.83390636,-0.34303074,0.00217389,-0.00090301,-0.00040540,-0.00196881,0.00758607,0.00000087,1
1.800,-0.06920526,0.76542618,2.33064892,-0.10568759,-0.03050045,-0.03901220,-0.09670760,-0.02790891,-0.03569744,-0.07139089,0.76624212,2.33104960,-0.10365903,-0.03812268,-0.03881888,-0.61922014,-22.93301201,-0.38785735,-0.61942318,-22.92997545,-0.38731638,0.02870281,0.01791329,-0.00589124,-0.59072037,-22.91206216,-0.39320762,-0.56754456,-22.84297228,-0.34773999,0.00218563,-0.00081594,-0.00040068,-0.00202856,0.00762223,-0.00019332,1
1.810,-0.07026698,0.76511977,2.33025702,-0.10665573,-0.03077984,-0.03936956,-0.09691822,-0.02796969,-0.03577518,-0.07246384,0.76584857,2.33065483,-0.10456810,-0.03843085,-0.03898342,-0.62071955,-22.94524002,-0.39269638,-0.62092271,-22.94219826,-0.39215520,0.02875536,0.02023432,-0.00633638,-0.59216735,-22.92196394,-0.39849158,-0.58638040,-22.86345302,-0.35813055,0.00219686,-0.00072880,-0.00039781,-0.00208763,0.00765101,-0.00038614,1
1.820,-0.07133838,0.76481058,2.32986153,-0.10762595,-0.03105984,-0.03972770,-0.09712569,-0.02802956,-0.03585176,-0.07354599,0.76545227,2.33025872,-0.10547966,-0.03873074,-0.03914030,-0.62220079,-22.95756149,-0.39757350,-0.62240405,-22.95451463,-0.39703212,0.02880142,0.02251034,-0.00683188,-0.59360263,-22.93200429,-0.40386400,-0.58638040,-22.86331549,-0.35806360,0.00220761,-0.00064169,-0.00039719,-0.00214629,0.00767090,-0.00058740,1
1.830,-0.07241950,0.76449858,2.32946246,-0.10859823,-0.03134043,-0.04008659,-0.09733001,-0.02808853,-0.03592718,-0.07463735,0.76505329,2.32986122,-0.10639376,-0.03902259,-0.03929272,-0.62366450,-22.96998215,-0.40249255,-0.62386785,-22.96693024,-0.40195104,0.02884088,0.02474004,-0.00736886,-0.59502697,-22.94219020,-0.40931991,-0.58781291,-22.87269073,-0.36299014,0.00221785,-0.00055471,-0.00039876,-0.00220447,0.00768216,-0.00079387,1
1.840,-0.07351035,0.76418377,2.32905980,-0.10957254,-0.03162161,-0.04044624,-0.09753119,-0.02814658,-0.03600145,-0.07573796,0.76465165,2.32946182,-0.10731068,-0.03930792,-0.03945446,-0.62511045,-22.98248863,-0.40744919,-0.62531387,-22.97943176,-0.40690757,0.02887479,0.02693061,-0.00790647,-0.59643907,-22.95250115,-0.41481404,-0.59072037,-22.89198019,-0.37323778,0.00222761,-0.00046788,-0.00040202,-0.00226186,0.00768631,-0.00099178,1
1.850,-0.07461096,0.76386614,2.32865353,-0.11054884,-0.03190336,-0.04080662,-0.09772924,-0.02820374,-0.03607455,-0.07684785,0.76424742,2.32906046,-0.10823037,-0.03958653,-0.03962498,-0.62653893,-22.99509811,-0.41244575,-0.62674242,-22.99203633,-0.41190404,0.02890307,0.02907898,-0.00844528,-0.59783935,-22.96295734,-0.42034932,-0.59216735,-22.90175276,-0.37842330,0.00223689,-0.00038128,-0.00040693,-0.00231847,0.00768317,-0.00118164,1
1.860,-0.07572134,0.76354570,2.32824366,-0.11152711,-0.03218568,-0.04116773,-0.09792417,-0.02825999,-0.03614651,-0.07796705,0.76384069,2.32865704,-0.10915277,-0.03985825,-0.03980403,-0.62794918,-23.00779152,-0.41748270,-0.62815271,-23.00472491,-0.41694096,0.02892589,0.03118273,-0.00898480,-0.59922682,-22.97354218,-0.42592576,-0.59360263,-22.91166759,-0.38369341,0.00224571,-0.00029499,-0.00041338,-0.00237434,0.00767257,-0.00136370,1
1.870,-0.07684151,0.76322243,2.32783018,-0.11250732,-0.03246855,-0.04152955,-0.09811598,-0.02831535,-0.03621731,-0.07909559,0.76343152,2.32825150,-0.11007786,-0.04012295,-0.03999153,-0.62934172,-23.02057838,-0.42256096,-0.62954530,-23.01750702,-0.42201918,0.02894330,0.03323900,-0.00952424,-0.60060200,-22.98426802,-0.43154342,-0.59502697,-22.92173167,-0.38904289,0.00225408,-0.00020909,-0.00042132,-0.00242946,0.00765440,-0.00153802,1
1.880,-0.07797149,0.76289632,2.32741307,-0.11348942,-0.03275198,-0.04189207,-0.09830469,-0.02836981,-0.03628697,-0.08023347,0.76301998,2.32784375,-0.11100557,-0.04038057,-0.04018741,-0.63071716,-23.03346443,-0.42767674,-0.63092075,-23.03038838,-0.42713501,0.02895541,0.03524531,-0.01006292,-0.60196535,-22.99514307,-0.43719793,-0.59643907,-22.93192443,-0.39442650,0.00226198,-0.00012366,-0.00043068,-0.00248385,0.00762859,-0.00170466,1
1.890,-0.07911130,0.76256738,2.32699233,-0.11447340,-0.03303595,-0.04225528,-0.09849029,-0.02842337,-0.03635548,-0.08138074,0.76260616,2.32743371,-0.11193589,-0.04063108,-0.04039162,-0.63207483,-23.04644012,-0.43283424,-0.63227844,-23.04335947,-0.43229256,0.02896222,0.03720005,-0.01059994,-0.60331622,-23.00615942,-0.44289250,-0.59783935,-22.94226605,-0.39984720,0.00226944,-0.00003878,-0.00044138,-0.00253751,0.00759513,-0.00186366,1
1.900,-0.08026096,0.76223560,2.32656796,-0.11545922,-0.03332045,-0.04261917,-0.09867281,-0.02847604,-0.03642285,-0.08253741,0.76219017,2.32702177,-0.11286855,-0.04087292,-0.04059230,-0.63341475,-23.05950928,-0.43802920,-0.63361835,-23.05642410,-0.43748762,0.02896326,0.03909198,-0.01116996,-0.60465509,-23.01733212,-0.44865757,-0.59783935,-22.94215812,-0.39975215,0.00227645,0.00004543,-0.00045381,-0.00259067,0.00755247,-0.00202687,1
1.910,-0.08142049,0.76190097,2.32613995,-0.11644685,-0.03360547,-0.04298373,-0.09885224,-0.02852783,-0.03648908,-0.08370349,0.76177210,2.32660784,-0.11380359,-0.04110647,-0.04079238,-0.63473761,-23.07268143,-0.44326627,-0.63494120,-23.06959178,-0.44272482,0.02895872,0.04092089,-0.01176472,-0.60598248,-23.02867089,-0.45448954,-0.59922682,-22.95263863,-0.40522945,0.00228300,0.00012887,-0.00046789,-0.00264326,0.00750100,-0.00219135,1
1.920,-0.08258991,0.76156349,2.32570828,-0.11743625,-0.03389100,-0.04334895,-0.09902859,-0.02857872,-0.03655418,-0.08487903,0.76135202,2.32619185,-0.11474102,-0.04133201,-0.04099404,-0.63604259,-23.08593750,-0.44854158,-0.63624616,-23.08284345,-0.44800030,0.02894877,0.04268655,-0.01237795,-0.60729738,-23.04015690,-0.46037824,-0.60060200,-22.96326370,-0.41074391,0.00228912,0.00021147,-0.00048357,-0.00269523,0.00744101,-0.00235491,1
1.930,-0.08376922,0.76122315,2.32527296,-0.11842741,-0.03417704,-0.04371481,-0.09920187,-0.02862873,-0.03661814,-0.08606403,0.76092998,2.32577372,-0.11568085,-0.04154981,-0.04119889,-0.63733119,-23.09929085,-0.45385998,-0.63753471,-23.09619249,-0.45331890,0.02893380,0.04438824,-0.01300438,-0.60860091,-23.05180425,-0.46632328,-0.60196535,-22.97404146,-0.41629121,0.00229481,0.00029317,-0.00050076,-0.00274656,0.00737277,-0.00251592,1
1.940,-0.08495846,0.76087995,2.32483398,-0.11942028,-0.03446357,-0.04408131,-0.09937208,-0.02867785,-0.03668097,-0.08725853,0.76050607,2.32535336,-0.11662306,-0.04176008,-0.04140814,-0.63860136,-23.11273956,-0.45921800,-0.63880483,-23.10963695,-0.45867714,0.02891364,0.04602542,-0.01364010,-0.60989119,-23.06361153,-0.47231723,-0.60331622,-22.98496397,-0.42187455,0.00230007,0.00037388,-0.00051938,-0.00279722,0.00729651,-0.00267317,1
1.950,-0.08615763,0.76053388,2.32439134,-0.12041484,-0.03475059,-0.04444843,-0.09953925,-0.02872609,-0.03674267,-0.08846254,0.76008036,2.32493069,-0.11756765,-0.04196302,-0.04162277,-0.63985497,-23.12628555,-0.46461260,-0.64005836,-23.12317879,-0.46407203,0.02888866,0.04759709,-0.01428153,-0.61116970,-23.07558170,-0.47835357,-0.60465509,-22.99604621,-0.42752425,0.00230491,0.00045352,-0.00053935,-0.00284719,0.00721243,-0.00282566,1
1.960,-0.08736676,0.76018494,2.32394501,-0.12141105,-0.03503809,-0.04481616,-0.09970336,-0.02877345,-0.03680325,-0.08967610,0.75965290,2.32450563,-0.11851459,-0.04215877,-0.04184355,-0.64109135,-23.13991928,-0.47005242,-0.64129467,-23.13680841,-0.46951215,0.02885880,0.04910242,-0.01492597,-0.61243587,-23.08770599,-0.48443812,-0.60598248,-23.00729788,-0.43323658,0.00230934,0.00053204,-0.00056062,-0.00289646,0.00712068,-0.00297261,1
1.970,-0.08858586,0.75983312,2.32349501,-0.12240890,-0.03532606,-0.04518449,-0.09986444,-0.02881994,-0.03686271,-0.09089921,0.75922376,2.32407809,-0.11946387,-0.04234749,-0.04207113,-0.64231026,-23.15365791,-0.47553203,-0.64251349,-23.15054302,-0.47499210,0.02882421,0.05054032,-0.01557043,-0.61368928,-23.10000270,-0.49056252,-0.60729738,-23.01870007,-0.43900131,0.00231335,0.00060936,-0.00058308,-0.00294503,0.00702143,-0.00311336,1
