t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
6.690,1.22864938,-0.23141512,3.18235528,0.30802904,-0.25492058,0.20712297,-0.02393206,0.01980584,-0.01609225,1.23295674,-0.19360200,3.18681542,0.31387576,-0.26392063,0.20948794,-0.14625815,-32.53731525,-0.85266363,-0.14625815,-32.53731525,-0.85266363,-0.14058430,-32.42878531,-0.94965167,-0.00430736,-0.03781312,-0.00446014,-0.00584672,0.00900005,-0.00236497
6.700,1.23172847,-0.23396333,3.18442570,0.30778803,-0.25472113,0.20696092,-0.02426940,0.02008502,-0.01631908,1.23608608,-0.19623767,3.18890421,0.31364033,-0.26383217,0.20933590,-0.14908929,-32.52534232,-0.85643872,-0.14908929,-32.52534232,-0.85643872,-0.14342306,-32.41729088,-0.95333453,-0.00435761,-0.03772566,-0.00447851,-0.00585230,0.00911104,-0.00237498
6.710,1.23480513,-0.23650953,3.18649449,0.30754365,-0.25451888,0.20679659,-0.02460633,0.02036386,-0.01654564,1.23921292,-0.19887233,3.19099140,0.31340130,-0.26374067,0.20918154,-0.15191663,-32.51315508,-0.86021969,-0.15191663,-32.51315508,-0.86021969,-0.14625815,-32.40558216,-0.95702286,-0.00440779,-0.03763720,-0.00449691,-0.00585765,0.00922179,-0.00238495
6.720,1.23787933,-0.23905370,3.18856163,0.30729590,-0.25431385,0.20663000,-0.02494285,0.02064236,-0.01677192,1.24233723,-0.20150596,3.19307695,0.31315866,-0.26364613,0.20902487,-0.15473992,-32.50075619,-0.86400590,-0.15473992,-32.50075619,-0.86400590,-0.14908929,-32.39366107,-0.96071615,-0.00445790,-0.03754774,-0.00451532,-0.00586276,0.00933228,-0.00239487
6.730,1.24095104,-0.24159580,3.19062708,0.30704480,-0.25410604,0.20646116,-0.02527894,0.02092050,-0.01699791,1.24545897,-0.20413851,3.19516084,0.31291243,-0.26354853,0.20886589,-0.15755866,-32.48814359,-0.86779982,-0.15755866,-32.48814359,-0.86779982,-0.15191663,-32.38152721,-0.96441417,-0.00450793,-0.03745729,-0.00453376,-0.00586763,0.00944249,-0.00240473
6.740,1.24402022,-0.24413581,3.19269084,0.30679033,-0.25389544,0.20629005,-0.02561461,0.02119830,-0.01722362,1.24857810,-0.20676997,3.19724304,0.31266260,-0.26344789,0.20870461,-0.16037337,-32.47531886,-0.87159829,-0.16037337,-32.47531886,-0.87159829,-0.15473992,-32.36918321,-0.96811628,-0.00455788,-0.03736584,-0.00455220,-0.00587227,0.00955245,-0.00241456
6.750,1.24708683,-0.24667370,3.19475288,0.30653250,-0.25368207,0.20611668,-0.02594984,0.02147573,-0.01744903,1.25169459,-0.20940030,3.19932355,0.31240918,-0.26334419,0.20854103,-0.16318417,-32.46228267,-0.87540221,-0.16318417,-32.46228267,-0.87540221,-0.15755866,-32.35662704,-0.97182496,-0.00460776,-0.03727340,-0.00457067,-0.00587668,0.00966212,-0.00242435
6.760,1.25015085,-0.24920944,3.19681317,0.30627133,-0.25346593,0.20594107,-0.02628463,0.02175280,-0.01767415,1.25480840,-0.21202948,3.20140232,0.31215217,-0.26323744,0.20837514,-0.16599010,-32.44903497,-0.87921251,-0.16599010,-32.44903497,-0.87921251,-0.16037337,-32.34386026,-0.97553703,-0.00465755,-0.03717996,-0.00458915,-0.00588084,0.00977151,-0.00243407
6.770,1.25321225,-0.25174301,3.19887169,0.30600681,-0.25324702,0.20576320,-0.02661898,0.02202950,-0.01789897,1.25791950,-0.21465746,3.20347935,0.31189159,-0.26312764,0.20820696,-0.16879104,-32.43557770,-0.88302899,-0.16879104,-32.43557770,-0.88302899,-0.16318417,-32.33088356,-0.97925342,-0.00470725,-0.03708555,-0.00460766,-0.00588478,0.00988062,-0.00244376
6.780,1.25627098,-0.25427437,3.20092842,0.30573895,-0.25302534,0.20558309,-0.02695288,0.02230583,-0.01812349,1.26102785,-0.21728422,3.20555460,0.31162743,-0.26301477,0.20803648,-0.17158765,-32.42190884,-0.88685104,-0.17158765,-32.42190884,-0.88685104,-0.16599010,-32.31769689,-0.98297503,-0.00475687,-0.03699015,-0.00462618,-0.00588848,0.00998943,-0.00245339
6.790,1.25932702,-0.25680351,3.20298335,0.30546776,-0.25280090,0.20540073,-0.02728632,0.02258178,-0.01834770,1.26413341,-0.21990973,3.20762805,0.31135970,-0.26289884,0.20786370,-0.17437907,-32.40803269,-0.89067685,-0.17437907,-32.40803269,-0.89067685,-0.16879104,-32.30430218,-0.98670168,-0.00480639,-0.03689378,-0.00464470,-0.00589194,0.01009794,-0.00246297
6.800,1.26238032,-0.25933038,3.20503643,0.30519323,-0.25257371,0.20521614,-0.02761930,0.02285735,-0.01857160,1.26723616,-0.22253396,3.20969968,0.31108840,-0.26277985,0.20768864,-0.17716622,-32.39394560,-0.89451028,-0.17716622,-32.39394560,-0.89451028,-0.17158765,-32.29069741,-0.99043276,-0.00485584,-0.03679642,-0.00466325,-0.00589517,0.01020614,-0.00247250
6.810,1.26543087,-0.26185497,3.20708766,0.30491537,-0.25234376,0.20502930,-0.02795181,0.02313253,-0.01879518,1.27033605,-0.22515687,3.21176948,0.31081354,-0.26265779,0.20751129,-0.17994775,-32.37965112,-0.89834823,-0.17994775,-32.37965112,-0.89834823,-0.17437907,-32.27688689,-0.99416646,-0.00490518,-0.03669810,-0.00468182,-0.00589817,0.01031403,-0.00248199
6.820,1.26847862,-0.26437725,3.20913701,0.30463419,-0.25211106,0.20484023,-0.02828384,0.02340732,-0.01901844,1.27343304,-0.22777845,3.21383740,0.31053513,-0.26253266,0.20733165,-0.18272432,-32.36514962,-0.90219154,-0.18272432,-32.36514962,-0.90219154,-0.17716622,-32.26286695,-0.99790665,-0.00495442,-0.03659880,-0.00470039,-0.00590094,0.01042160,-0.00249142
6.830,1.27152354,-0.26689718,3.21118446,0.30434970,-0.25187561,0.20464893,-0.02861539,0.02368170,-0.01924138,1.27652712,-0.23039865,3.21590344,0.31025317,-0.26240447,0.20714972,-0.18549562,-32.35043906,-0.90603985,-0.18549562,-32.35043906,-0.90603985,-0.17994775,-32.24864118,-1.00165021,-0.00500358,-0.03649853,-0.00471898,-0.00590347,0.01052886,-0.00250079
6.840,1.27456560,-0.26941475,3.21322998,0.30406189,-0.25163742,0.20445541,-0.02894646,0.02395569,-0.01946400,1.27961823,-0.23301744,3.21796757,0.30996766,-0.26227321,0.20696552,-0.18826154,-32.33552374,-0.90989418,-0.18826154,-32.33552374,-0.90989418,-0.18272432,-32.23420991,-1.00539800,-0.00505263,-0.03639731,-0.00473759,-0.00590577,0.01063579,-0.00251011
6.850,1.27760477,-0.27192992,3.21527356,0.30377077,-0.25139650,0.20425966,-0.02927704,0.02422927,-0.01968628,1.28270634,-0.23563480,3.22002977,0.30967861,-0.26213887,0.20677904,-0.19102178,-32.32040201,-0.91375277,-0.19102178,-32.32040201,-0.91375277,-0.18549562,-32.21957113,-1.00914965,-0.00510157,-0.03629512,-0.00475621,-0.00590784,0.01074237,-0.00251938
6.860,1.28064101,-0.27444267,3.21731517,0.30347635,-0.25115284,0.20406168,-0.02960711,0.02450244,-0.01990823,1.28579143,-0.23825069,3.22209001,0.30938603,-0.26200146,0.20659029,-0.19377650,-32.30507548,-0.91761674,-0.19377650,-32.30507548,-0.91761674,-0.18826154,-32.20472912,-1.01290620,-0.00515042,-0.03619198,-0.00477484,-0.00590968,0.01084862,-0.00252861
6.870,1.28367429,-0.27695297,3.21935479,0.30317863,-0.25090645,0.20386149,-0.02993669,0.02477519,-0.02012984,1.28887344,-0.24086509,3.22414827,0.30908992,-0.26186097,0.20639927,-0.19652553,-32.28954449,-0.92148554,-0.19652553,-32.28954449,-0.92148554,-0.19102178,-32.18968225,-1.01666587,-0.00519915,-0.03608788,-0.00479348,-0.00591129,0.01095452,-0.00253778
6.880,1.28670457,-0.27946079,3.22139239,0.30287762,-0.25065734,0.20365909,-0.03026575,0.02504752,-0.02035111,1.29195236,-0.24347795,3.22620453,0.30879029,-0.26171741,0.20620597,-0.19926904,-32.27380936,-0.92536032,-0.19926904,-32.27380936,-0.92536032,-0.19377650,-32.17443212,-1.02042979,-0.00524779,-0.03598284,-0.00481214,-0.00591267,0.01106007,-0.00254688
6.890,1.28973183,-0.28196611,3.22342796,0.30257332,-0.25040550,0.20345447,-0.03059430,0.02531942,-0.02057203,1.29502813,-0.24608926,3.22825877,0.30848714,-0.26157077,0.20601042,-0.20200635,-32.25787169,-0.92923935,-0.20200635,-32.25787169,-0.92923935,-0.19652553,-32.15897907,-1.02419742,-0.00529630,-0.03587685,-0.00483081,-0.00591382,0.01116527,-0.00255595
6.900,1.29275602,-0.28446889,3.22546147,0.30226573,-0.25015095,0.20324765,-0.03092233,0.02559089,-0.02079260,1.29810074,-0.24869898,3.23031096,0.30818047,-0.26142105,0.20581260,-0.20473827,-32.24173019,-0.93312354,-0.20473827,-32.24173019,-0.93312354,-0.19926904,-32.14332341,-1.02796989,-0.00534472,-0.03576991,-0.00484949,-0.00591474,0.01127010,-0.00256495
6.910,1.29577713,-0.28696912,3.22749291,0.30195487,-0.24989369,0.20303862,-0.03124983,0.02586192,-0.02101281,1.30117014,-0.25130708,3.23236108,0.30787031,-0.26126825,0.20561252,-0.20746339,-32.22538882,-0.93701116,-0.20746339,-32.22538882,-0.93701116,-0.20200635,-32.12746676,-1.03174549,-0.00539301,-0.03566204,-0.00486817,-0.00591544,0.01137456,-0.00257390
6.920,1.29879511,-0.28946676,3.22952224,0.30164074,-0.24963371,0.20282739,-0.03157679,0.02613252,-0.02123267,1.30423629,-0.25391353,3.23440912,0.30755664,-0.26111237,0.20541019,-0.21018254,-32.20884524,-0.94090475,-0.21018254,-32.20884524,-0.94090475,-0.20473827,-32.11140783,-1.03552513,-0.00544118,-0.03555323,-0.00488688,-0.00591590,0.01147866,-0.00258280
6.930,1.30180993,-0.29196178,3.23154945,0.30132334,-0.24937104,0.20261397,-0.03190322,0.02640266,-0.02145216,1.30729917,-0.25651829,3.23645503,0.30723948,-0.26095340,0.20520560,-0.21289553,-32.19210045,-0.94480245,-0.21289553,-32.19210045,-0.94480245,-0.20746339,-32.09515057,-1.03930708,-0.00548924,-0.03544349,-0.00490558,-0.00591614,0.01158236,-0.00259163
6.940,1.30482157,-0.29445417,3.23357451,0.30100268,-0.24910566,0.20239835,-0.03222910,0.02667236,-0.02167129,1.31035874,-0.25912134,3.23849882,0.30691884,-0.26079135,0.20499877,-0.21560159,-32.17515772,-0.94870550,-0.21560159,-32.17515772,-0.94870550,-0.21018254,-32.07869264,-1.04309389,-0.00553717,-0.03533283,-0.00492431,-0.00591616,0.01168569,-0.00260042
6.950,1.30782998,-0.29694389,3.23559741,0.30067876,-0.24883759,0.20218054,-0.03255443,0.02694160,-0.02189005,1.31341496,-0.26172265,3.24054044,0.30659471,-0.26062622,0.20478969,-0.21830155,-32.15801577,-0.95261199,-0.21830155,-32.15801577,-0.95261199,-0.21289553,-32.06203504,-1.04688368,-0.00558498,-0.03522124,-0.00494303,-0.00591595,0.01178863,-0.00260915
6.960,1.31083513,-0.29943091,3.23761811,0.30035159,-0.24856683,0.20196055,-0.03287921,0.02721038,-0.02210843,1.31646781,-0.26432219,3.24257989,0.30626711,-0.26045800,0.20457837,-0.22099514,-32.14067456,-0.95652449,-0.22099514,-32.14067456,-0.95652449,-0.21560159,-32.04518106,-1.05067770,-0.00563268,-0.03510872,-0.00496178,-0.00591552,0.01189117,-0.00261782
6.970,1.31383700,-0.30191521,3.23963661,0.30002118,-0.24829339,0.20173838,-0.03320342,0.02747870,-0.02232644,1.31951724,-0.26691991,3.24461713,0.30593604,-0.26028669,0.20436481,-0.22368158,-32.12313642,-0.96043971,-0.22368158,-32.12313642,-0.96043971,-0.21830155,-32.02812939,-1.05447406,-0.00568024,-0.03499530,-0.00498052,-0.00591486,0.01199330,-0.00262643
6.980,1.31683554,-0.30439677,3.24165287,0.29968752,-0.24801726,0.20151402,-0.03352707,0.02774654,-0.02254406,1.32256321,-0.26951580,3.24665214,0.30560151,-0.26011229,0.20414902,-0.22636184,-32.10540302,-0.96436040,-0.22636184,-32.10540302,-0.96436040,-0.22099514,-32.01088001,-1.05827530,-0.00572767,-0.03488097,-0.00499927,-0.00591399,0.01209503,-0.00263500
6.990,1.31983074,-0.30687555,3.24366688,0.29935064,-0.24773846,0.20128750,-0.03385014,0.02801391,-0.02276130,1.32560571,-0.27210983,3.24868491,0.30526352,-0.25993480,0.20393099,-0.22903441,-32.08747303,-0.96828449,-0.22903441,-32.08747303,-0.96828449,-0.22368158,-31.99343525,-1.06207816,-0.00577497,-0.03476572,-0.00501803,-0.00591288,0.01219634,-0.00264349
7.000,1.32282255,-0.30935153,3.24567862,0.29901052,-0.24745698,0.20105880,-0.03417263,0.02828080,-0.02297815,1.32864469,-0.27470195,3.25071541,0.30492209,-0.25975423,0.20371073,-0.23170040,-32.06934808,-0.97221188,-0.23170040,-32.06934808,-0.97221188,-0.22636184,-31.97579677,-1.06588538,-0.00582214,-0.03464958,-0.00503679,-0.00591157,0.01229725,-0.00265193
7.010,1.32581094,-0.31182468,3.24768805,0.29866718,-0.24717284,0.20082793,-0.03449454,0.02854720,-0.02319460,1.33168011,-0.27729215,3.25274362,0.30457721,-0.25957056,0.20348824,-0.23435943,-32.05102884,-0.97614518,-0.23435943,-32.05102884,-0.97614518,-0.22903441,-31.95796325,-1.06969489,-0.00586917,-0.03453253,-0.00505557,-0.00591003,0.01239772,-0.00266031
7.020,1.32879588,-0.31429498,3.24969517,0.29832063,-0.24688604,0.20059491,-0.03481585,0.02881312,-0.02341066,1.33471195,-0.27988038,3.25476951,0.30422891,-0.25938381,0.20326354,-0.23701125,-32.03251727,-0.98008098,-0.23701125,-32.03251727,-0.98008098,-0.23170040,-31.93993631,-1.07350659,-0.00591607,-0.03441460,-0.00507434,-0.00590828,0.01249777,-0.00266863
7.030,1.33177734,-0.31676239,3.25169994,0.29797087,-0.24659658,0.20035972,-0.03513657,0.02907854,-0.02362631,1.33774017,-0.28246663,3.25679307,0.30387717,-0.25919396,0.20303662,-0.23965572,-32.01381138,-0.98402216,-0.23965572,-32.01381138,-0.98402216,-0.23435943,-31.92171663,-1.07732311,-0.00596283,-0.03429576,-0.00509313,-0.00590630,0.01259738,-0.00267690
7.040,1.33475529,-0.31922690,3.25370235,0.29761790,-0.24630447,0.20012238,-0.03545668,0.02934346,-0.02384156,1.34076474,-0.28505085,3.25881427,0.30352201,-0.25900102,0.20280749,-0.24229273,-31.99491547,-0.98796679,-0.24229273,-31.99491547,-0.98796679,-0.23701125,-31.90330617,-1.08114103,-0.00600945,-0.03417605,-0.00511192,-0.00590411,0.01269655,-0.00268511
7.050,1.33772969,-0.32168847,3.25570238,0.29726174,-0.24600971,0.19988289,-0.03577618,0.02960787,-0.02405640,1.34378562,-0.28763302,3.26083309,0.30316344,-0.25880499,0.20257615,-0.24492242,-31.97582755,-0.99191458,-0.24492242,-31.97582755,-0.99191458,-0.23965572,-31.88470293,-1.08496322,-0.00605593,-0.03405545,-0.00513071,-0.00590170,0.01279528,-0.00269326
7.060,1.34070051,-0.32414709,3.25770001,0.29690238,-0.24571232,0.19964126,-0.03609507,0.02987178,-0.02427082,1.34680277,-0.29021310,3.26284951,0.30280146,-0.25860587,0.20234260,-0.24754479,-31.95655229,-0.99586516,-0.24754479,-31.95655229,-0.99586516,-0.24229273,-31.86591122,-1.08878777,-0.00610226,-0.03393399,-0.00514950,-0.00589908,0.01289355,-0.00270134
7.070,1.34366772,-0.32660271,3.25969520,0.29653984,-0.24541228,0.19939748,-0.03641334,0.03013518,-0.02448483,1.34981617,-0.29279107,3.26486351,0.30243609,-0.25840365,0.20210685,-0.25015950,-31.93708496,-0.99982140,-0.25015950,-31.93708496,-0.99982140,-0.24492242,-31.84692904,-1.09261438,-0.00614845,-0.03381164,-0.00516831,-0.00589625,0.01299137,-0.00270937
7.080,1.34663130,-0.32905532,3.26168795,0.29617412,-0.24510961,0.19915156,-0.03673098,0.03039805,-0.02469842,1.35282578,-0.29536690,3.26687506,0.30206732,-0.25819835,0.20186890,-0.25276593,-31.91743019,-1.00378003,-0.25276593,-31.91743019,-1.00378003,-0.24754479,-31.82776107,-1.09644269,-0.00619448,-0.03368842,-0.00518711,-0.00589320,0.01308874,-0.00271734
7.090,1.34959120,-0.33150489,3.26367822,0.29580522,-0.24480432,0.19890351,-0.03704799,0.03066040,-0.02491158,1.35583157,-0.29794055,3.26888414,0.30169517,-0.25798995,0.20162876,-0.25536500,-31.89758834,-1.00774368,-0.25536500,-31.89758834,-1.00774368,-0.25015950,-31.80840258,-1.10027557,-0.00624037,-0.03356434,-0.00520592,-0.00588995,0.01318563,-0.00272525
7.100,1.35254739,-0.33395140,3.26566601,0.29543316,-0.24449641,0.19865333,-0.03736435,0.03092222,-0.02512431,1.35883350,-0.30051199,3.27089074,0.30131964,-0.25777846,0.20138644,-0.25795635,-31.87756138,-1.01170913,-0.25795635,-31.87756138,-1.01170913,-0.25276593,-31.78885820,-1.10410976,-0.00628611,-0.03343941,-0.00522473,-0.00588648,0.01328205,-0.00273311
7.110,1.35549985,-0.33639481,3.26765128,0.29505794,-0.24418588,0.19840103,-0.03768008,0.03118351,-0.02533661,1.36183154,-0.30308119,3.27289482,0.30094075,-0.25756387,0.20114192,-0.26053941,-31.85734730,-1.01567900,-0.26053941,-31.85734730,-1.01567900,-0.25536500,-31.76912828,-1.10794787,-0.00633169,-0.03331362,-0.00524354,-0.00588281,0.01337799,-0.00274089
7.120,1.35844854,-0.33883511,3.26963402,0.29467956,-0.24387274,0.19814660,-0.03799515,0.03144427,-0.02554847,1.36482566,-0.30564812,3.27489637,0.30055849,-0.25734620,0.20089523,-0.26311459,-31.83695039,-1.01965173,-0.26311459,-31.83695039,-1.01965173,-0.25795635,-31.74921479,-1.11178670,-0.00637712,-0.03318699,-0.00526235,-0.00587893,0.01347346,-0.00274863
7.130,1.36139343,-0.34127226,3.27161421,0.29429804,-0.24355700,0.19789006,-0.03830957,0.03170447,-0.02575989,1.36781582,-0.30821275,3.27689537,0.30017288,-0.25712543,0.20064636,-0.26568157,-31.81636897,-1.02362688,-0.26568157,-31.81636897,-1.02362688,-0.26053941,-31.72911574,-1.11562887,-0.00642239,-0.03305951,-0.00528116,-0.00587484,0.01356843,-0.00275630
7.140,1.36433449,-0.34370624,3.27359182,0.29391337,-0.24323865,0.19763140,-0.03862333,0.03196413,-0.02597086,1.37080199,-0.31077505,3.27889179,0.29978392,-0.25690157,0.20039531,-0.26824038,-31.79560466,-1.02760585,-0.26824038,-31.79560466,-1.02760585,-0.26311459,-31.70883539,-1.11947281,-0.00646750,-0.03293119,-0.00529997,-0.00587055,0.01366292,-0.00276391
7.150,1.36727169,-0.34613702,3.27556683,0.29352557,-0.24291771,0.19737064,-0.03893642,0.03222324,-0.02618138,1.37378414,-0.31333499,3.28088562,0.29939162,-0.25667462,0.20014210,-0.27079073,-31.77465809,-1.03158829,-0.27079073,-31.77465809,-1.03158829,-0.26568157,-31.68837209,-1.12331810,-0.00651245,-0.03280203,-0.00531879,-0.00586605,0.01375691,-0.00277146
7.160,1.37020499,-0.34856459,3.27753922,0.29313464,-0.24259419,0.19710778,-0.03924883,0.03248179,-0.02639146,1.37676223,-0.31589253,3.28287682,0.29899600,-0.25644458,0.19988672,-0.27333304,-31.75353357,-1.03557402,-0.27333304,-31.75353357,-1.03557402,-0.26824038,-31.66772743,-1.12716614,-0.00655724,-0.03267206,-0.00533760,-0.00586136,0.01385039,-0.00277894
7.170,1.37313437,-0.35098890,3.27950898,0.29274060,-0.24226808,0.19684282,-0.03956057,0.03273978,-0.02660107,1.37973623,-0.31844765,3.28486539,0.29859705,-0.25621145,0.19962918,-0.27586651,-31.73222674,-1.03956133,-0.27586651,-31.73222674,-1.03956133,-0.27079073,-31.64690206,-1.13101658,-0.00660186,-0.03254125,-0.00535641,-0.00585645,0.01394337,-0.00278636
7.180,1.37605979,-0.35340994,3.28147607,0.29234344,-0.24193939,0.19657576,-0.03987162,0.03299720,-0.02681023,1.38270611,-0.32100032,3.28685129,0.29819479,-0.25597523,0.19936948,-0.27839171,-31.71074186,-1.04355304,-0.27839171,-31.71074186,-1.04355304,-0.27333304,-31.62590029,-1.13486922,-0.00664632,-0.03240962,-0.00537522,-0.00585135,0.01403584,-0.00279372
7.190,1.37898123,-0.35582768,3.28344049,0.29194317,-0.24160814,0.19630661,-0.04018198,0.03325405,-0.02701892,1.38567183,-0.32355050,3.28883451,0.29778922,-0.25573592,0.19910764,-0.28090796,-31.68907960,-1.04754590,-0.28090796,-31.68907960,-1.04754590,-0.27586651,-31.60471774,-1.13872238,-0.00669060,-0.03227718,-0.00539402,-0.00584605,0.01412778,-0.00280103
7.200,1.38189864,-0.35824209,3.28540220,0.29153980,-0.24127432,0.19603538,-0.04049164,0.03351032,-0.02722714,1.38863337,-0.32609816,3.29081503,0.29738035,-0.25549352,0.19884364,-0.28341610,-31.66723955,-1.05154263,-0.28341610,-31.66723955,-1.05154263,-0.27839171,-31.58335870,-1.14257887,-0.00673473,-0.03214393,-0.00541283,-0.00584055,0.01421920,-0.00280826
7.210,1.38481201,-0.36065316,3.28736119,0.29113334,-0.24093793,0.19576207,-0.04080060,0.03376601,-0.02743488,1.39159069,-0.32864328,3.29279282,0.29696820,-0.25524803,0.19857751,-0.28591497,-31.64522565,-1.05554161,-0.28591497,-31.64522565,-1.05554161,-0.28090796,-31.56182381,-1.14643545,-0.00677868,-0.03200988,-0.00543163,-0.00583486,0.01431010,-0.00281544
7.220,1.38772130,-0.36306084,3.28931743,0.29072379,-0.24059900,0.19548669,-0.04110885,0.03402111,-0.02764216,1.39454375,-0.33118581,3.29476787,0.29655276,-0.25499946,0.19830923,-0.28840503,-31.62303490,-1.05954408,-0.28840503,-31.62303490,-1.05954408,-0.28341610,-31.54011268,-1.15029483,-0.00682245,-0.03187503,-0.00545044,-0.00582897,0.01440046,-0.00282254
7.230,1.39062648,-0.36546513,3.29127091,0.29031116,-0.24025751,0.19520923,-0.04141638,0.03427563,-0.02784895,1.39749253,-0.33372574,3.29674014,0.29613406,-0.25474780,0.19803882,-0.29088613,-31.60067251,-1.06354851,-0.29088613,-31.60067251,-1.06354851,-0.28591497,-31.51822924,-1.15415541,-0.00686605,-0.03173939,-0.00546923,-0.00582290,0.01449029,-0.00282959
7.240,1.39352751,-0.36786599,3.29322161,0.28989546,-0.23991349,0.19492971,-0.04172320,0.03452954,-0.02805525,1.40043699,-0.33626303,3.29870963,0.29571209,-0.25449306,0.19776628,-0.29335862,-31.57813750,-1.06755452,-0.29335862,-31.57813750,-1.06755452,-0.28840503,-31.49617048,-1.15801841,-0.00690948,-0.03160296,-0.00548802,-0.00581663,0.01457957,-0.00283657
7.250,1.39642438,-0.37026339,3.29516950,0.28947670,-0.23956692,0.19464813,-0.04202928,0.03478286,-0.02826107,1.40337711,-0.33879765,3.30067630,0.29528686,-0.25423523,0.19749161,-0.29582137,-31.55542908,-1.07156349,-0.29582137,-31.55542908,-1.07156349,-0.29088613,-31.47394163,-1.16188232,-0.00695273,-0.03146574,-0.00550680,-0.00581016,0.01466831,-0.00284348
7.260,1.39931704,-0.37265732,3.29711457,0.28905488,-0.23921783,0.19436449,-0.04233464,0.03503556,-0.02846640,1.40631284,-0.34132956,3.30264015,0.29485839,-0.25397432,0.19721482,-0.29827536,-31.53255220,-1.07557383,-0.29827536,-31.53255220,-1.07557383,-0.29335862,-31.45154170,-1.16574675,-0.00699580,-0.03132776,-0.00552558,-0.00580351,0.01475649,-0.00285033
7.270,1.40220546,-0.37504774,3.29905678,0.28863001,-0.23886622,0.19407880,-0.04263926,0.03528766,-0.02867123,1.40924415,-0.34385875,3.30460114,0.29442668,-0.25371033,0.19693592,-0.30072046,-31.50950481,-1.07958831,-0.30072046,-31.50950481,-1.07958831,-0.29582137,-31.42896990,-1.16961309,-0.00703869,-0.03118899,-0.00554436,-0.00579667,0.01484411,-0.00285712
7.280,1.40508963,-0.37743463,3.30099614,0.28820210,-0.23851208,0.19379107,-0.04294313,0.03553914,-0.02887555,1.41217102,-0.34638517,3.30655926,0.29399174,-0.25344327,0.19665490,-0.30315554,-31.48628842,-1.08360228,-0.30315554,-31.48628842,-1.08360228,-0.29827536,-31.40623117,-1.17347975,-0.00708139,-0.03104946,-0.00556312,-0.00578964,0.01493119,-0.00286383
7.290,1.40796950,-0.37981797,3.30293260,0.28777115,-0.23815543,0.19350129,-0.04324626,0.03579001,-0.02907938,1.41509341,-0.34890880,3.30851448,0.29355358,-0.25317312,0.19637178,-0.30558161,-31.46290568,-1.08762019,-0.30558161,-31.46290568,-1.08762019,-0.30072046,-31.38332347,-1.17734951,-0.00712391,-0.03090917,-0.00558188,-0.00578243,0.01501769,-0.00287049
7.300,1.41084504,-0.38219773,3.30486615,0.28733717,-0.23779628,0.19320948,-0.04354862,0.03604024,-0.02928270,1.41801129,-0.35142960,3.31046679,0.29311221,-0.25289989,0.19608655,-0.30799855,-31.43935684,-1.09164030,-0.30799855,-31.43935684,-1.09164030,-0.30315554,-31.36024831,-1.18121772,-0.00716625,-0.03076813,-0.00560064,-0.00577504,0.01510361,-0.00287707
7.310,1.41371623,-0.38457389,3.30679678,0.28690018,-0.23743463,0.19291564,-0.04385023,0.03628985,-0.02948550,1.42092463,-0.35394755,3.31241617,0.29266764,-0.25262359,0.19579923,-0.31040563,-31.41564380,-1.09566102,-0.31040563,-31.41564380,-1.09566102,-0.30558161,-31.33700834,-1.18508882,-0.00720840,-0.03062634,-0.00561939,-0.00576746,0.01518896,-0.00288359
7.320,1.41658303,-0.38694642,3.30872446,0.28646017,-0.23707049,0.19261977,-0.04415107,0.03653882,-0.02968779,1.42383340,-0.35646261,3.31436258,0.29221988,-0.25234422,0.19550981,-0.31280350,-31.39176682,-1.09968372,-0.31280350,-31.39176682,-1.09968372,-0.30799855,-31.31360379,-1.18896108,-0.00725037,-0.03048381,-0.00563812,-0.00575971,0.01527373,-0.00289004
7.330,1.41944542,-0.38931529,3.31064917,0.28601716,-0.23670386,0.19232188,-0.04445114,0.03678715,-0.02988956,1.42673756,-0.35897475,3.31630602,0.29176894,-0.25206178,0.19521830,-0.31519142,-31.36772575,-1.10370829,-0.31519142,-31.36772575,-1.10370829,-0.31040563,-31.29003658,-1.19283291,-0.00729214,-0.03034054,-0.00565685,-0.00575178,0.01535792,-0.00289642
7.340,1.42230337,-0.39168048,3.31257089,0.28557115,-0.23633475,0.19202198,-0.04475042,0.03703483,-0.03009080,1.42963708,-0.36148395,3.31824646,0.29131481,-0.25177626,0.19492472,-0.31756944,-31.34352282,-1.10773458,-0.31756944,-31.34352282,-1.10773458,-0.31280350,-31.26630696,-1.19670570,-0.00733371,-0.03019653,-0.00567557,-0.00574366,0.01544151,-0.00290274
7.350,1.42515684,-0.39404198,3.31448960,0.28512216,-0.23596316,0.19172007,-0.04504893,0.03728187,-0.03029152,1.43253194,-0.36399017,3.32018388,0.29085753,-0.25148768,0.19462905,-0.31993784,-31.31916191,-1.11176253,-0.31993784,-31.31916191,-1.11176253,-0.31519142,-31.24241478,-1.20057932,-0.00737510,-0.03005181,-0.00569428,-0.00573537,0.01552452,-0.00290898
