t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
14.840,1.34534792,0.39923348,1.75826208,0.13122752,-0.03766716,-0.05832334,-0.01096665,0.00314783,0.00487407,1.34711001,0.43273132,1.77742883,0.13194424,-0.03725639,-0.05846689,-0.06383052,-33.93125291,-5.42055753,-0.06383052,-33.93125291,-5.42055753,-0.06330038,-33.89450929,-5.38380216,-0.00176209,-0.03349784,-0.01916675,-0.00071672,-0.00041077,0.00014355
14.850,1.34665965,0.39885697,1.75767909,0.13111768,-0.03763563,-0.05827453,-0.01100066,0.00315760,0.00488918,1.34842508,0.43235968,1.77684589,0.13183490,-0.03723333,-0.05842377,-0.06409511,-33.94030473,-5.42433932,-0.06409511,-33.94030473,-5.42433932,-0.06356535,-33.90360300,-5.38762058,-0.00176543,-0.03350271,-0.01916680,-0.00071722,-0.00040230,0.00014924
14.860,1.34797027,0.39848077,1.75709659,0.13100751,-0.03760401,-0.05822556,-0.01103462,0.00316734,0.00490427,1.34973904,0.43198827,1.77626338,0.13172521,-0.03721017,-0.05838050,-0.06435983,-33.94934308,-5.42811317,-0.06435983,-33.94934308,-5.42811317,-0.06383052,-33.91268256,-5.39143219,-0.00176877,-0.03350750,-0.01916679,-0.00071770,-0.00039384,0.00015494
14.870,1.34927979,0.39810489,1.75651458,0.13089699,-0.03757228,-0.05817644,-0.01106853,0.00317708,0.00491935,1.35105189,0.43161710,1.77568131,0.13161518,-0.03718691,-0.05833707,-0.06462426,-33.95836546,-5.43187939,-0.06462426,-33.95836546,-5.43187939,-0.06409511,-33.92174617,-5.39523592,-0.00177210,-0.03351221,-0.01916673,-0.00071819,-0.00038537,0.00016063
14.880,1.35058821,0.39772933,1.75593306,0.13078614,-0.03754046,-0.05812717,-0.01110239,0.00318680,0.00493439,1.35236363,0.43124617,1.77509968,0.13150481,-0.03716355,-0.05829349,-0.06488799,-33.96737271,-5.43563821,-0.06488799,-33.96737271,-5.43563821,-0.06435983,-33.93079635,-5.39903180,-0.00177542,-0.03351684,-0.01916662,-0.00071867,-0.00037691,0.00016632
14.890,1.35189552,0.39735408,1.75535204,0.13067494,-0.03750855,-0.05807775,-0.01113620,0.00319650,0.00494942,1.35367425,0.43087547,1.77451850,0.13139409,-0.03714009,-0.05824975,-0.06515158,-33.97636704,-5.43938835,-0.06515158,-33.97636704,-5.43938835,-0.06462426,-33.93983061,-5.40282012,-0.00177873,-0.03352139,-0.01916646,-0.00071915,-0.00036846,0.00017200
14.900,1.35320171,0.39697915,1.75477151,0.13056341,-0.03747653,-0.05802818,-0.01116997,0.00320619,0.00496443,1.35498375,0.43050501,1.77393776,0.13128303,-0.03711652,-0.05820586,-0.06541515,-33.98534594,-5.44313153,-0.06541515,-33.98534594,-5.44313153,-0.06488799,-33.94884980,-5.40660111,-0.00178204,-0.03352586,-0.01916625,-0.00071962,-0.00036001,0.00017768
14.910,1.35450678,0.39660455,1.75419148,0.13045154,-0.03744442,-0.05797846,-0.01120368,0.00321587,0.00497941,1.35629212,0.43013479,1.77335746,0.13117163,-0.03709286,-0.05816181,-0.06567865,-33.99430824,-5.44686652,-0.06567865,-33.99430824,-5.44686652,-0.06515158,-33.95785611,-5.41037352,-0.00178534,-0.03353024,-0.01916598,-0.00072009,-0.00035156,0.00018335
14.920,1.35581074,0.39623027,1.75361194,0.13033934,-0.03741222,-0.05792859,-0.01123734,0.00322553,0.00499438,1.35759937,0.42976481,1.77277761,0.13105989,-0.03706909,-0.05811761,-0.06594128,-34.00325610,-5.45059504,-0.06594128,-34.00325610,-5.45059504,-0.06541515,-33.96684704,-5.41413904,-0.00178863,-0.03353454,-0.01916567,-0.00072055,-0.00034313,0.00018902
14.930,1.35711357,0.39585631,1.75303290,0.13022680,-0.03737991,-0.05787858,-0.01127096,0.00323518,0.00500932,1.35890548,0.42939508,1.77219821,0.13094781,-0.03704523,-0.05807324,-0.06620401,-34.01218902,-5.45431592,-0.06620401,-34.01218902,-5.45431592,-0.06567865,-33.97582142,-5.41789644,-0.00179191,-0.03353877,-0.01916531,-0.00072101,-0.00033468,0.00019466
14.940,1.35841527,0.39548267,1.75245437,0.13011392,-0.03734751,-0.05782841,-0.01130452,0.00324482,0.00502423,1.36021047,0.42902558,1.77161926,0.13083539,-0.03702126,-0.05802872,-0.06646667,-34.02110789,-5.45802766,-0.06646667,-34.02110789,-5.45802766,-0.06594128,-33.98478142,-5.42164745,-0.00179520,-0.03354291,-0.01916489,-0.00072147,-0.00032625,0.00020031
14.950,1.35971585,0.39510936,1.75187634,0.13000071,-0.03731502,-0.05777809,-0.01133804,0.00325444,0.00503913,1.36151431,0.42865633,1.77104076,0.13072262,-0.03699719,-0.05798405,-0.06672848,-34.03001093,-5.46173202,-0.06672848,-34.03001093,-5.46173202,-0.06620401,-33.99372652,-5.42539091,-0.00179846,-0.03354697,-0.01916442,-0.00072191,-0.00031783,0.00020596
14.960,1.36101529,0.39473637,1.75129881,0.12988716,-0.03728243,-0.05772763,-0.01137150,0.00326404,0.00505400,1.36281701,0.42828733,1.77046271,0.13060952,-0.03697303,-0.05793922,-0.06699039,-34.03889991,-5.46542937,-0.06699039,-34.03889991,-5.46542937,-0.06646667,-34.00265763,-5.42912529,-0.00180172,-0.03355096,-0.01916390,-0.00072236,-0.00030940,0.00021159
14.970,1.36231359,0.39436371,1.75072178,0.12977328,-0.03724974,-0.05767701,-0.01140492,0.00327363,0.00506885,1.36411857,0.42791857,1.76988512,0.13049608,-0.03694876,-0.05789424,-0.06725212,-34.04777302,-5.46911976,-0.06725212,-34.04777302,-5.46911976,-0.06672848,-34.01157295,-5.43285237,-0.00180498,-0.03355486,-0.01916334,-0.00072280,-0.00030098,0.00021723
14.980,1.36361075,0.39399137,1.75014527,0.12965906,-0.03721695,-0.05762625,-0.01143828,0.00328321,0.00508368,1.36541898,0.42755006,1.76930798,0.13038230,-0.03692439,-0.05784910,-0.06751364,-34.05663243,-5.47280059,-0.06751364,-34.05663243,-5.47280059,-0.06699039,-34.02047427,-5.43657253,-0.00180823,-0.03355869,-0.01916271,-0.00072324,-0.00029256,0.00022285
14.990,1.36490677,0.39361937,1.74956926,0.12954451,-0.03718407,-0.05757534,-0.01147159,0.00329277,0.00509849,1.36671824,0.42718179,1.76873130,0.13026818,-0.03689992,-0.05780381,-0.06777465,-34.06547469,-5.47647492,-0.06777465,-34.06547469,-5.47647492,-0.06725212,-34.02935976,-5.44028579,-0.00181147,-0.03356242,-0.01916204,-0.00072367,-0.00028415,0.00022847
15.000,1.36620164,0.39324769,1.74899376,0.12942963,-0.03715110,-0.05752428,-0.01150486,0.00330232,0.00511327,1.36801634,0.42681378,1.76815508,0.13015373,-0.03687535,-0.05775836,-0.06803550,-34.07430395,-5.48014153,-0.06803550,-34.07430395,-5.48014153,-0.06751364,-34.03823161,-5.44398958,-0.00181470,-0.03356609,-0.01916132,-0.00072410,-0.00027575,0.00023408
15.010,1.36749536,0.39287635,1.74841877,0.12931441,-0.03711803,-0.05747307,-0.01153807,0.00331185,0.00512803,1.36931329,0.42644601,1.76757932,0.13003894,-0.03685068,-0.05771276,-0.06829614,-34.08311605,-5.48380061,-0.06829614,-34.08311605,-5.48380061,-0.06777465,-34.04708636,-5.44768694,-0.00181793,-0.03356966,-0.01916055,-0.00072453,-0.00026735,0.00023969
15.020,1.36878793,0.39250533,1.74784430,0.12919887,-0.03708486,-0.05742172,-0.01157123,0.00332137,0.00514277,1.37060907,0.42607849,1.76700402,0.12992381,-0.03682591,-0.05766701,-0.06855616,-34.09191517,-5.48745097,-0.06855616,-34.09191517,-5.48745097,-0.06803550,-34.05592815,-5.45137665,-0.00182114,-0.03357316,-0.01915972,-0.00072494,-0.00025895,0.00024529
15.030,1.37007934,0.39213465,1.74727034,0.12908299,-0.03705160,-0.05737022,-0.01160433,0.00333087,0.00515748,1.37190369,0.42571123,1.76642919,0.12980835,-0.03680104,-0.05762111,-0.06881616,-34.10069786,-5.49109420,-0.06881616,-34.10069786,-5.49109420,-0.06829614,-34.06475284,-5.45505891,-0.00182435,-0.03357658,-0.01915885,-0.00072536,-0.00025056,0.00025089
15.040,1.37136959,0.39176430,1.74669690,0.12896678,-0.03701824,-0.05731857,-0.01163739,0.00334036,0.00517217,1.37319714,0.42534422,1.76585482,0.12969255,-0.03677607,-0.05757505,-0.06907584,-34.10946591,-5.49472904,-0.06907584,-34.10946591,-5.49472904,-0.06855616,-34.07356459,-5.45873253,-0.00182755,-0.03357992,-0.01915792,-0.00072577,-0.00024217,0.00025648
15.050,1.37265867,0.39139429,1.74612397,0.12885024,-0.03698479,-0.05726677,-0.01167039,0.00334984,0.00518684,1.37448942,0.42497746,1.76528092,0.12957641,-0.03675100,-0.05752884,-0.06933556,-34.11821787,-5.49835722,-0.06933556,-34.11821787,-5.49835722,-0.06881616,-34.08235996,-5.46239909,-0.00183075,-0.03358317,-0.01915695,-0.00072617,-0.00023379,0.00026207
15.060,1.37394659,0.39102461,1.74555156,0.12873337,-0.03695125,-0.05721483,-0.01170335,0.00335929,0.00520149,1.37578053,0.42461096,1.76470748,0.12945994,-0.03672583,-0.05748248,-0.06959464,-34.12695589,-5.50197758,-0.06959464,-34.12695589,-5.50197758,-0.06907584,-34.09114075,-5.46605735,-0.00183394,-0.03358635,-0.01915592,-0.00072657,-0.00022542,0.00026765
15.070,1.37523334,0.39065526,1.74497967,0.12861618,-0.03691761,-0.05716274,-0.01173625,0.00336874,0.00521611,1.37707045,0.42424471,1.76413452,0.12934314,-0.03670056,-0.05743597,-0.06985330,-34.13567983,-5.50559020,-0.06985330,-34.13567983,-5.50559020,-0.06933556,-34.09990549,-5.46970901,-0.00183711,-0.03358945,-0.01915485,-0.00072696,-0.00021705,0.00027323
15.080,1.37651891,0.39028625,1.74440831,0.12849865,-0.03688387,-0.05711051,-0.01176910,0.00337817,0.00523071,1.37835920,0.42387872,1.76356203,0.12922601,-0.03667519,-0.05738930,-0.07011213,-34.14438788,-5.50919387,-0.07011213,-34.14438788,-5.50919387,-0.06959464,-34.10865635,-5.47335293,-0.00184029,-0.03359247,-0.01915372,-0.00072736,-0.00020868,0.00027879
15.090,1.37780331,0.38991758,1.74383746,0.12838079,-0.03685004,-0.05705813,-0.01180189,0.00338758,0.00524528,1.37964676,0.42351298,1.76299001,0.12910854,-0.03664972,-0.05734249,-0.07037035,-34.15308052,-5.51279173,-0.07037035,-34.15308052,-5.51279173,-0.06985330,-34.11739318,-5.47698918,-0.00184345,-0.03359540,-0.01915255,-0.00072775,-0.00020032,0.00028436
15.100,1.37908653,0.38954925,1.74326715,0.12826261,-0.03681612,-0.05700560,-0.01183463,0.00339698,0.00525984,1.38093313,0.42314751,1.76241846,0.12899074,-0.03662415,-0.05729552,-0.07062817,-34.16175793,-5.51637952,-0.07062817,-34.16175793,-5.51637952,-0.07011213,-34.12611415,-5.48061657,-0.00184660,-0.03359826,-0.01915131,-0.00072813,-0.00019197,0.00028992
15.110,1.38036856,0.38918126,1.74269735,0.12814410,-0.03678210,-0.05695293,-0.01186732,0.00340636,0.00527437,1.38221832,0.42278230,1.76184739,0.12887260,-0.03659849,-0.05724840,-0.07088606,-34.17041994,-5.51996201,-0.07088606,-34.17041994,-5.51996201,-0.07037035,-34.13481978,-5.48423821,-0.00184976,-0.03360104,-0.01915004,-0.00072850,-0.00018361,0.00029547
15.120,1.38164941,0.38881361,1.74212809,0.12802526,-0.03674799,-0.05690012,-0.01189996,0.00341573,0.00528887,1.38350230,0.42241734,1.76127680,0.12875414,-0.03657272,-0.05720112,-0.07114335,-34.17906705,-5.52353498,-0.07114335,-34.17906705,-5.52353498,-0.07062817,-34.14351022,-5.48784986,-0.00185289,-0.03360373,-0.01914871,-0.00072888,-0.00017527,0.00030100
15.130,1.38292906,0.38844630,1.74155935,0.12790610,-0.03671379,-0.05684716,-0.01193254,0.00342508,0.00530335,1.38478509,0.42205265,1.76070668,0.12863535,-0.03654686,-0.05715370,-0.07140078,-34.18769948,-5.52710149,-0.07140078,-34.18769948,-5.52710149,-0.07088606,-34.15218531,-5.49145629,-0.00185603,-0.03360635,-0.01914733,-0.00072925,-0.00016693,0.00030654
15.140,1.38420753,0.38807934,1.74099114,0.12778661,-0.03667949,-0.05679405,-0.01196507,0.00343442,0.00531781,1.38606668,0.42168822,1.76013705,0.12851622,-0.03652089,-0.05710612,-0.07165730,-34.19631503,-5.53066029,-0.07165730,-34.19631503,-5.53066029,-0.07114335,-34.16084556,-5.49505328,-0.00185915,-0.03360888,-0.01914591,-0.00072961,-0.00015860,0.00031207
15.150,1.38548480,0.38771271,1.74042347,0.12766680,-0.03664510,-0.05674080,-0.01199755,0.00344374,0.00533225,1.38734707,0.42132405,1.75956790,0.12839677,-0.03649483,-0.05705840,-0.07191363,-34.20491824,-5.53421015,-0.07191363,-34.20491824,-5.53421015,-0.07140078,-34.16949117,-5.49864388,-0.00186227,-0.03361134,-0.01914443,-0.00072997,-0.00015027,0.00031760
15.160,1.38676086,0.38734643,1.73985633,0.12754666,-0.03661062,-0.05668741,-0.01202997,0.00345305,0.00534666,1.38862624,0.42096015,1.75899923,0.12827698,-0.03646866,-0.05701053,-0.07217023,-34.21350532,-5.53775276,-0.07217023,-34.21350532,-5.53775276,-0.07165730,-34.17811995,-5.50222683,-0.00186538,-0.03361372,-0.01914290,-0.00073032,-0.00014196,0.00032312
15.170,1.38803573,0.38698050,1.73928972,0.12742620,-0.03657604,-0.05663387,-0.01206234,0.00346234,0.00536104,1.38990421,0.42059651,1.75843104,0.12815687,-0.03644240,-0.05696250,-0.07242584,-34.22207603,-5.54128828,-0.07242584,-34.22207603,-5.54128828,-0.07191363,-34.18673643,-5.50580094,-0.00186848,-0.03361601,-0.01914132,-0.00073067,-0.00013364,0.00032863
15.180,1.38930939,0.38661491,1.73872365,0.12730542,-0.03654137,-0.05658019,-0.01209466,0.00347162,0.00537540,1.39118096,0.42023314,1.75786335,0.12803643,-0.03641604,-0.05691433,-0.07268128,-34.23063291,-5.54481553,-0.07268128,-34.23063291,-5.54481553,-0.07217023,-34.19533684,-5.50936786,-0.00187157,-0.03361823,-0.01913970,-0.00073101,-0.00012533,0.00033414
15.190,1.39058183,0.38624967,1.73815812,0.12718431,-0.03650661,-0.05652636,-0.01212692,0.00348088,0.00538974,1.39245649,0.41987004,1.75729614,0.12791566,-0.03638958,-0.05686600,-0.07293703,-34.23917415,-5.54833458,-0.07293703,-34.23917415,-5.54833458,-0.07242584,-34.20392093,-5.51292776,-0.00187466,-0.03362037,-0.01913802,-0.00073135,-0.00011703,0.00033964
15.200,1.39185307,0.38588478,1.73759313,0.12706288,-0.03647175,-0.05647239,-0.01215913,0.00349012,0.00540406,1.39373081,0.41950721,1.75672941,0.12779457,-0.03636302,-0.05681753,-0.07319181,-34.24769956,-5.55184577,-0.07319181,-34.24769956,-5.55184577,-0.07268128,-34.21249123,-5.51647947,-0.00187774,-0.03362243,-0.01913628,-0.00073169,-0.00010873,0.00034514
15.210,1.39312309,0.38552024,1.73702867,0.12694113,-0.03643680,-0.05641828,-0.01219128,0.00349935,0.00541835,1.39500389,0.41914465,1.75616318,0.12767315,-0.03633637,-0.05676891,-0.07344646,-34.25620964,-5.55535083,-0.07344646,-34.25620964,-5.55535083,-0.07293703,-34.22104595,-5.52002307,-0.00188080,-0.03362441,-0.01913451,-0.00073202,-0.00010043,0.00035063
15.220,1.39439189,0.38515605,1.73646476,0.12681905,-0.03640177,-0.05636402,-0.01222338,0.00350856,0.00543261,1.39627576,0.41878235,1.75559745,0.12755140,-0.03630961,-0.05672013,-0.07370094,-34.26470493,-5.55884689,-0.07370094,-34.26470493,-5.55884689,-0.07319181,-34.22958488,-5.52355887,-0.00188387,-0.03362630,-0.01913269,-0.00073235,-0.00009216,0.00035611
15.230,1.39565947,0.38479220,1.73590139,0.12669666,-0.03636663,-0.05630963,-0.01225542,0.00351776,0.00544685,1.39754639,0.41842033,1.75503220,0.12742933,-0.03628276,-0.05667121,-0.07395486,-34.27318659,-5.56233581,-0.07395486,-34.27318659,-5.56233581,-0.07344646,-34.23810854,-5.52708861,-0.00188692,-0.03362813,-0.01913081,-0.00073267,-0.00008387,0.00036158
15.240,1.39692582,0.38442871,1.73533857,0.12657394,-0.03633141,-0.05625509,-0.01228741,0.00352694,0.00546107,1.39881578,0.41805858,1.75446745,0.12730693,-0.03625581,-0.05662214,-0.07420880,-34.28165182,-5.56581610,-0.07420880,-34.28165182,-5.56581610,-0.07370094,-34.24661746,-5.53060943,-0.00188996,-0.03362987,-0.01912888,-0.00073299,-0.00007560,0.00036705
15.250,1.39819095,0.38406558,1.73477629,0.12645091,-0.03629609,-0.05620040,-0.01231934,0.00353611,0.00547526,1.40008395,0.41769710,1.75390320,0.12718421,-0.03622876,-0.05657292,-0.07446187,-34.29010009,-5.56928948,-0.07446187,-34.29010009,-5.56928948,-0.07395486,-34.25511278,-5.53412318,-0.00189300,-0.03363152,-0.01912691,-0.00073330,-0.00006733,0.00037252
15.260,1.39945484,0.38370279,1.73421456,0.12632756,-0.03626069,-0.05614558,-0.01235122,0.00354526,0.00548943,1.40135087,0.41733590,1.75333945,0.12706117,-0.03620161,-0.05652355,-0.07471503,-34.29853624,-5.57275489,-0.07471503,-34.29853624,-5.57275489,-0.07420880,-34.26359174,-5.53762838,-0.00189603,-0.03363311,-0.01912489,-0.00073361,-0.00005908,0.00037797
15.270,1.40071750,0.38334036,1.73365338,0.12620389,-0.03622519,-0.05609062,-0.01238304,0.00355439,0.00550357,1.40261654,0.41697498,1.75277619,0.12693780,-0.03617437,-0.05647403,-0.07496763,-34.30695580,-5.57621241,-0.07496763,-34.30695580,-5.57621241,-0.07446187,-34.27205377,-5.54112675,-0.00189904,-0.03363462,-0.01912281,-0.00073391,-0.00005082,0.00038341
15.280,1.40197892,0.38297829,1.73309275,0.12607990,-0.03618960,-0.05603551,-0.01241480,0.00356351,0.00551769,1.40388097,0.41661433,1.75221344,0.12681411,-0.03614703,-0.05642436,-0.07522002,-34.31535925,-5.57966215,-0.07522002,-34.31535925,-5.57966215,-0.07471503,-34.28050374,-5.54461721,-0.00190205,-0.03363604,-0.01912069,-0.00073421,-0.00004257,0.00038885
15.290,1.40323910,0.38261657,1.73253267,0.12595559,-0.03615392,-0.05598026,-0.01244651,0.00357261,0.00553178,1.40514415,0.41625395,1.75165119,0.12669009,-0.03611959,-0.05637455,-0.07547204,-34.32374877,-5.58310444,-0.07547204,-34.32374877,-5.58310444,-0.07496763,-34.28893717,-5.54809986,-0.00190505,-0.03363738,-0.01911852,-0.00073450,-0.00003433,0.00039429
15.300,1.40449803,0.38225521,1.73197314,0.12583097,-0.03611815,-0.05592487,-0.01247817,0.00358170,0.00554585,1.40640608,0.41589386,1.75108944,0.12656576,-0.03609205,-0.05632458,-0.07572392,-34.33212253,-5.58653948,-0.07572392,-34.33212253,-5.58653948,-0.07522002,-34.29735454,-5.55157481,-0.00190805,-0.03363865,-0.01911630,-0.00073479,-0.00002610,0.00039971
15.310,1.40575571,0.38189421,1.73141417,0.12570603,-0.03608229,-0.05586935,-0.01250976,0.00359077,0.00555990,1.40766675,0.41553404,1.75052820,0.12644110,-0.03606441,-0.05627447,-0.07597562,-34.34048070,-5.58996609,-0.07597562,-34.34048070,-5.58996609,-0.07547204,-34.30575802,-5.55504237,-0.00191104,-0.03363983,-0.01911403,-0.00073507,-0.00001788,0.00040512
15.320,1.40701215,0.38153357,1.73085576,0.12558077,-0.03604633,-0.05581368,-0.01254131,0.00359982,0.00557391,1.40892616,0.41517451,1.74996746,0.12631613,-0.03603668,-0.05622422,-0.07622649,-34.34882312,-5.59338422,-0.07622649,-34.34882312,-5.59338422,-0.07572392,-34.31414579,-5.55850276,-0.00191401,-0.03364094,-0.01911170,-0.00073536,-0.00000965,0.00041054
15.330,1.40826733,0.38117328,1.73029790,0.12545520,-0.03601029,-0.05575787,-0.01257279,0.00360886,0.00558791,1.41018431,0.41481526,1.74940724,0.12619083,-0.03600885,-0.05617381,-0.07647726,-34.35715266,-5.59679571,-0.07647726,-34.35715266,-5.59679571,-0.07597562,-34.32251802,-5.56195478,-0.00191698,-0.03364198,-0.01910934,-0.00073563,-0.00000144,0.00041594
15.340,1.40952125,0.38081336,1.72974060,0.12532932,-0.03597416,-0.05570192,-0.01260422,0.00361788,0.00560187,1.41144120,0.41445628,1.74884752,0.12606522,-0.03598092,-0.05612326,-0.07672777,-34.36546514,-5.60019929,-0.07672777,-34.36546514,-5.60019929,-0.07622649,-34.33087455,-5.56539842,-0.00191995,-0.03364292,-0.01910692,-0.00073590,0.00000676,0.00042134
15.350,1.41077391,0.38045380,1.72918386,0.12520312,-0.03593793,-0.05564583,-0.01263559,0.00362688,0.00561582,1.41269681,0.41409760,1.74828832,0.12593929,-0.03595290,-0.05607256,-0.07697800,-34.37376234,-5.60359516,-0.07697800,-34.37376234,-5.60359516,-0.07647726,-34.33921825,-5.56883547,-0.00192290,-0.03364380,-0.01910446,-0.00073617,0.00001497,0.00042673
15.360,1.41202531,0.38009460,1.72862768,0.12507661,-0.03590162,-0.05558960,-0.01266690,0.00363587,0.00562973,1.41395116,0.41373919,1.74772962,0.12581303,-0.03592478,-0.05602172,-0.07722767,-34.38204517,-5.60698353,-0.07722767,-34.38204517,-5.60698353,-0.07672777,-34.34754493,-5.57226469,-0.00192585,-0.03364459,-0.01910194,-0.00073642,0.00002316,0.00043212
15.370,1.41327545,0.37973577,1.72807207,0.12494978,-0.03586521,-0.05553324,-0.01269816,0.00364484,0.00564363,1.41520422,0.41338107,1.74717145,0.12568647,-0.03589656,-0.05597073,-0.07747675,-34.39031108,-5.61036319,-0.07747675,-34.39031108,-5.61036319,-0.07697800,-34.35585639,-5.57568628,-0.00192877,-0.03364530,-0.01909938,-0.00073669,0.00003135,0.00043749
15.380,1.41452431,0.37937730,1.72751702,0.12482264,-0.03582872,-0.05547673,-0.01272936,0.00365380,0.00565749,1.41645601,0.41302324,1.74661378,0.12555958,-0.03586824,-0.05591959,-0.07772596,-34.39856295,-5.61373564,-0.07772596,-34.39856295,-5.61373564,-0.07722767,-34.36415352,-5.57910044,-0.00193170,-0.03364594,-0.01909676,-0.00073694,0.00003952,0.00044286
15.390,1.41577190,0.37901919,1.72696254,0.12469519,-0.03579214,-0.05542009,-0.01276050,0.00366274,0.00567133,1.41770652,0.41266569,1.74605664,0.12543238,-0.03583983,-0.05586831,-0.07797467,-34.40680060,-5.61709979,-0.07797467,-34.40680060,-5.61709979,-0.07747675,-34.37243378,-5.58250596,-0.00193462,-0.03364650,-0.01909410,-0.00073719,0.00004769,0.00044822
15.400,1.41701821,0.37866145,1.72640862,0.12456743,-0.03575547,-0.05536330,-0.01279158,0.00367166,0.00568515,1.41895574,0.41230844,1.74550001,0.12530486,-0.03581132,-0.05581688,-0.07822321,-34.41502220,-5.62045718,-0.07822321,-34.41502220,-5.62045718,-0.07772596,-34.38070005,-5.58590434,-0.00193753,-0.03364699,-0.01909139,-0.00073743,0.00005585,0.00045358
15.410,1.41826324,0.37830408,1.72585527,0.12443936,-0.03571871,-0.05530638,-0.01282261,0.00368056,0.00569894,1.42020368,0.41195147,1.74494391,0.12517703,-0.03578272,-0.05576531,-0.07847144,-34.42322787,-5.62380673,-0.07847144,-34.42322787,-5.62380673,-0.07797467,-34.38895215,-5.58929451,-0.00194044,-0.03364739,-0.01908864,-0.00073767,0.00006401,0.00045893
15.420,1.41950700,0.37794708,1.72530249,0.12431098,-0.03568186,-0.05524932,-0.01285357,0.00368945,0.00571270,1.42145032,0.41159479,1.74438832,0.12504888,-0.03575402,-0.05571358,-0.07871871,-34.43141780,-5.62714854,-0.07871871,-34.43141780,-5.62714854,-0.07822321,-34.39718824,-5.59267797,-0.00194332,-0.03364771,-0.01908583,-0.00073790,0.00007216,0.00046426
15.430,1.42074946,0.37759045,1.72475028,0.12418229,-0.03564492,-0.05519213,-0.01288448,0.00369832,0.00572644,1.42269567,0.41123840,1.74383326,0.12492042,-0.03572522,-0.05566171,-0.07896636,-34.43959216,-5.63048290,-0.07896636,-34.43959216,-5.63048290,-0.07847144,-34.40540845,-5.59605368,-0.00194621,-0.03364795,-0.01908298,-0.00073813,0.00008030,0.00046958
15.440,1.42199064,0.37723418,1.72419865,0.12405329,-0.03560789,-0.05513480,-0.01291533,0.00370718,0.00574015,1.42393973,0.41088230,1.74327873,0.12479164,-0.03569633,-0.05560970,-0.07921326,-34.44775314,-5.63380838,-0.07921326,-34.44775314,-5.63380838,-0.07871871,-34.41361297,-5.59942171,-0.00194909,-0.03364812,-0.01908008,-0.00073835,0.00008844,0.00047490
15.450,1.42323053,0.37687829,1.72364759,0.12392398,-0.03557077,-0.05507733,-0.01294613,0.00371602,0.00575383,1.42518248,0.41052650,1.74272472,0.12466255,-0.03566734,-0.05555754,-0.07945974,-34.45589693,-5.63712667,-0.07945974,-34.45589693,-5.63712667,-0.07896636,-34.42180197,-5.60278236,-0.00195195,-0.03364821,-0.01907713,-0.00073857,0.00009657,0.00048021
15.460,1.42446912,0.37652277,1.72309710,0.12379437,-0.03553357,-0.05501972,-0.01297686,0.00372484,0.00576749,1.42642393,0.41017099,1.74217123,0.12453315,-0.03563826,-0.05550524,-0.07970604,-34.46402602,-5.64043802,-0.07970604,-34.46402602,-5.64043802,-0.07921326,-34.42997763,-5.60613421,-0.00195481,-0.03364822,-0.01907413,-0.00073878,0.00010469,0.00048552
15.470,1.42570641,0.37616762,1.72254719,0.12366445,-0.03549628,-0.05496198,-0.01300753,0.00373364,0.00578113,1.42766407,0.40981577,1.74161828,0.12440344,-0.03560908,-0.05545280,-0.07995213,-34.47214023,-5.64374121,-0.07995213,-34.47214023,-5.64374121,-0.07945974,-34.43813616,-5.60947894,-0.00195766,-0.03364815,-0.01907109,-0.00073899,0.00011280,0.00049082
15.480,1.42694241,0.37581284,1.72199786,0.12353422,-0.03545890,-0.05490410,-0.01303815,0.00374243,0.00579473,1.42890290,0.40946085,1.74106585,0.12427342,-0.03557981,-0.05540021,-0.08019737,-34.48023974,-5.64703634,-0.08019737,-34.48023974,-5.64703634,-0.07970604,-34.44628003,-5.61281679,-0.00196049,-0.03364801,-0.01906799,-0.00073920,0.00012091,0.00049611
15.490,1.42817710,0.37545844,1.72144911,0.12340368,-0.03542143,-0.05484608,-0.01306871,0.00375120,0.00580831,1.43014043,0.40910623,1.74051396,0.12414308,-0.03555043,-0.05534749,-0.08044260,-34.48832274,-5.65032357,-0.08044260,-34.48832274,-5.65032357,-0.07995213,-34.45440907,-5.61614656,-0.00196333,-0.03364779,-0.01906485,-0.00073940,0.00012900,0.00050141
15.500,1.42941048,0.37510441,1.72090094,0.12327284,-0.03538387,-0.05478793,-0.01309920,0.00375996,0.00582187,1.43137663,0.40875190,1.73996260,0.12401244,-0.03552097,-0.05529462,-0.08068756,-34.49639135,-5.65360325,-0.08068756,-34.49639135,-5.65360325,-0.08019737,-34.46252346,-5.61946833,-0.00196615,-0.03364749,-0.01906166,-0.00073960,0.00013710,0.00050669
