time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
1.293,-0.000130,-0.005794,-0.648733,-0.000418,-0.005841,0.289004,-0.042428,-27.533783,4.455030
1.303,-0.000134,-0.005853,-0.645809,-0.000429,-0.005895,0.292444,-0.042755,-27.548548,4.439534
1.313,-0.000138,-0.005912,-0.642850,-0.000440,-0.005949,0.295879,-0.043082,-27.563573,4.423753
1.323,-0.000143,-0.005973,-0.639857,-0.000452,-0.006004,0.299309,-0.043408,-27.578860,4.407686
1.333,-0.000147,-0.006033,-0.636830,-0.000464,-0.006058,0.302733,-0.043734,-27.594412,4.391331
1.343,-0.000152,-0.006094,-0.633768,-0.000477,-0.006112,0.306150,-0.044059,-27.610230,4.374687
1.353,-0.000157,-0.006156,-0.630673,-0.000490,-0.006166,0.309559,-0.044383,-27.626315,4.357750
1.363,-0.000162,-0.006218,-0.627543,-0.000503,-0.006221,0.312960,-0.044706,-27.642669,4.340520
1.373,-0.000167,-0.006281,-0.624380,-0.000516,-0.006275,0.316352,-0.045028,-27.659295,4.322995
1.383,-0.000173,-0.006344,-0.621182,-0.000530,-0.006329,0.319734,-0.045349,-27.676193,4.305172
1.393,-0.000178,-0.006408,-0.617951,-0.000544,-0.006383,0.323106,-0.045669,-27.693365,4.287050
1.403,-0.000184,-0.006472,-0.614687,-0.000559,-0.006438,0.326466,-0.045987,-27.710814,4.268628
1.413,-0.000189,-0.006537,-0.611388,-0.000574,-0.006492,0.329814,-0.046304,-27.728541,4.249902
1.423,-0.000195,-0.006603,-0.608057,-0.000589,-0.006546,0.333149,-0.046620,-27.746548,4.230873
1.433,-0.000201,-0.006669,-0.604692,-0.000605,-0.006600,0.336470,-0.046934,-27.764836,4.211537
1.443,-0.000207,-0.006735,-0.601294,-0.000621,-0.006654,0.339777,-0.047246,-27.783407,4.191893
1.453,-0.000214,-0.006802,-0.597864,-0.000638,-0.006708,0.343067,-0.047557,-27.802263,4.171940
1.463,-0.000220,-0.006870,-0.594400,-0.000655,-0.006762,0.346341,-0.047865,-27.821405,4.151674
1.473,-0.000227,-0.006938,-0.590904,-0.000673,-0.006816,0.349598,-0.048171,-27.840836,4.131096
1.483,-0.000234,-0.007007,-0.587376,-0.000691,-0.006870,0.352836,-0.048476,-27.860556,4.110203
1.493,-0.000241,-0.007076,-0.583815,-0.000709,-0.006923,0.356055,-0.048777,-27.880568,4.088993
1.503,-0.000248,-0.007146,-0.580223,-0.000729,-0.006977,0.359254,-0.049077,-27.900873,4.067465
1.513,-0.000256,-0.007216,-0.576599,-0.000748,-0.007031,0.362431,-0.049374,-27.921473,4.045616
1.523,-0.000264,-0.007287,-0.572943,-0.000768,-0.007084,0.365587,-0.049668,-27.942369,4.023446
1.533,-0.000271,-0.007358,-0.569256,-0.000789,-0.007137,0.368719,-0.049959,-27.963563,4.000953
1.543,-0.000280,-0.007430,-0.565537,-0.000810,-0.007190,0.371826,-0.050248,-27.985058,3.978134
1.553,-0.000288,-0.007503,-0.561788,-0.000832,-0.007244,0.374908,-0.050533,-28.006853,3.954989
1.563,-0.000296,-0.007576,-0.558009,-0.000854,-0.007296,0.377964,-0.050815,-28.028952,3.931516
1.573,-0.000305,-0.007649,-0.554199,-0.000877,-0.007349,0.380993,-0.051094,-28.051355,3.907713
1.583,-0.000314,-0.007723,-0.550359,-0.000901,-0.007402,0.383992,-0.051369,-28.074064,3.883578
1.593,-0.000323,-0.007798,-0.546489,-0.000925,-0.007454,0.386962,-0.051640,-28.097080,3.859111
1.603,-0.000333,-0.007873,-0.542590,-0.000950,-0.007506,0.389901,-0.051908,-28.120406,3.834309
1.613,-0.000343,-0.007948,-0.538662,-0.000975,-0.007558,0.392808,-0.052172,-28.144043,3.809171
1.623,-0.000353,-0.008024,-0.534705,-0.001002,-0.007610,0.395681,-0.052432,-28.167991,3.783696
1.633,-0.000363,-0.008101,-0.530720,-0.001028,-0.007661,0.398520,-0.052687,-28.192254,3.757882
1.643,-0.000374,-0.008178,-0.526707,-0.001056,-0.007712,0.401322,-0.052938,-28.216831,3.731728
1.653,-0.000384,-0.008256,-0.522666,-0.001084,-0.007763,0.404088,-0.053184,-28.241726,3.705232
1.663,-0.000396,-0.008334,-0.518598,-0.001114,-0.007813,0.406815,-0.053426,-28.266938,3.678393
1.673,-0.000407,-0.008413,-0.514503,-0.001144,-0.007863,0.409502,-0.053663,-28.292469,3.651209
1.683,-0.000419,-0.008492,-0.510381,-0.001174,-0.007913,0.412148,-0.053894,-28.318322,3.623680
1.693,-0.000431,-0.008571,-0.506234,-0.001206,-0.007963,0.414752,-0.054121,-28.344497,3.595804
1.703,-0.000443,-0.008651,-0.502061,-0.001238,-0.008012,0.417311,-0.054342,-28.370995,3.567580
1.713,-0.000456,-0.008732,-0.497862,-0.001271,-0.008060,0.419824,-0.054557,-28.397818,3.539006
1.723,-0.000469,-0.008813,-0.493639,-0.001305,-0.008108,0.422291,-0.054767,-28.424967,3.510082
1.733,-0.000482,-0.008895,-0.489392,-0.001340,-0.008156,0.424709,-0.054971,-28.452443,3.480806
1.743,-0.000496,-0.008977,-0.485122,-0.001376,-0.008203,0.427077,-0.055168,-28.480248,3.451177
1.753,-0.000510,-0.009059,-0.480828,-0.001413,-0.008250,0.429392,-0.055360,-28.508383,3.421194
1.763,-0.000525,-0.009142,-0.476511,-0.001451,-0.008296,0.431655,-0.055545,-28.536849,3.390856
1.773,-0.000540,-0.009226,-0.472173,-0.001490,-0.008341,0.433862,-0.055723,-28.565647,3.360162
1.783,-0.000555,-0.009309,-0.467812,-0.001530,-0.008386,0.436012,-0.055894,-28.594779,3.329112
1.793,-0.000571,-0.009394,-0.463431,-0.001571,-0.008430,0.438104,-0.056059,-28.624244,3.297703
1.803,-0.000587,-0.009478,-0.459030,-0.001613,-0.008474,0.440135,-0.056216,-28.654045,3.265936
1.813,-0.000603,-0.009564,-0.454609,-0.001656,-0.008517,0.442104,-0.056366,-28.684183,3.233809
1.823,-0.000620,-0.009649,-0.450169,-0.001700,-0.008559,0.444009,-0.056509,-28.714658,3.201321
1.833,-0.000638,-0.009735,-0.445710,-0.001746,-0.008600,0.445848,-0.056643,-28.745471,3.168473
1.843,-0.000656,-0.009822,-0.441234,-0.001792,-0.008640,0.447618,-0.056770,-28.776624,3.135262
1.853,-0.000674,-0.009908,-0.436741,-0.001840,-0.008680,0.449319,-0.056889,-28.808116,3.101690
1.863,-0.000693,-0.009996,-0.432232,-0.001889,-0.008718,0.450947,-0.056999,-28.839950,3.067754
1.873,-0.000712,-0.010083,-0.427707,-0.001939,-0.008756,0.452501,-0.057101,-28.872126,3.033454
1.883,-0.000732,-0.010171,-0.423167,-0.001991,-0.008793,0.453978,-0.057194,-28.904644,2.998791
1.893,-0.000753,-0.010259,-0.418613,-0.002044,-0.008828,0.455377,-0.057279,-28.937505,2.963762
1.903,-0.000774,-0.010348,-0.414046,-0.002098,-0.008863,0.456695,-0.057354,-28.970710,2.928369
1.913,-0.000795,-0.010437,-0.409467,-0.002154,-0.008896,0.457929,-0.057420,-29.004260,2.892611
1.923,-0.000817,-0.010526,-0.404876,-0.002211,-0.008928,0.459078,-0.057476,-29.038155,2.856487
1.933,-0.000840,-0.010616,-0.400275,-0.002270,-0.008959,0.460139,-0.057523,-29.072396,2.819997
1.943,-0.000863,-0.010706,-0.395663,-0.002330,-0.008989,0.461109,-0.057560,-29.106983,2.783141
1.953,-0.000887,-0.010796,-0.391044,-0.002392,-0.009017,0.461986,-0.057588,-29.141916,2.745918
1.963,-0.000912,-0.010886,-0.386416,-0.002455,-0.009044,0.462767,-0.057604,-29.177197,2.708330
1.973,-0.000937,-0.010977,-0.381781,-0.002520,-0.009069,0.463449,-0.057611,-29.212825,2.670375
1.983,-0.000963,-0.011068,-0.377141,-0.002587,-0.009093,0.464031,-0.057607,-29.248800,2.632055
1.993,-0.000990,-0.011159,-0.372496,-0.002655,-0.009115,0.464508,-0.057592,-29.285124,2.593368
