time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
1.921,2.792527,-3.925987,0.351324,0.000000,0.097726,1.730513,-1011.369831,13.427784,0.383651
1.932,2.792527,-3.925194,0.369148,0.000000,0.079301,1.782455,-0.265872,13.494984,0.385571
1.941,2.792527,-3.924585,0.387482,0.000000,0.060900,1.833345,-0.271253,13.562368,0.387496
1.951,2.792527,-3.924159,0.406313,0.000000,0.042532,1.883145,-0.277883,13.630064,0.389430
1.962,2.792527,-3.923917,0.425631,0.000000,0.024211,1.931818,-0.285746,13.698455,0.391384
1.972,2.792527,-3.923858,0.445425,0.000000,0.005944,1.979330,-0.295007,13.765007,0.393286
1.982,2.792527,-3.923941,0.465425,0.000000,-0.008349,2.000000,-0.374830,13.832459,-1.759025
1.992,2.792527,-3.924137,0.485425,0.000000,-0.019550,2.000000,-0.441979,13.899694,-3.381273
2.002,2.792527,-3.924445,0.505425,0.000000,-0.030779,2.000000,-0.454297,13.966950,-3.263515
2.012,2.792527,-3.924865,0.525425,0.000000,-0.042032,2.000000,-0.466363,14.034354,-3.145331
2.021,2.792527,-3.925398,0.545425,0.000000,-0.053307,2.000000,-0.478203,14.101439,-3.026840
2.032,2.792527,-3.926044,0.565425,0.000000,-0.064601,2.000000,-0.489806,14.168314,-2.908075
2.041,2.792527,-3.926803,0.585425,0.000000,-0.075909,2.000000,-0.501153,14.235153,-2.789052
2.051,2.792527,-3.926991,0.604933,0.000000,-0.018769,1.950839,2.528005,60.313277,0.408635
2.062,2.792527,-3.926991,0.624382,0.000000,-0.000000,1.944905,0.992197,36.505889,0.410548
2.072,2.792527,-3.926991,0.643978,0.000000,-0.000000,1.959606,0.230907,24.862049,0.412455
2.081,2.792527,-3.926991,0.663708,0.000000,-0.000000,1.973041,0.210011,24.848897,0.414366
2.091,2.792527,-3.926991,0.683560,0.000000,-0.000000,1.985197,0.188448,24.832363,0.416266
2.101,2.792527,-3.926991,0.703521,0.000000,-0.000000,1.996063,0.166281,24.812484,0.418171
2.112,2.792527,-3.926991,0.723521,0.000000,-0.000000,2.000000,0.080601,24.110353,-0.150910
2.121,2.792527,-3.926991,0.743521,0.000000,-0.000000,2.000000,0.027759,23.757856,-0.415964
2.132,2.792527,-3.926991,0.763521,0.000000,-0.000000,2.000000,0.018793,23.876333,-0.281613
2.141,2.792527,-3.926991,0.783521,0.000000,-0.000000,2.000000,0.009820,23.994574,-0.147149
2.151,2.792527,-3.926991,0.803521,0.000000,-0.000000,2.000000,0.000843,24.112531,-0.012627
2.162,2.792527,-3.926991,0.823521,0.000000,-0.000000,2.000000,-0.008135,24.230157,0.121901
2.171,2.792527,-3.926991,0.843521,0.000000,-0.000000,2.000000,-0.017109,24.347406,0.256380
2.181,2.792527,-3.926991,0.863521,0.000000,-0.000000,2.000000,-0.026077,24.464229,0.390757
2.191,2.792527,-3.926991,0.883512,0.000000,-0.000000,1.999115,-0.044937,24.470877,0.435213
2.201,2.792527,-3.926991,0.903482,0.000000,-0.000000,1.996928,-0.068363,24.423766,0.437105
2.211,2.792527,-3.926991,0.923416,0.000000,-0.000000,1.993442,-0.091567,24.374577,0.438987
