time_elapsed,pos1,pos2,pos3,torque1,torque2,torque3
23.84,-0.168059,-3.926991,1.017104,0,23.42063,0
23.85,-0.167725,-3.926991,0.997939,0,23.482086,0
23.86,-0.167386,-3.926991,0.978633,0,23.543186,0
23.87,-0.167044,-3.926991,0.9592,0,23.603729,0
23.88,-0.166698,-3.926991,0.939651,0,23.663516,0
23.89,-0.166349,-3.926991,0.92,0,23.722344,0
23.9,-0.165996,-3.926991,0.90026,0,23.780012,0
23.91,-0.165641,-3.926991,0.880443,0,23.836321,0
23.92,-0.165283,-3.926991,0.860564,0,23.891075,0
23.93,-0.165283,-3.926991,0.860564,0,23.891075,0
23.94,-0.164924,-3.926991,0.840634,0,23.944084,0
23.95,-0.164201,-3.926991,0.800678,0,24.044131,0
23.96,-0.164201,-3.926991,0.800678,0,24.044131,0
23.97,-0.163474,-3.926991,0.76068,0,24.135076,0
23.98,-0.163474,-3.926991,0.76068,0,24.135076,0
23.99,-0.163111,-3.926991,0.7407,0,24.176746,0
24,-0.162747,-3.926991,0.720749,0,24.215694,0
