time_elapsed,pos1,pos2,pos3,torque1,torque2,torque3
8.019,0.220999,-2.918942,-0.785398,-0.004034,27.227777,-4.280345
8.029,0.221286,-2.938942,-0.785398,-0.002025,27.283767,-4.395134
8.039,0.221607,-2.958942,-0.785398,0.000000,27.328872,-4.508513
8.049,0.221962,-2.978942,-0.785398,0.000000,27.363086,-4.620465
8.059,0.222351,-2.998942,-0.785398,0.000000,27.386371,-4.730915
8.069,0.222774,-3.018942,-0.785390,0.000000,27.461060,-4.761363
8.079,0.223232,-3.038942,-0.785364,0.000000,27.547062,-4.761363
8.089,0.223723,-3.058942,-0.785309,0.000000,27.619920,-4.761363
8.099,0.224248,-3.078942,-0.785216,0.000000,27.679643,-4.761363
8.109,0.224808,-3.098942,-0.785073,0.000000,27.726244,-4.761363
8.119,0.225401,-3.118942,-0.784871,0.000000,27.759742,-4.761363
8.129,0.226028,-3.138942,-0.784601,0.000000,27.780162,-4.761363
